benchmark,separate_binaries=1,single_kem_body=1,direct_backend=1,order=AB_BA,core=3,tests=61,iterations=200,warmup=10
static_layout,binary=bench_gt_baseinv_replacement_current_bin,text=169484,data=976,bss=4960
static_symbol,binary=bench_gt_baseinv_replacement_current_bin,symbol=crypto_kem_keypair,address=0x00000000000018a0,size=356
static_symbol,binary=bench_gt_baseinv_replacement_current_bin,symbol=poly_baseinv_scaled_r,address=0x00000000000271c0,size=4
layout,variant=current,symbol=crypto_kem_keypair,address=0x5555c71b18a0,mod32=0,mod64=32
layout,variant=current,symbol=poly_baseinv_scaled_r,address=0x5555c71d71c0,mod32=0,mod64=0
layout,variant=current,buffer=pk,address=0x5555c71f0ac0,mod64=0
static_layout,binary=bench_gt_baseinv_replacement_fast_bin,text=169864,data=976,bss=4960
static_symbol,binary=bench_gt_baseinv_replacement_fast_bin,symbol=crypto_kem_keypair,address=0x00000000000018a0,size=356
static_symbol,binary=bench_gt_baseinv_replacement_fast_bin,symbol=poly_baseinv_scaled_r,address=0x0000000000026e20,size=2008
layout,variant=fast_tree,symbol=crypto_kem_keypair,address=0x5555bbce18a0,mod32=0,mod64=32
layout,variant=fast_tree,symbol=poly_baseinv_scaled_r,address=0x5555bbd06e20,mod32=0,mod64=32
layout,variant=fast_tree,buffer=pk,address=0x5555bbd20ac0,mod64=0
correctness,variant=current,cases=256,decap_failures=0,shared_secret_mismatches=0,digest=8bc04d7c926a4c5e
correctness,variant=fast_tree,cases=256,decap_failures=0,shared_secret_mismatches=0,digest=8bc04d7c926a4c5e
cross_binary_correctness,cases=256,digest_match=1,mismatches=0
pair,event=cycles,sample=54,first=current,current=38832.940000,candidate=38481.435000,delta=-351.505000,digest_match=1
pair,event=cycles,sample=55,first=candidate,current=38806.985000,candidate=38674.455000,delta=-132.530000,digest_match=1
pair,event=cycles,sample=56,first=current,current=38807.305000,candidate=38483.105000,delta=-324.200000,digest_match=1
pair,event=cycles,sample=57,first=candidate,current=38859.475000,candidate=38490.860000,delta=-368.615000,digest_match=1
pair,event=cycles,sample=58,first=current,current=38833.360000,candidate=38470.570000,delta=-362.790000,digest_match=1
pair,event=cycles,sample=59,first=candidate,current=38801.970000,candidate=38484.245000,delta=-317.725000,digest_match=1
pair,event=cycles,sample=60,first=current,current=38832.085000,candidate=38468.640000,delta=-363.445000,digest_match=1
summary,event=cycles,current_p50=38830.070000,candidate_p50=38472.270000,delta_p10=-368.955000,delta_p50=-347.830000,delta_p90=-318.415000,mad=13.875000,reduction_percent=0.8958,wins=61,win_rate=1.0000,samples=61
pair,event=instructions,sample=0,first=current,current=83156.295000,candidate=82918.295000,delta=-238.000000,digest_match=1
pair,event=instructions,sample=1,first=candidate,current=83156.295000,candidate=82918.295000,delta=-238.000000,digest_match=1
pair,event=instructions,sample=2,first=current,current=83156.295000,candidate=82918.295000,delta=-238.000000,digest_match=1
pair,event=instructions,sample=3,first=candidate,current=83243.345000,candidate=83004.710000,delta=-238.635000,digest_match=1
pair,event=instructions,sample=4,first=current,current=83156.295000,candidate=82918.295000,delta=-238.000000,digest_match=1
pair,event=instructions,sample=5,first=candidate,current=83156.295000,candidate=82918.295000,delta=-238.000000,digest_match=1
pair,event=instructions,sample=6,first=current,current=83156.295000,candidate=82918.295000,delta=-238.000000,digest_match=1
pair,event=instructions,sample=7,first=candidate,current=83156.295000,candidate=82918.295000,delta=-238.000000,digest_match=1
pair,event=instructions,sample=8,first=current,current=83156.295000,candidate=82918.295000,delta=-238.000000,digest_match=1
pair,event=instructions,sample=9,first=candidate,current=83156.295000,candidate=82918.295000,delta=-238.000000,digest_match=1
pair,event=instructions,sample=10,first=current,current=83156.295000,candidate=82918.295000,delta=-238.000000,digest_match=1
pair,event=instructions,sample=11,first=candidate,current=83156.295000,candidate=82918.295000,delta=-238.000000,digest_match=1
pair,event=instructions,sample=12,first=current,current=83156.295000,candidate=82918.295000,delta=-238.000000,digest_match=1
pair,event=instructions,sample=13,first=candidate,current=83156.295000,candidate=82918.295000,delta=-238.000000,digest_match=1
pair,event=instructions,sample=14,first=current,current=83156.295000,candidate=82918.295000,delta=-238.000000,digest_match=1
pair,event=instructions,sample=15,first=candidate,current=83156.295000,candidate=82918.295000,delta=-238.000000,digest_match=1
pair,event=instructions,sample=16,first=current,current=83156.295000,candidate=82918.295000,delta=-238.000000,digest_match=1
pair,event=instructions,sample=17,first=candidate,current=83156.295000,candidate=82918.295000,delta=-238.000000,digest_match=1
pair,event=instructions,sample=18,first=current,current=83156.295000,candidate=82918.295000,delta=-238.000000,digest_match=1
pair,event=instructions,sample=19,first=candidate,current=83156.295000,candidate=82918.295000,delta=-238.000000,digest_match=1
pair,event=instructions,sample=20,first=current,current=83156.295000,candidate=82918.295000,delta=-238.000000,digest_match=1
pair,event=instructions,sample=21,first=candidate,current=83156.295000,candidate=82918.295000,delta=-238.000000,digest_match=1
pair,event=instructions,sample=22,first=current,current=83156.295000,candidate=82918.295000,delta=-238.000000,digest_match=1
pair,event=instructions,sample=23,first=candidate,current=83156.295000,candidate=82918.295000,delta=-238.000000,digest_match=1
pair,event=instructions,sample=24,first=current,current=83156.295000,candidate=82918.295000,delta=-238.000000,digest_match=1
pair,event=instructions,sample=25,first=candidate,current=83156.295000,candidate=82918.295000,delta=-238.000000,digest_match=1
pair,event=instructions,sample=26,first=current,current=83156.295000,candidate=82918.295000,delta=-238.000000,digest_match=1
pair,event=instructions,sample=27,first=candidate,current=83156.295000,candidate=82918.295000,delta=-238.000000,digest_match=1
pair,event=instructions,sample=28,first=current,current=83156.295000,candidate=82918.295000,delta=-238.000000,digest_match=1
pair,event=instructions,sample=29,first=candidate,current=83156.295000,candidate=82918.295000,delta=-238.000000,digest_match=1
pair,event=instructions,sample=30,first=current,current=83156.295000,candidate=82918.295000,delta=-238.000000,digest_match=1
pair,event=instructions,sample=31,first=candidate,current=83156.295000,candidate=82918.295000,delta=-238.000000,digest_match=1
pair,event=instructions,sample=32,first=current,current=83156.295000,candidate=82918.295000,delta=-238.000000,digest_match=1
pair,event=instructions,sample=33,first=candidate,current=83156.295000,candidate=82918.295000,delta=-238.000000,digest_match=1
pair,event=instructions,sample=34,first=current,current=83156.295000,candidate=82918.295000,delta=-238.000000,digest_match=1
pair,event=instructions,sample=35,first=candidate,current=83156.295000,candidate=82918.295000,delta=-238.000000,digest_match=1
pair,event=instructions,sample=36,first=current,current=83156.295000,candidate=82918.295000,delta=-238.000000,digest_match=1
pair,event=instructions,sample=37,first=candidate,current=83156.295000,candidate=82918.295000,delta=-238.000000,digest_match=1
pair,event=instructions,sample=38,first=current,current=83156.295000,candidate=82918.295000,delta=-238.000000,digest_match=1
pair,event=instructions,sample=39,first=candidate,current=83243.325000,candidate=83004.730000,delta=-238.595000,digest_match=1
pair,event=instructions,sample=40,first=current,current=83156.295000,candidate=82918.295000,delta=-238.000000,digest_match=1
pair,event=instructions,sample=41,first=candidate,current=83156.295000,candidate=82918.295000,delta=-238.000000,digest_match=1
pair,event=instructions,sample=42,first=current,current=83156.295000,candidate=82918.295000,delta=-238.000000,digest_match=1
pair,event=instructions,sample=43,first=candidate,current=83156.295000,candidate=82918.295000,delta=-238.000000,digest_match=1
pair,event=instructions,sample=44,first=current,current=83156.295000,candidate=82918.295000,delta=-238.000000,digest_match=1
pair,event=instructions,sample=45,first=candidate,current=83156.295000,candidate=82918.295000,delta=-238.000000,digest_match=1
pair,event=instructions,sample=46,first=current,current=83156.295000,candidate=82918.295000,delta=-238.000000,digest_match=1
pair,event=instructions,sample=47,first=candidate,current=83156.295000,candidate=82918.295000,delta=-238.000000,digest_match=1
pair,event=instructions,sample=48,first=current,current=83156.295000,candidate=82918.295000,delta=-238.000000,digest_match=1
pair,event=instructions,sample=49,first=candidate,current=83156.295000,candidate=82918.295000,delta=-238.000000,digest_match=1
pair,event=instructions,sample=50,first=current,current=83156.295000,candidate=82918.295000,delta=-238.000000,digest_match=1
pair,event=instructions,sample=51,first=candidate,current=83156.295000,candidate=82918.295000,delta=-238.000000,digest_match=1
pair,event=instructions,sample=52,first=current,current=83156.295000,candidate=82918.295000,delta=-238.000000,digest_match=1
pair,event=instructions,sample=53,first=candidate,current=83156.295000,candidate=82918.295000,delta=-238.000000,digest_match=1
pair,event=instructions,sample=54,first=current,current=83156.295000,candidate=82918.295000,delta=-238.000000,digest_match=1
pair,event=instructions,sample=55,first=candidate,current=83156.295000,candidate=82918.295000,delta=-238.000000,digest_match=1
pair,event=instructions,sample=56,first=current,current=83156.295000,candidate=82918.295000,delta=-238.000000,digest_match=1
pair,event=instructions,sample=57,first=candidate,current=83156.295000,candidate=82918.295000,delta=-238.000000,digest_match=1
pair,event=instructions,sample=58,first=current,current=83156.295000,candidate=82918.295000,delta=-238.000000,digest_match=1
pair,event=instructions,sample=59,first=candidate,current=83156.295000,candidate=82918.295000,delta=-238.000000,digest_match=1
pair,event=instructions,sample=60,first=current,current=83156.295000,candidate=82918.295000,delta=-238.000000,digest_match=1
summary,event=instructions,current_p50=83156.295000,candidate_p50=82918.295000,delta_p10=-238.000000,delta_p50=-238.000000,delta_p90=-238.000000,mad=0.000000,reduction_percent=0.2862,wins=61,win_rate=1.0000,samples=61
pair,event=branch_misses,sample=0,first=current,current=2.035000,candidate=2.020000,delta=-0.015000,digest_match=1
pair,event=branch_misses,sample=1,first=candidate,current=2.030000,candidate=2.030000,delta=0.000000,digest_match=1
pair,event=branch_misses,sample=2,first=current,current=2.030000,candidate=2.045000,delta=0.015000,digest_match=1
pair,event=branch_misses,sample=3,first=candidate,current=2.135000,candidate=1.835000,delta=-0.300000,digest_match=1
pair,event=branch_misses,sample=4,first=current,current=2.040000,candidate=2.030000,delta=-0.010000,digest_match=1
pair,event=branch_misses,sample=5,first=candidate,current=2.030000,candidate=2.040000,delta=0.010000,digest_match=1
pair,event=branch_misses,sample=6,first=current,current=2.030000,candidate=1.540000,delta=-0.490000,digest_match=1
pair,event=branch_misses,sample=7,first=candidate,current=2.040000,candidate=1.560000,delta=-0.480000,digest_match=1
pair,event=branch_misses,sample=8,first=current,current=2.015000,candidate=1.520000,delta=-0.495000,digest_match=1
pair,event=branch_misses,sample=9,first=candidate,current=2.050000,candidate=1.535000,delta=-0.515000,digest_match=1
pair,event=branch_misses,sample=10,first=current,current=2.055000,candidate=1.540000,delta=-0.515000,digest_match=1
pair,event=branch_misses,sample=11,first=candidate,current=2.055000,candidate=1.495000,delta=-0.560000,digest_match=1
pair,event=branch_misses,sample=12,first=current,current=2.025000,candidate=1.535000,delta=-0.490000,digest_match=1
pair,event=branch_misses,sample=13,first=candidate,current=2.015000,candidate=1.530000,delta=-0.485000,digest_match=1
pair,event=branch_misses,sample=14,first=current,current=2.055000,candidate=1.540000,delta=-0.515000,digest_match=1
pair,event=branch_misses,sample=15,first=candidate,current=2.025000,candidate=1.540000,delta=-0.485000,digest_match=1
pair,event=branch_misses,sample=16,first=current,current=2.020000,candidate=1.505000,delta=-0.515000,digest_match=1
pair,event=branch_misses,sample=17,first=candidate,current=2.030000,candidate=1.555000,delta=-0.475000,digest_match=1
pair,event=branch_misses,sample=18,first=current,current=2.015000,candidate=1.520000,delta=-0.495000,digest_match=1
pair,event=branch_misses,sample=19,first=candidate,current=2.050000,candidate=1.540000,delta=-0.510000,digest_match=1
pair,event=branch_misses,sample=20,first=current,current=2.020000,candidate=1.550000,delta=-0.470000,digest_match=1
pair,event=branch_misses,sample=21,first=candidate,current=2.065000,candidate=1.540000,delta=-0.525000,digest_match=1
pair,event=branch_misses,sample=22,first=current,current=2.035000,candidate=1.565000,delta=-0.470000,digest_match=1
pair,event=branch_misses,sample=23,first=candidate,current=2.015000,candidate=1.525000,delta=-0.490000,digest_match=1
pair,event=branch_misses,sample=24,first=current,current=2.045000,candidate=1.580000,delta=-0.465000,digest_match=1
pair,event=branch_misses,sample=25,first=candidate,current=2.055000,candidate=1.545000,delta=-0.510000,digest_match=1
pair,event=branch_misses,sample=26,first=current,current=2.050000,candidate=1.575000,delta=-0.475000,digest_match=1
pair,event=branch_misses,sample=27,first=candidate,current=2.050000,candidate=1.530000,delta=-0.520000,digest_match=1
pair,event=branch_misses,sample=28,first=current,current=2.015000,candidate=1.500000,delta=-0.515000,digest_match=1
pair,event=branch_misses,sample=29,first=candidate,current=2.040000,candidate=1.515000,delta=-0.525000,digest_match=1
pair,event=branch_misses,sample=30,first=current,current=2.030000,candidate=1.555000,delta=-0.475000,digest_match=1
pair,event=branch_misses,sample=31,first=candidate,current=2.050000,candidate=1.510000,delta=-0.540000,digest_match=1
pair,event=branch_misses,sample=32,first=current,current=2.035000,candidate=2.035000,delta=0.000000,digest_match=1
pair,event=branch_misses,sample=33,first=candidate,current=2.040000,candidate=2.015000,delta=-0.025000,digest_match=1
pair,event=branch_misses,sample=34,first=current,current=2.055000,candidate=2.025000,delta=-0.030000,digest_match=1
pair,event=branch_misses,sample=35,first=candidate,current=2.030000,candidate=2.045000,delta=0.015000,digest_match=1
pair,event=branch_misses,sample=36,first=current,current=2.050000,candidate=2.035000,delta=-0.015000,digest_match=1
pair,event=branch_misses,sample=37,first=candidate,current=2.015000,candidate=2.025000,delta=0.010000,digest_match=1
pair,event=branch_misses,sample=38,first=current,current=2.020000,candidate=1.035000,delta=-0.985000,digest_match=1
pair,event=branch_misses,sample=39,first=candidate,current=3.145000,candidate=1.130000,delta=-2.015000,digest_match=1
pair,event=branch_misses,sample=40,first=current,current=3.030000,candidate=1.030000,delta=-2.000000,digest_match=1
pair,event=branch_misses,sample=41,first=candidate,current=3.010000,candidate=1.055000,delta=-1.955000,digest_match=1
pair,event=branch_misses,sample=42,first=current,current=3.040000,candidate=1.015000,delta=-2.025000,digest_match=1
pair,event=branch_misses,sample=43,first=candidate,current=3.045000,candidate=1.015000,delta=-2.030000,digest_match=1
pair,event=branch_misses,sample=44,first=current,current=2.030000,candidate=1.070000,delta=-0.960000,digest_match=1
