benchmark,separate_binaries=1,single_kem_body=1,direct_backend=1,order=AB_BA,core=3,tests=31,iterations=200,warmup=10
static_layout,binary=bench_gt_baseinv_replacement_current_bin,text=169848,data=976,bss=4960
static_symbol,binary=bench_gt_baseinv_replacement_current_bin,symbol=crypto_kem_keypair,address=0x00000000000018a0,size=356
static_symbol,binary=bench_gt_baseinv_replacement_current_bin,symbol=poly_baseinv_scaled_r,address=0x0000000000026b80,size=2008
layout,variant=current,symbol=crypto_kem_keypair,address=0x555586e918a0,mod32=0,mod64=32
layout,variant=current,symbol=poly_baseinv_scaled_r,address=0x555586eb6b80,mod32=0,mod64=0
layout,variant=current,buffer=pk,address=0x555586ed0ac0,mod64=0
static_layout,binary=bench_gt_baseinv_replacement_fast_bin,text=169864,data=976,bss=4960
static_symbol,binary=bench_gt_baseinv_replacement_fast_bin,symbol=crypto_kem_keypair,address=0x00000000000018a0,size=356
static_symbol,binary=bench_gt_baseinv_replacement_fast_bin,symbol=poly_baseinv_scaled_r,address=0x0000000000026e20,size=2008
layout,variant=fast_tree,symbol=crypto_kem_keypair,address=0x55564bc918a0,mod32=0,mod64=32
layout,variant=fast_tree,symbol=poly_baseinv_scaled_r,address=0x55564bcb6e20,mod32=0,mod64=32
layout,variant=fast_tree,buffer=pk,address=0x55564bcd0ac0,mod64=0
correctness,variant=current,cases=256,decap_failures=0,shared_secret_mismatches=0,digest=8bc04d7c926a4c5e
correctness,variant=fast_tree,cases=256,decap_failures=0,shared_secret_mismatches=0,digest=8bc04d7c926a4c5e
cross_binary_correctness,cases=256,digest_match=1,mismatches=0
pair,event=instructions,sample=4,first=current,current=82918.295000,candidate=82918.295000,delta=0.000000,digest_match=1
pair,event=instructions,sample=5,first=candidate,current=82918.295000,candidate=82918.295000,delta=0.000000,digest_match=1
pair,event=instructions,sample=6,first=current,current=82918.295000,candidate=82918.295000,delta=0.000000,digest_match=1
pair,event=instructions,sample=7,first=candidate,current=82918.295000,candidate=82918.295000,delta=0.000000,digest_match=1
pair,event=instructions,sample=8,first=current,current=82918.295000,candidate=82918.295000,delta=0.000000,digest_match=1
pair,event=instructions,sample=9,first=candidate,current=82918.295000,candidate=82918.295000,delta=0.000000,digest_match=1
pair,event=instructions,sample=10,first=current,current=82918.295000,candidate=82918.295000,delta=0.000000,digest_match=1
pair,event=instructions,sample=11,first=candidate,current=82918.295000,candidate=82918.295000,delta=0.000000,digest_match=1
pair,event=instructions,sample=12,first=current,current=82918.295000,candidate=82918.295000,delta=0.000000,digest_match=1
pair,event=instructions,sample=13,first=candidate,current=82918.295000,candidate=82918.295000,delta=0.000000,digest_match=1
pair,event=instructions,sample=14,first=current,current=82918.295000,candidate=82918.295000,delta=0.000000,digest_match=1
pair,event=instructions,sample=15,first=candidate,current=82918.295000,candidate=82918.295000,delta=0.000000,digest_match=1
pair,event=instructions,sample=16,first=current,current=82918.295000,candidate=82918.295000,delta=0.000000,digest_match=1
pair,event=instructions,sample=17,first=candidate,current=82918.295000,candidate=82918.295000,delta=0.000000,digest_match=1
pair,event=instructions,sample=18,first=current,current=82918.295000,candidate=82918.295000,delta=0.000000,digest_match=1
pair,event=instructions,sample=19,first=candidate,current=82918.295000,candidate=82918.295000,delta=0.000000,digest_match=1
pair,event=instructions,sample=20,first=current,current=82918.295000,candidate=82918.295000,delta=0.000000,digest_match=1
pair,event=instructions,sample=21,first=candidate,current=82918.295000,candidate=82918.295000,delta=0.000000,digest_match=1
pair,event=instructions,sample=22,first=current,current=82918.295000,candidate=82918.295000,delta=0.000000,digest_match=1
pair,event=instructions,sample=23,first=candidate,current=82918.295000,candidate=82918.295000,delta=0.000000,digest_match=1
pair,event=instructions,sample=24,first=current,current=82918.295000,candidate=82918.295000,delta=0.000000,digest_match=1
pair,event=instructions,sample=25,first=candidate,current=82918.295000,candidate=82918.295000,delta=0.000000,digest_match=1
pair,event=instructions,sample=26,first=current,current=82918.295000,candidate=82918.295000,delta=0.000000,digest_match=1
pair,event=instructions,sample=27,first=candidate,current=82918.295000,candidate=82918.295000,delta=0.000000,digest_match=1
pair,event=instructions,sample=28,first=current,current=82918.295000,candidate=82918.295000,delta=0.000000,digest_match=1
pair,event=instructions,sample=29,first=candidate,current=82918.295000,candidate=82918.295000,delta=0.000000,digest_match=1
pair,event=instructions,sample=30,first=current,current=82918.295000,candidate=82918.295000,delta=0.000000,digest_match=1
summary,event=instructions,current_p50=82918.295000,candidate_p50=82918.295000,delta_p10=0.000000,delta_p50=0.000000,delta_p90=0.000000,mad=0.000000,reduction_percent=-0.0000,wins=1,win_rate=0.0323,samples=31
cpi,current=0.464082,candidate=0.463992
