parameter,setting,operation,paired_mean_delta_cycles,paired_median_delta_cycles,bootstrap_ci95_low,bootstrap_ci95_high,favorable_blocks,blocks,direction
1152,normal-aslr-on,keypair_cycles,-178.900607638889,-177.42708333333212,-392.7656250000003,33.854600694445026,28,48,candidate-faster
1152,normal-aslr-on,enc_cycles,-147.62109375000054,-153.84375000000364,-162.05078125,-132.986111111112,48,48,candidate-faster
1152,normal-aslr-on,dec_cycles,-396.08940972222234,-396.2916666666679,-408.46527777777845,-383.36458333333354,48,48,candidate-faster
