cpucycles tracesetup 0 amd64-perfpmcff precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 1 amd64-perfpmc precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 2 amd64-pmcff precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 3 amd64-tsc precision 1080 scaling 0.467415 only32 0
cpucycles tracesetup 4 amd64-tscasm precision 1090 scaling 0.467415 only32 0
cpucycles tracesetup 5 default-perfevent precision 203 scaling 1.000000 only32 0
cpucycles tracesetup 6 default-mach precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 7 default-monotonic precision 1076 scaling 1.400000 only32 0
cpucycles tracesetup 8 default-gettimeofday precision 2440 scaling 1400.000000 only32 0
cpucycles tracesetup 9 default-zero precision 0 scaling 0.000000 only32 0
region,variant,block,observation,cycles
0,0,0,0,1010
0,0,0,1,976
0,0,0,2,948
0,0,0,3,963
0,0,0,4,973
0,0,0,5,957
0,0,0,6,963
0,0,0,7,965
0,0,0,8,984
0,0,0,9,966
0,0,0,10,947
0,0,0,11,971
0,0,0,12,959
0,0,0,13,987
0,0,0,14,983
0,0,0,15,960
0,0,0,16,982
0,0,0,17,962
0,0,0,18,972
0,0,0,19,976
0,0,0,20,959
0,0,0,21,965
0,0,0,22,990
0,0,0,23,973
0,0,0,24,992
0,0,0,25,968
0,0,0,26,983
0,0,0,27,954
0,0,0,28,974
0,0,0,29,962
0,0,0,30,967
0,0,0,31,965
0,0,0,32,959
0,0,0,33,971
0,0,0,34,965
0,0,0,35,961
0,0,0,36,957
0,0,0,37,962
0,0,0,38,960
0,0,0,39,983
0,0,0,40,973
0,0,0,41,990
0,0,0,42,989
0,0,0,43,972
0,0,0,44,969
0,0,0,45,970
0,0,0,46,983
0,0,0,47,993
0,0,0,48,957
0,0,0,49,959
0,0,0,50,973
0,0,0,51,979
0,0,0,52,948
0,0,0,53,977
0,0,0,54,989
0,0,0,55,976
0,0,0,56,978
0,0,0,57,977
0,0,0,58,972
0,0,0,59,982
0,0,0,60,970
0,0,0,61,984
0,0,0,62,966
0,0,0,63,955
0,1,0,0,996
0,1,0,1,993
0,1,0,2,988
0,1,0,3,976
0,1,0,4,988
0,1,0,5,979
0,1,0,6,998
0,1,0,7,959
0,1,0,8,977
0,1,0,9,979
0,1,0,10,964
0,1,0,11,999
0,1,0,12,991
0,1,0,13,986
0,1,0,14,973
0,1,0,15,1009
0,1,0,16,975
0,1,0,17,982
0,1,0,18,972
0,1,0,19,988
0,1,0,20,979
0,1,0,21,987
0,1,0,22,983
0,1,0,23,957
0,1,0,24,965
0,1,0,25,962
0,1,0,26,991
0,1,0,27,964
0,1,0,28,983
0,1,0,29,993
0,1,0,30,971
0,1,0,31,989
0,1,0,32,972
0,1,0,33,983
0,1,0,34,958
0,1,0,35,1003
0,1,0,36,980
0,1,0,37,989
0,1,0,38,984
0,1,0,39,982
0,1,0,40,965
0,1,0,41,993
0,1,0,42,964
0,1,0,43,970
0,1,0,44,985
0,1,0,45,1005
0,1,0,46,978
0,1,0,47,997
0,1,0,48,985
0,1,0,49,985
0,1,0,50,988
0,1,0,51,999
0,1,0,52,963
0,1,0,53,975
0,1,0,54,975
0,1,0,55,978
0,1,0,56,984
0,1,0,57,987
0,1,0,58,992
0,1,0,59,991
0,1,0,60,989
0,1,0,61,1000
0,1,0,62,966
0,1,0,63,969
0,1,1,0,986
0,1,1,1,1005
0,1,1,2,997
0,1,1,3,975
0,1,1,4,974
0,1,1,5,980
0,1,1,6,999
0,1,1,7,964
0,1,1,8,985
0,1,1,9,1002
0,1,1,10,984
0,1,1,11,983
0,1,1,12,985
0,1,1,13,1017
0,1,1,14,988
0,1,1,15,976
0,1,1,16,986
0,1,1,17,966
0,1,1,18,970
0,1,1,19,986
0,1,1,20,994
0,1,1,21,993
0,1,1,22,990
0,1,1,23,998
0,1,1,24,1002
0,1,1,25,990
0,1,1,26,984
0,1,1,27,978
0,1,1,28,985
0,1,1,29,992
0,1,1,30,982
0,1,1,31,981
0,1,1,32,987
0,1,1,33,976
0,1,1,34,979
0,1,1,35,985
0,1,1,36,992
0,1,1,37,979
0,1,1,38,999
0,1,1,39,968
0,1,1,40,966
0,1,1,41,973
0,1,1,42,977
0,1,1,43,974
0,1,1,44,980
0,1,1,45,989
0,1,1,46,994
0,1,1,47,967
0,1,1,48,990
0,1,1,49,982
0,1,1,50,981
0,1,1,51,970
0,1,1,52,982
0,1,1,53,985
0,1,1,54,996
0,1,1,55,994
0,1,1,56,1000
0,1,1,57,1003
0,1,1,58,989
0,1,1,59,993
0,1,1,60,988
0,1,1,61,999
0,1,1,62,1010
0,1,1,63,983
0,0,1,0,979
0,0,1,1,978
0,0,1,2,999
0,0,1,3,994
0,0,1,4,966
0,0,1,5,972
0,0,1,6,961
0,0,1,7,971
0,0,1,8,972
0,0,1,9,969
0,0,1,10,986
0,0,1,11,947
0,0,1,12,949
0,0,1,13,948
0,0,1,14,964
0,0,1,15,973
0,0,1,16,964
0,0,1,17,947
0,0,1,18,985
0,0,1,19,981
0,0,1,20,979
0,0,1,21,962
0,0,1,22,973
0,0,1,23,982
0,0,1,24,978
0,0,1,25,966
0,0,1,26,984
0,0,1,27,969
0,0,1,28,987
0,0,1,29,965
0,0,1,30,966
0,0,1,31,962
0,0,1,32,983
0,0,1,33,976
0,0,1,34,960
0,0,1,35,958
0,0,1,36,999
0,0,1,37,980
0,0,1,38,973
0,0,1,39,962
0,0,1,40,975
0,0,1,41,959
0,0,1,42,972
