main_i16_x6,baseline,2129.531,4093.797,18.156
main_i16_x6,candidate,2093.219,3901.797,18.156
main_i16_x6,baseline,2129.672,4093.797,18.156
main_i16_x6,candidate,2092.344,3901.797,18.156
main_i16_x6,baseline,2129.500,4093.797,18.156
main_i16_x6,candidate,2092.344,3901.797,18.156
main_i16_x6,baseline,2129.500,4093.797,18.156
main_i16_x6,candidate,2092.344,3901.797,18.156
main_i16_x6,baseline,2129.500,4093.797,18.156
main_i16_x6,candidate,2092.344,3901.797,18.156
main_i16_x6,baseline,2129.516,4093.797,18.156
main_i16_x6,candidate,2092.344,3901.797,18.156
main_i16_x6,baseline,2129.500,4093.797,18.156
main_i16_x6,candidate,2092.344,3901.797,18.156
main_i16_x6,baseline,2129.516,4093.797,18.156
main_i16_x6,candidate,2092.344,3901.797,18.156
main_i16_x6,baseline,2129.500,4093.797,18.156
main_i16_x6,candidate,2092.344,3901.797,18.156
main_i16_x6,baseline,2129.500,4093.797,18.156
main_i16_x6,candidate,2092.344,3901.797,18.156
main_i16_x6,baseline,2129.516,4093.797,18.156
main_i16_x6,candidate,2092.344,3901.797,18.156
main_i16_x6,baseline,2129.516,4093.797,18.156
main_i16_x6,candidate,2092.344,3901.797,18.156
main_i16_x6,baseline,2129.500,4093.797,18.156
main_i16_x6,candidate,2092.344,3901.797,18.156
main_i16_x6,baseline,2129.516,4093.797,18.156
main_i16_x6,candidate,2092.344,3901.797,18.156
main_i16_x6,baseline,2129.500,4093.797,18.156
main_i16_x6,candidate,2092.344,3901.797,18.156
main_i16_x6,baseline,2129.500,4093.797,18.156
main_i16_x6,candidate,2092.344,3901.797,18.156
main_i16_x6,baseline,2129.516,4093.797,18.156
main_i16_x6,candidate,2092.344,3901.797,18.156
main_i16_x6,baseline,2129.984,4093.797,18.156
main_i16_x6,candidate,2092.578,3901.797,18.156
main_i16_x6,baseline,2129.531,4093.797,18.156
main_i16_x6,candidate,2092.344,3901.797,18.156
main_i16_x6,baseline,2129.531,4093.797,18.156
main_i16_x6,candidate,2092.344,3901.797,18.156
main_i16_x6,baseline,2129.531,4093.797,18.156
main_i16_x6,candidate,2092.344,3901.797,18.156
main_i16_x6,baseline,2129.531,4093.797,18.156
main_i16_x6,candidate,2092.344,3901.797,18.156
