cpucycles tracesetup 0 amd64-perfpmcff precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 1 amd64-perfpmc precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 2 amd64-pmcff precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 3 amd64-tsc precision 1016 scaling 0.467415 only32 0
cpucycles tracesetup 4 amd64-tscasm precision 1026 scaling 0.467415 only32 0
cpucycles tracesetup 5 default-perfevent precision 203 scaling 1.000000 only32 0
cpucycles tracesetup 6 default-mach precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 7 default-monotonic precision 1075 scaling 1.400000 only32 0
cpucycles tracesetup 8 default-gettimeofday precision 2440 scaling 1400.000000 only32 0
cpucycles tracesetup 9 default-zero precision 0 scaling 0.000000 only32 0
region,variant,block,observation,cycles
0,0,0,0,1051
0,0,0,1,961
0,0,0,2,960
0,0,0,3,980
0,0,0,4,1009
0,0,0,5,1002
0,0,0,6,1002
0,0,0,7,990
0,0,0,8,998
0,0,0,9,981
0,0,0,10,1011
0,0,0,11,987
0,0,0,12,985
0,0,0,13,991
0,0,0,14,996
0,0,0,15,998
0,0,0,16,1001
0,0,0,17,1012
0,0,0,18,1008
0,0,0,19,998
0,0,0,20,999
0,0,0,21,998
0,0,0,22,995
0,0,0,23,1465
0,0,0,24,1033
0,0,0,25,970
0,0,0,26,986
0,0,0,27,988
0,0,0,28,997
0,0,0,29,1010
0,0,0,30,1023
0,0,0,31,1017
0,0,0,32,1001
0,0,0,33,1008
0,0,0,34,1007
0,0,0,35,1021
0,0,0,36,987
0,0,0,37,1008
0,0,0,38,994
0,0,0,39,983
0,0,0,40,993
0,0,0,41,986
0,0,0,42,1010
0,0,0,43,993
0,0,0,44,989
0,0,0,45,976
0,0,0,46,991
0,0,0,47,1020
0,0,0,48,1007
0,0,0,49,1011
0,0,0,50,995
0,0,0,51,1011
0,0,0,52,994
0,0,0,53,996
0,0,0,54,995
0,0,0,55,994
0,0,0,56,990
0,0,0,57,1004
0,0,0,58,995
0,0,0,59,1001
0,0,0,60,988
0,0,0,61,988
0,0,0,62,978
0,0,0,63,991
0,1,0,0,1015
0,1,0,1,1016
0,1,0,2,1010
0,1,0,3,1014
0,1,0,4,994
0,1,0,5,1011
0,1,0,6,991
0,1,0,7,996
0,1,0,8,1003
0,1,0,9,997
0,1,0,10,1015
0,1,0,11,1011
0,1,0,12,1005
0,1,0,13,1010
0,1,0,14,1003
0,1,0,15,1003
0,1,0,16,1004
0,1,0,17,1012
0,1,0,18,1023
0,1,0,19,1010
0,1,0,20,999
0,1,0,21,997
0,1,0,22,1016
0,1,0,23,1003
0,1,0,24,975
0,1,0,25,998
0,1,0,26,1006
0,1,0,27,1000
0,1,0,28,1013
0,1,0,29,1002
0,1,0,30,1002
0,1,0,31,996
0,1,0,32,1009
0,1,0,33,1014
0,1,0,34,992
0,1,0,35,996
0,1,0,36,995
0,1,0,37,1013
0,1,0,38,994
0,1,0,39,1007
0,1,0,40,996
0,1,0,41,1007
0,1,0,42,1004
0,1,0,43,1037
0,1,0,44,1012
0,1,0,45,997
0,1,0,46,1006
0,1,0,47,1004
0,1,0,48,1011
0,1,0,49,1001
0,1,0,50,1012
0,1,0,51,1007
0,1,0,52,1009
0,1,0,53,1014
0,1,0,54,1020
0,1,0,55,1024
0,1,0,56,1000
0,1,0,57,1009
0,1,0,58,997
0,1,0,59,1017
0,1,0,60,1008
0,1,0,61,1008
