cpucycles tracesetup 0 amd64-perfpmcff precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 1 amd64-perfpmc precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 2 amd64-pmcff precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 3 amd64-tsc precision 1016 scaling 0.467415 only32 0
cpucycles tracesetup 4 amd64-tscasm precision 1026 scaling 0.467415 only32 0
cpucycles tracesetup 5 default-perfevent precision 204 scaling 1.000000 only32 0
cpucycles tracesetup 6 default-mach precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 7 default-monotonic precision 1075 scaling 1.400000 only32 0
cpucycles tracesetup 8 default-gettimeofday precision 2440 scaling 1400.000000 only32 0
cpucycles tracesetup 9 default-zero precision 0 scaling 0.000000 only32 0
region,variant,block,observation,cycles
0,0,0,0,875
0,0,0,1,773
0,0,0,2,779
0,0,0,3,785
0,0,0,4,807
0,0,0,5,828
0,0,0,6,796
0,0,0,7,797
0,0,0,8,803
0,0,0,9,831
0,0,0,10,794
0,0,0,11,780
0,0,0,12,804
0,0,0,13,828
0,0,0,14,786
0,0,0,15,794
0,0,0,16,816
0,0,0,17,801
0,0,0,18,804
0,0,0,19,794
0,0,0,20,801
0,0,0,21,813
0,0,0,22,792
0,0,0,23,812
0,0,0,24,799
0,0,0,25,789
0,0,0,26,824
0,0,0,27,819
0,0,0,28,825
0,0,0,29,818
0,0,0,30,814
0,0,0,31,819
0,1,0,0,946
0,1,0,1,806
0,1,0,2,782
0,1,0,3,804
0,1,0,4,806
0,1,0,5,807
0,1,0,6,787
0,1,0,7,802
0,1,0,8,796
0,1,0,9,790
0,1,0,10,824
0,1,0,11,812
0,1,0,12,824
0,1,0,13,822
0,1,0,14,803
0,1,0,15,817
0,1,0,16,803
0,1,0,17,836
0,1,0,18,782
0,1,0,19,795
0,1,0,20,776
0,1,0,21,803
0,1,0,22,809
0,1,0,23,806
0,1,0,24,805
0,1,0,25,772
0,1,0,26,807
0,1,0,27,807
0,1,0,28,776
0,1,0,29,810
0,1,0,30,799
0,1,0,31,820
0,2,0,0,855
0,2,0,1,780
0,2,0,2,751
0,2,0,3,774
0,2,0,4,750
0,2,0,5,775
0,2,0,6,758
0,2,0,7,750
0,2,0,8,770
0,2,0,9,763
0,2,0,10,788
0,2,0,11,769
0,2,0,12,755
0,2,0,13,772
0,2,0,14,759
0,2,0,15,778
0,2,0,16,777
0,2,0,17,755
0,2,0,18,799
0,2,0,19,776
0,2,0,20,767
0,2,0,21,780
0,2,0,22,764
0,2,0,23,769
0,2,0,24,787
0,2,0,25,767
0,2,0,26,772
0,2,0,27,773
0,2,0,28,750
0,2,0,29,784
0,2,0,30,763
0,2,0,31,789
0,3,0,0,794
0,3,0,1,784
0,3,0,2,774
0,3,0,3,783
0,3,0,4,781
0,3,0,5,767
0,3,0,6,770
0,3,0,7,772
0,3,0,8,777
0,3,0,9,763
0,3,0,10,760
0,3,0,11,769
0,3,0,12,764
0,3,0,13,870
0,3,0,14,772
0,3,0,15,772
0,3,0,16,755
0,3,0,17,772
0,3,0,18,767
0,3,0,19,778
0,3,0,20,747
0,3,0,21,792
0,3,0,22,762
0,3,0,23,763
0,3,0,24,770
0,3,0,25,753
0,3,0,26,770
0,3,0,27,770
0,3,0,28,770
0,3,0,29,774
0,3,0,30,752
0,3,0,31,757
0,4,0,0,829
0,4,0,1,785
0,4,0,2,797
0,4,0,3,808
0,4,0,4,808
0,4,0,5,816
0,4,0,6,787
0,4,0,7,803
0,4,0,8,790
0,4,0,9,803
0,4,0,10,806
0,4,0,11,807
0,4,0,12,785
0,4,0,13,825
0,4,0,14,774
0,4,0,15,797
0,4,0,16,879
0,4,0,17,794
0,4,0,18,789
0,4,0,19,788
0,4,0,20,783
0,4,0,21,984
0,4,0,22,778
0,4,0,23,785
0,4,0,24,824
0,4,0,25,793
0,4,0,26,827
0,4,0,27,795
0,4,0,28,798
0,4,0,29,807
0,4,0,30,790
0,4,0,31,817
0,4,1,0,778
0,4,1,1,809
0,4,1,2,771
0,4,1,3,790
0,4,1,4,791
0,4,1,5,805
0,4,1,6,801
0,4,1,7,794
0,4,1,8,811
0,4,1,9,788
0,4,1,10,834
0,4,1,11,809
0,4,1,12,801
0,4,1,13,827
0,4,1,14,818
0,4,1,15,814
0,4,1,16,796
0,4,1,17,795
0,4,1,18,798
0,4,1,19,789
0,4,1,20,806
0,4,1,21,815
0,4,1,22,774
0,4,1,23,832
0,4,1,24,795
0,4,1,25,793
0,4,1,26,826
0,4,1,27,784
0,4,1,28,798
0,4,1,29,820
0,4,1,30,798
0,4,1,31,812
0,3,1,0,757
0,3,1,1,784
0,3,1,2,786
0,3,1,3,797
0,3,1,4,782
0,3,1,5,769
0,3,1,6,760
0,3,1,7,767
0,3,1,8,772
0,3,1,9,765
0,3,1,10,777
0,3,1,11,771
0,3,1,12,762
0,3,1,13,759
0,3,1,14,746
0,3,1,15,765
0,3,1,16,780
0,3,1,17,757
0,3,1,18,773
0,3,1,19,753
0,3,1,20,768
0,3,1,21,772
0,3,1,22,764
0,3,1,23,757
0,3,1,24,770
0,3,1,25,762
0,3,1,26,793
0,3,1,27,777
0,3,1,28,769
0,3,1,29,767
0,3,1,30,760
0,3,1,31,782
0,2,1,0,772
0,2,1,1,783
0,2,1,2,794
0,2,1,3,779
0,2,1,4,809
0,2,1,5,792
0,2,1,6,779
0,2,1,7,779
0,2,1,8,781
0,2,1,9,746
0,2,1,10,780
0,2,1,11,757
0,2,1,12,745
0,2,1,13,772
0,2,1,14,750
0,2,1,15,781
0,2,1,16,819
0,2,1,17,748
0,2,1,18,768
0,2,1,19,765
0,2,1,20,758
0,2,1,21,775
0,2,1,22,746
0,2,1,23,769
0,2,1,24,784
0,2,1,25,749
0,2,1,26,783
0,2,1,27,769
0,2,1,28,755
0,2,1,29,780
0,2,1,30,763
0,2,1,31,769
0,1,1,0,765
0,1,1,1,795
0,1,1,2,800
0,1,1,3,868
0,1,1,4,814
0,1,1,5,803
0,1,1,6,790
0,1,1,7,806
0,1,1,8,802
0,1,1,9,794
0,1,1,10,805
0,1,1,11,811
0,1,1,12,797
0,1,1,13,808
0,1,1,14,791
0,1,1,15,818
0,1,1,16,826
0,1,1,17,851
0,1,1,18,791
0,1,1,19,819
0,1,1,20,814
0,1,1,21,812
0,1,1,22,794
0,1,1,23,779
0,1,1,24,795
0,1,1,25,786
0,1,1,26,803
0,1,1,27,793
0,1,1,28,793
0,1,1,29,784
0,1,1,30,779
0,1,1,31,775
0,0,1,0,793
0,0,1,1,850
0,0,1,2,799
0,0,1,3,783
0,0,1,4,787
0,0,1,5,810
0,0,1,6,798
0,0,1,7,796
0,0,1,8,805
0,0,1,9,807
0,0,1,10,827
0,0,1,11,803
0,0,1,12,784
0,0,1,13,828
0,0,1,14,814
0,0,1,15,802
0,0,1,16,806
0,0,1,17,840
0,0,1,18,818
0,0,1,19,797
0,0,1,20,794
0,0,1,21,812
0,0,1,22,797
0,0,1,23,805
0,0,1,24,827
0,0,1,25,794
0,0,1,26,807
0,0,1,27,798
0,0,1,28,793
0,0,1,29,799
0,0,1,30,782
0,0,1,31,819
0,0,2,0,798
0,0,2,1,789
0,0,2,2,849
0,0,2,3,782
0,0,2,4,806
0,0,2,5,805
0,0,2,6,796
0,0,2,7,801
0,0,2,8,809
0,0,2,9,817
0,0,2,10,840
0,0,2,11,807
0,0,2,12,788
0,0,2,13,812
0,0,2,14,799
0,0,2,15,808
0,0,2,16,807
0,0,2,17,786
0,0,2,18,793
0,0,2,19,788
0,0,2,20,794
0,0,2,21,799
0,0,2,22,808
0,0,2,23,810
0,0,2,24,808
0,0,2,25,788
0,0,2,26,833
0,0,2,27,792
0,0,2,28,801
0,0,2,29,816
0,0,2,30,789
0,0,2,31,822
0,1,2,0,778
0,1,2,1,864
0,1,2,2,768
0,1,2,3,810
0,1,2,4,785
0,1,2,5,786
0,1,2,6,815
0,1,2,7,813
0,1,2,8,800
0,1,2,9,803
0,1,2,10,822
0,1,2,11,790
0,1,2,12,778
0,1,2,13,827
0,1,2,14,798
0,1,2,15,787
0,1,2,16,938
0,1,2,17,810
0,1,2,18,782
0,1,2,19,795
0,1,2,20,779
0,1,2,21,819
0,1,2,22,786
0,1,2,23,797
0,1,2,24,818
0,1,2,25,781
0,1,2,26,801
0,1,2,27,794
0,1,2,28,798
0,1,2,29,808
0,1,2,30,781
0,1,2,31,820
0,2,2,0,761
0,2,2,1,888
0,2,2,2,769
0,2,2,3,786
0,2,2,4,786
0,2,2,5,772
0,2,2,6,750
0,2,2,7,761
0,2,2,8,769
0,2,2,9,766
0,2,2,10,740
0,2,2,11,755
0,2,2,12,752
0,2,2,13,777
0,2,2,14,747
0,2,2,15,767
0,2,2,16,794
0,2,2,17,753
0,2,2,18,777
0,2,2,19,778
0,2,2,20,765
0,2,2,21,782
0,2,2,22,751
0,2,2,23,749
0,2,2,24,768
0,2,2,25,739
0,2,2,26,766
0,2,2,27,755
0,2,2,28,750
0,2,2,29,771
0,2,2,30,771
0,2,2,31,764
0,3,2,0,757
0,3,2,1,791
0,3,2,2,790
0,3,2,3,794
0,3,2,4,780
0,3,2,5,790
0,3,2,6,766
0,3,2,7,773
0,3,2,8,770
0,3,2,9,763
0,3,2,10,775
0,3,2,11,769
0,3,2,12,770
0,3,2,13,784
0,3,2,14,769
0,3,2,15,799
0,3,2,16,796
0,3,2,17,766
0,3,2,18,766
0,3,2,19,777
0,3,2,20,760
0,3,2,21,794
0,3,2,22,763
0,3,2,23,776
0,3,2,24,772
0,3,2,25,765
0,3,2,26,781
0,3,2,27,749
0,3,2,28,753
0,3,2,29,769
0,3,2,30,760
0,3,2,31,754
0,4,2,0,824
0,4,2,1,806
0,4,2,2,785
0,4,2,3,799
0,4,2,4,822
0,4,2,5,838
0,4,2,6,781
0,4,2,7,817
0,4,2,8,815
0,4,2,9,778
0,4,2,10,801
0,4,2,11,791
0,4,2,12,804
0,4,2,13,818
0,4,2,14,803
0,4,2,15,817
0,4,2,16,798
0,4,2,17,786
0,4,2,18,788
0,4,2,19,775
0,4,2,20,781
0,4,2,21,797
0,4,2,22,787
0,4,2,23,796
0,4,2,24,801
0,4,2,25,777
0,4,2,26,792
0,4,2,27,810
0,4,2,28,808
0,4,2,29,829
0,4,2,30,786
0,4,2,31,818
0,4,3,0,776
0,4,3,1,801
0,4,3,2,774
0,4,3,3,791
0,4,3,4,787
0,4,3,5,804
0,4,3,6,801
0,4,3,7,794
0,4,3,8,797
0,4,3,9,791
0,4,3,10,805
0,4,3,11,797
0,4,3,12,797
0,4,3,13,820
0,4,3,14,789
0,4,3,15,788
0,4,3,16,811
0,4,3,17,842
0,4,3,18,789
0,4,3,19,774
0,4,3,20,800
0,4,3,21,795
0,4,3,22,799
0,4,3,23,792
0,4,3,24,806
0,4,3,25,782
0,4,3,26,805
0,4,3,27,806
0,4,3,28,787
0,4,3,29,824
0,4,3,30,790
0,4,3,31,802
0,3,3,0,779
0,3,3,1,792
0,3,3,2,782
0,3,3,3,776
0,3,3,4,786
0,3,3,5,766
0,3,3,6,755
0,3,3,7,778
0,3,3,8,772
0,3,3,9,762
0,3,3,10,782
0,3,3,11,764
0,3,3,12,742
0,3,3,13,770
0,3,3,14,746
0,3,3,15,752
0,3,3,16,778
0,3,3,17,758
0,3,3,18,779
0,3,3,19,756
0,3,3,20,759
0,3,3,21,776
0,3,3,22,756
0,3,3,23,775
0,3,3,24,760
0,3,3,25,753
0,3,3,26,772
0,3,3,27,774
0,3,3,28,758
0,3,3,29,776
0,3,3,30,756
0,3,3,31,792
0,2,3,0,775
0,2,3,1,787
0,2,3,2,787
0,2,3,3,788
0,2,3,4,777
0,2,3,5,779
0,2,3,6,742
0,2,3,7,759
0,2,3,8,768
0,2,3,9,755
0,2,3,10,787
0,2,3,11,775
0,2,3,12,762
0,2,3,13,787
0,2,3,14,761
0,2,3,15,789
0,2,3,16,858
0,2,3,17,760
0,2,3,18,766
0,2,3,19,778
0,2,3,20,763
0,2,3,21,768
0,2,3,22,763
0,2,3,23,768
0,2,3,24,786
0,2,3,25,757
0,2,3,26,768
0,2,3,27,772
0,2,3,28,750
0,2,3,29,773
0,2,3,30,762
0,2,3,31,788
0,1,3,0,785
0,1,3,1,885
0,1,3,2,800
0,1,3,3,796
0,1,3,4,794
0,1,3,5,817
0,1,3,6,818
0,1,3,7,838
0,1,3,8,821
0,1,3,9,793
0,1,3,10,807
0,1,3,11,801
0,1,3,12,821
0,1,3,13,803
0,1,3,14,810
0,1,3,15,791
0,1,3,16,821
0,1,3,17,799
0,1,3,18,811
0,1,3,19,961
0,1,3,20,796
0,1,3,21,801
0,1,3,22,780
0,1,3,23,785
0,1,3,24,802
0,1,3,25,781
0,1,3,26,820
0,1,3,27,804
0,1,3,28,782
0,1,3,29,820
0,1,3,30,800
0,1,3,31,801
0,0,3,0,775
0,0,3,1,811
0,0,3,2,832
0,0,3,3,808
0,0,3,4,804
0,0,3,5,829
0,0,3,6,792
0,0,3,7,812
