cpucycles tracesetup 0 amd64-perfpmcff precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 1 amd64-perfpmc precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 2 amd64-pmcff precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 3 amd64-tsc precision 1015 scaling 0.467415 only32 0
cpucycles tracesetup 4 amd64-tscasm precision 1026 scaling 0.467415 only32 0
cpucycles tracesetup 5 default-perfevent precision 203 scaling 1.000000 only32 0
cpucycles tracesetup 6 default-mach precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 7 default-monotonic precision 1076 scaling 1.400000 only32 0
cpucycles tracesetup 8 default-gettimeofday precision 2440 scaling 1400.000000 only32 0
cpucycles tracesetup 9 default-zero precision 0 scaling 0.000000 only32 0
region,variant,block,observation,cycles
0,0,0,0,1237
0,0,0,1,1133
0,0,0,2,1242
0,0,0,3,1203
0,0,0,4,1255
0,0,0,5,1233
0,0,0,6,1056
0,0,0,7,962
0,0,0,8,989
0,0,0,9,957
0,0,0,10,977
0,0,0,11,958
0,0,0,12,965
0,0,0,13,956
0,0,0,14,955
0,0,0,15,965
0,0,0,16,954
0,0,0,17,962
0,0,0,18,987
0,0,0,19,956
0,0,0,20,969
0,0,0,21,987
0,0,0,22,956
0,0,0,23,962
0,0,0,24,961
0,0,0,25,960
0,0,0,26,965
0,0,0,27,992
0,0,0,28,970
0,0,0,29,977
0,0,0,30,970
0,0,0,31,965
0,0,0,32,974
0,0,0,33,972
0,0,0,34,974
0,0,0,35,963
0,0,0,36,972
0,0,0,37,991
0,0,0,38,974
0,0,0,39,978
0,0,0,40,979
0,0,0,41,976
0,0,0,42,987
0,0,0,43,975
0,0,0,44,959
0,0,0,45,960
0,0,0,46,971
0,0,0,47,984
0,0,0,48,1002
0,0,0,49,983
0,0,0,50,983
0,0,0,51,968
0,0,0,52,988
0,0,0,53,981
0,0,0,54,985
0,0,0,55,955
0,0,0,56,968
0,0,0,57,959
0,0,0,58,982
0,0,0,59,965
0,0,0,60,979
0,0,0,61,974
0,0,0,62,965
0,0,0,63,985
0,1,0,0,1001
0,1,0,1,1023
0,1,0,2,1035
0,1,0,3,998
0,1,0,4,1008
0,1,0,5,1005
0,1,0,6,990
0,1,0,7,997
0,1,0,8,1015
0,1,0,9,1002
0,1,0,10,994
0,1,0,11,1000
0,1,0,12,999
0,1,0,13,1003
0,1,0,14,988
0,1,0,15,982
0,1,0,16,996
0,1,0,17,983
0,1,0,18,1012
0,1,0,19,1020
0,1,0,20,1034
0,1,0,21,994
0,1,0,22,985
0,1,0,23,1011
0,1,0,24,1017
0,1,0,25,995
0,1,0,26,986
0,1,0,27,991
0,1,0,28,985
0,1,0,29,999
0,1,0,30,999
0,1,0,31,987
0,1,0,32,994
0,1,0,33,1013
0,1,0,34,1000
0,1,0,35,992
0,1,0,36,1007
0,1,0,37,1008
0,1,0,38,980
0,1,0,39,1007
0,1,0,40,1006
0,1,0,41,996
0,1,0,42,1008
0,1,0,43,994
0,1,0,44,993
0,1,0,45,1015
0,1,0,46,1011
0,1,0,47,990
0,1,0,48,1000
0,1,0,49,984
0,1,0,50,987
0,1,0,51,987
0,1,0,52,1000
0,1,0,53,1003
0,1,0,54,1001
0,1,0,55,1012
0,1,0,56,996
0,1,0,57,1019
0,1,0,58,1001
0,1,0,59,1008
0,1,0,60,1005
0,1,0,61,995
0,1,0,62,990
0,1,0,63,999
0,1,1,0,999
0,1,1,1,1022
0,1,1,2,1006
0,1,1,3,1010
0,1,1,4,992
0,1,1,5,964
0,1,1,6,991
0,1,1,7,1005
0,1,1,8,979
0,1,1,9,1018
0,1,1,10,1008
0,1,1,11,996
0,1,1,12,1025
0,1,1,13,979
0,1,1,14,1016
0,1,1,15,999
0,1,1,16,986
0,1,1,17,1008
0,1,1,18,994
0,1,1,19,993
0,1,1,20,1000
0,1,1,21,999
0,1,1,22,984
0,1,1,23,988
0,1,1,24,984
0,1,1,25,983
0,1,1,26,997
0,1,1,27,1001
0,1,1,28,990
0,1,1,29,1000
0,1,1,30,1007
0,1,1,31,999
0,1,1,32,983
0,1,1,33,1000
0,1,1,34,982
