cpucycles tracesetup 0 amd64-perfpmcff precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 1 amd64-perfpmc precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 2 amd64-pmcff precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 3 amd64-tsc precision 1080 scaling 0.467415 only32 0
cpucycles tracesetup 4 amd64-tscasm precision 1090 scaling 0.467415 only32 0
cpucycles tracesetup 5 default-perfevent precision 204 scaling 1.000000 only32 0
cpucycles tracesetup 6 default-mach precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 7 default-monotonic precision 1074 scaling 1.400000 only32 0
cpucycles tracesetup 8 default-gettimeofday precision 2440 scaling 1400.000000 only32 0
cpucycles tracesetup 9 default-zero precision 0 scaling 0.000000 only32 0
region,variant,block,observation,cycles
0,0,0,0,995
0,0,0,1,947
0,0,0,2,957
0,0,0,3,944
0,0,0,4,968
0,0,0,5,948
0,0,0,6,1003
0,0,0,7,951
0,0,0,8,968
0,0,0,9,972
0,0,0,10,965
0,0,0,11,954
0,0,0,12,938
0,0,0,13,948
0,0,0,14,950
0,0,0,15,948
0,0,0,16,962
0,0,0,17,961
0,0,0,18,965
0,0,0,19,945
0,0,0,20,956
0,0,0,21,955
0,0,0,22,952
0,0,0,23,930
0,0,0,24,969
0,0,0,25,962
0,0,0,26,956
0,0,0,27,933
0,0,0,28,931
0,0,0,29,959
0,0,0,30,977
0,0,0,31,940
0,1,0,0,2542
0,1,0,1,905
0,1,0,2,860
0,1,0,3,857
0,1,0,4,847
0,1,0,5,842
0,1,0,6,895
0,1,0,7,845
0,1,0,8,831
0,1,0,9,842
0,1,0,10,852
0,1,0,11,863
0,1,0,12,861
0,1,0,13,850
0,1,0,14,833
0,1,0,15,818
0,1,0,16,840
0,1,0,17,835
0,1,0,18,844
0,1,0,19,862
0,1,0,20,822
0,1,0,21,821
0,1,0,22,845
0,1,0,23,848
0,1,0,24,841
0,1,0,25,856
0,1,0,26,841
0,1,0,27,862
0,1,0,28,841
0,1,0,29,845
0,1,0,30,850
0,1,0,31,840
0,1,1,0,842
0,1,1,1,828
0,1,1,2,851
0,1,1,3,852
0,1,1,4,843
0,1,1,5,844
0,1,1,6,859
0,1,1,7,864
0,1,1,8,848
0,1,1,9,837
0,1,1,10,847
0,1,1,11,857
0,1,1,12,855
0,1,1,13,850
0,1,1,14,862
0,1,1,15,859
0,1,1,16,837
0,1,1,17,858
0,1,1,18,856
0,1,1,19,863
0,1,1,20,850
0,1,1,21,867
0,1,1,22,849
0,1,1,23,880
0,1,1,24,838
0,1,1,25,835
0,1,1,26,829
0,1,1,27,827
0,1,1,28,848
0,1,1,29,842
0,1,1,30,833
0,1,1,31,843
0,0,1,0,991
0,0,1,1,978
0,0,1,2,986
0,0,1,3,973
0,0,1,4,956
0,0,1,5,955
0,0,1,6,960
0,0,1,7,966
0,0,1,8,954
0,0,1,9,951
0,0,1,10,951
0,0,1,11,948
0,0,1,12,968
0,0,1,13,955
0,0,1,14,945
0,0,1,15,952
0,0,1,16,939
0,0,1,17,963
0,0,1,18,965
0,0,1,19,952
0,0,1,20,961
0,0,1,21,957
0,0,1,22,985
0,0,1,23,979
0,0,1,24,968
0,0,1,25,963
0,0,1,26,947
0,0,1,27,950
0,0,1,28,969
0,0,1,29,971
0,0,1,30,943
0,0,1,31,943
0,0,2,0,977
0,0,2,1,945
0,0,2,2,940
0,0,2,3,952
0,0,2,4,955
0,0,2,5,987
0,0,2,6,974
0,0,2,7,957
0,0,2,8,954
0,0,2,9,927
0,0,2,10,955
0,0,2,11,938
0,0,2,12,946
0,0,2,13,959
0,0,2,14,946
0,0,2,15,948
0,0,2,16,934
0,0,2,17,944
0,0,2,18,953
0,0,2,19,954
0,0,2,20,932
0,0,2,21,936
0,0,2,22,947
0,0,2,23,984
0,0,2,24,957
0,0,2,25,927
0,0,2,26,978
0,0,2,27,940
0,0,2,28,944
0,0,2,29,941
0,0,2,30,944
