parameter,setting,operation,paired_mean_delta_cycles,paired_median_delta_cycles,bootstrap_ci95_low,bootstrap_ci95_high,favorable_blocks,blocks,direction
768,reversed-aslr-on,keypair_cycles,33.79123263888854,26.97916666666606,19.50347222222187,49.69270833333295,11,48,candidate-slower
768,reversed-aslr-on,enc_cycles,-169.20789930555657,-168.55208333333576,-179.92881944444625,-158.5655381944451,48,48,candidate-faster
768,reversed-aslr-on,dec_cycles,-324.6019965277777,-323.2500000000009,-334.69574652777777,-314.41840277777743,48,48,candidate-faster
