parameter,setting,operation,paired_mean_delta_cycles,paired_median_delta_cycles,bootstrap_ci95_low,bootstrap_ci95_high,favorable_blocks,blocks,direction
1152,normal-aslr-on,keypair_cycles,-7489.668836805557,-7362.156250000004,-7779.949218750002,-7189.449218750001,48,48,candidate-faster
1152,normal-aslr-on,enc_cycles,-11725.555989583334,-11735.687500000004,-11768.085503472223,-11676.882378472223,48,48,candidate-faster
1152,normal-aslr-on,dec_cycles,-6960.3828125,-6937.187499999996,-6990.044704861111,-6934.252604166667,48,48,candidate-faster
