cpucycles tracesetup 0 amd64-perfpmcff precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 1 amd64-perfpmc precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 2 amd64-pmcff precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 3 amd64-tsc precision 1080 scaling 0.467415 only32 0
cpucycles tracesetup 4 amd64-tscasm precision 1090 scaling 0.467415 only32 0
cpucycles tracesetup 5 default-perfevent precision 205 scaling 1.000000 only32 0
cpucycles tracesetup 6 default-mach precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 7 default-monotonic precision 1075 scaling 1.400000 only32 0
cpucycles tracesetup 8 default-gettimeofday precision 2440 scaling 1400.000000 only32 0
cpucycles tracesetup 9 default-zero precision 0 scaling 0.000000 only32 0
region,block,observation,cycles
6,0,28,959
6,0,29,969
6,0,30,977
6,0,31,971
7,0,0,450
7,0,1,422
7,0,2,395
7,0,3,387
7,0,4,399
7,0,5,392
7,0,6,389
7,0,7,398
7,0,8,389
7,0,9,392
7,0,10,394
7,0,11,396
7,0,12,389
7,0,13,390
7,0,14,389
7,0,15,394
7,0,16,386
7,0,17,393
7,0,18,393
7,0,19,391
7,0,20,397
7,0,21,395
7,0,22,387
7,0,23,393
7,0,24,392
7,0,25,397
7,0,26,395
7,0,27,393
7,0,28,388
7,0,29,389
7,0,30,387
7,0,31,385
8,0,0,1451
8,0,1,1407
8,0,2,1412
8,0,3,1418
8,0,4,1432
8,0,5,1407
8,0,6,1422
8,0,7,1425
8,0,8,1430
8,0,9,1427
8,0,10,1418
8,0,11,1408
8,0,12,1451
8,0,13,1404
8,0,14,1403
8,0,15,1402
8,0,16,1407
8,0,17,1427
8,0,18,1425
8,0,19,1443
8,0,20,1424
8,0,21,1405
8,0,22,1401
8,0,23,1440
8,0,24,1409
8,0,25,1428
8,0,26,1401
8,0,27,1432
8,0,28,1447
8,0,29,1407
8,0,30,1420
8,0,31,1422
9,0,0,1625
9,0,1,1617
9,0,2,1627
9,0,3,1628
9,0,4,1630
9,0,5,1603
9,0,6,1607
9,0,7,1633
9,0,8,1609
9,0,9,1602
9,0,10,1624
9,0,11,1604
9,0,12,1615
9,0,13,1577
9,0,14,1614
9,0,15,1623
9,0,16,1585
9,0,17,1640
9,0,18,1612
9,0,19,1585
9,0,20,1626
9,0,21,1593
9,0,22,1603
9,0,23,1631
9,0,24,1596
9,0,25,1601
9,0,26,1591
9,0,27,1608
9,0,28,1607
9,0,29,1587
9,0,30,1593
9,0,31,1614
10,0,0,2085
10,0,1,2089
10,0,2,2096
10,0,3,2109
10,0,4,2096
10,0,5,2040
10,0,6,2082
10,0,7,2077
10,0,8,2052
10,0,9,2087
10,0,10,2063
10,0,11,2071
10,0,12,2076
10,0,13,2066
10,0,14,2087
10,0,15,2039
10,0,16,2068
10,0,17,2076
10,0,18,2043
10,0,19,2079
10,0,20,2087
10,0,21,2042
10,0,22,2051
10,0,23,2067
10,0,24,2035
10,0,25,2088
10,0,26,2072
10,0,27,2060
10,0,28,2077
10,0,29,2028
10,0,30,2059
10,0,31,2080
11,0,0,549
11,0,1,536
11,0,2,536
11,0,3,523
11,0,4,550
11,0,5,532
11,0,6,543
11,0,7,515
11,0,8,548
11,0,9,515
11,0,10,541
11,0,11,538
11,0,12,535
11,0,13,536
11,0,14,520
11,0,15,538
11,0,16,545
11,0,17,531
11,0,18,522
11,0,19,513
11,0,20,531
11,0,21,515
11,0,22,550
11,0,23,515
11,0,24,535
11,0,25,531
11,0,26,543
11,0,27,529
11,0,28,538
11,0,29,537
11,0,30,529
11,0,31,539
12,0,0,400
12,0,1,381
12,0,2,377
12,0,3,379
12,0,4,388
12,0,5,368
12,0,6,365
12,0,7,372
12,0,8,368
12,0,9,376
12,0,10,373
12,0,11,365
12,0,12,367
12,0,13,365
12,0,14,371
12,0,15,366
12,0,16,369
12,0,17,365
12,0,18,358
12,0,19,356
12,0,20,375
12,0,21,363
12,0,22,368
12,0,23,362
12,0,24,372
12,0,25,368
12,0,26,359
12,0,27,368
12,0,28,369
12,0,29,369
12,0,30,365
12,0,31,368
12,1,0,354
12,1,1,355
12,1,2,361
12,1,3,358
12,1,4,361
12,1,5,371
12,1,6,368
12,1,7,365
12,1,8,362
12,1,9,369
12,1,10,361
12,1,11,368
12,1,12,369
12,1,13,369
12,1,14,367
12,1,15,371
12,1,16,372
12,1,17,372
12,1,18,367
12,1,19,361
12,1,20,366
12,1,21,368
12,1,22,370
12,1,23,369
12,1,24,365
12,1,25,365
12,1,26,371
12,1,27,366
12,1,28,370
12,1,29,365
12,1,30,381
12,1,31,369
11,1,0,516
11,1,1,533
11,1,2,550
11,1,3,520
11,1,4,554
11,1,5,532
11,1,6,534
11,1,7,513
11,1,8,527
11,1,9,516
11,1,10,520
11,1,11,519
11,1,12,547
11,1,13,537
11,1,14,533
11,1,15,500
11,1,16,537
11,1,17,525
11,1,18,541
11,1,19,520
11,1,20,540
11,1,21,538
11,1,22,534
11,1,23,534
11,1,24,527
11,1,25,525
11,1,26,523
11,1,27,514
11,1,28,549
11,1,29,534
11,1,30,537
11,1,31,522
10,1,0,2066
10,1,1,2088
10,1,2,2059
10,1,3,2091
10,1,4,2104
10,1,5,2019
10,1,6,2054
10,1,7,2104
10,1,8,2050
10,1,9,2050
10,1,10,2025
10,1,11,2070
10,1,12,2062
10,1,13,2064
10,1,14,2061
10,1,15,2058
10,1,16,2035
10,1,17,2070
10,1,18,2054
10,1,19,2065
10,1,20,2092
10,1,21,2052
10,1,22,2072
10,1,23,2054
10,1,24,2046
10,1,25,2064
10,1,26,2087
10,1,27,2041
10,1,28,2075
10,1,29,2045
10,1,30,2064
10,1,31,2058
9,1,0,1591
9,1,1,1620
9,1,2,1610
9,1,3,1618
9,1,4,1622
9,1,5,1617
9,1,6,1597
9,1,7,1619
9,1,8,1593
9,1,9,1613
9,1,10,1610
9,1,11,1616
9,1,12,1614
9,1,13,1596
9,1,14,1593
9,1,15,1618
9,1,16,1597
9,1,17,1602
9,1,18,1616
9,1,19,1610
9,1,20,1629
9,1,21,1605
9,1,22,1607
9,1,23,1631
9,1,24,1609
9,1,25,1629
9,1,26,1628
9,1,27,1599
9,1,28,1620
9,1,29,1581
9,1,30,1616
9,1,31,1634
8,1,0,1417
8,1,1,1414
8,1,2,1425
8,1,3,1433
8,1,4,1456
8,1,5,1421
8,1,6,1429
8,1,7,1429
8,1,8,1401
8,1,9,1432
8,1,10,1404
8,1,11,1415
8,1,12,1422
8,1,13,1411
8,1,14,1411
8,1,15,1419
8,1,16,1402
8,1,17,1437
8,1,18,1431
8,1,19,1417
8,1,20,1428
8,1,21,1403
8,1,22,1429
8,1,23,1421
8,1,24,1433
8,1,25,1439
8,1,26,1415
8,1,27,1415
8,1,28,1426
8,1,29,1392
8,1,30,1435
8,1,31,1436
7,1,0,383
7,1,1,395
7,1,2,402
7,1,3,405
7,1,4,385
7,1,5,396
7,1,6,390
7,1,7,399
7,1,8,392
7,1,9,397
7,1,10,388
7,1,11,394
7,1,12,389
7,1,13,390
7,1,14,399
7,1,15,388
7,1,16,396
7,1,17,393
7,1,18,396
7,1,19,402
7,1,20,399
7,1,21,402
7,1,22,399
7,1,23,394
7,1,24,407
7,1,25,398
7,1,26,391
7,1,27,389
7,1,28,396
7,1,29,393
7,1,30,394
7,1,31,392
6,1,0,976
6,1,1,986
6,1,2,965
6,1,3,965
6,1,4,953
6,1,5,972
6,1,6,957
6,1,7,968
6,1,8,976
6,1,9,968
6,1,10,944
6,1,11,949
6,1,12,968
6,1,13,955
6,1,14,951
6,1,15,968
6,1,16,963
6,1,17,972
6,1,18,964
6,1,19,972
6,1,20,954
6,1,21,978
6,1,22,963
6,1,23,942
6,1,24,948
6,1,25,981
6,1,26,968
6,1,27,970
6,1,28,936
6,1,29,969
6,1,30,956
6,1,31,965
5,1,0,640
5,1,1,663
5,1,2,659
5,1,3,652
5,1,4,670
5,1,5,641
5,1,6,662
5,1,7,654
5,1,8,640
5,1,9,657
5,1,10,637
5,1,11,642
5,1,12,659
5,1,13,673
5,1,14,662
5,1,15,647
5,1,16,656
5,1,17,659
5,1,18,647
5,1,19,642
5,1,20,653
5,1,21,639
5,1,22,663
5,1,23,649
5,1,24,643
5,1,25,666
5,1,26,648
5,1,27,646
5,1,28,676
5,1,29,643
5,1,30,656
5,1,31,643
4,1,0,672
4,1,1,682
4,1,2,679
4,1,3,674
4,1,4,700
4,1,5,664
4,1,6,659
4,1,7,670
4,1,8,659
4,1,9,659
4,1,10,668
4,1,11,660
4,1,12,658
4,1,13,658
4,1,14,676
4,1,15,650
4,1,16,676
4,1,17,656
4,1,18,645
4,1,19,658
4,1,20,688
4,1,21,657
4,1,22,672
4,1,23,660
4,1,24,658
4,1,25,665
4,1,26,662
4,1,27,658
4,1,28,658
4,1,29,648
4,1,30,663
4,1,31,655
3,1,0,1244
3,1,1,1251
3,1,2,1265
3,1,3,1250
3,1,4,1268
3,1,5,1243
3,1,6,1248
3,1,7,1234
3,1,8,1228
3,1,9,1248
3,1,10,1230
3,1,11,1258
3,1,12,1251
3,1,13,1237
3,1,14,1231
3,1,15,1249
3,1,16,1273
3,1,17,1230
3,1,18,1257
3,1,19,1232
3,1,20,1235
3,1,21,1257
3,1,22,1242
3,1,23,1245
3,1,24,1236
3,1,25,1241
3,1,26,1242
3,1,27,1255
3,1,28,1228
3,1,29,1239
3,1,30,1235
3,1,31,1247
2,1,0,299
2,1,1,301
2,1,2,305
2,1,3,309
2,1,4,308
2,1,5,305
2,1,6,310
2,1,7,316
2,1,8,320
2,1,9,315
2,1,10,308
2,1,11,301
2,1,12,311
2,1,13,306
2,1,14,312
2,1,15,309
2,1,16,313
2,1,17,303
2,1,18,296
2,1,19,292
2,1,20,296
2,1,21,302
2,1,22,300
2,1,23,317
2,1,24,313
2,1,25,293
2,1,26,302
2,1,27,311
2,1,28,303
2,1,29,310
2,1,30,308
2,1,31,320
1,1,0,640
1,1,1,652
1,1,2,634
1,1,3,634
1,1,4,646
1,1,5,639
1,1,6,642
1,1,7,637
1,1,8,641
1,1,9,683
1,1,10,643
1,1,11,635
1,1,12,628
1,1,13,634
1,1,14,635
1,1,15,637
1,1,16,637
1,1,17,635
1,1,18,633
1,1,19,638
1,1,20,634
1,1,21,634
1,1,22,636
1,1,23,634
1,1,24,628
1,1,25,627
1,1,26,633
1,1,27,626
1,1,28,642
1,1,29,638
1,1,30,635
1,1,31,626
0,1,0,735
0,1,1,729
0,1,2,737
0,1,3,736
0,1,4,734
0,1,5,718
0,1,6,712
0,1,7,708
0,1,8,721
0,1,9,703
0,1,10,709
0,1,11,717
0,1,12,717
0,1,13,721
0,1,14,720
0,1,15,697
0,1,16,733
0,1,17,728
0,1,18,728
0,1,19,714
0,1,20,720
0,1,21,711
0,1,22,724
0,1,23,712
0,1,24,740
0,1,25,728
0,1,26,714
0,1,27,709
0,1,28,723
0,1,29,723
0,1,30,732
0,1,31,725
0,2,0,710
0,2,1,704
0,2,2,719
0,2,3,717
0,2,4,714
0,2,5,716
0,2,6,708
0,2,7,715
0,2,8,715
0,2,9,721
0,2,10,728
0,2,11,714
0,2,12,698
0,2,13,732
0,2,14,724
0,2,15,720
0,2,16,726
0,2,17,730
0,2,18,717
0,2,19,724
0,2,20,728
0,2,21,716
0,2,22,715
0,2,23,715
0,2,24,719
0,2,25,720
0,2,26,721
0,2,27,723
0,2,28,727
0,2,29,714
0,2,30,728
0,2,31,715
1,2,0,647
1,2,1,643
1,2,2,644
1,2,3,639
1,2,4,639
1,2,5,650
1,2,6,643
1,2,7,634
1,2,8,648
1,2,9,642
1,2,10,636
1,2,11,633
1,2,12,635
1,2,13,638
1,2,14,642
1,2,15,639
1,2,16,649
1,2,17,638
1,2,18,633
1,2,19,642
1,2,20,632
1,2,21,635
1,2,22,641
1,2,23,640
1,2,24,639
1,2,25,634
1,2,26,635
1,2,27,640
1,2,28,646
1,2,29,638
1,2,30,646
1,2,31,646
2,2,0,315
2,2,1,302
2,2,2,307
2,2,3,303
2,2,4,313
2,2,5,305
2,2,6,306
2,2,7,316
2,2,8,321
2,2,9,310
2,2,10,307
2,2,11,307
2,2,12,312
2,2,13,302
2,2,14,306
2,2,15,307
2,2,16,309
2,2,17,307
2,2,18,302
2,2,19,308
2,2,20,305
2,2,21,304
2,2,22,309
2,2,23,314
2,2,24,308
2,2,25,307
2,2,26,306
2,2,27,299
2,2,28,306
2,2,29,306
2,2,30,308
2,2,31,307
3,2,0,1229
3,2,1,1254
3,2,2,1269
3,2,3,1265
3,2,4,1255
3,2,5,1253
3,2,6,1255
3,2,7,1259
3,2,8,1259
3,2,9,1244
3,2,10,1272
3,2,11,1244
3,2,12,1247
3,2,13,1262
3,2,14,1237
3,2,15,1240
3,2,16,1247
3,2,17,1229
3,2,18,1247
3,2,19,1250
3,2,20,1230
3,2,21,1246
3,2,22,1257
3,2,23,1244
3,2,24,1242
3,2,25,1252
3,2,26,1231
3,2,27,1236
3,2,28,1232
3,2,29,1252
3,2,30,1258
3,2,31,1243
4,2,0,683
4,2,1,699
4,2,2,688
4,2,3,677
4,2,4,684
4,2,5,665
4,2,6,679
4,2,7,650
4,2,8,654
4,2,9,666
4,2,10,663
4,2,11,666
4,2,12,652
4,2,13,660
4,2,14,663
4,2,15,669
4,2,16,661
4,2,17,649
4,2,18,648
4,2,19,666
4,2,20,651
4,2,21,665
4,2,22,675
4,2,23,674
4,2,24,676
4,2,25,665
4,2,26,652
4,2,27,672
4,2,28,676
4,2,29,677
4,2,30,660
4,2,31,667
5,2,0,640
5,2,1,676
5,2,2,659
5,2,3,665
5,2,4,672
5,2,5,638
5,2,6,644
5,2,7,650
5,2,8,625
5,2,9,666
5,2,10,648
5,2,11,641
5,2,12,646
5,2,13,631
5,2,14,650
5,2,15,659
5,2,16,645
5,2,17,653
5,2,18,655
5,2,19,639
5,2,20,658
5,2,21,648
5,2,22,663
5,2,23,655
5,2,24,642
5,2,25,656
5,2,26,659
5,2,27,650
5,2,28,663
5,2,29,649
5,2,30,679
5,2,31,662
6,2,0,998
6,2,1,983
6,2,2,960
6,2,3,962
6,2,4,989
6,2,5,973
6,2,6,983
6,2,7,957
6,2,8,969
6,2,9,990
6,2,10,977
6,2,11,985
6,2,12,959
6,2,13,974
6,2,14,966
6,2,15,968
6,2,16,965
6,2,17,958
6,2,18,957
6,2,19,957
6,2,20,947
6,2,21,963
6,2,22,960
6,2,23,941
6,2,24,977
6,2,25,979
6,2,26,987
6,2,27,957
6,2,28,979
6,2,29,963
6,2,30,961
6,2,31,969
7,2,0,405
7,2,1,400
7,2,2,389
7,2,3,389
7,2,4,395
7,2,5,396
7,2,6,387
7,2,7,382
7,2,8,396
7,2,9,397
7,2,10,402
7,2,11,395
7,2,12,398
7,2,13,397
7,2,14,394
7,2,15,397
7,2,16,394
7,2,17,394
7,2,18,396
7,2,19,386
7,2,20,393
7,2,21,397
7,2,22,398
7,2,23,392
7,2,24,401
7,2,25,398
7,2,26,396
7,2,27,394
7,2,28,398
7,2,29,398
7,2,30,387
7,2,31,397
8,2,0,1375
8,2,1,1440
8,2,2,1438
8,2,3,1428
8,2,4,1441
8,2,5,1402
8,2,6,1411
8,2,7,1445
8,2,8,1406
8,2,9,1445
8,2,10,1430
8,2,11,1416
8,2,12,1431
8,2,13,1412
8,2,14,1446
8,2,15,1428
8,2,16,1426
8,2,17,1433
8,2,18,1415
8,2,19,1402
8,2,20,1428
8,2,21,1405
8,2,22,1410
8,2,23,1423
8,2,24,1407
8,2,25,1422
8,2,26,1418
8,2,27,1417
8,2,28,1426
8,2,29,1423
8,2,30,1413
8,2,31,1434
9,2,0,1588
9,2,1,1633
9,2,2,1600
9,2,3,1631
9,2,4,1619
9,2,5,1579
9,2,6,1613
9,2,7,1627
9,2,8,1591
9,2,9,1646
9,2,10,1616
9,2,11,1634
9,2,12,1622
9,2,13,1613
9,2,14,1615
9,2,15,1614
9,2,16,1612
9,2,17,1634
9,2,18,1594
9,2,19,1597
9,2,20,1625
9,2,21,1616
9,2,22,1627
9,2,23,1644
9,2,24,1599
9,2,25,1620
9,2,26,1593
9,2,27,1613
9,2,28,1615
9,2,29,1585
9,2,30,1596
9,2,31,1618
10,2,0,2034
10,2,1,2104
10,2,2,2089
10,2,3,2047
10,2,4,2091
10,2,5,2049
10,2,6,2043
10,2,7,2083
10,2,8,2032
10,2,9,2093
10,2,10,2050
10,2,11,2073
10,2,12,2079
10,2,13,2035
10,2,14,2041
10,2,15,2083
10,2,16,2076
10,2,17,2090
10,2,18,2068
10,2,19,2051
10,2,20,2091
10,2,21,2036
10,2,22,2053
10,2,23,2061
10,2,24,2065
10,2,25,2084
10,2,26,2023
10,2,27,2085
10,2,28,2091
10,2,29,2068
10,2,30,2023
10,2,31,2065
11,2,0,512
11,2,1,533
11,2,2,529
11,2,3,526
11,2,4,533
11,2,5,534
11,2,6,524
11,2,7,537
11,2,8,519
11,2,9,510
11,2,10,542
11,2,11,537
11,2,12,519
11,2,13,539
11,2,14,513
11,2,15,516
11,2,16,553
11,2,17,548
11,2,18,532
11,2,19,523
11,2,20,514
11,2,21,540
11,2,22,541
11,2,23,543
11,2,24,505
11,2,25,536
11,2,26,518
11,2,27,519
11,2,28,543
11,2,29,529
11,2,30,546
11,2,31,510
12,2,0,354
12,2,1,372
12,2,2,380
12,2,3,371
12,2,4,377
12,2,5,366
12,2,6,367
12,2,7,358
12,2,8,358
12,2,9,366
12,2,10,362
12,2,11,363
12,2,12,374
12,2,13,365
12,2,14,362
12,2,15,372
12,2,16,368
12,2,17,370
12,2,18,366
12,2,19,360
12,2,20,370
12,2,21,376
12,2,22,370
12,2,23,370
12,2,24,364
12,2,25,363
12,2,26,363
12,2,27,374
12,2,28,359
12,2,29,364
12,2,30,365
12,2,31,373
12,3,0,360
12,3,1,360
12,3,2,346
12,3,3,352
12,3,4,359
12,3,5,370
12,3,6,366
12,3,7,363
12,3,8,365
12,3,9,375
12,3,10,366
12,3,11,367
12,3,12,361
12,3,13,371
12,3,14,370
12,3,15,363
12,3,16,373
12,3,17,359
12,3,18,365
12,3,19,354
12,3,20,373
12,3,21,367
12,3,22,364
12,3,23,374
12,3,24,369
12,3,25,377
12,3,26,361
12,3,27,366
12,3,28,361
12,3,29,369
12,3,30,363
12,3,31,369
11,3,0,523
11,3,1,522
11,3,2,537
11,3,3,529
11,3,4,540
11,3,5,531
11,3,6,516
11,3,7,521
11,3,8,533
11,3,9,518
11,3,10,535
11,3,11,525
11,3,12,541
11,3,13,540
11,3,14,520
11,3,15,526
11,3,16,550
11,3,17,517
11,3,18,515
11,3,19,525
11,3,20,547
11,3,21,538
11,3,22,539
11,3,23,552
11,3,24,541
11,3,25,526
11,3,26,521
11,3,27,520
11,3,28,534
11,3,29,535
11,3,30,542
11,3,31,509
10,3,0,2053
10,3,1,2099
10,3,2,2077
10,3,3,2048
10,3,4,2087
10,3,5,2063
10,3,6,2058
10,3,7,2084
10,3,8,2041
10,3,9,2069
10,3,10,2048
10,3,11,2063
10,3,12,2074
10,3,13,2023
10,3,14,2056
10,3,15,2061
10,3,16,2053
10,3,17,2063
10,3,18,2057
10,3,19,2036
10,3,20,2083
10,3,21,2013
10,3,22,2075
10,3,23,2059
10,3,24,2039
10,3,25,2061
10,3,26,2059
10,3,27,2895
10,3,28,2067
10,3,29,2038
10,3,30,2088
10,3,31,2091
9,3,0,1610
9,3,1,1641
9,3,2,1620
9,3,3,1638
9,3,4,1638
9,3,5,1596
9,3,6,1639
9,3,7,1626
9,3,8,1612
9,3,9,1621
9,3,10,1611
9,3,11,1592
9,3,12,1625
9,3,13,1610
9,3,14,1621
9,3,15,1612
9,3,16,1601
9,3,17,1631
9,3,18,1603
9,3,19,1599
9,3,20,1629
9,3,21,1597
9,3,22,1620
9,3,23,1623
9,3,24,1617
9,3,25,1631
9,3,26,1616
9,3,27,1618
9,3,28,1636
9,3,29,1601
9,3,30,1645
9,3,31,1606
8,3,0,1391
8,3,1,1433
8,3,2,1429
8,3,3,1430
8,3,4,1479
8,3,5,1405
8,3,6,1444
8,3,7,1422
8,3,8,1431
8,3,9,1427
8,3,10,1428
8,3,11,1428
8,3,12,1451
8,3,13,1441
8,3,14,1420
8,3,15,1458
8,3,16,1421
8,3,17,1450
8,3,18,1446
8,3,19,1432
8,3,20,1442
8,3,21,1432
8,3,22,1416
8,3,23,1418
8,3,24,1431
8,3,25,1420
8,3,26,1415
8,3,27,1399
8,3,28,1421
8,3,29,1424
8,3,30,1443
8,3,31,1441
7,3,0,390
7,3,1,404
7,3,2,395
7,3,3,396
7,3,4,390
7,3,5,385
7,3,6,391
7,3,7,392
7,3,8,391
7,3,9,388
7,3,10,385
7,3,11,385
7,3,12,391
7,3,13,396
7,3,14,388
7,3,15,399
7,3,16,395
7,3,17,388
7,3,18,396
7,3,19,395
7,3,20,390
7,3,21,401
7,3,22,385
7,3,23,390
7,3,24,397
7,3,25,387
7,3,26,395
7,3,27,402
7,3,28,397
7,3,29,384
7,3,30,389
7,3,31,392
6,3,0,964
6,3,1,976
6,3,2,974
6,3,3,988
6,3,4,955
6,3,5,977
6,3,6,979
6,3,7,965
6,3,8,968
6,3,9,977
6,3,10,954
6,3,11,961
6,3,12,976
6,3,13,963
6,3,14,956
6,3,15,972
6,3,16,984
6,3,17,955
6,3,18,966
6,3,19,965
6,3,20,972
6,3,21,955
6,3,22,977
6,3,23,943
6,3,24,987
6,3,25,996
6,3,26,975
6,3,27,958
6,3,28,979
6,3,29,987
6,3,30,967
6,3,31,961
5,3,0,632
5,3,1,666
5,3,2,656
5,3,3,656
5,3,4,671
5,3,5,642
5,3,6,639
5,3,7,649
5,3,8,635
5,3,9,663
5,3,10,637
5,3,11,642
5,3,12,663
5,3,13,633
5,3,14,644
5,3,15,653
5,3,16,636
5,3,17,625
5,3,18,640
5,3,19,648
5,3,20,662
5,3,21,624
5,3,22,660
5,3,23,646
5,3,24,641
5,3,25,651
5,3,26,644
5,3,27,634
5,3,28,639
5,3,29,638
5,3,30,654
5,3,31,633
4,3,0,672
4,3,1,690
4,3,2,662
4,3,3,671
4,3,4,693
4,3,5,660
4,3,6,672
4,3,7,652
4,3,8,652
4,3,9,661
4,3,10,676
4,3,11,671
4,3,12,660
4,3,13,657
4,3,14,652
4,3,15,660
4,3,16,686
4,3,17,658
4,3,18,668
4,3,19,671
4,3,20,674
4,3,21,662
4,3,22,655
4,3,23,666
4,3,24,679
4,3,25,655
4,3,26,662
4,3,27,665
4,3,28,679
4,3,29,653
4,3,30,662
4,3,31,667
3,3,0,1239
3,3,1,1261
3,3,2,1264
3,3,3,1261
3,3,4,1260
3,3,5,1236
3,3,6,1239
3,3,7,1245
3,3,8,1250
3,3,9,1254
3,3,10,1238
3,3,11,1238
3,3,12,1243
3,3,13,1271
3,3,14,1232
3,3,15,1240
3,3,16,1258
3,3,17,1237
3,3,18,1252
3,3,19,1247
3,3,20,1246
3,3,21,1255
3,3,22,1237
3,3,23,1243
3,3,24,1239
3,3,25,1245
3,3,26,1247
3,3,27,1252
3,3,28,1260
3,3,29,1269
3,3,30,1269
3,3,31,1266
2,3,0,305
2,3,1,306
2,3,2,314
2,3,3,304
2,3,4,303
2,3,5,309
2,3,6,309
2,3,7,305
2,3,8,310
2,3,9,305
2,3,10,307
2,3,11,300
2,3,12,306
2,3,13,306
2,3,14,304
2,3,15,308
