cpucycles tracesetup 0 amd64-perfpmcff precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 1 amd64-perfpmc precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 2 amd64-pmcff precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 3 amd64-tsc precision 1080 scaling 0.467415 only32 0
cpucycles tracesetup 4 amd64-tscasm precision 1090 scaling 0.467415 only32 0
cpucycles tracesetup 5 default-perfevent precision 204 scaling 1.000000 only32 0
cpucycles tracesetup 6 default-mach precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 7 default-monotonic precision 1075 scaling 1.400000 only32 0
cpucycles tracesetup 8 default-gettimeofday precision 2440 scaling 1400.000000 only32 0
cpucycles tracesetup 9 default-zero precision 0 scaling 0.000000 only32 0
region,block,observation,cycles
3,0,6,1253
3,0,7,1249
3,0,8,1253
3,0,9,1257
3,0,10,1251
3,0,11,1249
3,0,12,1233
3,0,13,1252
3,0,14,1230
3,0,15,1255
3,0,16,1253
3,0,17,1229
3,0,18,1234
3,0,19,1261
3,0,20,1244
3,0,21,1244
3,0,22,1235
3,0,23,1263
3,0,24,1254
3,0,25,1266
3,0,26,1240
3,0,27,1259
3,0,28,1227
3,0,29,1251
3,0,30,1266
3,0,31,1261
4,0,0,687
4,0,1,676
4,0,2,682
4,0,3,690
4,0,4,708
4,0,5,687
4,0,6,691
4,0,7,656
4,0,8,664
4,0,9,672
4,0,10,684
4,0,11,710
4,0,12,676
4,0,13,663
4,0,14,675
4,0,15,689
4,0,16,666
4,0,17,667
4,0,18,654
4,0,19,652
4,0,20,661
4,0,21,660
4,0,22,652
4,0,23,655
4,0,24,670
4,0,25,660
4,0,26,654
4,0,27,659
4,0,28,657
4,0,29,661
4,0,30,691
4,0,31,669
5,0,0,687
5,0,1,663
5,0,2,667
5,0,3,663
5,0,4,661
5,0,5,639
5,0,6,645
5,0,7,647
5,0,8,650
5,0,9,644
5,0,10,638
5,0,11,634
5,0,12,730
5,0,13,639
5,0,14,637
5,0,15,644
5,0,16,643
5,0,17,636
5,0,18,645
5,0,19,634
5,0,20,639
5,0,21,633
5,0,22,647
5,0,23,640
5,0,24,643
5,0,25,641
5,0,26,639
5,0,27,650
5,0,28,650
5,0,29,649
5,0,30,644
5,0,31,644
6,0,0,997
6,0,1,984
6,0,2,981
6,0,3,973
6,0,4,977
6,0,5,978
6,0,6,984
6,0,7,958
6,0,8,950
6,0,9,966
6,0,10,970
6,0,11,993
6,0,12,985
6,0,13,979
6,0,14,975
6,0,15,955
6,0,16,969
6,0,17,972
6,0,18,972
6,0,19,964
6,0,20,961
6,0,21,977
6,0,22,979
6,0,23,968
6,0,24,987
6,0,25,961
6,0,26,964
6,0,27,971
6,0,28,962
6,0,29,975
6,0,30,983
6,0,31,970
7,0,0,438
7,0,1,414
7,0,2,403
7,0,3,398
7,0,4,397
7,0,5,401
7,0,6,389
7,0,7,385
7,0,8,387
7,0,9,398
7,0,10,396
7,0,11,392
7,0,12,386
7,0,13,390
7,0,14,391
7,0,15,407
7,0,16,394
7,0,17,397
7,0,18,398
7,0,19,394
7,0,20,398
7,0,21,391
7,0,22,393
7,0,23,387
7,0,24,392
7,0,25,392
7,0,26,397
7,0,27,389
7,0,28,387
7,0,29,386
7,0,30,390
7,0,31,389
8,0,0,1444
8,0,1,1440
8,0,2,1430
8,0,3,1411
8,0,4,1441
8,0,5,1423
8,0,6,1448
8,0,7,1435
8,0,8,1379
8,0,9,1406
8,0,10,1415
8,0,11,1435
8,0,12,1437
8,0,13,1409
8,0,14,1437
8,0,15,1428
8,0,16,1423
8,0,17,1410
8,0,18,1419
8,0,19,1414
8,0,20,1433
8,0,21,1413
8,0,22,1453
8,0,23,1422
8,0,24,1397
8,0,25,1440
8,0,26,1416
8,0,27,1403
8,0,28,1421
8,0,29,1390
8,0,30,1409
8,0,31,1430
9,0,0,1583
9,0,1,1649
9,0,2,1615
9,0,3,1609
9,0,4,1639
9,0,5,1598
9,0,6,1608
9,0,7,1592
9,0,8,1586
9,0,9,1593
9,0,10,1597
9,0,11,1614
9,0,12,1631
9,0,13,1577
9,0,14,1645
9,0,15,1605
9,0,16,1637
9,0,17,1619
9,0,18,1629
9,0,19,1593
9,0,20,1612
9,0,21,1611
9,0,22,1584
9,0,23,1627
9,0,24,1603
9,0,25,1602
9,0,26,1629
9,0,27,1584
9,0,28,1604
9,0,29,1588
9,0,30,1599
9,0,31,1598
10,0,0,2053
10,0,1,2070
10,0,2,2076
10,0,3,2057
10,0,4,2110
10,0,5,2061
10,0,6,2079
10,0,7,2057
10,0,8,2083
10,0,9,2085
10,0,10,2051
10,0,11,2087
10,0,12,2083
10,0,13,2034
10,0,14,2081
10,0,15,2048
10,0,16,2048
10,0,17,2062
10,0,18,2071
10,0,19,2057
10,0,20,2070
10,0,21,2039
10,0,22,2069
10,0,23,2066
10,0,24,2060
10,0,25,2076
10,0,26,2052
10,0,27,2052
10,0,28,2049
10,0,29,2090
10,0,30,2080
10,0,31,2098
11,0,0,536
11,0,1,607
11,0,2,705
11,0,3,720
11,0,4,673
11,0,5,774
11,0,6,693
11,0,7,749
11,0,8,750
11,0,9,751
11,0,10,789
11,0,11,725
11,0,12,630
11,0,13,592
11,0,14,623
11,0,15,613
11,0,16,1025
11,0,17,528
11,0,18,516
11,0,19,523
11,0,20,521
11,0,21,532
11,0,22,533
11,0,23,546
11,0,24,527
11,0,25,552
11,0,26,548
11,0,27,521
11,0,28,534
11,0,29,534
11,0,30,545
11,0,31,540
12,0,0,372
12,0,1,372
12,0,2,377
12,0,3,377
12,0,4,393
12,0,5,370
12,0,6,366
12,0,7,362
12,0,8,369
12,0,9,364
12,0,10,376
12,0,11,380
12,0,12,369
12,0,13,370
12,0,14,360
12,0,15,365
12,0,16,371
12,0,17,370
12,0,18,366
12,0,19,363
12,0,20,368
12,0,21,364
12,0,22,371
12,0,23,369
12,0,24,367
12,0,25,364
12,0,26,373
12,0,27,365
12,0,28,370
12,0,29,361
12,0,30,360
12,0,31,371
12,1,0,358
12,1,1,353
12,1,2,354
12,1,3,354
12,1,4,368
12,1,5,365
12,1,6,369
12,1,7,361
12,1,8,373
12,1,9,363
12,1,10,366
12,1,11,370
12,1,12,364
12,1,13,369
12,1,14,364
12,1,15,369
12,1,16,371
12,1,17,367
12,1,18,369
12,1,19,366
12,1,20,367
12,1,21,369
12,1,22,366
12,1,23,365
12,1,24,371
12,1,25,375
12,1,26,364
12,1,27,378
12,1,28,367
12,1,29,373
12,1,30,382
12,1,31,372
11,1,0,530
11,1,1,527
11,1,2,536
11,1,3,543
11,1,4,540
11,1,5,533
11,1,6,543
11,1,7,517
11,1,8,535
11,1,9,536
11,1,10,515
11,1,11,552
11,1,12,514
11,1,13,529
11,1,14,536
11,1,15,531
11,1,16,539
11,1,17,515
11,1,18,530
11,1,19,527
11,1,20,523
11,1,21,526
11,1,22,537
11,1,23,526
11,1,24,539
11,1,25,518
11,1,26,536
11,1,27,521
11,1,28,555
11,1,29,540
11,1,30,543
11,1,31,555
10,1,0,2080
10,1,1,2110
10,1,2,2077
10,1,3,2054
10,1,4,2084
10,1,5,2065
10,1,6,2074
10,1,7,2061
10,1,8,2090
10,1,9,2080
10,1,10,2063
10,1,11,2056
10,1,12,2066
10,1,13,2065
10,1,14,2077
10,1,15,2047
10,1,16,2051
10,1,17,2080
10,1,18,2073
10,1,19,2070
10,1,20,2077
10,1,21,2056
10,1,22,2072
10,1,23,2059
10,1,24,2049
10,1,25,2087
10,1,26,2056
10,1,27,2066
10,1,28,2059
10,1,29,2042
10,1,30,2073
10,1,31,2090
9,1,0,1587
9,1,1,1597
9,1,2,1608
9,1,3,1620
9,1,4,1666
9,1,5,1620
9,1,6,1596
9,1,7,1597
9,1,8,1599
9,1,9,1618
9,1,10,1640
9,1,11,1612
9,1,12,1610
9,1,13,1597
9,1,14,1585
9,1,15,1613
9,1,16,1588
9,1,17,1625
9,1,18,1615
9,1,19,1616
9,1,20,1590
9,1,21,1606
9,1,22,1575
9,1,23,1604
9,1,24,1599
9,1,25,1617
9,1,26,1610
9,1,27,1587
9,1,28,1611
9,1,29,1596
9,1,30,1603
9,1,31,1611
8,1,0,1402
8,1,1,1417
8,1,2,1434
8,1,3,1422
8,1,4,1432
8,1,5,1413
8,1,6,1415
8,1,7,1435
8,1,8,1405
8,1,9,1456
8,1,10,1403
8,1,11,1418
8,1,12,1419
8,1,13,1413
8,1,14,1423
8,1,15,1416
8,1,16,1425
8,1,17,1440
8,1,18,1409
8,1,19,1423
8,1,20,1431
8,1,21,1450
8,1,22,1430
8,1,23,1427
8,1,24,1390
8,1,25,1442
8,1,26,1406
8,1,27,1425
8,1,28,1413
8,1,29,1408
8,1,30,1413
8,1,31,1413
7,1,0,415
7,1,1,394
7,1,2,399
7,1,3,382
7,1,4,391
7,1,5,392
7,1,6,398
7,1,7,395
7,1,8,388
7,1,9,391
7,1,10,388
7,1,11,393
7,1,12,393
7,1,13,398
7,1,14,391
7,1,15,391
7,1,16,395
7,1,17,407
7,1,18,405
7,1,19,394
7,1,20,394
7,1,21,394
7,1,22,398
7,1,23,390
7,1,24,390
7,1,25,395
7,1,26,393
7,1,27,404
7,1,28,390
7,1,29,392
7,1,30,395
7,1,31,384
6,1,0,993
6,1,1,953
6,1,2,964
6,1,3,957
6,1,4,958
6,1,5,965
6,1,6,962
6,1,7,956
6,1,8,967
6,1,9,984
6,1,10,959
6,1,11,974
6,1,12,962
6,1,13,965
6,1,14,975
6,1,15,981
6,1,16,986
6,1,17,955
6,1,18,951
6,1,19,959
6,1,20,965
6,1,21,973
6,1,22,948
6,1,23,960
6,1,24,957
6,1,25,956
6,1,26,967
6,1,27,968
6,1,28,990
6,1,29,975
6,1,30,965
6,1,31,960
5,1,0,626
5,1,1,662
5,1,2,658
5,1,3,662
5,1,4,671
5,1,5,638
5,1,6,642
5,1,7,644
5,1,8,641
5,1,9,636
5,1,10,644
5,1,11,641
5,1,12,649
5,1,13,656
5,1,14,646
5,1,15,654
5,1,16,652
5,1,17,650
5,1,18,652
5,1,19,637
5,1,20,662
5,1,21,652
5,1,22,645
5,1,23,643
5,1,24,635
5,1,25,650
5,1,26,644
5,1,27,655
5,1,28,644
5,1,29,633
5,1,30,625
5,1,31,658
4,1,0,667
4,1,1,697
4,1,2,686
4,1,3,670
4,1,4,702
4,1,5,661
4,1,6,659
4,1,7,669
4,1,8,654
4,1,9,650
4,1,10,676
4,1,11,659
4,1,12,658
4,1,13,666
4,1,14,672
4,1,15,660
4,1,16,679
4,1,17,652
4,1,18,656
4,1,19,652
4,1,20,663
4,1,21,664
4,1,22,661
4,1,23,653
4,1,24,664
4,1,25,654
4,1,26,646
4,1,27,672
4,1,28,671
4,1,29,654
4,1,30,663
4,1,31,671
3,1,0,1263
3,1,1,1261
3,1,2,1258
3,1,3,1259
3,1,4,1250
3,1,5,1245
3,1,6,1243
3,1,7,1240
3,1,8,1233
3,1,9,1248
3,1,10,1251
3,1,11,1239
3,1,12,1240
3,1,13,1229
3,1,14,1246
3,1,15,1272
3,1,16,1248
3,1,17,1240
3,1,18,1264
3,1,19,1251
3,1,20,1241
3,1,21,1245
3,1,22,1264
3,1,23,1244
3,1,24,1252
3,1,25,1236
3,1,26,1243
3,1,27,1247
3,1,28,1230
3,1,29,1235
3,1,30,1244
3,1,31,1234
2,1,0,312
2,1,1,301
2,1,2,310
2,1,3,301
2,1,4,303
2,1,5,302
2,1,6,308
2,1,7,314
2,1,8,310
2,1,9,312
2,1,10,307
2,1,11,305
2,1,12,308
2,1,13,307
2,1,14,304
2,1,15,316
2,1,16,314
2,1,17,300
2,1,18,309
2,1,19,301
2,1,20,305
2,1,21,303
2,1,22,303
2,1,23,315
2,1,24,303
2,1,25,304
2,1,26,311
2,1,27,305
2,1,28,312
2,1,29,300
2,1,30,307
2,1,31,306
1,1,0,631
1,1,1,664
1,1,2,635
1,1,3,633
1,1,4,637
1,1,5,631
1,1,6,638
1,1,7,632
1,1,8,643
1,1,9,647
1,1,10,635
1,1,11,637
1,1,12,634
1,1,13,639
1,1,14,631
1,1,15,630
1,1,16,652
1,1,17,643
1,1,18,625
1,1,19,637
1,1,20,632
1,1,21,623
1,1,22,628
1,1,23,632
1,1,24,637
1,1,25,636
1,1,26,640
1,1,27,639
1,1,28,638
1,1,29,636
1,1,30,632
1,1,31,637
0,1,0,734
0,1,1,730
0,1,2,727
0,1,3,728
0,1,4,712
0,1,5,715
0,1,6,713
0,1,7,732
0,1,8,728
0,1,9,719
0,1,10,709
0,1,11,714
0,1,12,730
0,1,13,725
0,1,14,729
0,1,15,717
0,1,16,738
0,1,17,722
0,1,18,722
0,1,19,712
0,1,20,705
0,1,21,713
0,1,22,721
0,1,23,727
0,1,24,721
0,1,25,707
0,1,26,723
0,1,27,719
0,1,28,703
0,1,29,724
0,1,30,706
0,1,31,720
0,2,0,713
0,2,1,707
0,2,2,723
0,2,3,717
0,2,4,726
0,2,5,738
0,2,6,712
0,2,7,730
0,2,8,718
0,2,9,725
0,2,10,726
0,2,11,726
0,2,12,714
0,2,13,707
0,2,14,713
0,2,15,730
0,2,16,738
0,2,17,716
0,2,18,720
0,2,19,705
0,2,20,720
0,2,21,715
0,2,22,723
0,2,23,722
0,2,24,723
0,2,25,719
0,2,26,734
0,2,27,725
0,2,28,722
0,2,29,719
0,2,30,719
0,2,31,731
1,2,0,636
1,2,1,627
1,2,2,636
1,2,3,628
1,2,4,648
1,2,5,635
1,2,6,647
1,2,7,639
1,2,8,649
1,2,9,639
1,2,10,634
1,2,11,637
1,2,12,643
1,2,13,640
1,2,14,644
1,2,15,636
1,2,16,639
1,2,17,649
1,2,18,638
1,2,19,640
1,2,20,638
1,2,21,636
1,2,22,643
1,2,23,643
1,2,24,645
1,2,25,640
1,2,26,637
1,2,27,641
1,2,28,637
1,2,29,631
1,2,30,638
1,2,31,646
2,2,0,301
2,2,1,298
2,2,2,304
2,2,3,305
2,2,4,303
2,2,5,292
2,2,6,291
2,2,7,303
2,2,8,292
2,2,9,312
2,2,10,299
2,2,11,303
2,2,12,305
2,2,13,299
2,2,14,304
2,2,15,310
2,2,16,305
2,2,17,299
2,2,18,313
2,2,19,312
2,2,20,314
2,2,21,310
2,2,22,307
2,2,23,310
2,2,24,305
2,2,25,312
2,2,26,303
2,2,27,315
2,2,28,311
2,2,29,302
2,2,30,304
2,2,31,314
3,2,0,1258
3,2,1,1372
3,2,2,1282
3,2,3,1289
3,2,4,1278
3,2,5,1267
3,2,6,1274
3,2,7,1266
3,2,8,1270
3,2,9,1241
3,2,10,1241
3,2,11,1245
3,2,12,1243
3,2,13,1238
3,2,14,1240
3,2,15,1253
3,2,16,1257
3,2,17,1236
3,2,18,1237
3,2,19,1239
3,2,20,1238
3,2,21,1250
3,2,22,1242
3,2,23,1236
3,2,24,1257
3,2,25,1243
3,2,26,1250
3,2,27,1247
3,2,28,1248
3,2,29,1237
3,2,30,1251
3,2,31,1253
4,2,0,653
4,2,1,674
4,2,2,661
4,2,3,684
4,2,4,695
4,2,5,655
4,2,6,653
4,2,7,654
4,2,8,649
4,2,9,656
4,2,10,652
4,2,11,658
4,2,12,667
4,2,13,667
4,2,14,671
4,2,15,666
4,2,16,684
4,2,17,661
4,2,18,666
4,2,19,652
4,2,20,677
4,2,21,667
4,2,22,669
4,2,23,681
4,2,24,653
4,2,25,669
4,2,26,672
4,2,27,662
4,2,28,669
4,2,29,653
4,2,30,660
4,2,31,664
5,2,0,622
5,2,1,653
5,2,2,661
5,2,3,654
5,2,4,656
5,2,5,637
5,2,6,641
5,2,7,635
5,2,8,645
5,2,9,649
5,2,10,653
5,2,11,642
5,2,12,658
5,2,13,637
5,2,14,651
5,2,15,648
5,2,16,642
5,2,17,647
5,2,18,649
5,2,19,638
5,2,20,656
5,2,21,642
5,2,22,657
5,2,23,645
5,2,24,640
5,2,25,653
5,2,26,643
5,2,27,734
5,2,28,652
5,2,29,633
5,2,30,654
5,2,31,649
6,2,0,980
6,2,1,967
6,2,2,964
6,2,3,978
6,2,4,981
6,2,5,980
6,2,6,966
6,2,7,975
6,2,8,959
6,2,9,968
6,2,10,981
6,2,11,955
6,2,12,963
6,2,13,965
6,2,14,959
6,2,15,965
6,2,16,978
6,2,17,975
6,2,18,966
6,2,19,971
6,2,20,979
6,2,21,953
6,2,22,955
6,2,23,944
6,2,24,948
6,2,25,947
6,2,26,962
6,2,27,950
6,2,28,974
6,2,29,952
6,2,30,951
6,2,31,959
7,2,0,396
7,2,1,398
7,2,2,400
7,2,3,391
7,2,4,392
7,2,5,394
7,2,6,386
7,2,7,405
7,2,8,392
7,2,9,391
7,2,10,396
7,2,11,403
7,2,12,386
7,2,13,395
7,2,14,404
7,2,15,398
7,2,16,391
7,2,17,399
7,2,18,403
7,2,19,401
7,2,20,387
7,2,21,391
7,2,22,398
7,2,23,389
7,2,24,389
7,2,25,399
7,2,26,388
7,2,27,402
7,2,28,397
7,2,29,393
7,2,30,390
7,2,31,386
8,2,0,1373
8,2,1,1426
8,2,2,1453
8,2,3,1427
8,2,4,1468
8,2,5,1413
8,2,6,1418
8,2,7,1408
8,2,8,1409
8,2,9,1427
8,2,10,1407
8,2,11,1399
8,2,12,1440
8,2,13,1412
8,2,14,1438
8,2,15,1434
8,2,16,1430
8,2,17,1428
8,2,18,1438
8,2,19,1407
8,2,20,1421
8,2,21,1438
8,2,22,1434
8,2,23,1458
8,2,24,1419
8,2,25,1437
8,2,26,1424
8,2,27,1415
8,2,28,1472
8,2,29,1406
8,2,30,1425
8,2,31,1454
9,2,0,1594
9,2,1,1626
9,2,2,1632
9,2,3,1620
9,2,4,1644
9,2,5,1588
9,2,6,1596
9,2,7,1607
9,2,8,1619
9,2,9,1609
9,2,10,1620
9,2,11,1628
9,2,12,1626
9,2,13,1592
9,2,14,1612
9,2,15,1623
9,2,16,1610
9,2,17,1630
9,2,18,1598
9,2,19,1601
9,2,20,1638
9,2,21,1606
9,2,22,1611
9,2,23,1635
9,2,24,1594
9,2,25,1627
9,2,26,1619
9,2,27,1596
9,2,28,1614
9,2,29,1606
9,2,30,1628
9,2,31,1625
10,2,0,2033
10,2,1,2084
10,2,2,2042
10,2,3,2053
10,2,4,2084
10,2,5,2035
10,2,6,2081
10,2,7,2055
10,2,8,2054
10,2,9,2064
10,2,10,2050
10,2,11,2069
10,2,12,2068
10,2,13,2045
10,2,14,2063
10,2,15,2075
10,2,16,2063
10,2,17,2070
10,2,18,2032
10,2,19,2021
10,2,20,2087
10,2,21,2057
10,2,22,2060
10,2,23,2018
10,2,24,2027
10,2,25,2053
10,2,26,2014
10,2,27,2046
10,2,28,2080
10,2,29,2044
10,2,30,2084
10,2,31,2071
11,2,0,513
11,2,1,538
11,2,2,539
11,2,3,523
11,2,4,561
11,2,5,525
11,2,6,537
11,2,7,531
11,2,8,514
11,2,9,520
11,2,10,523
11,2,11,505
11,2,12,518
11,2,13,549
11,2,14,519
11,2,15,523
11,2,16,536
11,2,17,513
11,2,18,515
11,2,19,530
11,2,20,514
11,2,21,539
11,2,22,521
11,2,23,513
11,2,24,511
11,2,25,550
11,2,26,516
11,2,27,535
11,2,28,516
11,2,29,541
11,2,30,527
11,2,31,524
12,2,0,352
12,2,1,366
12,2,2,373
12,2,3,377
12,2,4,381
12,2,5,364
12,2,6,358
12,2,7,370
12,2,8,372
12,2,9,356
12,2,10,358
12,2,11,364
12,2,12,370
12,2,13,367
12,2,14,370
12,2,15,362
12,2,16,355
12,2,17,365
12,2,18,371
12,2,19,363
12,2,20,367
12,2,21,362
12,2,22,365
12,2,23,362
12,2,24,367
12,2,25,379
12,2,26,370
12,2,27,374
12,2,28,364
12,2,29,366
12,2,30,367
12,2,31,367
12,3,0,356
12,3,1,353
12,3,2,351
12,3,3,350
12,3,4,369
12,3,5,366
12,3,6,375
12,3,7,359
12,3,8,371
12,3,9,360
12,3,10,361
12,3,11,362
12,3,12,364
12,3,13,368
12,3,14,359
12,3,15,372
12,3,16,366
12,3,17,369
12,3,18,370
12,3,19,369
12,3,20,369
12,3,21,361
12,3,22,365
12,3,23,389
12,3,24,364
12,3,25,372
12,3,26,367
12,3,27,362
12,3,28,367
12,3,29,367
12,3,30,363
12,3,31,360
11,3,0,503
11,3,1,529
11,3,2,531
11,3,3,537
11,3,4,555
11,3,5,533
11,3,6,511
11,3,7,535
11,3,8,534
11,3,9,506
11,3,10,532
11,3,11,543
11,3,12,535
11,3,13,514
11,3,14,540
11,3,15,524
11,3,16,540
11,3,17,539
11,3,18,538
11,3,19,505
11,3,20,525
11,3,21,510
11,3,22,525
11,3,23,523
11,3,24,527
11,3,25,539
11,3,26,535
11,3,27,512
11,3,28,526
11,3,29,542
11,3,30,554
11,3,31,522
10,3,0,2037
10,3,1,2052
10,3,2,2079
10,3,3,2063
10,3,4,2083
10,3,5,2044
10,3,6,2048
10,3,7,2049
10,3,8,2069
10,3,9,2080
10,3,10,2058
10,3,11,2043
10,3,12,2099
10,3,13,2044
10,3,14,2081
10,3,15,2076
10,3,16,2084
10,3,17,2053
10,3,18,2041
10,3,19,2044
10,3,20,2094
10,3,21,2034
10,3,22,2073
10,3,23,2099
10,3,24,2045
10,3,25,2080
10,3,26,2003
10,3,27,2041
10,3,28,2067
10,3,29,2036
10,3,30,2086
10,3,31,2082
9,3,0,1598
9,3,1,1639
9,3,2,1633
9,3,3,1650
9,3,4,1643
9,3,5,1609
9,3,6,1612
9,3,7,1608
9,3,8,1584
9,3,9,1613
9,3,10,1672
9,3,11,1566
9,3,12,1619
9,3,13,1624
9,3,14,1602
9,3,15,1602
9,3,16,1604
9,3,17,1608
9,3,18,1614
9,3,19,1584
9,3,20,1603
9,3,21,1599
9,3,22,1608
9,3,23,1598
9,3,24,1597
9,3,25,1624
9,3,26,1630
9,3,27,1644
9,3,28,1622
9,3,29,1600
9,3,30,1613
9,3,31,1631
8,3,0,1390
8,3,1,1431
8,3,2,1453
8,3,3,1440
8,3,4,1475
8,3,5,1413
8,3,6,1417
8,3,7,1462
8,3,8,1416
8,3,9,1427
8,3,10,1409
8,3,11,1424
8,3,12,1447
8,3,13,1410
8,3,14,1420
8,3,15,1378
8,3,16,1420
8,3,17,1450
8,3,18,1417
8,3,19,1401
8,3,20,1404
8,3,21,1415
8,3,22,1432
8,3,23,1421
8,3,24,1410
8,3,25,1411
8,3,26,1416
8,3,27,1429
8,3,28,1446
8,3,29,1408
8,3,30,1441
8,3,31,1433
7,3,0,400
7,3,1,403
7,3,2,391
7,3,3,391
7,3,4,402
7,3,5,402
7,3,6,396
7,3,7,387
7,3,8,392
7,3,9,397
7,3,10,386
7,3,11,392
7,3,12,398
7,3,13,388
7,3,14,399
7,3,15,394
7,3,16,391
7,3,17,395
7,3,18,400
7,3,19,385
7,3,20,395
7,3,21,392
7,3,22,398
7,3,23,394
7,3,24,396
7,3,25,396
7,3,26,389
7,3,27,395
7,3,28,391
7,3,29,391
7,3,30,405
7,3,31,407
6,3,0,972
6,3,1,988
6,3,2,977
6,3,3,983
6,3,4,956
6,3,5,951
6,3,6,945
6,3,7,973
6,3,8,972
6,3,9,972
6,3,10,976
6,3,11,978
6,3,12,973
6,3,13,960
6,3,14,954
6,3,15,955
6,3,16,958
6,3,17,957
6,3,18,968
6,3,19,954
6,3,20,969
6,3,21,975
6,3,22,954
6,3,23,973
6,3,24,975
6,3,25,978
6,3,26,960
6,3,27,958
6,3,28,967
6,3,29,964
6,3,30,970
6,3,31,974
5,3,0,648
5,3,1,665
5,3,2,654
5,3,3,648
5,3,4,660
5,3,5,648
5,3,6,661
5,3,7,654
5,3,8,642
5,3,9,652
5,3,10,655
5,3,11,650
5,3,12,707
5,3,13,645
5,3,14,643
5,3,15,652
5,3,16,648
5,3,17,665
5,3,18,642
5,3,19,629
5,3,20,638
5,3,21,637
5,3,22,654
5,3,23,650
5,3,24,635
5,3,25,647
5,3,26,642
5,3,27,640
5,3,28,650
5,3,29,634
5,3,30,639
5,3,31,654
4,3,0,669
4,3,1,679
4,3,2,670
4,3,3,672
4,3,4,685
4,3,5,665
4,3,6,652
4,3,7,660
4,3,8,683
4,3,9,677
4,3,10,665
4,3,11,684
4,3,12,667
4,3,13,662
4,3,14,671
4,3,15,666
4,3,16,661
4,3,17,665
4,3,18,668
4,3,19,667
4,3,20,655
4,3,21,673
4,3,22,664
4,3,23,657
4,3,24,671
4,3,25,647
4,3,26,669
4,3,27,660
4,3,28,672
4,3,29,668
4,3,30,682
4,3,31,654
3,3,0,1235
3,3,1,1274
3,3,2,1254
3,3,3,1247
3,3,4,1259
3,3,5,1248
3,3,6,1241
3,3,7,1242
3,3,8,1275
3,3,9,1253
3,3,10,1245
3,3,11,1263
3,3,12,1228
3,3,13,1240
3,3,14,1243
3,3,15,1260
3,3,16,1262
3,3,17,1228
3,3,18,1261
3,3,19,1236
3,3,20,1244
3,3,21,1240
3,3,22,1273
3,3,23,1248
3,3,24,1237
3,3,25,1241
3,3,26,1228
3,3,27,1248
3,3,28,1258
3,3,29,1238
3,3,30,1245
3,3,31,1243
2,3,0,310
2,3,1,301
2,3,2,305
2,3,3,306
2,3,4,310
2,3,5,308
2,3,6,302
2,3,7,312
2,3,8,301
2,3,9,292
2,3,10,310
2,3,11,303
2,3,12,300
2,3,13,306
2,3,14,299
2,3,15,304
