cpucycles tracesetup 0 amd64-perfpmcff precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 1 amd64-perfpmc precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 2 amd64-pmcff precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 3 amd64-tsc precision 1016 scaling 0.467415 only32 0
cpucycles tracesetup 4 amd64-tscasm precision 1026 scaling 0.467415 only32 0
cpucycles tracesetup 5 default-perfevent precision 205 scaling 1.000000 only32 0
cpucycles tracesetup 6 default-mach precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 7 default-monotonic precision 1076 scaling 1.400000 only32 0
cpucycles tracesetup 8 default-gettimeofday precision 2440 scaling 1400.000000 only32 0
cpucycles tracesetup 9 default-zero precision 0 scaling 0.000000 only32 0
region,block,observation,cycles
8,0,9,1413
8,0,10,1410
8,0,11,1424
8,0,12,1462
8,0,13,1400
8,0,14,1422
8,0,15,1431
8,0,16,1460
8,0,17,1421
8,0,18,1434
8,0,19,1407
8,0,20,1439
8,0,21,1418
8,0,22,1428
8,0,23,1428
8,0,24,1409
8,0,25,1420
8,0,26,1401
8,0,27,1417
8,0,28,1420
8,0,29,1423
8,0,30,1414
8,0,31,1424
9,0,0,1648
9,0,1,1629
9,0,2,1641
9,0,3,1629
9,0,4,1640
9,0,5,1598
9,0,6,1593
9,0,7,1622
9,0,8,1588
9,0,9,1616
9,0,10,1599
9,0,11,1605
9,0,12,1642
9,0,13,1596
9,0,14,1602
9,0,15,1643
9,0,16,1595
9,0,17,1624
9,0,18,1607
9,0,19,1604
9,0,20,1628
9,0,21,1579
9,0,22,1601
9,0,23,1629
9,0,24,1596
9,0,25,1618
9,0,26,1615
9,0,27,1610
9,0,28,1654
9,0,29,1618
9,0,30,1616
9,0,31,1613
10,0,0,2069
10,0,1,2101
10,0,2,2078
10,0,3,2066
10,0,4,2115
10,0,5,2054
10,0,6,2083
10,0,7,2089
10,0,8,2047
10,0,9,2065
10,0,10,2056
10,0,11,2060
10,0,12,2093
10,0,13,2058
10,0,14,2031
10,0,15,2082
10,0,16,2080
10,0,17,2080
10,0,18,2078
10,0,19,2071
10,0,20,2094
10,0,21,2068
10,0,22,2041
10,0,23,2067
10,0,24,2141
10,0,25,2090
10,0,26,2075
10,0,27,2064
10,0,28,2095
10,0,29,2039
10,0,30,2080
10,0,31,2078
11,0,0,548
11,0,1,545
11,0,2,570
11,0,3,524
11,0,4,531
11,0,5,529
11,0,6,525
11,0,7,505
11,0,8,537
11,0,9,532
11,0,10,543
11,0,11,527
11,0,12,520
11,0,13,529
11,0,14,515
11,0,15,536
11,0,16,540
11,0,17,533
11,0,18,518
11,0,19,509
11,0,20,533
11,0,21,543
11,0,22,539
11,0,23,528
11,0,24,540
11,0,25,534
11,0,26,529
11,0,27,538
11,0,28,535
11,0,29,514
11,0,30,556
11,0,31,518
12,0,0,372
12,0,1,376
12,0,2,373
12,0,3,379
12,0,4,385
12,0,5,372
12,0,6,359
12,0,7,363
12,0,8,373
12,0,9,367
12,0,10,375
12,0,11,370
12,0,12,368
12,0,13,380
12,0,14,359
12,0,15,363
12,0,16,362
12,0,17,365
12,0,18,355
12,0,19,359
12,0,20,366
12,0,21,361
12,0,22,360
12,0,23,357
12,0,24,364
12,0,25,362
12,0,26,358
12,0,27,359
12,0,28,359
12,0,29,365
12,0,30,360
12,0,31,365
12,1,0,348
12,1,1,349
12,1,2,348
12,1,3,347
12,1,4,371
12,1,5,358
12,1,6,357
12,1,7,368
12,1,8,362
12,1,9,365
12,1,10,360
12,1,11,363
12,1,12,366
12,1,13,361
12,1,14,366
12,1,15,374
12,1,16,371
12,1,17,364
12,1,18,363
12,1,19,365
12,1,20,370
12,1,21,365
12,1,22,363
12,1,23,368
12,1,24,378
12,1,25,362
12,1,26,374
12,1,27,373
12,1,28,364
12,1,29,370
12,1,30,370
12,1,31,370
11,1,0,515
11,1,1,526
11,1,2,541
11,1,3,536
11,1,4,531
11,1,5,539
11,1,6,530
11,1,7,528
11,1,8,538
11,1,9,511
11,1,10,547
11,1,11,512
11,1,12,511
11,1,13,546
11,1,14,532
11,1,15,517
11,1,16,543
11,1,17,539
11,1,18,537
11,1,19,511
11,1,20,534
11,1,21,546
11,1,22,535
11,1,23,520
11,1,24,526
11,1,25,509
11,1,26,533
11,1,27,543
11,1,28,520
11,1,29,536
11,1,30,539
11,1,31,540
10,1,0,2053
10,1,1,2087
10,1,2,2050
10,1,3,2091
10,1,4,2065
10,1,5,2037
10,1,6,2065
10,1,7,2048
10,1,8,2048
10,1,9,2069
10,1,10,2053
10,1,11,2059
10,1,12,2064
10,1,13,2021
10,1,14,2087
10,1,15,2063
10,1,16,2053
10,1,17,2089
10,1,18,2061
10,1,19,2043
10,1,20,2114
10,1,21,2051
10,1,22,2067
10,1,23,2077
10,1,24,2033
10,1,25,2067
10,1,26,2080
10,1,27,2051
10,1,28,2082
10,1,29,2063
10,1,30,2071
10,1,31,2064
9,1,0,1591
9,1,1,1670
9,1,2,1615
9,1,3,1623
9,1,4,1657
9,1,5,1583
9,1,6,1601
9,1,7,1612
9,1,8,1606
9,1,9,1623
9,1,10,1593
9,1,11,1619
9,1,12,1638
9,1,13,1609
9,1,14,1610
9,1,15,1606
9,1,16,1610
9,1,17,1622
9,1,18,1618
9,1,19,1601
9,1,20,1597
9,1,21,1626
9,1,22,1582
9,1,23,1612
9,1,24,1582
9,1,25,1603
9,1,26,1620
9,1,27,1605
9,1,28,1603
9,1,29,1594
9,1,30,1616
9,1,31,1627
8,1,0,1417
8,1,1,1427
8,1,2,1441
8,1,3,1427
8,1,4,1474
8,1,5,1410
8,1,6,1426
8,1,7,1415
8,1,8,1402
8,1,9,1444
8,1,10,1410
8,1,11,1411
8,1,12,1426
8,1,13,1415
8,1,14,1433
8,1,15,1498
8,1,16,1405
8,1,17,1444
8,1,18,1409
8,1,19,1405
8,1,20,1424
8,1,21,1419
8,1,22,1407
8,1,23,1422
8,1,24,1417
8,1,25,1416
8,1,26,1422
8,1,27,1427
8,1,28,1512
8,1,29,1402
8,1,30,1417
8,1,31,1515
7,1,0,398
7,1,1,387
7,1,2,391
7,1,3,398
7,1,4,390
7,1,5,396
7,1,6,392
7,1,7,390
7,1,8,402
7,1,9,403
7,1,10,405
7,1,11,386
7,1,12,392
7,1,13,394
7,1,14,391
7,1,15,389
7,1,16,395
7,1,17,392
7,1,18,387
7,1,19,386
7,1,20,393
7,1,21,399
7,1,22,394
7,1,23,395
7,1,24,390
7,1,25,391
7,1,26,394
7,1,27,388
7,1,28,394
7,1,29,396
7,1,30,400
7,1,31,392
6,1,0,993
6,1,1,973
6,1,2,965
6,1,3,985
6,1,4,964
6,1,5,960
6,1,6,957
6,1,7,968
6,1,8,951
6,1,9,953
6,1,10,974
6,1,11,972
6,1,12,972
6,1,13,966
6,1,14,991
6,1,15,977
6,1,16,967
6,1,17,970
6,1,18,967
6,1,19,963
6,1,20,975
6,1,21,980
6,1,22,969
6,1,23,946
6,1,24,982
6,1,25,988
6,1,26,974
6,1,27,972
6,1,28,970
6,1,29,949
6,1,30,961
6,1,31,948
5,1,0,641
5,1,1,668
5,1,2,669
5,1,3,652
5,1,4,657
5,1,5,623
5,1,6,622
5,1,7,643
5,1,8,647
5,1,9,659
5,1,10,642
5,1,11,644
5,1,12,647
5,1,13,648
5,1,14,627
5,1,15,703
5,1,16,663
5,1,17,653
5,1,18,653
5,1,19,646
5,1,20,666
5,1,21,641
5,1,22,663
5,1,23,658
5,1,24,637
5,1,25,643
5,1,26,654
5,1,27,644
5,1,28,662
5,1,29,644
5,1,30,657
5,1,31,770
4,1,0,678
4,1,1,684
4,1,2,671
4,1,3,672
4,1,4,661
4,1,5,669
4,1,6,658
4,1,7,646
4,1,8,653
4,1,9,658
4,1,10,665
4,1,11,678
4,1,12,644
4,1,13,658
4,1,14,692
4,1,15,671
4,1,16,686
4,1,17,665
4,1,18,665
4,1,19,661
4,1,20,678
4,1,21,666
4,1,22,672
4,1,23,667
4,1,24,660
4,1,25,668
4,1,26,666
4,1,27,664
4,1,28,658
4,1,29,675
4,1,30,682
4,1,31,664
3,1,0,1233
3,1,1,1275
3,1,2,1260
3,1,3,1256
3,1,4,1274
3,1,5,1225
3,1,6,1249
3,1,7,1245
3,1,8,1259
3,1,9,1245
3,1,10,1254
3,1,11,1282
3,1,12,2609
3,1,13,1275
3,1,14,1262
3,1,15,1236
3,1,16,1266
3,1,17,1247
3,1,18,1241
3,1,19,1232
3,1,20,1243
3,1,21,1244
3,1,22,1252
3,1,23,1234
3,1,24,1244
3,1,25,1259
3,1,26,1268
3,1,27,1233
3,1,28,1242
3,1,29,1237
3,1,30,1243
3,1,31,1238
2,1,0,296
2,1,1,307
2,1,2,309
2,1,3,303
2,1,4,304
2,1,5,303
2,1,6,299
2,1,7,304
2,1,8,314
2,1,9,320
2,1,10,315
2,1,11,313
2,1,12,305
2,1,13,301
2,1,14,303
2,1,15,309
2,1,16,299
2,1,17,321
2,1,18,306
2,1,19,306
2,1,20,306
2,1,21,299
2,1,22,306
2,1,23,307
2,1,24,307
2,1,25,300
2,1,26,307
2,1,27,302
2,1,28,304
2,1,29,298
2,1,30,305
2,1,31,312
1,1,0,655
1,1,1,670
1,1,2,645
1,1,3,641
1,1,4,642
1,1,5,633
1,1,6,643
1,1,7,633
1,1,8,634
1,1,9,639
1,1,10,645
1,1,11,642
1,1,12,645
1,1,13,640
1,1,14,634
1,1,15,635
1,1,16,642
1,1,17,636
1,1,18,641
1,1,19,638
1,1,20,643
1,1,21,633
1,1,22,636
1,1,23,633
1,1,24,632
1,1,25,639
1,1,26,638
1,1,27,631
1,1,28,632
1,1,29,640
1,1,30,639
1,1,31,645
0,1,0,742
0,1,1,732
0,1,2,745
0,1,3,727
0,1,4,744
0,1,5,721
0,1,6,725
0,1,7,739
0,1,8,732
0,1,9,735
0,1,10,741
0,1,11,712
0,1,12,730
0,1,13,727
0,1,14,716
0,1,15,725
0,1,16,735
0,1,17,745
0,1,18,734
0,1,19,717
0,1,20,712
0,1,21,731
0,1,22,725
0,1,23,707
0,1,24,715
0,1,25,715
0,1,26,736
0,1,27,717
0,1,28,724
0,1,29,724
0,1,30,722
0,1,31,728
0,2,0,715
0,2,1,733
0,2,2,710
0,2,3,717
0,2,4,701
0,2,5,722
0,2,6,735
0,2,7,717
0,2,8,719
0,2,9,719
0,2,10,730
0,2,11,730
0,2,12,728
0,2,13,714
0,2,14,723
0,2,15,719
0,2,16,737
0,2,17,723
0,2,18,733
0,2,19,721
0,2,20,724
0,2,21,726
0,2,22,715
0,2,23,732
0,2,24,716
0,2,25,719
0,2,26,736
0,2,27,718
0,2,28,732
0,2,29,723
0,2,30,720
0,2,31,721
1,2,0,625
1,2,1,641
1,2,2,644
1,2,3,635
1,2,4,633
1,2,5,641
1,2,6,643
1,2,7,635
1,2,8,640
1,2,9,630
1,2,10,650
1,2,11,748
1,2,12,637
1,2,13,635
1,2,14,638
1,2,15,632
1,2,16,640
1,2,17,638
1,2,18,639
1,2,19,753
1,2,20,637
1,2,21,643
1,2,22,647
1,2,23,639
1,2,24,632
1,2,25,630
1,2,26,641
1,2,27,637
1,2,28,637
1,2,29,637
1,2,30,630
1,2,31,635
2,2,0,312
2,2,1,308
2,2,2,305
2,2,3,302
2,2,4,309
2,2,5,308
2,2,6,301
2,2,7,308
2,2,8,317
2,2,9,302
2,2,10,321
2,2,11,306
2,2,12,293
2,2,13,305
2,2,14,303
2,2,15,315
2,2,16,305
2,2,17,304
2,2,18,294
2,2,19,299
2,2,20,308
2,2,21,311
2,2,22,306
2,2,23,323
2,2,24,314
2,2,25,312
2,2,26,313
2,2,27,302
2,2,28,317
2,2,29,306
2,2,30,309
2,2,31,308
3,2,0,1257
3,2,1,1271
3,2,2,1253
3,2,3,1245
3,2,4,1245
3,2,5,1245
3,2,6,1257
3,2,7,1252
3,2,8,1271
3,2,9,1270
3,2,10,1265
3,2,11,1251
3,2,12,1252
3,2,13,1244
3,2,14,1257
3,2,15,1252
3,2,16,1267
3,2,17,1241
3,2,18,1222
3,2,19,1226
3,2,20,1231
3,2,21,1235
3,2,22,1243
3,2,23,1232
3,2,24,1274
3,2,25,1255
3,2,26,1252
3,2,27,1381
3,2,28,1239
3,2,29,1250
3,2,30,1243
3,2,31,1235
4,2,0,656
4,2,1,675
4,2,2,680
4,2,3,679
4,2,4,693
4,2,5,665
4,2,6,679
4,2,7,677
4,2,8,673
4,2,9,660
4,2,10,668
4,2,11,672
4,2,12,661
4,2,13,682
4,2,14,668
4,2,15,671
4,2,16,676
4,2,17,654
4,2,18,666
4,2,19,661
4,2,20,677
4,2,21,688
4,2,22,655
4,2,23,671
4,2,24,653
4,2,25,668
4,2,26,684
4,2,27,676
4,2,28,660
4,2,29,680
4,2,30,665
4,2,31,652
5,2,0,646
5,2,1,668
5,2,2,666
5,2,3,659
5,2,4,669
5,2,5,642
5,2,6,647
5,2,7,633
5,2,8,633
5,2,9,640
5,2,10,640
5,2,11,651
5,2,12,655
5,2,13,639
5,2,14,634
5,2,15,711
5,2,16,655
5,2,17,654
5,2,18,643
5,2,19,645
5,2,20,640
5,2,21,633
5,2,22,649
5,2,23,660
5,2,24,649
5,2,25,642
5,2,26,653
5,2,27,650
5,2,28,684
5,2,29,636
5,2,30,654
5,2,31,785
6,2,0,980
6,2,1,972
6,2,2,969
6,2,3,961
6,2,4,957
6,2,5,972
6,2,6,977
6,2,7,986
6,2,8,981
6,2,9,988
6,2,10,988
6,2,11,954
6,2,12,977
6,2,13,960
6,2,14,951
6,2,15,975
6,2,16,985
6,2,17,974
6,2,18,966
6,2,19,956
6,2,20,967
6,2,21,968
6,2,22,972
6,2,23,975
6,2,24,982
6,2,25,987
6,2,26,978
6,2,27,967
6,2,28,1039
6,2,29,972
6,2,30,961
6,2,31,956
7,2,0,385
7,2,1,388
7,2,2,387
7,2,3,396
7,2,4,395
7,2,5,391
7,2,6,383
7,2,7,398
7,2,8,398
7,2,9,393
7,2,10,399
7,2,11,389
7,2,12,387
7,2,13,395
7,2,14,394
7,2,15,392
7,2,16,391
7,2,17,390
7,2,18,384
7,2,19,393
7,2,20,396
7,2,21,388
7,2,22,392
7,2,23,388
7,2,24,389
7,2,25,396
7,2,26,396
7,2,27,402
7,2,28,398
7,2,29,395
7,2,30,396
7,2,31,383
8,2,0,1429
8,2,1,1457
8,2,2,1438
8,2,3,1427
8,2,4,1471
8,2,5,1410
8,2,6,1429
8,2,7,1408
8,2,8,1405
8,2,9,1440
8,2,10,1425
8,2,11,1414
8,2,12,1455
8,2,13,1434
8,2,14,1416
8,2,15,1438
8,2,16,1412
8,2,17,1439
8,2,18,1420
8,2,19,1405
8,2,20,1434
8,2,21,1442
8,2,22,1413
8,2,23,1419
8,2,24,1397
8,2,25,1415
8,2,26,1441
8,2,27,1426
8,2,28,1432
8,2,29,1412
8,2,30,1429
8,2,31,1431
9,2,0,1571
9,2,1,1610
9,2,2,1642
9,2,3,1617
9,2,4,1650
9,2,5,1598
9,2,6,1627
9,2,7,1639
9,2,8,1594
9,2,9,1616
9,2,10,1603
9,2,11,1615
9,2,12,1626
9,2,13,1608
9,2,14,1614
9,2,15,1631
9,2,16,1632
9,2,17,1629
9,2,18,1613
9,2,19,1592
9,2,20,1608
9,2,21,1583
9,2,22,1624
9,2,23,1616
9,2,24,1603
9,2,25,1632
9,2,26,1604
9,2,27,1628
9,2,28,1639
9,2,29,1592
9,2,30,1595
9,2,31,1608
10,2,0,2042
10,2,1,2052
10,2,2,2055
10,2,3,2049
10,2,4,2109
10,2,5,2030
10,2,6,2033
10,2,7,2038
10,2,8,2161
10,2,9,2061
10,2,10,2057
10,2,11,2056
10,2,12,2063
10,2,13,2051
10,2,14,2066
10,2,15,2188
10,2,16,2063
10,2,17,2058
10,2,18,2079
10,2,19,2053
10,2,20,2064
10,2,21,2024
10,2,22,2082
10,2,23,2065
10,2,24,2053
10,2,25,2083
10,2,26,2048
10,2,27,2073
10,2,28,2093
10,2,29,2040
10,2,30,2033
10,2,31,2082
11,2,0,526
11,2,1,538
11,2,2,552
11,2,3,523
11,2,4,550
11,2,5,536
11,2,6,528
11,2,7,538
11,2,8,523
11,2,9,541
11,2,10,540
11,2,11,543
11,2,12,532
11,2,13,510
11,2,14,553
11,2,15,528
11,2,16,543
11,2,17,532
11,2,18,522
11,2,19,515
11,2,20,536
11,2,21,534
11,2,22,550
11,2,23,517
11,2,24,540
11,2,25,535
11,2,26,544
11,2,27,535
11,2,28,542
11,2,29,530
11,2,30,533
11,2,31,529
12,2,0,349
12,2,1,376
12,2,2,377
12,2,3,381
12,2,4,391
12,2,5,364
12,2,6,368
12,2,7,362
12,2,8,364
12,2,9,376
12,2,10,362
12,2,11,362
12,2,12,365
12,2,13,372
12,2,14,379
12,2,15,361
12,2,16,360
12,2,17,359
12,2,18,354
12,2,19,359
12,2,20,364
12,2,21,361
12,2,22,367
12,2,23,357
12,2,24,366
12,2,25,371
12,2,26,362
12,2,27,364
12,2,28,363
12,2,29,359
12,2,30,374
12,2,31,373
12,3,0,348
12,3,1,356
12,3,2,358
12,3,3,356
12,3,4,368
12,3,5,350
12,3,6,367
12,3,7,362
12,3,8,360
12,3,9,369
12,3,10,370
12,3,11,358
12,3,12,374
12,3,13,378
12,3,14,366
12,3,15,362
12,3,16,368
12,3,17,368
12,3,18,355
12,3,19,358
12,3,20,367
12,3,21,368
12,3,22,365
12,3,23,369
12,3,24,360
12,3,25,369
12,3,26,362
12,3,27,369
12,3,28,376
12,3,29,371
12,3,30,365
12,3,31,379
11,3,0,520
11,3,1,527
11,3,2,519
11,3,3,530
11,3,4,536
11,3,5,533
11,3,6,521
11,3,7,525
11,3,8,532
11,3,9,540
11,3,10,1759
11,3,11,535
11,3,12,518
11,3,13,545
11,3,14,542
11,3,15,533
11,3,16,519
11,3,17,510
11,3,18,518
11,3,19,523
11,3,20,536
11,3,21,531
11,3,22,521
11,3,23,543
11,3,24,546
11,3,25,508
11,3,26,531
11,3,27,538
11,3,28,515
11,3,29,546
11,3,30,532
11,3,31,510
10,3,0,2053
10,3,1,2064
10,3,2,2072
10,3,3,2060
10,3,4,2084
10,3,5,2056
10,3,6,2047
10,3,7,2066
10,3,8,2083
10,3,9,2070
10,3,10,2050
10,3,11,2064
10,3,12,2043
10,3,13,2070
10,3,14,2028
10,3,15,2053
10,3,16,2064
10,3,17,2063
10,3,18,2049
10,3,19,2059
10,3,20,2076
10,3,21,2035
10,3,22,2066
10,3,23,2068
10,3,24,2061
10,3,25,2066
10,3,26,2095
10,3,27,2079
10,3,28,2042
10,3,29,2048
10,3,30,2079
10,3,31,2074
9,3,0,1573
9,3,1,1630
9,3,2,1626
9,3,3,1630
9,3,4,1650
9,3,5,1604
9,3,6,1603
9,3,7,1619
9,3,8,1592
9,3,9,1613
9,3,10,1619
9,3,11,1599
9,3,12,1638
9,3,13,1575
9,3,14,1615
9,3,15,1624
9,3,16,1580
9,3,17,1637
9,3,18,1627
9,3,19,1612
9,3,20,1636
9,3,21,1607
9,3,22,1609
9,3,23,1621
9,3,24,1579
9,3,25,1620
9,3,26,1613
9,3,27,1599
9,3,28,1618
9,3,29,1612
9,3,30,1611
9,3,31,1605
8,3,0,1403
8,3,1,1436
8,3,2,1432
8,3,3,1421
8,3,4,1458
8,3,5,1427
8,3,6,1392
8,3,7,1408
8,3,8,1401
8,3,9,1416
8,3,10,1411
8,3,11,1443
8,3,12,1478
8,3,13,1423
8,3,14,1430
8,3,15,1416
8,3,16,1445
8,3,17,1444
8,3,18,1420
8,3,19,1422
8,3,20,1429
8,3,21,1394
8,3,22,1460
8,3,23,1420
8,3,24,1402
8,3,25,1458
8,3,26,1437
8,3,27,1454
8,3,28,1426
8,3,29,1424
8,3,30,1420
8,3,31,1427
7,3,0,399
7,3,1,387
7,3,2,397
7,3,3,399
7,3,4,402
7,3,5,384
7,3,6,391
7,3,7,396
7,3,8,399
7,3,9,389
7,3,10,404
7,3,11,393
7,3,12,400
7,3,13,396
7,3,14,392
7,3,15,392
7,3,16,388
7,3,17,394
7,3,18,396
7,3,19,398
7,3,20,398
7,3,21,394
7,3,22,399
7,3,23,397
7,3,24,401
7,3,25,405
7,3,26,401
7,3,27,390
7,3,28,395
7,3,29,390
7,3,30,392
7,3,31,397
6,3,0,967
6,3,1,964
6,3,2,971
6,3,3,967
6,3,4,980
6,3,5,954
6,3,6,960
6,3,7,977
6,3,8,976
6,3,9,962
6,3,10,976
6,3,11,956
6,3,12,976
6,3,13,961
6,3,14,991
6,3,15,961
6,3,16,969
6,3,17,963
6,3,18,971
6,3,19,961
6,3,20,957
6,3,21,962
6,3,22,964
6,3,23,974
6,3,24,979
6,3,25,972
6,3,26,976
6,3,27,957
6,3,28,961
6,3,29,958
6,3,30,954
6,3,31,975
5,3,0,637
5,3,1,649
5,3,2,666
5,3,3,640
5,3,4,666
5,3,5,643
5,3,6,663
5,3,7,640
5,3,8,640
5,3,9,655
5,3,10,636
5,3,11,653
5,3,12,655
5,3,13,634
5,3,14,623
5,3,15,711
5,3,16,653
5,3,17,660
5,3,18,659
5,3,19,634
5,3,20,660
5,3,21,639
5,3,22,643
5,3,23,656
5,3,24,640
5,3,25,656
5,3,26,643
5,3,27,646
5,3,28,657
5,3,29,652
5,3,30,658
5,3,31,716
4,3,0,651
4,3,1,678
4,3,2,652
4,3,3,672
4,3,4,675
4,3,5,643
4,3,6,671
4,3,7,657
4,3,8,678
4,3,9,650
4,3,10,651
4,3,11,656
4,3,12,652
4,3,13,645
4,3,14,674
4,3,15,676
4,3,16,678
4,3,17,644
4,3,18,655
4,3,19,661
4,3,20,654
4,3,21,653
4,3,22,662
4,3,23,658
4,3,24,671
4,3,25,661
4,3,26,655
4,3,27,665
4,3,28,668
4,3,29,657
4,3,30,649
4,3,31,679
3,3,0,1238
3,3,1,1242
3,3,2,1256
3,3,3,1277
3,3,4,1249
3,3,5,1232
3,3,6,1253
3,3,7,1243
3,3,8,1254
3,3,9,1239
3,3,10,1251
3,3,11,1255
3,3,12,1237
3,3,13,1230
3,3,14,1240
3,3,15,1247
3,3,16,1268
3,3,17,1261
3,3,18,1262
3,3,19,1235
3,3,20,1234
3,3,21,1256
3,3,22,1255
3,3,23,1286
3,3,24,1281
3,3,25,1261
3,3,26,1294
3,3,27,1258
3,3,28,1271
3,3,29,1267
3,3,30,1277
3,3,31,1264
2,3,0,313
2,3,1,298
2,3,2,300
2,3,3,303
2,3,4,315
2,3,5,310
2,3,6,309
2,3,7,307
2,3,8,311
2,3,9,303
2,3,10,307
2,3,11,306
2,3,12,312
2,3,13,293
2,3,14,302
2,3,15,303
