cpucycles tracesetup 0 amd64-perfpmcff precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 1 amd64-perfpmc precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 2 amd64-pmcff precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 3 amd64-tsc precision 1016 scaling 0.467415 only32 0
cpucycles tracesetup 4 amd64-tscasm precision 1026 scaling 0.467415 only32 0
cpucycles tracesetup 5 default-perfevent precision 204 scaling 1.000000 only32 0
cpucycles tracesetup 6 default-mach precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 7 default-monotonic precision 1074 scaling 1.400000 only32 0
cpucycles tracesetup 8 default-gettimeofday precision 2440 scaling 1400.000000 only32 0
cpucycles tracesetup 9 default-zero precision 0 scaling 0.000000 only32 0
region,block,observation,cycles
8,0,20,1463
8,0,21,1421
8,0,22,1416
8,0,23,1423
8,0,24,1432
8,0,25,1424
8,0,26,1427
8,0,27,1422
8,0,28,1429
8,0,29,1429
8,0,30,1441
8,0,31,1408
9,0,0,1634
9,0,1,1618
9,0,2,1630
9,0,3,1610
9,0,4,1608
9,0,5,1602
9,0,6,1630
9,0,7,1608
9,0,8,1613
9,0,9,1608
9,0,10,1627
9,0,11,1606
9,0,12,1630
9,0,13,1589
9,0,14,1620
9,0,15,1626
9,0,16,1608
9,0,17,1617
9,0,18,1613
9,0,19,1613
9,0,20,1621
9,0,21,1614
9,0,22,1604
9,0,23,1620
9,0,24,1589
9,0,25,1592
9,0,26,1627
9,0,27,1603
9,0,28,1612
9,0,29,1608
9,0,30,1600
9,0,31,1603
10,0,0,2082
10,0,1,2054
10,0,2,2124
10,0,3,2073
10,0,4,2120
10,0,5,2028
10,0,6,2060
10,0,7,2087
10,0,8,2036
10,0,9,2076
10,0,10,2037
10,0,11,2061
10,0,12,2077
10,0,13,2053
10,0,14,2048
10,0,15,2071
10,0,16,2060
10,0,17,2077
10,0,18,2046
10,0,19,2044
10,0,20,2082
10,0,21,2041
10,0,22,2038
10,0,23,2063
10,0,24,2027
10,0,25,2092
10,0,26,2043
10,0,27,2041
10,0,28,2083
10,0,29,2077
10,0,30,2038
10,0,31,2097
11,0,0,547
11,0,1,516
11,0,2,537
11,0,3,536
11,0,4,556
11,0,5,521
11,0,6,535
11,0,7,535
11,0,8,533
11,0,9,546
11,0,10,545
11,0,11,544
11,0,12,525
11,0,13,539
11,0,14,526
11,0,15,539
11,0,16,517
11,0,17,542
11,0,18,544
11,0,19,540
11,0,20,547
11,0,21,530
11,0,22,532
11,0,23,525
11,0,24,536
11,0,25,536
11,0,26,545
11,0,27,532
11,0,28,534
11,0,29,521
11,0,30,525
11,0,31,534
12,0,0,380
12,0,1,377
12,0,2,379
12,0,3,378
12,0,4,380
12,0,5,376
12,0,6,359
12,0,7,364
12,0,8,368
12,0,9,369
12,0,10,369
12,0,11,376
12,0,12,372
12,0,13,363
12,0,14,366
12,0,15,383
12,0,16,355
12,0,17,372
12,0,18,371
12,0,19,356
12,0,20,374
12,0,21,380
12,0,22,374
12,0,23,365
12,0,24,370
12,0,25,373
12,0,26,363
12,0,27,380
12,0,28,364
12,0,29,367
12,0,30,357
12,0,31,365
12,1,0,351
12,1,1,359
12,1,2,350
12,1,3,355
12,1,4,367
12,1,5,369
12,1,6,360
12,1,7,366
12,1,8,360
12,1,9,367
12,1,10,369
12,1,11,362
12,1,12,380
12,1,13,366
12,1,14,365
12,1,15,363
12,1,16,362
12,1,17,365
12,1,18,365
12,1,19,356
12,1,20,369
12,1,21,371
12,1,22,373
12,1,23,374
12,1,24,369
12,1,25,371
12,1,26,372
12,1,27,367
12,1,28,370
12,1,29,361
12,1,30,359
12,1,31,371
11,1,0,524
11,1,1,538
11,1,2,543
11,1,3,541
11,1,4,535
11,1,5,520
11,1,6,539
11,1,7,541
11,1,8,527
11,1,9,511
11,1,10,517
11,1,11,524
11,1,12,524
11,1,13,511
11,1,14,531
11,1,15,540
11,1,16,517
11,1,17,514
11,1,18,525
11,1,19,542
11,1,20,541
11,1,21,537
11,1,22,538
11,1,23,543
11,1,24,517
11,1,25,533
11,1,26,874
11,1,27,565
11,1,28,523
11,1,29,542
11,1,30,542
11,1,31,524
10,1,0,2053
10,1,1,2061
10,1,2,2068
10,1,3,2066
10,1,4,2108
10,1,5,2052
10,1,6,2054
10,1,7,2033
10,1,8,2057
10,1,9,2041
10,1,10,2078
10,1,11,2069
10,1,12,2066
10,1,13,2050
10,1,14,2083
10,1,15,2042
10,1,16,2030
10,1,17,2063
10,1,18,2067
10,1,19,2057
10,1,20,2045
10,1,21,2028
10,1,22,2070
10,1,23,2044
10,1,24,2056
10,1,25,2076
10,1,26,2068
10,1,27,2091
10,1,28,2079
10,1,29,2044
10,1,30,2065
10,1,31,2042
9,1,0,1598
9,1,1,1633
9,1,2,1635
9,1,3,1627
9,1,4,1652
9,1,5,1617
9,1,6,1630
9,1,7,1630
9,1,8,1602
9,1,9,1607
9,1,10,1616
9,1,11,1608
9,1,12,1610
9,1,13,1597
9,1,14,1611
9,1,15,1593
9,1,16,1609
9,1,17,1615
9,1,18,1641
9,1,19,1600
9,1,20,1619
9,1,21,1607
9,1,22,1615
9,1,23,1618
9,1,24,1595
9,1,25,1600
9,1,26,1617
9,1,27,1585
9,1,28,1632
9,1,29,1581
9,1,30,1631
9,1,31,1605
8,1,0,1389
8,1,1,1473
8,1,2,1465
8,1,3,1425
8,1,4,1447
8,1,5,1425
8,1,6,1433
8,1,7,1425
8,1,8,1420
8,1,9,1416
8,1,10,1420
8,1,11,1408
8,1,12,1403
8,1,13,1426
8,1,14,1413
8,1,15,1404
8,1,16,1392
8,1,17,1392
8,1,18,1411
8,1,19,1405
8,1,20,1434
8,1,21,1411
8,1,22,1418
8,1,23,1437
8,1,24,1413
8,1,25,1420
8,1,26,1461
8,1,27,1411
8,1,28,1457
8,1,29,1407
8,1,30,1419
8,1,31,1407
7,1,0,381
7,1,1,386
7,1,2,396
7,1,3,392
7,1,4,388
7,1,5,388
7,1,6,391
7,1,7,404
7,1,8,393
7,1,9,385
7,1,10,387
7,1,11,398
7,1,12,387
7,1,13,394
7,1,14,396
7,1,15,392
7,1,16,399
7,1,17,393
7,1,18,395
7,1,19,390
7,1,20,389
7,1,21,390
7,1,22,383
7,1,23,388
7,1,24,388
7,1,25,396
7,1,26,392
7,1,27,384
7,1,28,394
7,1,29,390
7,1,30,389
7,1,31,394
6,1,0,955
6,1,1,989
6,1,2,985
6,1,3,964
6,1,4,959
6,1,5,965
6,1,6,961
6,1,7,980
6,1,8,965
6,1,9,958
6,1,10,963
6,1,11,978
6,1,12,972
6,1,13,976
6,1,14,960
6,1,15,976
6,1,16,969
6,1,17,962
6,1,18,959
6,1,19,970
6,1,20,970
6,1,21,970
6,1,22,955
6,1,23,979
6,1,24,959
6,1,25,980
6,1,26,977
6,1,27,981
6,1,28,956
6,1,29,979
6,1,30,956
6,1,31,977
5,1,0,631
5,1,1,657
5,1,2,662
5,1,3,655
5,1,4,684
5,1,5,648
5,1,6,652
5,1,7,649
5,1,8,653
5,1,9,643
5,1,10,649
5,1,11,639
5,1,12,663
5,1,13,648
5,1,14,649
5,1,15,655
5,1,16,651
5,1,17,644
5,1,18,650
5,1,19,649
5,1,20,667
5,1,21,645
5,1,22,644
5,1,23,649
5,1,24,641
5,1,25,650
5,1,26,634
5,1,27,643
5,1,28,635
5,1,29,659
5,1,30,651
5,1,31,658
4,1,0,659
4,1,1,684
4,1,2,661
4,1,3,686
4,1,4,669
4,1,5,667
4,1,6,669
4,1,7,655
4,1,8,651
4,1,9,662
4,1,10,681
4,1,11,667
4,1,12,682
4,1,13,665
4,1,14,665
4,1,15,667
4,1,16,665
4,1,17,663
4,1,18,667
4,1,19,673
4,1,20,668
4,1,21,654
4,1,22,660
4,1,23,662
4,1,24,657
4,1,25,660
4,1,26,668
4,1,27,659
4,1,28,664
4,1,29,657
4,1,30,672
4,1,31,669
3,1,0,1238
3,1,1,1266
3,1,2,1253
3,1,3,1254
3,1,4,1265
3,1,5,1436
3,1,6,1249
3,1,7,1256
3,1,8,1238
3,1,9,1252
3,1,10,1251
3,1,11,1240
3,1,12,1246
3,1,13,1245
3,1,14,1263
3,1,15,1272
3,1,16,1264
3,1,17,1236
3,1,18,1253
3,1,19,1255
3,1,20,1256
3,1,21,1246
3,1,22,1249
3,1,23,1246
3,1,24,1251
3,1,25,1251
3,1,26,1229
3,1,27,1250
3,1,28,1245
3,1,29,1249
3,1,30,1256
3,1,31,1256
2,1,0,314
2,1,1,311
2,1,2,307
2,1,3,307
2,1,4,308
2,1,5,308
2,1,6,305
2,1,7,307
2,1,8,302
2,1,9,300
2,1,10,303
2,1,11,292
2,1,12,298
2,1,13,306
2,1,14,299
2,1,15,303
2,1,16,305
2,1,17,307
2,1,18,307
2,1,19,318
2,1,20,314
2,1,21,299
2,1,22,306
2,1,23,306
2,1,24,307
2,1,25,308
2,1,26,308
2,1,27,312
2,1,28,304
2,1,29,291
2,1,30,306
2,1,31,304
1,1,0,668
1,1,1,669
1,1,2,634
1,1,3,636
1,1,4,643
1,1,5,642
1,1,6,643
1,1,7,638
1,1,8,642
1,1,9,634
1,1,10,734
1,1,11,631
1,1,12,636
1,1,13,635
1,1,14,627
1,1,15,636
1,1,16,638
1,1,17,674
1,1,18,646
1,1,19,632
1,1,20,640
1,1,21,641
1,1,22,632
1,1,23,637
1,1,24,645
1,1,25,643
1,1,26,650
1,1,27,646
1,1,28,638
1,1,29,632
1,1,30,636
1,1,31,637
0,1,0,746
0,1,1,747
0,1,2,732
0,1,3,726
0,1,4,731
0,1,5,771
0,1,6,714
0,1,7,728
0,1,8,724
0,1,9,729
0,1,10,728
0,1,11,721
0,1,12,718
0,1,13,722
0,1,14,716
0,1,15,718
0,1,16,747
0,1,17,719
0,1,18,724
0,1,19,713
0,1,20,738
0,1,21,731
0,1,22,704
0,1,23,707
0,1,24,725
0,1,25,717
0,1,26,721
0,1,27,719
0,1,28,721
0,1,29,726
0,1,30,716
0,1,31,723
0,2,0,745
0,2,1,721
0,2,2,724
0,2,3,723
0,2,4,707
0,2,5,754
0,2,6,710
0,2,7,724
0,2,8,722
0,2,9,712
0,2,10,718
0,2,11,723
0,2,12,718
0,2,13,719
0,2,14,718
0,2,15,720
0,2,16,737
0,2,17,734
0,2,18,716
0,2,19,728
0,2,20,710
0,2,21,728
0,2,22,726
0,2,23,707
0,2,24,726
0,2,25,721
0,2,26,721
0,2,27,712
0,2,28,714
0,2,29,705
0,2,30,716
0,2,31,725
1,2,0,642
1,2,1,674
1,2,2,646
1,2,3,637
1,2,4,640
1,2,5,635
1,2,6,636
1,2,7,639
1,2,8,646
1,2,9,644
1,2,10,628
1,2,11,641
1,2,12,635
1,2,13,630
1,2,14,642
1,2,15,646
1,2,16,652
1,2,17,667
1,2,18,644
1,2,19,637
1,2,20,642
1,2,21,647
1,2,22,633
1,2,23,631
1,2,24,637
1,2,25,639
1,2,26,628
1,2,27,632
1,2,28,628
1,2,29,655
1,2,30,650
1,2,31,632
2,2,0,308
2,2,1,303
2,2,2,308
2,2,3,305
2,2,4,313
2,2,5,303
2,2,6,319
2,2,7,316
2,2,8,301
2,2,9,301
2,2,10,303
2,2,11,308
2,2,12,308
2,2,13,303
2,2,14,301
2,2,15,321
2,2,16,318
2,2,17,311
2,2,18,312
2,2,19,302
2,2,20,304
2,2,21,302
2,2,22,312
2,2,23,312
2,2,24,301
2,2,25,310
2,2,26,314
2,2,27,310
2,2,28,304
2,2,29,306
2,2,30,298
2,2,31,313
3,2,0,1243
3,2,1,1270
3,2,2,1242
3,2,3,1249
3,2,4,1260
3,2,5,1268
3,2,6,1250
3,2,7,1253
3,2,8,1267
3,2,9,1260
3,2,10,1245
3,2,11,1257
3,2,12,1241
3,2,13,1233
3,2,14,1246
3,2,15,1244
3,2,16,1260
3,2,17,1245
3,2,18,1233
3,2,19,1246
3,2,20,1236
3,2,21,1243
3,2,22,1249
3,2,23,1238
3,2,24,1227
3,2,25,1249
3,2,26,1362
3,2,27,1252
3,2,28,1248
3,2,29,1233
3,2,30,1269
3,2,31,1246
4,2,0,646
4,2,1,683
4,2,2,668
4,2,3,670
4,2,4,670
4,2,5,665
4,2,6,672
4,2,7,672
4,2,8,655
4,2,9,679
4,2,10,684
4,2,11,685
4,2,12,654
4,2,13,666
4,2,14,692
4,2,15,655
4,2,16,671
4,2,17,667
4,2,18,650
4,2,19,652
4,2,20,685
4,2,21,665
4,2,22,662
4,2,23,675
4,2,24,677
4,2,25,650
4,2,26,679
4,2,27,661
4,2,28,654
4,2,29,667
4,2,30,675
4,2,31,660
5,2,0,650
5,2,1,680
5,2,2,656
5,2,3,682
5,2,4,675
5,2,5,635
5,2,6,666
5,2,7,666
5,2,8,646
5,2,9,655
5,2,10,640
5,2,11,656
5,2,12,661
5,2,13,644
5,2,14,666
5,2,15,655
5,2,16,638
5,2,17,644
5,2,18,638
5,2,19,632
5,2,20,670
5,2,21,639
5,2,22,669
5,2,23,665
5,2,24,646
5,2,25,638
5,2,26,647
5,2,27,646
5,2,28,648
5,2,29,638
5,2,30,636
5,2,31,668
6,2,0,955
6,2,1,984
6,2,2,975
6,2,3,958
6,2,4,967
6,2,5,972
6,2,6,982
6,2,7,960
6,2,8,971
6,2,9,967
6,2,10,974
6,2,11,968
6,2,12,977
6,2,13,955
6,2,14,953
6,2,15,946
6,2,16,956
6,2,17,971
6,2,18,992
6,2,19,964
6,2,20,954
6,2,21,957
6,2,22,961
6,2,23,982
6,2,24,961
6,2,25,947
6,2,26,942
6,2,27,948
6,2,28,969
6,2,29,969
6,2,30,975
6,2,31,944
7,2,0,390
7,2,1,388
7,2,2,390
7,2,3,386
7,2,4,394
7,2,5,398
7,2,6,396
7,2,7,388
7,2,8,388
7,2,9,392
7,2,10,393
7,2,11,394
7,2,12,393
7,2,13,391
7,2,14,395
7,2,15,402
7,2,16,399
7,2,17,399
7,2,18,395
7,2,19,398
7,2,20,398
7,2,21,385
7,2,22,401
7,2,23,394
7,2,24,390
7,2,25,398
7,2,26,397
7,2,27,394
7,2,28,399
7,2,29,390
7,2,30,398
7,2,31,389
8,2,0,1400
8,2,1,1425
8,2,2,1439
8,2,3,1420
8,2,4,1478
8,2,5,1425
8,2,6,1425
8,2,7,1429
8,2,8,1430
8,2,9,1429
8,2,10,1418
8,2,11,1424
8,2,12,1450
8,2,13,1412
8,2,14,1447
8,2,15,1397
8,2,16,1413
8,2,17,1437
8,2,18,1413
8,2,19,1431
8,2,20,1401
8,2,21,1394
8,2,22,1430
8,2,23,1405
8,2,24,1430
8,2,25,1435
8,2,26,1423
8,2,27,1433
8,2,28,1464
8,2,29,1417
8,2,30,1423
8,2,31,1429
9,2,0,1551
9,2,1,1613
9,2,2,1624
9,2,3,1613
9,2,4,1644
9,2,5,1595
9,2,6,1591
9,2,7,1606
9,2,8,1594
9,2,9,1605
9,2,10,1609
9,2,11,1616
9,2,12,1617
9,2,13,1601
9,2,14,1607
9,2,15,1605
9,2,16,1599
9,2,17,1616
9,2,18,1621
9,2,19,1620
9,2,20,1626
9,2,21,1592
9,2,22,1606
9,2,23,1621
9,2,24,1602
9,2,25,1606
9,2,26,1604
9,2,27,1617
9,2,28,1635
9,2,29,1606
9,2,30,1611
9,2,31,1603
10,2,0,2050
10,2,1,2061
10,2,2,2066
10,2,3,2051
10,2,4,2104
10,2,5,2014
10,2,6,2058
10,2,7,2070
10,2,8,2042
10,2,9,2071
10,2,10,2055
10,2,11,2080
10,2,12,2071
10,2,13,2015
10,2,14,2044
10,2,15,2053
10,2,16,2061
10,2,17,2066
10,2,18,2058
10,2,19,2039
10,2,20,2079
10,2,21,2028
10,2,22,2057
10,2,23,2045
10,2,24,2044
10,2,25,2081
10,2,26,2037
10,2,27,2043
10,2,28,2058
10,2,29,2037
10,2,30,2085
10,2,31,2069
11,2,0,533
11,2,1,540
11,2,2,534
11,2,3,536
11,2,4,541
11,2,5,516
11,2,6,529
11,2,7,552
11,2,8,535
11,2,9,516
11,2,10,522
11,2,11,546
11,2,12,538
11,2,13,520
11,2,14,531
11,2,15,513
11,2,16,524
11,2,17,533
11,2,18,533
11,2,19,515
11,2,20,540
11,2,21,532
11,2,22,524
11,2,23,543
11,2,24,538
11,2,25,540
11,2,26,545
11,2,27,530
11,2,28,534
11,2,29,516
11,2,30,539
11,2,31,509
12,2,0,353
12,2,1,376
12,2,2,375
12,2,3,376
12,2,4,393
12,2,5,367
12,2,6,366
12,2,7,362
12,2,8,369
12,2,9,365
12,2,10,357
12,2,11,367
12,2,12,368
12,2,13,369
12,2,14,369
12,2,15,371
12,2,16,370
12,2,17,368
12,2,18,366
12,2,19,356
12,2,20,384
12,2,21,371
12,2,22,363
12,2,23,370
12,2,24,366
12,2,25,376
12,2,26,369
12,2,27,357
12,2,28,362
12,2,29,366
12,2,30,370
12,2,31,363
12,3,0,356
12,3,1,354
12,3,2,355
12,3,3,357
12,3,4,365
12,3,5,367
12,3,6,365
12,3,7,368
12,3,8,372
12,3,9,368
12,3,10,370
12,3,11,376
12,3,12,369
12,3,13,364
12,3,14,365
12,3,15,358
12,3,16,367
12,3,17,364
12,3,18,363
12,3,19,355
12,3,20,362
12,3,21,369
12,3,22,370
12,3,23,365
12,3,24,371
12,3,25,372
12,3,26,379
12,3,27,366
12,3,28,373
12,3,29,368
12,3,30,372
12,3,31,375
11,3,0,506
11,3,1,534
11,3,2,533
11,3,3,547
11,3,4,541
11,3,5,527
11,3,6,530
11,3,7,524
11,3,8,508
11,3,9,527
11,3,10,534
11,3,11,511
11,3,12,538
11,3,13,538
11,3,14,530
11,3,15,545
11,3,16,551
11,3,17,524
11,3,18,531
11,3,19,519
11,3,20,513
11,3,21,534
11,3,22,530
11,3,23,515
11,3,24,541
11,3,25,537
11,3,26,540
11,3,27,536
11,3,28,534
11,3,29,539
11,3,30,518
11,3,31,513
10,3,0,2062
10,3,1,2072
10,3,2,2082
10,3,3,2086
10,3,4,2081
10,3,5,2047
10,3,6,2058
10,3,7,2056
10,3,8,2045
10,3,9,2062
10,3,10,2058
10,3,11,2056
10,3,12,2079
10,3,13,2042
10,3,14,2094
10,3,15,2048
10,3,16,2042
10,3,17,2066
10,3,18,2055
10,3,19,2022
10,3,20,2084
10,3,21,2023
10,3,22,2067
10,3,23,2049
10,3,24,2032
10,3,25,2073
10,3,26,2053
10,3,27,2047
10,3,28,2089
10,3,29,2023
10,3,30,2076
10,3,31,2048
9,3,0,1580
9,3,1,1641
9,3,2,1614
9,3,3,1620
9,3,4,1607
9,3,5,1603
9,3,6,1611
9,3,7,1636
9,3,8,1617
9,3,9,1590
9,3,10,1589
9,3,11,1621
9,3,12,1607
9,3,13,1606
9,3,14,1613
9,3,15,1607
9,3,16,1595
9,3,17,1622
9,3,18,1581
9,3,19,1597
9,3,20,1604
9,3,21,1610
9,3,22,1619
9,3,23,1636
9,3,24,1577
9,3,25,1610
9,3,26,1616
9,3,27,1604
9,3,28,1608
9,3,29,1603
9,3,30,1588
9,3,31,1623
8,3,0,1423
8,3,1,1446
8,3,2,1441
8,3,3,1456
8,3,4,1469
8,3,5,1422
8,3,6,1436
8,3,7,1464
8,3,8,1436
8,3,9,1410
8,3,10,1421
8,3,11,1392
8,3,12,1404
8,3,13,1434
8,3,14,1445
8,3,15,1436
8,3,16,1428
8,3,17,1438
8,3,18,1415
8,3,19,1408
8,3,20,1442
8,3,21,1396
8,3,22,1425
8,3,23,1426
8,3,24,1396
8,3,25,1389
8,3,26,1427
8,3,27,1413
8,3,28,1413
8,3,29,1399
8,3,30,1437
8,3,31,1444
7,3,0,399
7,3,1,403
7,3,2,390
7,3,3,385
7,3,4,388
7,3,5,387
7,3,6,397
7,3,7,396
7,3,8,405
7,3,9,390
7,3,10,399
7,3,11,401
7,3,12,387
7,3,13,402
7,3,14,400
7,3,15,397
7,3,16,399
7,3,17,401
7,3,18,399
7,3,19,387
7,3,20,392
7,3,21,386
7,3,22,389
7,3,23,397
7,3,24,396
7,3,25,403
7,3,26,392
7,3,27,399
7,3,28,398
7,3,29,398
7,3,30,397
7,3,31,392
6,3,0,952
6,3,1,970
6,3,2,968
6,3,3,975
6,3,4,958
6,3,5,968
6,3,6,961
6,3,7,968
6,3,8,963
6,3,9,973
6,3,10,956
6,3,11,935
6,3,12,956
6,3,13,950
6,3,14,971
6,3,15,955
6,3,16,954
6,3,17,942
6,3,18,960
6,3,19,948
6,3,20,957
6,3,21,974
6,3,22,953
6,3,23,966
6,3,24,958
6,3,25,972
6,3,26,974
6,3,27,963
6,3,28,973
6,3,29,963
6,3,30,956
6,3,31,961
5,3,0,648
5,3,1,669
5,3,2,678
5,3,3,657
5,3,4,691
5,3,5,644
5,3,6,645
5,3,7,655
5,3,8,637
5,3,9,635
5,3,10,638
5,3,11,641
5,3,12,652
5,3,13,641
5,3,14,663
5,3,15,663
5,3,16,657
5,3,17,664
5,3,18,654
5,3,19,639
5,3,20,656
5,3,21,636
5,3,22,659
5,3,23,657
5,3,24,642
5,3,25,657
5,3,26,650
5,3,27,627
5,3,28,636
5,3,29,634
5,3,30,660
5,3,31,661
4,3,0,696
4,3,1,683
4,3,2,688
4,3,3,672
4,3,4,700
4,3,5,669
4,3,6,665
4,3,7,669
4,3,8,676
4,3,9,650
4,3,10,666
4,3,11,677
4,3,12,665
4,3,13,649
4,3,14,673
4,3,15,673
4,3,16,687
4,3,17,659
4,3,18,667
4,3,19,667
4,3,20,686
4,3,21,669
4,3,22,667
4,3,23,658
4,3,24,670
4,3,25,677
4,3,26,681
4,3,27,687
4,3,28,687
4,3,29,667
4,3,30,656
4,3,31,664
3,3,0,1230
3,3,1,1263
3,3,2,1291
3,3,3,1274
3,3,4,1253
3,3,5,1271
3,3,6,1237
3,3,7,1368
3,3,8,1255
3,3,9,1255
3,3,10,1241
3,3,11,1249
3,3,12,1260
3,3,13,1236
3,3,14,1245
3,3,15,1248
3,3,16,1263
3,3,17,1688
3,3,18,1735
3,3,19,1774
3,3,20,1699
3,3,21,1847
3,3,22,1703
3,3,23,1631
3,3,24,1531
3,3,25,1637
3,3,26,1447
3,3,27,1248
3,3,28,1236
3,3,29,1259
3,3,30,1245
3,3,31,1258
2,3,0,307
2,3,1,301
2,3,2,313
2,3,3,306
2,3,4,305
2,3,5,301
2,3,6,302
2,3,7,309
2,3,8,303
2,3,9,307
2,3,10,314
2,3,11,305
2,3,12,316
2,3,13,315
2,3,14,307
2,3,15,304
