cpucycles tracesetup 0 amd64-perfpmcff precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 1 amd64-perfpmc precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 2 amd64-pmcff precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 3 amd64-tsc precision 1016 scaling 0.467415 only32 0
cpucycles tracesetup 4 amd64-tscasm precision 1026 scaling 0.467415 only32 0
cpucycles tracesetup 5 default-perfevent precision 205 scaling 1.000000 only32 0
cpucycles tracesetup 6 default-mach precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 7 default-monotonic precision 1076 scaling 1.400000 only32 0
cpucycles tracesetup 8 default-gettimeofday precision 2440 scaling 1400.000000 only32 0
cpucycles tracesetup 9 default-zero precision 0 scaling 0.000000 only32 0
region,block,observation,cycles
5,0,15,674
5,0,16,661
5,0,17,672
5,0,18,651
5,0,19,653
5,0,20,667
5,0,21,641
5,0,22,660
5,0,23,662
5,0,24,646
5,0,25,669
5,0,26,651
5,0,27,652
5,0,28,663
5,0,29,650
5,0,30,662
5,0,31,665
6,0,0,1011
6,0,1,994
6,0,2,981
6,0,3,978
6,0,4,955
6,0,5,957
6,0,6,962
6,0,7,971
6,0,8,974
6,0,9,978
6,0,10,978
6,0,11,959
6,0,12,957
6,0,13,982
6,0,14,955
6,0,15,971
6,0,16,974
6,0,17,969
6,0,18,978
6,0,19,973
6,0,20,959
6,0,21,960
6,0,22,984
6,0,23,967
6,0,24,977
6,0,25,965
6,0,26,977
6,0,27,968
6,0,28,963
6,0,29,972
6,0,30,967
6,0,31,963
7,0,0,439
7,0,1,396
7,0,2,395
7,0,3,395
7,0,4,394
7,0,5,393
7,0,6,398
7,0,7,399
7,0,8,386
7,0,9,386
7,0,10,397
7,0,11,398
7,0,12,398
7,0,13,395
7,0,14,390
7,0,15,386
7,0,16,388
7,0,17,395
7,0,18,393
7,0,19,395
7,0,20,397
7,0,21,402
7,0,22,392
7,0,23,395
7,0,24,398
7,0,25,393
7,0,26,387
7,0,27,387
7,0,28,400
7,0,29,395
7,0,30,389
7,0,31,398
8,0,0,1428
8,0,1,1434
8,0,2,1456
8,0,3,1451
8,0,4,1450
8,0,5,1430
8,0,6,1418
8,0,7,1424
8,0,8,1409
8,0,9,1430
8,0,10,1408
8,0,11,1420
8,0,12,1413
8,0,13,1410
8,0,14,1424
8,0,15,1425
8,0,16,1403
8,0,17,1438
8,0,18,1410
8,0,19,1415
8,0,20,1428
8,0,21,1412
8,0,22,1426
8,0,23,1423
8,0,24,1422
8,0,25,1434
8,0,26,1420
8,0,27,1426
8,0,28,1425
8,0,29,1429
8,0,30,1427
8,0,31,1431
9,0,0,1606
9,0,1,1644
9,0,2,1624
9,0,3,1619
9,0,4,1662
9,0,5,1595
9,0,6,1620
9,0,7,1601
9,0,8,1608
9,0,9,1627
9,0,10,1619
9,0,11,1625
9,0,12,1617
9,0,13,1668
9,0,14,1614
9,0,15,1636
9,0,16,2491
9,0,17,1598
9,0,18,1588
9,0,19,1593
9,0,20,1639
9,0,21,1586
9,0,22,1594
9,0,23,1646
9,0,24,1618
9,0,25,1624
9,0,26,1597
9,0,27,1628
9,0,28,1634
9,0,29,1605
9,0,30,1638
9,0,31,1609
10,0,0,2113
10,0,1,2087
10,0,2,2102
10,0,3,2077
10,0,4,2127
10,0,5,2073
10,0,6,2083
10,0,7,2050
10,0,8,2024
10,0,9,2077
10,0,10,2056
10,0,11,2062
10,0,12,2099
10,0,13,2074
10,0,14,2081
10,0,15,2073
10,0,16,2055
10,0,17,2075
10,0,18,2085
10,0,19,2098
10,0,20,2111
10,0,21,2067
10,0,22,2079
10,0,23,2065
10,0,24,2051
10,0,25,2050
10,0,26,2054
10,0,27,2067
10,0,28,2071
10,0,29,2054
10,0,30,2076
10,0,31,2074
11,0,0,545
11,0,1,560
11,0,2,550
11,0,3,541
11,0,4,534
11,0,5,518
11,0,6,530
11,0,7,544
11,0,8,540
11,0,9,528
11,0,10,513
11,0,11,528
11,0,12,542
11,0,13,542
11,0,14,517
11,0,15,530
11,0,16,550
11,0,17,539
11,0,18,530
11,0,19,512
11,0,20,532
11,0,21,532
11,0,22,530
11,0,23,547
11,0,24,507
11,0,25,515
11,0,26,514
11,0,27,553
11,0,28,550
11,0,29,534
11,0,30,533
11,0,31,529
12,0,0,379
12,0,1,386
12,0,2,386
12,0,3,375
12,0,4,387
12,0,5,372
12,0,6,360
12,0,7,366
12,0,8,375
12,0,9,374
12,0,10,365
12,0,11,372
12,0,12,366
12,0,13,384
12,0,14,367
12,0,15,367
12,0,16,366
12,0,17,365
12,0,18,366
12,0,19,376
12,0,20,371
12,0,21,361
12,0,22,366
12,0,23,368
12,0,24,379
12,0,25,367
12,0,26,371
12,0,27,367
12,0,28,374
12,0,29,366
12,0,30,365
12,0,31,372
12,1,0,359
12,1,1,357
12,1,2,355
12,1,3,352
12,1,4,379
12,1,5,376
12,1,6,369
12,1,7,367
12,1,8,378
12,1,9,366
12,1,10,360
12,1,11,363
12,1,12,372
12,1,13,371
12,1,14,369
12,1,15,366
12,1,16,368
12,1,17,368
12,1,18,369
12,1,19,370
12,1,20,369
12,1,21,372
12,1,22,370
12,1,23,380
12,1,24,364
12,1,25,364
12,1,26,361
12,1,27,371
12,1,28,377
12,1,29,361
12,1,30,364
12,1,31,364
11,1,0,514
11,1,1,539
11,1,2,527
11,1,3,530
11,1,4,549
11,1,5,523
11,1,6,539
11,1,7,517
11,1,8,537
11,1,9,530
11,1,10,539
11,1,11,531
11,1,12,521
11,1,13,528
11,1,14,538
11,1,15,552
11,1,16,546
11,1,17,511
11,1,18,536
11,1,19,528
11,1,20,525
11,1,21,534
11,1,22,540
11,1,23,543
11,1,24,530
11,1,25,542
11,1,26,535
11,1,27,551
11,1,28,544
11,1,29,532
11,1,30,520
11,1,31,518
10,1,0,2040
10,1,1,2071
10,1,2,2097
10,1,3,2089
10,1,4,2150
10,1,5,2045
10,1,6,2073
10,1,7,2057
10,1,8,2069
10,1,9,2048
10,1,10,2049
10,1,11,2070
10,1,12,2119
10,1,13,2062
10,1,14,2061
10,1,15,2081
10,1,16,2073
10,1,17,2076
10,1,18,2106
10,1,19,2091
10,1,20,2111
10,1,21,2050
10,1,22,2046
10,1,23,2060
10,1,24,2027
10,1,25,2045
10,1,26,2061
10,1,27,2068
10,1,28,2069
10,1,29,2051
10,1,30,2046
10,1,31,2051
9,1,0,1569
9,1,1,1634
9,1,2,1634
9,1,3,1640
9,1,4,1634
9,1,5,1584
9,1,6,1623
9,1,7,1620
9,1,8,1607
9,1,9,1632
9,1,10,1607
9,1,11,1614
9,1,12,1635
9,1,13,1586
9,1,14,1611
9,1,15,1620
9,1,16,1613
9,1,17,1613
9,1,18,1601
9,1,19,1606
9,1,20,1609
9,1,21,1603
9,1,22,1608
9,1,23,1600
9,1,24,1609
9,1,25,1640
9,1,26,1608
9,1,27,1601
9,1,28,1628
9,1,29,1614
9,1,30,1639
9,1,31,1612
8,1,0,1387
8,1,1,1427
8,1,2,1419
8,1,3,1414
8,1,4,1465
8,1,5,1414
8,1,6,1425
8,1,7,1416
8,1,8,1433
8,1,9,1423
8,1,10,1411
8,1,11,1418
8,1,12,1457
8,1,13,1416
8,1,14,1456
8,1,15,1427
8,1,16,1436
8,1,17,1437
8,1,18,1433
8,1,19,1416
8,1,20,1468
8,1,21,1415
8,1,22,1419
8,1,23,1447
8,1,24,1399
8,1,25,1414
8,1,26,1402
8,1,27,1425
8,1,28,1446
8,1,29,1424
8,1,30,1429
8,1,31,1433
7,1,0,394
7,1,1,419
7,1,2,382
7,1,3,393
7,1,4,386
7,1,5,393
7,1,6,393
7,1,7,396
7,1,8,392
7,1,9,399
7,1,10,394
7,1,11,395
7,1,12,396
7,1,13,390
7,1,14,395
7,1,15,397
7,1,16,397
7,1,17,390
7,1,18,395
7,1,19,392
7,1,20,396
7,1,21,391
7,1,22,396
7,1,23,389
7,1,24,396
7,1,25,395
7,1,26,396
7,1,27,382
7,1,28,392
7,1,29,396
7,1,30,385
7,1,31,399
6,1,0,978
6,1,1,978
6,1,2,974
6,1,3,968
6,1,4,959
6,1,5,968
6,1,6,960
6,1,7,980
6,1,8,971
6,1,9,979
6,1,10,952
6,1,11,979
6,1,12,950
6,1,13,956
6,1,14,945
6,1,15,962
6,1,16,971
6,1,17,993
6,1,18,984
6,1,19,961
6,1,20,954
6,1,21,983
6,1,22,969
6,1,23,960
6,1,24,971
6,1,25,970
6,1,26,967
6,1,27,966
6,1,28,984
6,1,29,952
6,1,30,970
6,1,31,955
5,1,0,633
5,1,1,663
5,1,2,677
5,1,3,695
5,1,4,677
5,1,5,638
5,1,6,667
5,1,7,641
5,1,8,640
5,1,9,638
5,1,10,642
5,1,11,641
5,1,12,673
5,1,13,647
5,1,14,655
5,1,15,656
5,1,16,651
5,1,17,661
5,1,18,641
5,1,19,639
5,1,20,683
5,1,21,646
5,1,22,645
5,1,23,669
5,1,24,653
5,1,25,660
5,1,26,649
5,1,27,649
5,1,28,648
5,1,29,642
5,1,30,662
5,1,31,652
4,1,0,664
4,1,1,678
4,1,2,676
4,1,3,659
4,1,4,682
4,1,5,669
4,1,6,651
4,1,7,669
4,1,8,655
4,1,9,661
4,1,10,657
4,1,11,657
4,1,12,682
4,1,13,663
4,1,14,662
4,1,15,666
4,1,16,664
4,1,17,661
4,1,18,648
4,1,19,649
4,1,20,656
4,1,21,667
4,1,22,660
4,1,23,657
4,1,24,649
4,1,25,659
4,1,26,680
4,1,27,666
4,1,28,674
4,1,29,657
4,1,30,659
4,1,31,676
3,1,0,1238
3,1,1,1275
3,1,2,1243
3,1,3,1276
3,1,4,1268
3,1,5,1258
3,1,6,1251
3,1,7,1263
3,1,8,1246
3,1,9,1237
3,1,10,1245
3,1,11,1239
3,1,12,1249
3,1,13,1251
3,1,14,1252
3,1,15,1265
3,1,16,1259
3,1,17,1258
3,1,18,1231
3,1,19,1373
3,1,20,1243
3,1,21,1230
3,1,22,1245
3,1,23,1226
3,1,24,1245
3,1,25,1246
3,1,26,1242
3,1,27,1255
3,1,28,1244
3,1,29,1220
3,1,30,1232
3,1,31,1232
2,1,0,300
2,1,1,302
2,1,2,306
2,1,3,301
2,1,4,300
2,1,5,313
2,1,6,297
2,1,7,309
2,1,8,302
2,1,9,309
2,1,10,316
2,1,11,300
2,1,12,310
2,1,13,303
2,1,14,304
2,1,15,323
2,1,16,313
2,1,17,297
2,1,18,302
2,1,19,299
2,1,20,302
2,1,21,307
2,1,22,305
2,1,23,305
2,1,24,306
2,1,25,308
2,1,26,309
2,1,27,308
2,1,28,309
2,1,29,299
2,1,30,307
2,1,31,310
1,1,0,674
1,1,1,636
1,1,2,643
1,1,3,632
1,1,4,629
1,1,5,635
1,1,6,639
1,1,7,631
1,1,8,630
1,1,9,633
1,1,10,644
1,1,11,634
1,1,12,640
1,1,13,637
1,1,14,643
1,1,15,635
1,1,16,632
1,1,17,636
1,1,18,642
1,1,19,644
1,1,20,637
1,1,21,633
1,1,22,635
1,1,23,637
1,1,24,644
1,1,25,637
1,1,26,652
1,1,27,644
1,1,28,634
1,1,29,646
1,1,30,645
1,1,31,640
0,1,0,739
0,1,1,722
0,1,2,729
0,1,3,733
0,1,4,749
0,1,5,717
0,1,6,710
0,1,7,730
0,1,8,714
0,1,9,705
0,1,10,722
0,1,11,706
0,1,12,725
0,1,13,714
0,1,14,716
0,1,15,732
0,1,16,733
0,1,17,717
0,1,18,699
0,1,19,721
0,1,20,725
0,1,21,715
0,1,22,711
0,1,23,715
0,1,24,697
0,1,25,724
0,1,26,719
0,1,27,728
0,1,28,717
0,1,29,708
0,1,30,707
0,1,31,715
0,2,0,718
0,2,1,717
0,2,2,731
0,2,3,718
0,2,4,726
0,2,5,713
0,2,6,727
0,2,7,732
0,2,8,727
0,2,9,720
0,2,10,715
0,2,11,712
0,2,12,725
0,2,13,710
0,2,14,719
0,2,15,734
0,2,16,729
0,2,17,726
0,2,18,719
0,2,19,702
0,2,20,729
0,2,21,722
0,2,22,710
0,2,23,707
0,2,24,702
0,2,25,714
0,2,26,726
0,2,27,714
0,2,28,713
0,2,29,719
0,2,30,721
0,2,31,716
1,2,0,636
1,2,1,635
1,2,2,641
1,2,3,636
1,2,4,637
1,2,5,639
1,2,6,643
1,2,7,642
1,2,8,643
1,2,9,641
1,2,10,631
1,2,11,641
1,2,12,649
1,2,13,637
1,2,14,644
1,2,15,635
1,2,16,640
1,2,17,632
1,2,18,638
1,2,19,640
1,2,20,632
1,2,21,649
1,2,22,645
1,2,23,648
1,2,24,646
1,2,25,638
1,2,26,639
1,2,27,631
1,2,28,642
1,2,29,634
1,2,30,636
1,2,31,637
2,2,0,314
2,2,1,291
2,2,2,312
2,2,3,314
2,2,4,309
2,2,5,301
2,2,6,310
2,2,7,297
2,2,8,298
2,2,9,310
2,2,10,303
2,2,11,308
2,2,12,302
2,2,13,305
2,2,14,297
2,2,15,301
2,2,16,312
2,2,17,315
2,2,18,308
2,2,19,313
2,2,20,308
2,2,21,315
2,2,22,305
2,2,23,309
2,2,24,303
2,2,25,307
2,2,26,312
2,2,27,308
2,2,28,305
2,2,29,314
2,2,30,309
2,2,31,303
3,2,0,1282
3,2,1,1263
3,2,2,1265
3,2,3,1258
3,2,4,1292
3,2,5,1257
3,2,6,1256
3,2,7,1250
3,2,8,1250
3,2,9,1258
3,2,10,1248
3,2,11,1242
3,2,12,1239
3,2,13,1243
3,2,14,1244
3,2,15,1246
3,2,16,1252
3,2,17,1242
3,2,18,1226
3,2,19,1240
3,2,20,1255
3,2,21,1268
3,2,22,1243
3,2,23,1253
3,2,24,1241
3,2,25,1236
3,2,26,1236
3,2,27,1248
3,2,28,1225
3,2,29,1253
3,2,30,1256
3,2,31,1224
4,2,0,673
4,2,1,686
4,2,2,686
4,2,3,675
4,2,4,684
4,2,5,672
4,2,6,665
4,2,7,651
4,2,8,654
4,2,9,659
4,2,10,658
4,2,11,665
4,2,12,669
4,2,13,668
4,2,14,646
4,2,15,658
4,2,16,677
4,2,17,651
4,2,18,662
4,2,19,656
4,2,20,671
4,2,21,663
4,2,22,691
4,2,23,662
4,2,24,663
4,2,25,677
4,2,26,669
4,2,27,672
4,2,28,651
4,2,29,678
4,2,30,649
4,2,31,675
5,2,0,656
5,2,1,663
5,2,2,675
5,2,3,677
5,2,4,686
5,2,5,643
5,2,6,643
5,2,7,654
5,2,8,643
5,2,9,651
5,2,10,654
5,2,11,647
5,2,12,656
5,2,13,635
5,2,14,652
5,2,15,669
5,2,16,632
5,2,17,655
5,2,18,644
5,2,19,714
5,2,20,666
5,2,21,642
5,2,22,653
5,2,23,657
5,2,24,646
5,2,25,658
5,2,26,650
5,2,27,635
5,2,28,672
5,2,29,644
5,2,30,670
5,2,31,649
6,2,0,956
6,2,1,959
6,2,2,983
6,2,3,943
6,2,4,970
6,2,5,992
6,2,6,991
6,2,7,986
6,2,8,979
6,2,9,975
6,2,10,971
6,2,11,1710
6,2,12,980
6,2,13,968
6,2,14,969
6,2,15,980
6,2,16,949
6,2,17,967
6,2,18,978
6,2,19,959
6,2,20,977
6,2,21,969
6,2,22,969
6,2,23,976
6,2,24,946
6,2,25,966
6,2,26,976
6,2,27,973
6,2,28,951
6,2,29,968
6,2,30,973
6,2,31,952
7,2,0,399
7,2,1,393
7,2,2,401
7,2,3,386
7,2,4,390
7,2,5,397
7,2,6,387
7,2,7,389
7,2,8,392
7,2,9,382
7,2,10,385
7,2,11,389
7,2,12,392
7,2,13,399
7,2,14,395
7,2,15,389
7,2,16,400
7,2,17,396
7,2,18,387
7,2,19,395
7,2,20,391
7,2,21,396
7,2,22,395
7,2,23,383
7,2,24,393
7,2,25,394
7,2,26,388
7,2,27,386
7,2,28,399
7,2,29,388
7,2,30,390
7,2,31,392
8,2,0,1418
8,2,1,1431
8,2,2,1427
8,2,3,1444
8,2,4,1460
8,2,5,1419
8,2,6,1393
8,2,7,1424
8,2,8,1425
8,2,9,1442
8,2,10,1419
8,2,11,1429
8,2,12,1439
8,2,13,1396
8,2,14,1439
8,2,15,1440
8,2,16,1418
8,2,17,1415
8,2,18,1435
8,2,19,1428
8,2,20,1418
8,2,21,1428
8,2,22,1431
8,2,23,1441
8,2,24,1438
8,2,25,1439
8,2,26,1402
8,2,27,1444
8,2,28,1452
8,2,29,1425
8,2,30,1446
8,2,31,1430
9,2,0,1606
9,2,1,1622
9,2,2,1699
9,2,3,1632
9,2,4,1645
9,2,5,1606
9,2,6,1632
9,2,7,1627
9,2,8,1594
9,2,9,1640
9,2,10,1628
9,2,11,1630
9,2,12,1629
9,2,13,1609
9,2,14,1614
9,2,15,1623
9,2,16,1618
9,2,17,1612
9,2,18,1610
9,2,19,1601
9,2,20,1628
9,2,21,1615
9,2,22,1608
9,2,23,1614
9,2,24,1587
9,2,25,1605
9,2,26,1616
9,2,27,1625
9,2,28,1621
9,2,29,1557
9,2,30,1621
9,2,31,1630
10,2,0,2090
10,2,1,2103
10,2,2,2071
10,2,3,2118
10,2,4,2121
10,2,5,2051
10,2,6,2044
10,2,7,2071
10,2,8,2046
10,2,9,2076
10,2,10,2077
10,2,11,2076
10,2,12,2081
10,2,13,2052
10,2,14,2063
10,2,15,2048
10,2,16,2042
10,2,17,2051
10,2,18,2083
10,2,19,2095
10,2,20,2079
10,2,21,2033
10,2,22,2058
10,2,23,2077
10,2,24,2056
10,2,25,2061
10,2,26,2053
10,2,27,2084
10,2,28,2071
10,2,29,2069
10,2,30,2087
10,2,31,2063
11,2,0,530
11,2,1,541
11,2,2,550
11,2,3,554
11,2,4,539
11,2,5,516
11,2,6,544
11,2,7,529
11,2,8,546
11,2,9,514
11,2,10,550
11,2,11,540
11,2,12,555
11,2,13,530
11,2,14,532
11,2,15,543
11,2,16,545
11,2,17,555
11,2,18,523
11,2,19,540
11,2,20,520
11,2,21,541
11,2,22,529
11,2,23,538
11,2,24,540
11,2,25,522
11,2,26,532
11,2,27,533
11,2,28,524
11,2,29,539
11,2,30,522
11,2,31,538
12,2,0,351
12,2,1,380
12,2,2,380
12,2,3,371
12,2,4,396
12,2,5,364
12,2,6,374
12,2,7,368
12,2,8,366
12,2,9,374
12,2,10,366
12,2,11,378
12,2,12,379
12,2,13,374
12,2,14,370
12,2,15,368
12,2,16,353
12,2,17,364
12,2,18,367
12,2,19,372
12,2,20,377
12,2,21,371
12,2,22,364
12,2,23,363
12,2,24,371
12,2,25,365
12,2,26,368
12,2,27,378
12,2,28,379
12,2,29,368
12,2,30,367
12,2,31,371
12,3,0,354
12,3,1,363
12,3,2,353
12,3,3,354
12,3,4,384
12,3,5,372
12,3,6,369
12,3,7,367
12,3,8,373
12,3,9,365
12,3,10,370
12,3,11,368
12,3,12,373
12,3,13,367
12,3,14,363
12,3,15,372
12,3,16,370
12,3,17,371
12,3,18,362
12,3,19,366
12,3,20,368
12,3,21,367
12,3,22,375
12,3,23,377
12,3,24,366
12,3,25,365
12,3,26,364
12,3,27,372
12,3,28,370
12,3,29,370
12,3,30,377
12,3,31,365
11,3,0,529
11,3,1,535
11,3,2,549
11,3,3,520
11,3,4,553
11,3,5,544
11,3,6,543
11,3,7,537
11,3,8,514
11,3,9,537
11,3,10,546
11,3,11,518
11,3,12,550
11,3,13,533
11,3,14,518
11,3,15,514
11,3,16,527
11,3,17,532
11,3,18,536
11,3,19,519
11,3,20,524
11,3,21,537
11,3,22,541
11,3,23,532
11,3,24,539
11,3,25,533
11,3,26,554
11,3,27,518
11,3,28,539
11,3,29,526
11,3,30,517
11,3,31,537
10,3,0,2083
10,3,1,2089
10,3,2,2114
10,3,3,2152
10,3,4,2104
10,3,5,2035
10,3,6,2040
10,3,7,2067
10,3,8,2049
10,3,9,2065
10,3,10,2073
10,3,11,2068
10,3,12,2057
10,3,13,2072
10,3,14,2048
10,3,15,2083
10,3,16,2038
10,3,17,2065
10,3,18,2053
10,3,19,2079
10,3,20,2119
10,3,21,2038
10,3,22,2076
10,3,23,2090
10,3,24,2058
10,3,25,2073
10,3,26,2068
10,3,27,2084
10,3,28,2062
10,3,29,2066
10,3,30,2027
10,3,31,2068
9,3,0,1552
9,3,1,1620
9,3,2,1605
9,3,3,1642
9,3,4,1666
9,3,5,1625
9,3,6,1609
9,3,7,1618
9,3,8,1600
9,3,9,1613
9,3,10,1609
9,3,11,1620
9,3,12,1639
9,3,13,1578
9,3,14,1636
9,3,15,1627
9,3,16,1613
9,3,17,1593
9,3,18,1584
9,3,19,1614
9,3,20,1663
9,3,21,1618
9,3,22,1619
9,3,23,1630
9,3,24,1589
9,3,25,1619
9,3,26,1596
9,3,27,1601
9,3,28,1611
9,3,29,1572
9,3,30,1631
9,3,31,1615
8,3,0,2517
8,3,1,1448
8,3,2,1434
8,3,3,1435
8,3,4,1464
8,3,5,1406
8,3,6,1421
8,3,7,1434
8,3,8,1448
8,3,9,1421
8,3,10,1427
8,3,11,1402
8,3,12,1457
8,3,13,1405
8,3,14,1435
8,3,15,1449
8,3,16,1422
8,3,17,1441
8,3,18,1425
8,3,19,1408
8,3,20,1428
8,3,21,1415
8,3,22,1430
8,3,23,1443
8,3,24,1426
8,3,25,1440
8,3,26,1436
8,3,27,1436
8,3,28,1445
8,3,29,1411
8,3,30,1446
8,3,31,1424
7,3,0,401
7,3,1,414
7,3,2,392
7,3,3,393
7,3,4,391
7,3,5,401
7,3,6,392
7,3,7,398
7,3,8,393
7,3,9,391
7,3,10,392
7,3,11,394
7,3,12,394
7,3,13,401
7,3,14,388
7,3,15,399
7,3,16,393
7,3,17,392
7,3,18,392
7,3,19,393
7,3,20,396
7,3,21,390
7,3,22,389
7,3,23,396
7,3,24,391
7,3,25,400
7,3,26,388
7,3,27,387
7,3,28,396
7,3,29,393
7,3,30,393
7,3,31,394
6,3,0,966
6,3,1,954
6,3,2,973
6,3,3,966
6,3,4,958
6,3,5,987
6,3,6,964
6,3,7,971
6,3,8,978
6,3,9,950
6,3,10,964
6,3,11,941
6,3,12,965
6,3,13,967
6,3,14,955
6,3,15,978
6,3,16,979
6,3,17,955
6,3,18,970
6,3,19,967
6,3,20,976
6,3,21,981
6,3,22,963
6,3,23,958
6,3,24,962
6,3,25,963
6,3,26,957
6,3,27,946
6,3,28,971
6,3,29,971
6,3,30,964
6,3,31,969
5,3,0,640
5,3,1,666
5,3,2,659
5,3,3,660
5,3,4,688
5,3,5,655
5,3,6,648
5,3,7,657
5,3,8,639
5,3,9,663
5,3,10,638
5,3,11,647
5,3,12,666
5,3,13,624
5,3,14,660
5,3,15,629
5,3,16,646
5,3,17,656
5,3,18,646
5,3,19,708
5,3,20,642
5,3,21,639
5,3,22,658
5,3,23,664
5,3,24,644
5,3,25,634
5,3,26,645
5,3,27,641
5,3,28,669
5,3,29,642
5,3,30,629
5,3,31,659
4,3,0,663
4,3,1,682
4,3,2,679
4,3,3,671
4,3,4,703
4,3,5,664
4,3,6,660
4,3,7,654
4,3,8,649
4,3,9,656
4,3,10,668
4,3,11,655
4,3,12,646
4,3,13,671
4,3,14,689
4,3,15,666
4,3,16,698
4,3,17,650
4,3,18,670
4,3,19,677
4,3,20,653
4,3,21,650
4,3,22,662
4,3,23,656
4,3,24,650
4,3,25,660
4,3,26,652
4,3,27,667
4,3,28,654
4,3,29,673
4,3,30,679
4,3,31,657
3,3,0,1251
3,3,1,1260
3,3,2,1278
3,3,3,1263
3,3,4,1258
3,3,5,1256
3,3,6,1259
3,3,7,1241
3,3,8,1256
3,3,9,1265
3,3,10,1236
3,3,11,1246
3,3,12,1242
3,3,13,1231
3,3,14,1246
3,3,15,1235
3,3,16,1249
3,3,17,1254
3,3,18,1233
3,3,19,1258
3,3,20,1228
3,3,21,1241
3,3,22,1249
3,3,23,1239
3,3,24,1231
3,3,25,1244
3,3,26,1235
3,3,27,1253
3,3,28,1243
3,3,29,1225
3,3,30,1235
3,3,31,1264
2,3,0,319
2,3,1,310
2,3,2,317
2,3,3,316
2,3,4,299
2,3,5,305
2,3,6,301
2,3,7,310
2,3,8,299
2,3,9,310
2,3,10,312
2,3,11,308
2,3,12,304
2,3,13,310
2,3,14,309
2,3,15,309
