cpucycles tracesetup 0 amd64-perfpmcff precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 1 amd64-perfpmc precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 2 amd64-pmcff precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 3 amd64-tsc precision 1016 scaling 0.467415 only32 0
cpucycles tracesetup 4 amd64-tscasm precision 1026 scaling 0.467415 only32 0
cpucycles tracesetup 5 default-perfevent precision 204 scaling 1.000000 only32 0
cpucycles tracesetup 6 default-mach precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 7 default-monotonic precision 1079 scaling 1.400000 only32 0
cpucycles tracesetup 8 default-gettimeofday precision 2440 scaling 1400.000000 only32 0
cpucycles tracesetup 9 default-zero precision 0 scaling 0.000000 only32 0
region,variant,block,observation,cycles
0,0,0,0,870
0,0,0,1,786
0,0,0,2,817
0,0,0,3,781
0,0,0,4,775
0,0,0,5,1434
0,0,0,6,792
0,0,0,7,788
0,0,0,8,1431
0,0,0,9,792
0,0,0,10,794
0,0,0,11,1473
0,0,0,12,778
0,0,0,13,815
0,0,0,14,788
0,0,0,15,788
0,0,0,16,796
0,0,0,17,814
0,0,0,18,832
0,0,0,19,786
0,0,0,20,764
0,0,0,21,824
0,0,0,22,761
0,0,0,23,772
0,0,0,24,809
0,0,0,25,788
0,0,0,26,852
0,0,0,27,796
0,0,0,28,774
0,0,0,29,804
0,0,0,30,783
0,0,0,31,769
0,1,0,0,859
0,1,0,1,758
0,1,0,2,757
0,1,0,3,760
0,1,0,4,757
0,1,0,5,762
0,1,0,6,764
0,1,0,7,775
0,1,0,8,766
0,1,0,9,762
0,1,0,10,756
0,1,0,11,770
0,1,0,12,764
0,1,0,13,768
0,1,0,14,749
0,1,0,15,757
0,1,0,16,745
0,1,0,17,759
0,1,0,18,753
0,1,0,19,761
0,1,0,20,758
0,1,0,21,777
0,1,0,22,756
0,1,0,23,754
0,1,0,24,752
0,1,0,25,757
0,1,0,26,760
0,1,0,27,765
0,1,0,28,857
0,1,0,29,775
0,1,0,30,757
0,1,0,31,785
0,1,0,0,748
0,1,0,1,739
0,1,0,2,754
0,1,0,3,742
0,1,0,4,765
0,1,0,5,758
0,1,0,6,756
0,1,0,7,747
0,1,0,8,764
0,1,0,9,751
0,1,0,10,765
0,1,0,11,750
0,1,0,12,736
0,1,0,13,751
0,1,0,14,764
0,1,0,15,762
0,1,0,16,759
0,1,0,17,732
0,1,0,18,761
0,1,0,19,754
0,1,0,20,745
0,1,0,21,771
0,1,0,22,756
0,1,0,23,751
0,1,0,24,766
0,1,0,25,746
0,1,0,26,754
0,1,0,27,755
0,1,0,28,750
0,1,0,29,755
0,1,0,30,745
0,1,0,31,760
0,0,0,0,817
0,0,0,1,787
0,0,0,2,788
0,0,0,3,784
0,0,0,4,784
0,0,0,5,814
0,0,0,6,784
0,0,0,7,793
0,0,0,8,797
0,0,0,9,769
0,0,0,10,798
0,0,0,11,774
0,0,0,12,800
0,0,0,13,794
0,0,0,14,787
0,0,0,15,826
0,0,0,16,783
0,0,0,17,782
0,0,0,18,818
0,0,0,19,781
0,0,0,20,784
0,0,0,21,815
0,0,0,22,771
0,0,0,23,767
0,0,0,24,775
0,0,0,25,787
0,0,0,26,776
0,0,0,27,776
0,0,0,28,768
0,0,0,29,779
0,0,0,30,788
0,0,0,31,819
0,1,1,0,729
0,1,1,1,757
0,1,1,2,750
0,1,1,3,755
0,1,1,4,759
0,1,1,5,788
0,1,1,6,765
0,1,1,7,748
0,1,1,8,785
0,1,1,9,760
0,1,1,10,768
0,1,1,11,748
0,1,1,12,761
0,1,1,13,767
0,1,1,14,777
0,1,1,15,757
0,1,1,16,769
0,1,1,17,747
0,1,1,18,762
0,1,1,19,762
0,1,1,20,746
0,1,1,21,771
0,1,1,22,740
0,1,1,23,751
0,1,1,24,777
0,1,1,25,753
0,1,1,26,779
0,1,1,27,763
0,1,1,28,754
0,1,1,29,791
0,1,1,30,772
0,1,1,31,746
0,0,1,0,774
0,0,1,1,795
0,0,1,2,786
0,0,1,3,773
0,0,1,4,773
0,0,1,5,787
0,0,1,6,785
0,0,1,7,779
0,0,1,8,784
0,0,1,9,766
0,0,1,10,792
0,0,1,11,780
0,0,1,12,794
0,0,1,13,773
0,0,1,14,766
0,0,1,15,765
0,0,1,16,812
0,0,1,17,778
0,0,1,18,809
0,0,1,19,802
0,0,1,20,795
0,0,1,21,819
0,0,1,22,779
0,0,1,23,761
0,0,1,24,773
0,0,1,25,772
0,0,1,26,772
0,0,1,27,788
0,0,1,28,796
0,0,1,29,791
0,0,1,30,789
0,0,1,31,813
0,0,1,0,764
0,0,1,1,783
0,0,1,2,785
0,0,1,3,770
0,0,1,4,797
0,0,1,5,813
0,0,1,6,785
0,0,1,7,817
0,0,1,8,804
0,0,1,9,812
0,0,1,10,827
0,0,1,11,786
0,0,1,12,769
0,0,1,13,770
0,0,1,14,782
0,0,1,15,823
0,0,1,16,793
0,0,1,17,794
0,0,1,18,773
0,0,1,19,783
0,0,1,20,781
0,0,1,21,801
0,0,1,22,776
0,0,1,23,776
0,0,1,24,783
0,0,1,25,788
0,0,1,26,799
0,0,1,27,795
0,0,1,28,772
0,0,1,29,801
0,0,1,30,771
0,0,1,31,779
0,1,1,0,763
0,1,1,1,755
0,1,1,2,787
0,1,1,3,762
0,1,1,4,759
0,1,1,5,774
0,1,1,6,757
0,1,1,7,787
0,1,1,8,754
0,1,1,9,757
0,1,1,10,792
0,1,1,11,858
0,1,1,12,767
0,1,1,13,772
0,1,1,14,763
0,1,1,15,764
0,1,1,16,769
0,1,1,17,754
0,1,1,18,751
0,1,1,19,761
0,1,1,20,760
0,1,1,21,766
0,1,1,22,764
0,1,1,23,759
0,1,1,24,752
0,1,1,25,755
0,1,1,26,774
0,1,1,27,793
0,1,1,28,762
0,1,1,29,785
0,1,1,30,768
0,1,1,31,781
0,0,2,0,768
0,0,2,1,787
0,0,2,2,786
0,0,2,3,799
0,0,2,4,781
0,0,2,5,788
0,0,2,6,778
0,0,2,7,779
0,0,2,8,789
0,0,2,9,790
0,0,2,10,787
0,0,2,11,776
0,0,2,12,775
0,0,2,13,771
0,0,2,14,772
0,0,2,15,819
0,0,2,16,782
0,0,2,17,770
0,0,2,18,801
0,0,2,19,774
0,0,2,20,772
0,0,2,21,769
0,0,2,22,775
