cpucycles tracesetup 0 amd64-perfpmcff precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 1 amd64-perfpmc precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 2 amd64-pmcff precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 3 amd64-tsc precision 1016 scaling 0.467415 only32 0
cpucycles tracesetup 4 amd64-tscasm precision 1026 scaling 0.467415 only32 0
cpucycles tracesetup 5 default-perfevent precision 208 scaling 1.000000 only32 0
cpucycles tracesetup 6 default-mach precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 7 default-monotonic precision 1076 scaling 1.400000 only32 0
cpucycles tracesetup 8 default-gettimeofday precision 2440 scaling 1400.000000 only32 0
cpucycles tracesetup 9 default-zero precision 0 scaling 0.000000 only32 0
region,variant,block,observation,cycles
0,0,0,0,865
0,0,0,1,791
0,0,0,2,761
0,0,0,3,777
0,0,0,4,792
0,0,0,5,830
0,0,0,6,807
0,0,0,7,824
0,0,0,8,798
0,0,0,9,811
0,0,0,10,827
0,0,0,11,884
0,0,0,12,829
0,0,0,13,837
0,0,0,14,789
0,0,0,15,787
0,0,0,16,796
0,0,0,17,783
0,0,0,18,818
0,0,0,19,784
0,0,0,20,816
0,0,0,21,837
0,0,0,22,785
0,0,0,23,811
0,0,0,24,839
0,0,0,25,827
0,0,0,26,806
0,0,0,27,831
0,0,0,28,832
0,0,0,29,828
0,0,0,30,794
0,0,0,31,824
0,1,0,0,808
0,1,0,1,805
0,1,0,2,790
0,1,0,3,802
0,1,0,4,809
0,1,0,5,820
0,1,0,6,800
0,1,0,7,787
0,1,0,8,838
0,1,0,9,799
0,1,0,10,801
0,1,0,11,861
0,1,0,12,806
0,1,0,13,832
0,1,0,14,816
0,1,0,15,809
0,1,0,16,819
0,1,0,17,819
0,1,0,18,836
0,1,0,19,802
0,1,0,20,809
0,1,0,21,828
0,1,0,22,793
0,1,0,23,796
0,1,0,24,813
0,1,0,25,816
0,1,0,26,808
0,1,0,27,893
0,1,0,28,806
0,1,0,29,817
0,1,0,30,785
0,1,0,31,847
0,2,0,0,806
0,2,0,1,774
0,2,0,2,750
0,2,0,3,766
0,2,0,4,748
0,2,0,5,763
0,2,0,6,759
0,2,0,7,752
0,2,0,8,776
0,2,0,9,764
0,2,0,10,764
0,2,0,11,738
0,2,0,12,766
0,2,0,13,775
0,2,0,14,749
0,2,0,15,755
0,2,0,16,764
0,2,0,17,753
0,2,0,18,742
0,2,0,19,760
0,2,0,20,747
0,2,0,21,762
0,2,0,22,728
0,2,0,23,740
0,2,0,24,763
0,2,0,25,765
0,2,0,26,767
0,2,0,27,761
0,2,0,28,765
0,2,0,29,765
0,2,0,30,741
0,2,0,31,762
0,3,0,0,790
