family,cut,block,observation,cycles
cpucycles tracesetup 0 amd64-perfpmcff precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 1 amd64-perfpmc precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 2 amd64-pmcff precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 3 amd64-tsc precision 1016 scaling 0.467415 only32 0
cpucycles tracesetup 4 amd64-tscasm precision 1026 scaling 0.467415 only32 0
cpucycles tracesetup 5 default-perfevent precision 206 scaling 1.000000 only32 0
cpucycles tracesetup 6 default-mach precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 7 default-monotonic precision 1075 scaling 1.400000 only32 0
cpucycles tracesetup 8 default-gettimeofday precision 2440 scaling 1400.000000 only32 0
cpucycles tracesetup 9 default-zero precision 0 scaling 0.000000 only32 0
0,0,0,0,3304
0,0,0,1,2903
0,0,0,2,2782
0,0,0,3,2776
0,0,0,4,2819
0,0,0,5,2792
0,0,0,6,2737
0,0,0,7,2812
0,0,0,8,2808
0,0,0,9,2773
0,0,0,10,2806
0,0,0,11,2793
0,0,0,12,2801
0,0,0,13,2771
0,0,0,14,2786
0,0,0,15,2815
0,0,0,16,2788
0,0,0,17,2791
0,0,0,18,2804
0,0,0,19,2788
0,0,0,20,2816
0,0,0,21,2776
0,0,0,22,2773
0,0,0,23,2805
0,0,0,24,2785
0,0,0,25,2802
0,0,0,26,2775
0,0,0,27,2801
0,0,0,28,2771
0,0,0,29,2779
0,0,0,30,2783
0,0,0,31,2797
0,1,0,0,3581
0,1,0,1,3495
0,1,0,2,3528
0,1,0,3,3548
0,1,0,4,3549
0,1,0,5,3476
0,1,0,6,3496
0,1,0,7,3568
0,1,0,8,3564
0,1,0,9,3540
0,1,0,10,3560
0,1,0,11,3563
0,1,0,12,3543
0,1,0,13,3559
0,1,0,14,3565
0,1,0,15,3544
0,1,0,16,4037
0,1,0,17,3611
0,1,0,18,3485
0,1,0,19,3546
0,1,0,20,3544
0,1,0,21,3473
0,1,0,22,3539
0,1,0,23,3496
0,1,0,24,3555
0,1,0,25,3610
0,1,0,26,3532
0,1,0,27,3576
0,1,0,28,3535
0,1,0,29,3537
0,1,0,30,3553
0,1,0,31,3534
0,2,0,0,4571
0,2,0,1,4574
0,2,0,2,4514
0,2,0,3,4759
0,2,0,4,4559
0,2,0,5,4593
0,2,0,6,4634
0,2,0,7,4579
0,2,0,8,4602
0,2,0,9,4551
0,2,0,10,4567
0,2,0,11,4559
0,2,0,12,4610
0,2,0,13,4614
0,2,0,14,4581
0,2,0,15,4583
0,2,0,16,4611
0,2,0,17,4530
0,2,0,18,4574
0,2,0,19,4561
0,2,0,20,4599
0,2,0,21,4551
0,2,0,22,4557
0,2,0,23,4533
0,2,0,24,4581
0,2,0,25,4601
0,2,0,26,4568
0,2,0,27,4538
0,2,0,28,4614
0,2,0,29,4526
0,2,0,30,4621
0,2,0,31,4613
0,3,0,0,6954
0,3,0,1,7138
0,3,0,2,7154
0,3,0,3,7113
0,3,0,4,7187
0,3,0,5,7107
0,3,0,6,7042
0,3,0,7,7194
0,3,0,8,7133
0,3,0,9,7035
0,3,0,10,7145
0,3,0,11,7166
0,3,0,12,7036
0,3,0,13,7044
0,3,0,14,7147
0,3,0,15,7091
0,3,0,16,7210
0,3,0,17,7210
0,3,0,18,7155
0,3,0,19,7187
0,3,0,20,6997
0,3,0,21,7065
0,3,0,22,7090
0,3,0,23,7126
0,3,0,24,7209
0,3,0,25,7145
0,3,0,26,7199
0,3,0,27,7158
0,3,0,28,7170
0,3,0,29,7185
0,3,0,30,7122
0,3,0,31,7142
0,4,0,0,7851
0,4,0,1,7845
0,4,0,2,7869
0,4,0,3,7922
0,4,0,4,7728
0,4,0,5,7935
0,4,0,6,7829
0,4,0,7,7848
0,4,0,8,7839
0,4,0,9,7869
0,4,0,10,7881
0,4,0,11,7912
0,4,0,12,7972
0,4,0,13,7869
0,4,0,14,7881
0,4,0,15,7928
0,4,0,16,7881
0,4,0,17,7764
0,4,0,18,7918
0,4,0,19,7886
0,4,0,20,7765
0,4,0,21,7806
0,4,0,22,7863
0,4,0,23,7744
0,4,0,24,7936
0,4,0,25,7879
0,4,0,26,7996
0,4,0,27,7744
0,4,0,28,7876
0,4,0,29,7744
0,4,0,30,7914
0,4,0,31,7864
0,5,0,0,8842
0,5,0,1,8904
0,5,0,2,8924
0,5,0,3,8956
0,5,0,4,8979
0,5,0,5,8818
0,5,0,6,9043
0,5,0,7,8930
0,5,0,8,8946
0,5,0,9,8937
0,5,0,10,8848
0,5,0,11,8895
0,5,0,12,8947
0,5,0,13,8891
0,5,0,14,8910
0,5,0,15,8938
0,5,0,16,8893
0,5,0,17,8935
0,5,0,18,8898
0,5,0,19,8845
0,5,0,20,8932
0,5,0,21,8891
0,5,0,22,8924
0,5,0,23,8931
0,5,0,24,8924
0,5,0,25,8774
0,5,0,26,8879
0,5,0,27,8915
0,5,0,28,8888
0,5,0,29,8901
0,5,0,30,8836
0,5,0,31,8998
0,6,0,0,9693
0,6,0,1,9642
0,6,0,2,9724
0,6,0,3,9590
0,6,0,4,9708
0,6,0,5,9671
0,6,0,6,9692
0,6,0,7,9573
0,6,0,8,9614
0,6,0,9,9661
0,6,0,10,9733
0,6,0,11,9670
0,6,0,12,9587
0,6,0,13,9745
0,6,0,14,9725
0,6,0,15,9717
0,6,0,16,9611
0,6,0,17,9629
0,6,0,18,9700
0,6,0,19,9585
0,6,0,20,9678
0,6,0,21,9673
0,6,0,22,9645
0,6,0,23,9727
0,6,0,24,9618
0,6,0,25,9697
0,6,0,26,9783
0,6,0,27,9550
0,6,0,28,9735
0,6,0,29,9683
0,6,0,30,9670
0,6,0,31,9650
0,7,0,0,10499
0,7,0,1,10648
0,7,0,2,10673
0,7,0,3,10967
0,7,0,4,10759
0,7,0,5,10587
0,7,0,6,10670
0,7,0,7,10613
0,7,0,8,10668
0,7,0,9,10565
0,7,0,10,10624
0,7,0,11,10672
0,7,0,12,10637
0,7,0,13,10652
0,7,0,14,10614
0,7,0,15,10642
0,7,0,16,10686
0,7,0,17,10620
0,7,0,18,10623
0,7,0,19,10577
0,7,0,20,10631
0,7,0,21,10466
0,7,0,22,10646
0,7,0,23,10668
0,7,0,24,10653
0,7,0,25,10581
0,7,0,26,10575
0,7,0,27,10569
0,7,0,28,10595
0,7,0,29,10598
0,7,0,30,10653
0,7,0,31,10624
0,8,0,0,21429
0,8,0,1,21656
0,8,0,2,21502
0,8,0,3,21524
0,8,0,4,21583
0,8,0,5,21480
0,8,0,6,21610
0,8,0,7,21602
0,8,0,8,21575
0,8,0,9,21575
0,8,0,10,21568
0,8,0,11,21761
0,8,0,12,21406
0,8,0,13,21411
0,8,0,14,21614
0,8,0,15,21669
0,8,0,16,21490
0,8,0,17,21691
0,8,0,18,21648
0,8,0,19,21580
0,8,0,20,21586
0,8,0,21,21615
0,8,0,22,21628
0,8,0,23,21581
0,8,0,24,21628
0,8,0,25,21521
0,8,0,26,21596
0,8,0,27,21574
0,8,0,28,21576
0,8,0,29,21503
0,8,0,30,21563
0,8,0,31,21525
0,9,0,0,21985
0,9,0,1,21649
0,9,0,2,21696
0,9,0,3,21724
0,9,0,4,21597
0,9,0,5,21708
0,9,0,6,21543
0,9,0,7,21792
0,9,0,8,21574
0,9,0,9,21502
0,9,0,10,21666
0,9,0,11,21562
0,9,0,12,21703
0,9,0,13,21551
0,9,0,14,21765
0,9,0,15,21874
0,9,0,16,21688
0,9,0,17,21683
0,9,0,18,21727
0,9,0,19,21637
0,9,0,20,21722
0,9,0,21,21726
0,9,0,22,21726
0,9,0,23,21626
0,9,0,24,21705
0,9,0,25,21674
0,9,0,26,21649
0,9,0,27,21497
0,9,0,28,22134
0,9,0,29,21746
0,9,0,30,21645
0,9,0,31,21679
1,0,0,0,411
1,0,0,1,372
1,0,0,2,367
1,0,0,3,365
1,0,0,4,388
1,0,0,5,386
1,0,0,6,364
1,0,0,7,380
1,0,0,8,375
1,0,0,9,375
1,0,0,10,360
1,0,0,11,367
1,0,0,12,367
1,0,0,13,367
1,0,0,14,372
1,0,0,15,369
1,0,0,16,366
1,0,0,17,357
1,0,0,18,382
1,0,0,19,370
1,0,0,20,382
1,0,0,21,374
1,0,0,22,364
1,0,0,23,372
1,0,0,24,378
1,0,0,25,379
1,0,0,26,366
1,0,0,27,365
1,0,0,28,372
1,0,0,29,370
1,0,0,30,360
1,0,0,31,366
1,1,0,0,13697
1,1,0,1,13714
1,1,0,2,13730
1,1,0,3,13746
1,1,0,4,13693
1,1,0,5,13741
1,1,0,6,13779
1,1,0,7,13734
1,1,0,8,13752
1,1,0,9,13728
1,1,0,10,13678
1,1,0,11,13682
1,1,0,12,13767
1,1,0,13,13771
1,1,0,14,13745
1,1,0,15,13683
1,1,0,16,13692
1,1,0,17,13784
1,1,0,18,13719
1,1,0,19,13431
1,1,0,20,13536
1,1,0,21,13701
1,1,0,22,13701
1,1,0,23,13826
1,1,0,24,13751
1,1,0,25,13790
1,1,0,26,13709
1,1,0,27,13490
1,1,0,28,13699
1,1,0,29,13716
1,1,0,30,13611
1,1,0,31,13492
1,2,0,0,14143
1,2,0,1,14480
1,2,0,2,14410
1,2,0,3,14410
1,2,0,4,14481
1,2,0,5,14456
1,2,0,6,14351
1,2,0,7,14336
1,2,0,8,14487
1,2,0,9,14445
1,2,0,10,14463
1,2,0,11,14453
1,2,0,12,14417
1,2,0,13,14447
1,2,0,14,14486
1,2,0,15,14448
1,2,0,16,14414
1,2,0,17,14497
1,2,0,18,14407
1,2,0,19,14438
1,2,0,20,14494
1,2,0,21,14485
1,2,0,22,14446
1,2,0,23,14453
1,2,0,24,14469
1,2,0,25,14371
1,2,0,26,14351
1,2,0,27,14096
1,2,0,28,14462
1,2,0,29,14467
1,2,0,30,14247
1,2,0,31,14483
1,3,0,0,14462
1,3,0,1,14457
1,3,0,2,14453
1,3,0,3,14675
1,3,0,4,14642
1,3,0,5,14638
1,3,0,6,14667
1,3,0,7,14402
1,3,0,8,14648
1,3,0,9,14478
1,3,0,10,14743
1,3,0,11,14413
1,3,0,12,14685
1,3,0,13,14715
1,3,0,14,14650
1,3,0,15,14691
1,3,0,16,14689
1,3,0,17,14547
1,3,0,18,14636
1,3,0,19,14772
1,3,0,20,14593
1,3,0,21,14704
1,3,0,22,14613
1,3,0,23,14673
1,3,0,24,14736
1,3,0,25,14529
1,3,0,26,14545
1,3,0,27,14543
1,3,0,28,14757
1,3,0,29,14670
1,3,0,30,14649
1,3,0,31,14735
1,4,0,0,26737
1,4,0,1,26691
1,4,0,2,27339
1,4,0,3,26631
1,4,0,4,27028
1,4,0,5,26617
1,4,0,6,26397
1,4,0,7,26534
1,4,0,8,26210
1,4,0,9,26510
1,4,0,10,26649
1,4,0,11,26442
1,4,0,12,26442
1,4,0,13,26387
1,4,0,14,26509
1,4,0,15,26334
1,4,0,16,26485
1,4,0,17,26400
1,4,0,18,26526
1,4,0,19,26251
1,4,0,20,26438
1,4,0,21,26353
1,4,0,22,26120
1,4,0,23,26427
1,4,0,24,26428
1,4,0,25,26413
1,4,0,26,26229
1,4,0,27,26223
1,4,0,28,26397
1,4,0,29,26233
1,4,0,30,26452
1,4,0,31,26308
1,5,0,0,26468
1,5,0,1,26907
1,5,0,2,26724
1,5,0,3,26814
1,5,0,4,26807
1,5,0,5,26757
1,5,0,6,26460
1,5,0,7,26792
1,5,0,8,26806
1,5,0,9,26200
1,5,0,10,26693
1,5,0,11,26770
1,5,0,12,26773
1,5,0,13,26805
1,5,0,14,26892
1,5,0,15,26731
1,5,0,16,26924
1,5,0,17,26422
1,5,0,18,26868
