family,cut,block,observation,cycles
cpucycles tracesetup 0 amd64-perfpmcff precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 1 amd64-perfpmc precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 2 amd64-pmcff precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 3 amd64-tsc precision 1016 scaling 0.467415 only32 0
cpucycles tracesetup 4 amd64-tscasm precision 1026 scaling 0.467415 only32 0
cpucycles tracesetup 5 default-perfevent precision 204 scaling 1.000000 only32 0
cpucycles tracesetup 6 default-mach precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 7 default-monotonic precision 1075 scaling 1.400000 only32 0
cpucycles tracesetup 8 default-gettimeofday precision 2440 scaling 1400.000000 only32 0
cpucycles tracesetup 9 default-zero precision 0 scaling 0.000000 only32 0
0,0,0,0,3294
0,0,0,1,2775
0,0,0,2,2778
0,0,0,3,2795
0,0,0,4,2794
0,0,0,5,3081
0,0,0,6,2820
0,0,0,7,2710
0,0,0,8,2746
0,0,0,9,2786
0,0,0,10,2814
0,0,0,11,2749
0,0,0,12,2776
0,0,0,13,2787
0,0,0,14,2788
0,0,0,15,2777
0,0,0,16,2833
0,0,0,17,2783
0,0,0,18,2787
0,0,0,19,2780
0,0,0,20,2779
0,0,0,21,2783
0,0,0,22,2762
0,0,0,23,2796
0,0,0,24,2754
0,0,0,25,2798
0,0,0,26,2789
0,0,0,27,2840
0,0,0,28,2747
0,0,0,29,2821
0,0,0,30,2820
0,0,0,31,2812
0,1,0,0,3511
0,1,0,1,3551
0,1,0,2,3538
0,1,0,3,3548
0,1,0,4,3570
0,1,0,5,3517
0,1,0,6,3563
0,1,0,7,3548
0,1,0,8,3507
0,1,0,9,3457
0,1,0,10,3541
0,1,0,11,3566
0,1,0,12,3590
0,1,0,13,3530
0,1,0,14,3530
0,1,0,15,3533
0,1,0,16,3520
0,1,0,17,3529
0,1,0,18,3566
0,1,0,19,3554
0,1,0,20,3559
0,1,0,21,3535
0,1,0,22,3515
0,1,0,23,3510
0,1,0,24,3558
0,1,0,25,3559
0,1,0,26,3551
0,1,0,27,3548
0,1,0,28,3550
0,1,0,29,3526
0,1,0,30,3517
0,1,0,31,3550
0,2,0,0,4604
0,2,0,1,4610
0,2,0,2,4534
0,2,0,3,4586
0,2,0,4,4538
0,2,0,5,4641
0,2,0,6,4606
0,2,0,7,4564
0,2,0,8,4563
0,2,0,9,4722
0,2,0,10,4557
0,2,0,11,4561
0,2,0,12,4609
0,2,0,13,4489
0,2,0,14,4601
0,2,0,15,4585
0,2,0,16,4587
0,2,0,17,4581
0,2,0,18,4537
0,2,0,19,4635
0,2,0,20,4584
0,2,0,21,4621
0,2,0,22,4574
0,2,0,23,4597
0,2,0,24,4596
0,2,0,25,4589
0,2,0,26,4655
0,2,0,27,4589
0,2,0,28,4578
0,2,0,29,4555
0,2,0,30,4585
0,2,0,31,4559
0,3,0,0,7035
0,3,0,1,7052
0,3,0,2,7205
0,3,0,3,7018
0,3,0,4,7146
0,3,0,5,7020
0,3,0,6,7102
0,3,0,7,6995
0,3,0,8,7135
0,3,0,9,7065
0,3,0,10,7014
0,3,0,11,7130
0,3,0,12,7148
0,3,0,13,7119
0,3,0,14,7075
0,3,0,15,7128
0,3,0,16,7229
0,3,0,17,7114
0,3,0,18,7215
0,3,0,19,7145
0,3,0,20,7155
0,3,0,21,7152
0,3,0,22,7144
0,3,0,23,7112
0,3,0,24,7180
0,3,0,25,7172
0,3,0,26,7159
0,3,0,27,7149
0,3,0,28,7062
0,3,0,29,7120
0,3,0,30,7212
0,3,0,31,7138
0,4,0,0,7997
0,4,0,1,7863
0,4,0,2,7918
0,4,0,3,7815
0,4,0,4,7876
0,4,0,5,7854
0,4,0,6,7894
0,4,0,7,7874
0,4,0,8,7824
0,4,0,9,7902
0,4,0,10,7725
0,4,0,11,7846
0,4,0,12,7872
0,4,0,13,7851
0,4,0,14,7880
0,4,0,15,7786
0,4,0,16,7912
0,4,0,17,7903
0,4,0,18,7882
0,4,0,19,7919
0,4,0,20,7855
0,4,0,21,7836
0,4,0,22,7852
0,4,0,23,7910
0,4,0,24,7964
0,4,0,25,7765
0,4,0,26,7926
0,4,0,27,7912
0,4,0,28,7811
0,4,0,29,7762
0,4,0,30,7779
0,4,0,31,7905
0,5,0,0,8778
0,5,0,1,8873
0,5,0,2,8950
0,5,0,3,8913
0,5,0,4,8943
0,5,0,5,8960
0,5,0,6,8943
0,5,0,7,8920
0,5,0,8,8898
0,5,0,9,8816
0,5,0,10,8806
0,5,0,11,8932
0,5,0,12,8880
0,5,0,13,8943
0,5,0,14,8873
0,5,0,15,8776
0,5,0,16,8897
0,5,0,17,8941
0,5,0,18,8890
0,5,0,19,8942
0,5,0,20,8924
0,5,0,21,8880
0,5,0,22,9017
0,5,0,23,8909
0,5,0,24,8853
0,5,0,25,8833
0,5,0,26,8942
0,5,0,27,8900
0,5,0,28,8924
0,5,0,29,8787
0,5,0,30,8945
0,5,0,31,8770
0,6,0,0,9641
0,6,0,1,9641
0,6,0,2,9600
0,6,0,3,9647
0,6,0,4,9676
0,6,0,5,9645
0,6,0,6,9686
0,6,0,7,9639
0,6,0,8,9710
0,6,0,9,9670
0,6,0,10,9539
0,6,0,11,9540
0,6,0,12,9742
0,6,0,13,9696
0,6,0,14,9661
0,6,0,15,9745
0,6,0,16,9708
0,6,0,17,9758
0,6,0,18,9694
0,6,0,19,9723
0,6,0,20,9705
0,6,0,21,9720
0,6,0,22,9671
0,6,0,23,9563
0,6,0,24,9828
0,6,0,25,9608
0,6,0,26,9755
0,6,0,27,9598
0,6,0,28,9632
0,6,0,29,9666
0,6,0,30,9632
0,6,0,31,9777
0,7,0,0,10766
0,7,0,1,10924
0,7,0,2,10758
0,7,0,3,10669
0,7,0,4,10775
0,7,0,5,10554
0,7,0,6,10525
0,7,0,7,10593
0,7,0,8,10632
0,7,0,9,10622
0,7,0,10,10680
0,7,0,11,10657
0,7,0,12,10637
0,7,0,13,10681
0,7,0,14,10678
0,7,0,15,10633
0,7,0,16,10616
0,7,0,17,10621
0,7,0,18,10592
0,7,0,19,10638
0,7,0,20,10642
0,7,0,21,10618
0,7,0,22,10719
0,7,0,23,10705
0,7,0,24,10654
0,7,0,25,10548
0,7,0,26,10592
0,7,0,27,10778
0,7,0,28,10623
0,7,0,29,10681
0,7,0,30,10632
0,7,0,31,10611
0,8,0,0,21262
0,8,0,1,21203
0,8,0,2,21067
0,8,0,3,21157
0,8,0,4,21224
0,8,0,5,21246
0,8,0,6,21269
0,8,0,7,21282
0,8,0,8,21321
0,8,0,9,21003
0,8,0,10,21291
0,8,0,11,21191
0,8,0,12,21436
0,8,0,13,21109
0,8,0,14,21195
0,8,0,15,21154
0,8,0,16,21418
0,8,0,17,21425
0,8,0,18,21406
0,8,0,19,21435
0,8,0,20,21185
0,8,0,21,21344
0,8,0,22,21402
0,8,0,23,21434
0,8,0,24,21223
0,8,0,25,21298
0,8,0,26,21485
0,8,0,27,21394
0,8,0,28,21404
0,8,0,29,21370
0,8,0,30,21463
0,8,0,31,21366
0,9,0,0,21336
0,9,0,1,21369
0,9,0,2,21361
0,9,0,3,21328
0,9,0,4,32436
0,9,0,5,21486
0,9,0,6,21613
0,9,0,7,21307
0,9,0,8,21303
0,9,0,9,21165
0,9,0,10,21529
0,9,0,11,21314
0,9,0,12,21264
0,9,0,13,21291
0,9,0,14,21747
0,9,0,15,21430
0,9,0,16,22350
0,9,0,17,21455
0,9,0,18,21574
0,9,0,19,21616
0,9,0,20,21386
0,9,0,21,21641
0,9,0,22,21661
0,9,0,23,21281
0,9,0,24,21559
0,9,0,25,21629
0,9,0,26,21381
0,9,0,27,21573
0,9,0,28,21352
0,9,0,29,21427
0,9,0,30,21410
0,9,0,31,21503
1,0,0,0,419
1,0,0,1,371
1,0,0,2,370
1,0,0,3,370
1,0,0,4,371
1,0,0,5,369
1,0,0,6,368
1,0,0,7,369
1,0,0,8,364
1,0,0,9,377
1,0,0,10,389
1,0,0,11,355
1,0,0,12,364
1,0,0,13,366
1,0,0,14,373
1,0,0,15,383
1,0,0,16,366
1,0,0,17,378
1,0,0,18,376
1,0,0,19,367
1,0,0,20,366
1,0,0,21,352
1,0,0,22,360
1,0,0,23,363
1,0,0,24,368
1,0,0,25,376
1,0,0,26,364
1,0,0,27,361
1,0,0,28,367
1,0,0,29,364
1,0,0,30,367
1,0,0,31,364
1,1,0,0,13661
1,1,0,1,13670
1,1,0,2,13690
1,1,0,3,13783
1,1,0,4,13772
1,1,0,5,13744
1,1,0,6,13712
1,1,0,7,13764
1,1,0,8,13751
1,1,0,9,13705
1,1,0,10,13725
1,1,0,11,13632
1,1,0,12,13685
1,1,0,13,13714
1,1,0,14,13717
1,1,0,15,13753
1,1,0,16,13778
1,1,0,17,13714
1,1,0,18,13510
1,1,0,19,13487
1,1,0,20,13701
1,1,0,21,13568
1,1,0,22,13508
1,1,0,23,13750
1,1,0,24,13477
1,1,0,25,13718
1,1,0,26,13665
1,1,0,27,13758
1,1,0,28,13419
1,1,0,29,13771
1,1,0,30,13705
1,1,0,31,13490
1,2,0,0,14493
1,2,0,1,14510
1,2,0,2,14423
1,2,0,3,14332
1,2,0,4,14427
1,2,0,5,14521
1,2,0,6,14165
1,2,0,7,14426
1,2,0,8,14461
1,2,0,9,14509
1,2,0,10,14478
1,2,0,11,14486
1,2,0,12,14199
1,2,0,13,14401
1,2,0,14,14486
1,2,0,15,14557
1,2,0,16,14418
1,2,0,17,14526
1,2,0,18,14401
1,2,0,19,14433
1,2,0,20,14414
1,2,0,21,14519
1,2,0,22,14544
1,2,0,23,14537
1,2,0,24,14463
1,2,0,25,14466
1,2,0,26,14480
1,2,0,27,14425
1,2,0,28,14489
1,2,0,29,14471
1,2,0,30,14423
1,2,0,31,14428
1,3,0,0,14464
1,3,0,1,14692
1,3,0,2,14672
1,3,0,3,14697
1,3,0,4,14668
1,3,0,5,14527
1,3,0,6,14794
1,3,0,7,14627
1,3,0,8,14647
1,3,0,9,14387
1,3,0,10,14686
1,3,0,11,14620
1,3,0,12,14696
1,3,0,13,14598
1,3,0,14,15237
1,3,0,15,14588
1,3,0,16,14701
1,3,0,17,14619
1,3,0,18,14698
1,3,0,19,14673
1,3,0,20,14605
1,3,0,21,14624
1,3,0,22,14397
1,3,0,23,14641
1,3,0,24,14645
1,3,0,25,14659
1,3,0,26,14657
1,3,0,27,14677
1,3,0,28,14706
1,3,0,29,14563
1,3,0,30,14709
1,3,0,31,14566
1,4,0,0,26612
1,4,0,1,26487
1,4,0,2,26369
1,4,0,3,26670
1,4,0,4,26585
1,4,0,5,26610
1,4,0,6,26614
1,4,0,7,26710
1,4,0,8,26615
1,4,0,9,26592
1,4,0,10,26737
1,4,0,11,26680
1,4,0,12,26718
1,4,0,13,26615
1,4,0,14,26587
1,4,0,15,26384
1,4,0,16,26613
1,4,0,17,26545
1,4,0,18,26653
1,4,0,19,26503
1,4,0,20,26643
1,4,0,21,26642
1,4,0,22,26749
1,4,0,23,26659
1,4,0,24,26711
1,4,0,25,26640
1,4,0,26,26704
1,4,0,27,26543
1,4,0,28,26662
1,4,0,29,26805
1,4,0,30,26602
1,4,0,31,26648
1,5,0,0,26467
1,5,0,1,26473
1,5,0,2,26780
1,5,0,3,26850
1,5,0,4,26824
1,5,0,5,26803
1,5,0,6,26779
1,5,0,7,26866
1,5,0,8,26798
1,5,0,9,26489
1,5,0,10,26493
1,5,0,11,26695
1,5,0,12,26395
1,5,0,13,26790
1,5,0,14,26612
1,5,0,15,26775
1,5,0,16,26751
1,5,0,17,26845
1,5,0,18,26882
