family,cut,block,observation,cycles
cpucycles tracesetup 0 amd64-perfpmcff precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 1 amd64-perfpmc precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 2 amd64-pmcff precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 3 amd64-tsc precision 1016 scaling 0.467415 only32 0
cpucycles tracesetup 4 amd64-tscasm precision 1026 scaling 0.467415 only32 0
cpucycles tracesetup 5 default-perfevent precision 204 scaling 1.000000 only32 0
cpucycles tracesetup 6 default-mach precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 7 default-monotonic precision 1076 scaling 1.400000 only32 0
cpucycles tracesetup 8 default-gettimeofday precision 2440 scaling 1400.000000 only32 0
cpucycles tracesetup 9 default-zero precision 0 scaling 0.000000 only32 0
0,0,0,0,4560
0,0,0,1,2921
0,0,0,2,2835
0,0,0,3,2882
0,0,0,4,2904
0,0,0,5,2810
0,0,0,6,2790
0,0,0,7,2831
0,0,0,8,2799
0,0,0,9,2827
0,0,0,10,2796
0,0,0,11,2804
0,0,0,12,2790
0,0,0,13,2759
0,0,0,14,2771
0,0,0,15,2764
0,0,0,16,2830
0,0,0,17,2818
0,0,0,18,2770
0,0,0,19,2801
0,0,0,20,2796
0,0,0,21,2801
0,0,0,22,2788
0,0,0,23,2771
0,0,0,24,2824
0,0,0,25,2781
0,0,0,26,2789
0,0,0,27,2759
0,0,0,28,2746
0,0,0,29,2810
0,0,0,30,2823
0,0,0,31,2798
0,1,0,0,3521
0,1,0,1,3559
0,1,0,2,3550
0,1,0,3,3528
0,1,0,4,3583
0,1,0,5,3589
0,1,0,6,4193
0,1,0,7,3596
0,1,0,8,3559
0,1,0,9,3562
0,1,0,10,3575
0,1,0,11,3586
0,1,0,12,3572
0,1,0,13,3479
0,1,0,14,3568
0,1,0,15,3550
0,1,0,16,3573
0,1,0,17,3544
0,1,0,18,3527
0,1,0,19,3593
0,1,0,20,3578
0,1,0,21,3532
0,1,0,22,3537
0,1,0,23,3558
0,1,0,24,3526
0,1,0,25,3544
0,1,0,26,3541
0,1,0,27,3487
0,1,0,28,3549
0,1,0,29,3540
0,1,0,30,3557
0,1,0,31,3532
0,2,0,0,4553
0,2,0,1,4597
0,2,0,2,4599
0,2,0,3,4608
0,2,0,4,4602
0,2,0,5,4594
0,2,0,6,4620
0,2,0,7,4632
0,2,0,8,4627
0,2,0,9,4607
0,2,0,10,4586
0,2,0,11,4607
0,2,0,12,4611
0,2,0,13,4635
0,2,0,14,4597
0,2,0,15,4562
0,2,0,16,4580
0,2,0,17,4581
0,2,0,18,4618
0,2,0,19,4607
0,2,0,20,4602
0,2,0,21,4599
0,2,0,22,4572
0,2,0,23,4599
0,2,0,24,4614
0,2,0,25,4584
0,2,0,26,4624
0,2,0,27,4579
0,2,0,28,4538
0,2,0,29,4596
0,2,0,30,4591
0,2,0,31,4580
0,3,0,0,7090
0,3,0,1,7182
0,3,0,2,7116
0,3,0,3,7107
0,3,0,4,7048
0,3,0,5,7038
0,3,0,6,7174
0,3,0,7,7125
0,3,0,8,7126
0,3,0,9,7030
0,3,0,10,7186
0,3,0,11,7113
0,3,0,12,7099
0,3,0,13,7131
0,3,0,14,7088
0,3,0,15,7119
0,3,0,16,7047
0,3,0,17,7102
0,3,0,18,7111
0,3,0,19,7113
0,3,0,20,7117
0,3,0,21,7064
0,3,0,22,7100
0,3,0,23,7219
0,3,0,24,7044
0,3,0,25,7044
0,3,0,26,6989
0,3,0,27,7089
0,3,0,28,7152
0,3,0,29,7019
0,3,0,30,7140
0,3,0,31,7152
0,4,0,0,7747
0,4,0,1,7907
0,4,0,2,7877
0,4,0,3,7791
0,4,0,4,7776
0,4,0,5,7838
0,4,0,6,7885
0,4,0,7,7882
0,4,0,8,7869
0,4,0,9,7889
0,4,0,10,7866
0,4,0,11,7861
0,4,0,12,7811
0,4,0,13,7890
0,4,0,14,7894
0,4,0,15,7905
0,4,0,16,7943
0,4,0,17,7781
0,4,0,18,7861
0,4,0,19,7928
0,4,0,20,7836
0,4,0,21,7917
0,4,0,22,7884
0,4,0,23,7805
0,4,0,24,7870
0,4,0,25,7894
0,4,0,26,7901
0,4,0,27,7909
0,4,0,28,7803
0,4,0,29,7866
0,4,0,30,7903
0,4,0,31,7842
0,5,0,0,8853
0,5,0,1,9024
0,5,0,2,9357
0,5,0,3,8961
0,5,0,4,8894
0,5,0,5,8964
0,5,0,6,8942
0,5,0,7,8948
0,5,0,8,8918
0,5,0,9,8953
0,5,0,10,8895
0,5,0,11,8938
0,5,0,12,8929
0,5,0,13,9047
0,5,0,14,9021
0,5,0,15,8994
0,5,0,16,8923
0,5,0,17,8928
0,5,0,18,9141
0,5,0,19,8940
0,5,0,20,9007
0,5,0,21,8869
0,5,0,22,8931
0,5,0,23,8925
0,5,0,24,8926
0,5,0,25,8978
0,5,0,26,8925
0,5,0,27,8942
0,5,0,28,8812
0,5,0,29,8929
0,5,0,30,8794
0,5,0,31,8901
0,6,0,0,9588
0,6,0,1,9613
0,6,0,2,9544
0,6,0,3,9705
0,6,0,4,9703
0,6,0,5,9706
0,6,0,6,9692
0,6,0,7,9742
0,6,0,8,9682
0,6,0,9,9569
0,6,0,10,9679
0,6,0,11,9659
0,6,0,12,9673
0,6,0,13,9691
0,6,0,14,9671
0,6,0,15,9652
0,6,0,16,9628
0,6,0,17,9673
0,6,0,18,9609
0,6,0,19,9674
0,6,0,20,9672
0,6,0,21,9677
0,6,0,22,9648
0,6,0,23,9723
0,6,0,24,9636
0,6,0,25,9627
0,6,0,26,9695
0,6,0,27,9700
0,6,0,28,9702
0,6,0,29,9531
0,6,0,30,9705
0,6,0,31,9531
0,7,0,0,10644
0,7,0,1,10609
0,7,0,2,10654
0,7,0,3,10656
0,7,0,4,10622
0,7,0,5,10637
0,7,0,6,10659
0,7,0,7,10586
0,7,0,8,10592
0,7,0,9,10679
0,7,0,10,10598
0,7,0,11,10612
0,7,0,12,10609
0,7,0,13,10754
0,7,0,14,10591
0,7,0,15,10581
0,7,0,16,10617
0,7,0,17,10629
0,7,0,18,10612
0,7,0,19,10631
0,7,0,20,10631
0,7,0,21,10647
0,7,0,22,10757
0,7,0,23,10723
0,7,0,24,10616
0,7,0,25,10672
0,7,0,26,10534
0,7,0,27,10590
0,7,0,28,10656
0,7,0,29,10548
0,7,0,30,10649
0,7,0,31,10594
0,8,0,0,21341
0,8,0,1,21415
0,8,0,2,21369
0,8,0,3,21142
0,8,0,4,21080
0,8,0,5,21174
0,8,0,6,21245
0,8,0,7,21107
0,8,0,8,21276
0,8,0,9,21332
0,8,0,10,21350
0,8,0,11,21368
0,8,0,12,21403
0,8,0,13,21435
0,8,0,14,21311
0,8,0,15,21144
0,8,0,16,21279
0,8,0,17,21299
0,8,0,18,21244
0,8,0,19,21077
0,8,0,20,21368
0,8,0,21,21278
0,8,0,22,21368
0,8,0,23,21477
0,8,0,24,21162
0,8,0,25,21229
0,8,0,26,21117
0,8,0,27,21586
0,8,0,28,21242
0,8,0,29,21310
0,8,0,30,21261
0,8,0,31,21039
0,9,0,0,21215
0,9,0,1,21911
0,9,0,2,21309
0,9,0,3,21257
0,9,0,4,21258
0,9,0,5,21419
0,9,0,6,21310
0,9,0,7,21321
0,9,0,8,21410
0,9,0,9,21371
0,9,0,10,21214
0,9,0,11,21373
0,9,0,12,21398
0,9,0,13,21222
0,9,0,14,21282
0,9,0,15,21265
0,9,0,16,21440
0,9,0,17,21376
0,9,0,18,21315
0,9,0,19,21468
0,9,0,20,21483
0,9,0,21,21467
0,9,0,22,21279
0,9,0,23,21288
0,9,0,24,21384
0,9,0,25,21351
0,9,0,26,21346
0,9,0,27,21527
0,9,0,28,21491
0,9,0,29,21512
0,9,0,30,21360
0,9,0,31,21564
1,0,0,0,395
1,0,0,1,356
1,0,0,2,358
1,0,0,3,370
1,0,0,4,363
1,0,0,5,361
1,0,0,6,363
1,0,0,7,364
1,0,0,8,372
1,0,0,9,372
1,0,0,10,367
1,0,0,11,370
1,0,0,12,361
1,0,0,13,368
1,0,0,14,368
1,0,0,15,363
1,0,0,16,360
1,0,0,17,357
1,0,0,18,377
1,0,0,19,372
1,0,0,20,370
1,0,0,21,361
1,0,0,22,364
1,0,0,23,356
1,0,0,24,364
1,0,0,25,362
1,0,0,26,365
1,0,0,27,360
1,0,0,28,356
1,0,0,29,364
1,0,0,30,361
1,0,0,31,375
1,1,0,0,13602
1,1,0,1,13763
1,1,0,2,13771
1,1,0,3,13729
1,1,0,4,13665
1,1,0,5,13633
1,1,0,6,13721
1,1,0,7,13725
1,1,0,8,13859
1,1,0,9,13728
1,1,0,10,13649
1,1,0,11,13728
1,1,0,12,13792
1,1,0,13,13737
1,1,0,14,13706
1,1,0,15,13445
1,1,0,16,13752
1,1,0,17,13783
1,1,0,18,13769
1,1,0,19,13460
1,1,0,20,13774
1,1,0,21,13720
1,1,0,22,13494
1,1,0,23,13790
1,1,0,24,13467
1,1,0,25,13456
1,1,0,26,13684
1,1,0,27,13620
1,1,0,28,13715
1,1,0,29,13436
1,1,0,30,13743
1,1,0,31,13773
1,2,0,0,14422
1,2,0,1,14486
1,2,0,2,14503
1,2,0,3,14516
1,2,0,4,14409
1,2,0,5,14467
1,2,0,6,14445
1,2,0,7,14414
1,2,0,8,14328
1,2,0,9,14456
1,2,0,10,14521
1,2,0,11,14487
1,2,0,12,14510
1,2,0,13,14499
1,2,0,14,14243
1,2,0,15,14233
1,2,0,16,14479
1,2,0,17,15138
1,2,0,18,14848
1,2,0,19,14530
1,2,0,20,14528
1,2,0,21,14463
1,2,0,22,14498
1,2,0,23,14524
1,2,0,24,14537
1,2,0,25,14510
1,2,0,26,14449
1,2,0,27,14483
1,2,0,28,14488
1,2,0,29,14474
1,2,0,30,14482
1,2,0,31,14460
1,3,0,0,14667
1,3,0,1,14692
1,3,0,2,14627
1,3,0,3,14660
1,3,0,4,14750
1,3,0,5,14628
1,3,0,6,14741
1,3,0,7,14697
1,3,0,8,14657
1,3,0,9,14472
1,3,0,10,14502
1,3,0,11,14704
1,3,0,12,14687
1,3,0,13,14440
1,3,0,14,14688
1,3,0,15,14692
1,3,0,16,14633
1,3,0,17,14665
1,3,0,18,14678
1,3,0,19,14673
1,3,0,20,14665
1,3,0,21,14675
1,3,0,22,14478
1,3,0,23,14427
1,3,0,24,14711
1,3,0,25,14725
1,3,0,26,14711
1,3,0,27,14726
1,3,0,28,14669
1,3,0,29,14648
1,3,0,30,14693
1,3,0,31,14739
1,4,0,0,26671
1,4,0,1,26823
1,4,0,2,26329
1,4,0,3,26396
1,4,0,4,26716
1,4,0,5,26667
1,4,0,6,26697
1,4,0,7,26833
1,4,0,8,26674
1,4,0,9,26697
1,4,0,10,26587
1,4,0,11,26329
1,4,0,12,26335
1,4,0,13,26687
1,4,0,14,26690
1,4,0,15,26745
1,4,0,16,26721
1,4,0,17,26720
1,4,0,18,26298
1,4,0,19,26789
1,4,0,20,26750
1,4,0,21,26791
1,4,0,22,26702
1,4,0,23,26680
1,4,0,24,26698
1,4,0,25,26690
1,4,0,26,26603
1,4,0,27,26743
1,4,0,28,26648
1,4,0,29,26798
1,4,0,30,26522
1,4,0,31,26750
1,5,0,0,26837
1,5,0,1,26872
1,5,0,2,26775
1,5,0,3,26645
1,5,0,4,26768
1,5,0,5,26844
1,5,0,6,26795
1,5,0,7,26858
1,5,0,8,26554
1,5,0,9,26721
1,5,0,10,26671
1,5,0,11,26797
1,5,0,12,26733
1,5,0,13,26782
1,5,0,14,26845
1,5,0,15,26538
1,5,0,16,26844
1,5,0,17,26738
1,5,0,18,26803
