family,cut,block,observation,cycles
cpucycles tracesetup 0 amd64-perfpmcff precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 1 amd64-perfpmc precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 2 amd64-pmcff precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 3 amd64-tsc precision 1016 scaling 0.467415 only32 0
cpucycles tracesetup 4 amd64-tscasm precision 1026 scaling 0.467415 only32 0
cpucycles tracesetup 5 default-perfevent precision 205 scaling 1.000000 only32 0
cpucycles tracesetup 6 default-mach precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 7 default-monotonic precision 1075 scaling 1.400000 only32 0
cpucycles tracesetup 8 default-gettimeofday precision 2440 scaling 1400.000000 only32 0
cpucycles tracesetup 9 default-zero precision 0 scaling 0.000000 only32 0
0,0,0,0,3426
0,0,0,1,2808
0,0,0,2,2795
0,0,0,3,2840
0,0,0,4,2794
0,0,0,5,2755
0,0,0,6,2816
0,0,0,7,2784
0,0,0,8,2809
0,0,0,9,2799
0,0,0,10,2802
0,0,0,11,2785
0,0,0,12,2774
0,0,0,13,2815
0,0,0,14,2753
0,0,0,15,2779
0,0,0,16,2786
0,0,0,17,2781
0,0,0,18,2786
0,0,0,19,2811
0,0,0,20,2797
0,0,0,21,2797
0,0,0,22,2802
0,0,0,23,2743
0,0,0,24,2813
0,0,0,25,2742
0,0,0,26,2834
0,0,0,27,2802
0,0,0,28,2794
0,0,0,29,2785
0,0,0,30,2804
0,0,0,31,2779
0,1,0,0,3573
0,1,0,1,3573
0,1,0,2,3575
0,1,0,3,3595
0,1,0,4,3550
0,1,0,5,3543
0,1,0,6,3556
0,1,0,7,3536
0,1,0,8,3516
0,1,0,9,3561
0,1,0,10,3545
0,1,0,11,3537
0,1,0,12,3554
0,1,0,13,3520
0,1,0,14,3552
0,1,0,15,3531
0,1,0,16,3588
0,1,0,17,3572
0,1,0,18,3535
0,1,0,19,3563
0,1,0,20,3536
0,1,0,21,3546
0,1,0,22,3502
0,1,0,23,3539
0,1,0,24,3539
0,1,0,25,3510
0,1,0,26,3538
0,1,0,27,3582
0,1,0,28,3563
0,1,0,29,3538
0,1,0,30,3553
0,1,0,31,3559
0,2,0,0,4589
0,2,0,1,4547
0,2,0,2,4517
0,2,0,3,4647
0,2,0,4,4599
0,2,0,5,4608
0,2,0,6,4570
0,2,0,7,4595
0,2,0,8,4603
0,2,0,9,4533
0,2,0,10,4567
0,2,0,11,4612
0,2,0,12,4530
0,2,0,13,4616
0,2,0,14,4609
0,2,0,15,4601
0,2,0,16,4594
0,2,0,17,4528
0,2,0,18,4625
0,2,0,19,4569
0,2,0,20,4608
0,2,0,21,4591
0,2,0,22,4581
0,2,0,23,4621
0,2,0,24,4603
0,2,0,25,4586
0,2,0,26,4607
0,2,0,27,4541
0,2,0,28,4592
0,2,0,29,4611
0,2,0,30,4540
0,2,0,31,4614
0,3,0,0,7042
0,3,0,1,7142
0,3,0,2,7202
0,3,0,3,7094
0,3,0,4,7112
0,3,0,5,7034
0,3,0,6,7058
0,3,0,7,7158
0,3,0,8,7152
0,3,0,9,7139
0,3,0,10,7122
0,3,0,11,7031
0,3,0,12,7126
0,3,0,13,7175
0,3,0,14,7143
0,3,0,15,7160
0,3,0,16,7145
0,3,0,17,7084
0,3,0,18,7137
0,3,0,19,7153
0,3,0,20,7202
0,3,0,21,7101
0,3,0,22,7070
0,3,0,23,7082
0,3,0,24,7173
0,3,0,25,7193
0,3,0,26,7157
0,3,0,27,7129
0,3,0,28,7102
0,3,0,29,7192
0,3,0,30,7137
0,3,0,31,7116
0,4,0,0,7774
0,4,0,1,7874
0,4,0,2,7894
0,4,0,3,7873
0,4,0,4,7848
0,4,0,5,7889
0,4,0,6,7831
0,4,0,7,7863
0,4,0,8,7877
0,4,0,9,7888
0,4,0,10,7950
0,4,0,11,7887
0,4,0,12,7949
0,4,0,13,7863
0,4,0,14,7873
0,4,0,15,7764
0,4,0,16,7836
0,4,0,17,7923
0,4,0,18,7848
0,4,0,19,7894
0,4,0,20,7923
0,4,0,21,7948
0,4,0,22,7870
0,4,0,23,7965
0,4,0,24,7886
0,4,0,25,7912
0,4,0,26,7925
0,4,0,27,7791
0,4,0,28,7805
0,4,0,29,7933
0,4,0,30,7875
0,4,0,31,7918
0,5,0,0,8863
0,5,0,1,8955
0,5,0,2,8869
0,5,0,3,8948
0,5,0,4,8916
0,5,0,5,8730
0,5,0,6,8954
0,5,0,7,8907
0,5,0,8,9033
0,5,0,9,8904
0,5,0,10,8933
0,5,0,11,13717
0,5,0,12,8825
0,5,0,13,8869
0,5,0,14,8767
0,5,0,15,8902
0,5,0,16,8887
0,5,0,17,8770
0,5,0,18,8928
0,5,0,19,9413
0,5,0,20,8847
0,5,0,21,9036
0,5,0,22,8917
0,5,0,23,8939
0,5,0,24,8839
0,5,0,25,8894
0,5,0,26,8880
0,5,0,27,9003
0,5,0,28,8834
0,5,0,29,8952
0,5,0,30,8823
0,5,0,31,8876
0,6,0,0,9645
0,6,0,1,9616
0,6,0,2,9764
0,6,0,3,9610
0,6,0,4,9751
0,6,0,5,9602
0,6,0,6,9575
0,6,0,7,9582
0,6,0,8,9688
0,6,0,9,9670
0,6,0,10,9666
0,6,0,11,9684
0,6,0,12,9715
0,6,0,13,9731
0,6,0,14,9618
0,6,0,15,9690
0,6,0,16,9678
0,6,0,17,9683
0,6,0,18,9688
0,6,0,19,9647
0,6,0,20,9612
0,6,0,21,9701
0,6,0,22,9666
0,6,0,23,9704
0,6,0,24,9645
0,6,0,25,9751
0,6,0,26,9617
0,6,0,27,9713
0,6,0,28,9566
0,6,0,29,9645
0,6,0,30,9660
0,6,0,31,9710
0,7,0,0,10629
0,7,0,1,10670
0,7,0,2,10640
0,7,0,3,10643
0,7,0,4,10595
0,7,0,5,10681
0,7,0,6,10647
0,7,0,7,10727
0,7,0,8,10479
0,7,0,9,10595
0,7,0,10,10676
0,7,0,11,10654
0,7,0,12,10661
0,7,0,13,10611
0,7,0,14,10643
0,7,0,15,10605
0,7,0,16,10562
0,7,0,17,10614
0,7,0,18,10577
0,7,0,19,10644
0,7,0,20,10681
0,7,0,21,10642
0,7,0,22,10629
0,7,0,23,10784
0,7,0,24,10608
0,7,0,25,10652
0,7,0,26,10597
0,7,0,27,10631
0,7,0,28,10675
0,7,0,29,10765
0,7,0,30,10599
0,7,0,31,10612
0,8,0,0,21222
0,8,0,1,21426
0,8,0,2,21195
0,8,0,3,21197
0,8,0,4,21149
0,8,0,5,21106
0,8,0,6,21299
0,8,0,7,21420
0,8,0,8,21159
0,8,0,9,21005
0,8,0,10,21416
0,8,0,11,21522
0,8,0,12,21347
0,8,0,13,21253
0,8,0,14,21441
0,8,0,15,21369
0,8,0,16,21088
0,8,0,17,21314
0,8,0,18,21447
0,8,0,19,21534
0,8,0,20,21082
0,8,0,21,21200
0,8,0,22,21366
0,8,0,23,21481
0,8,0,24,21451
0,8,0,25,21367
0,8,0,26,21437
0,8,0,27,21467
0,8,0,28,21289
0,8,0,29,21397
0,8,0,30,21329
0,8,0,31,21359
0,9,0,0,22266
0,9,0,1,21589
0,9,0,2,21389
0,9,0,3,26295
0,9,0,4,31787
0,9,0,5,21532
0,9,0,6,21488
0,9,0,7,21465
0,9,0,8,21258
0,9,0,9,21469
0,9,0,10,21306
0,9,0,11,21283
0,9,0,12,21358
0,9,0,13,21310
0,9,0,14,21161
0,9,0,15,21280
0,9,0,16,21340
0,9,0,17,21420
0,9,0,18,21369
0,9,0,19,21446
0,9,0,20,21346
0,9,0,21,21585
0,9,0,22,21214
0,9,0,23,21236
0,9,0,24,21257
0,9,0,25,21329
0,9,0,26,21315
0,9,0,27,21317
0,9,0,28,21557
0,9,0,29,21343
0,9,0,30,21401
0,9,0,31,21461
1,0,0,0,416
1,0,0,1,369
1,0,0,2,363
1,0,0,3,362
1,0,0,4,361
1,0,0,5,369
1,0,0,6,362
1,0,0,7,375
1,0,0,8,370
1,0,0,9,368
1,0,0,10,375
1,0,0,11,357
1,0,0,12,389
1,0,0,13,365
1,0,0,14,364
1,0,0,15,359
1,0,0,16,375
1,0,0,17,365
1,0,0,18,377
1,0,0,19,369
1,0,0,20,367
1,0,0,21,375
1,0,0,22,355
1,0,0,23,363
1,0,0,24,369
1,0,0,25,362
1,0,0,26,365
1,0,0,27,369
1,0,0,28,370
1,0,0,29,368
1,0,0,30,365
1,0,0,31,362
1,1,0,0,13423
1,1,0,1,13720
1,1,0,2,13716
1,1,0,3,13681
1,1,0,4,13742
1,1,0,5,13721
1,1,0,6,13739
1,1,0,7,13760
1,1,0,8,13703
1,1,0,9,13788
1,1,0,10,13796
1,1,0,11,13746
1,1,0,12,13766
1,1,0,13,13721
1,1,0,14,13556
1,1,0,15,13526
1,1,0,16,13449
1,1,0,17,13670
1,1,0,18,13723
1,1,0,19,13706
1,1,0,20,13702
1,1,0,21,13688
1,1,0,22,13694
1,1,0,23,13791
1,1,0,24,13715
1,1,0,25,13765
1,1,0,26,13419
1,1,0,27,13483
1,1,0,28,13762
1,1,0,29,13452
1,1,0,30,13508
1,1,0,31,13715
1,2,0,0,14206
1,2,0,1,14402
1,2,0,2,14557
1,2,0,3,14494
1,2,0,4,14467
1,2,0,5,14193
1,2,0,6,14461
1,2,0,7,14455
1,2,0,8,14476
1,2,0,9,14509
1,2,0,10,14451
1,2,0,11,14460
1,2,0,12,14431
1,2,0,13,14491
1,2,0,14,14501
1,2,0,15,14450
1,2,0,16,14441
1,2,0,17,14434
1,2,0,18,14458
1,2,0,19,14483
1,2,0,20,14519
1,2,0,21,14497
1,2,0,22,16189
1,2,0,23,14959
1,2,0,24,14537
1,2,0,25,14432
1,2,0,26,14471
1,2,0,27,14982
1,2,0,28,14322
1,2,0,29,14454
1,2,0,30,14396
1,2,0,31,14518
1,3,0,0,14683
1,3,0,1,14652
1,3,0,2,14676
1,3,0,3,14707
1,3,0,4,14657
1,3,0,5,14706
1,3,0,6,14652
1,3,0,7,14743
1,3,0,8,14614
1,3,0,9,14682
1,3,0,10,14673
1,3,0,11,14614
1,3,0,12,14582
1,3,0,13,14598
1,3,0,14,14730
1,3,0,15,14651
1,3,0,16,14401
1,3,0,17,14716
1,3,0,18,14720
1,3,0,19,14688
1,3,0,20,14642
1,3,0,21,14704
1,3,0,22,14682
1,3,0,23,14660
1,3,0,24,14778
1,3,0,25,14687
1,3,0,26,14681
1,3,0,27,14675
1,3,0,28,14667
1,3,0,29,14705
1,3,0,30,14726
1,3,0,31,14710
1,4,0,0,26607
1,4,0,1,26583
1,4,0,2,26732
1,4,0,3,26667
1,4,0,4,26645
1,4,0,5,26721
1,4,0,6,26656
1,4,0,7,26627
1,4,0,8,26694
1,4,0,9,26734
1,4,0,10,26617
1,4,0,11,26672
1,4,0,12,26610
1,4,0,13,26656
1,4,0,14,26314
1,4,0,15,26285
1,4,0,16,26796
1,4,0,17,26512
1,4,0,18,26762
1,4,0,19,26720
1,4,0,20,26623
1,4,0,21,26593
1,4,0,22,26693
1,4,0,23,26719
1,4,0,24,26667
1,4,0,25,26583
1,4,0,26,26587
1,4,0,27,26628
1,4,0,28,26695
1,4,0,29,26612
1,4,0,30,26739
1,4,0,31,26756
1,5,0,0,26718
1,5,0,1,26772
1,5,0,2,32297
1,5,0,3,26633
1,5,0,4,26754
1,5,0,5,34153
1,5,0,6,27784
1,5,0,7,26788
1,5,0,8,26348
1,5,0,9,26551
1,5,0,10,26431
1,5,0,11,26556
1,5,0,12,26576
1,5,0,13,26507
1,5,0,14,26790
1,5,0,15,26302
1,5,0,16,26694
1,5,0,17,26370
1,5,0,18,26577
