family,cut,block,observation,cycles
cpucycles tracesetup 0 amd64-perfpmcff precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 1 amd64-perfpmc precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 2 amd64-pmcff precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 3 amd64-tsc precision 1080 scaling 0.467415 only32 0
cpucycles tracesetup 4 amd64-tscasm precision 1090 scaling 0.467415 only32 0
cpucycles tracesetup 5 default-perfevent precision 204 scaling 1.000000 only32 0
cpucycles tracesetup 6 default-mach precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 7 default-monotonic precision 1075 scaling 1.400000 only32 0
cpucycles tracesetup 8 default-gettimeofday precision 2440 scaling 1400.000000 only32 0
cpucycles tracesetup 9 default-zero precision 0 scaling 0.000000 only32 0
0,0,0,0,3425
0,0,0,1,2837
0,0,0,2,2806
0,0,0,3,2830
0,0,0,4,2806
0,0,0,5,2782
0,0,0,6,2777
0,0,0,7,2815
0,0,0,8,2802
0,0,0,9,2804
0,0,0,10,2789
0,0,0,11,2805
0,0,0,12,2814
0,0,0,13,2778
0,0,0,14,2772
0,0,0,15,2777
0,0,0,16,2844
0,0,0,17,2802
0,0,0,18,2821
0,0,0,19,2834
0,0,0,20,2792
0,0,0,21,2777
0,0,0,22,2784
0,0,0,23,2811
0,0,0,24,2786
0,0,0,25,2796
0,0,0,26,2785
0,0,0,27,2789
0,0,0,28,2795
0,0,0,29,2782
0,0,0,30,2783
0,0,0,31,2792
0,1,0,0,3554
0,1,0,1,3551
0,1,0,2,3536
0,1,0,3,3513
0,1,0,4,3553
0,1,0,5,3563
0,1,0,6,3582
0,1,0,7,3561
0,1,0,8,3541
0,1,0,9,3531
0,1,0,10,3565
0,1,0,11,3517
0,1,0,12,3547
0,1,0,13,3579
0,1,0,14,3532
0,1,0,15,3530
0,1,0,16,3544
0,1,0,17,3585
0,1,0,18,3551
0,1,0,19,3555
0,1,0,20,3583
0,1,0,21,3547
0,1,0,22,3531
0,1,0,23,3557
0,1,0,24,3542
0,1,0,25,3569
0,1,0,26,3576
0,1,0,27,3538
0,1,0,28,3525
0,1,0,29,3588
0,1,0,30,3536
0,1,0,31,3565
0,2,0,0,4532
0,2,0,1,4582
0,2,0,2,4620
0,2,0,3,4721
0,2,0,4,4578
0,2,0,5,4587
0,2,0,6,4599
0,2,0,7,4607
0,2,0,8,4604
0,2,0,9,4606
0,2,0,10,4571
0,2,0,11,4597
0,2,0,12,4627
0,2,0,13,4573
0,2,0,14,4597
0,2,0,15,4571
0,2,0,16,4597
0,2,0,17,4611
0,2,0,18,4566
0,2,0,19,4580
0,2,0,20,4620
0,2,0,21,4604
0,2,0,22,4590
0,2,0,23,4613
0,2,0,24,4556
0,2,0,25,4566
0,2,0,26,4604
0,2,0,27,4600
0,2,0,28,4638
0,2,0,29,4613
0,2,0,30,4611
0,2,0,31,4580
0,3,0,0,7138
0,3,0,1,7159
0,3,0,2,7150
0,3,0,3,7051
0,3,0,4,7139
0,3,0,5,7156
0,3,0,6,7037
0,3,0,7,7167
0,3,0,8,7157
0,3,0,9,7082
0,3,0,10,7010
0,3,0,11,7058
0,3,0,12,7185
0,3,0,13,7184
0,3,0,14,7122
0,3,0,15,7084
0,3,0,16,6988
0,3,0,17,7092
0,3,0,18,7020
0,3,0,19,7161
0,3,0,20,7049
0,3,0,21,7024
0,3,0,22,7156
0,3,0,23,7179
0,3,0,24,7101
0,3,0,25,7152
0,3,0,26,7064
0,3,0,27,7125
0,3,0,28,7093
0,3,0,29,7208
0,3,0,30,7184
0,3,0,31,7075
0,4,0,0,7774
0,4,0,1,7723
0,4,0,2,7721
0,4,0,3,7946
0,4,0,4,7858
0,4,0,5,7770
0,4,0,6,7753
0,4,0,7,7759
0,4,0,8,7858
0,4,0,9,7991
0,4,0,10,7725
0,4,0,11,7813
0,4,0,12,7742
0,4,0,13,7757
0,4,0,14,7884
0,4,0,15,7799
0,4,0,16,7971
0,4,0,17,7937
0,4,0,18,7877
0,4,0,19,7829
0,4,0,20,7872
0,4,0,21,7709
0,4,0,22,7864
0,4,0,23,7831
0,4,0,24,7870
0,4,0,25,7907
0,4,0,26,7806
0,4,0,27,7831
0,4,0,28,7771
0,4,0,29,7784
0,4,0,30,7740
0,4,0,31,7917
0,5,0,0,8762
0,5,0,1,8970
0,5,0,2,8964
0,5,0,3,8901
0,5,0,4,8986
0,5,0,5,8977
0,5,0,6,8882
0,5,0,7,8941
0,5,0,8,8868
0,5,0,9,8905
0,5,0,10,8780
0,5,0,11,8822
0,5,0,12,8947
0,5,0,13,8938
0,5,0,14,8828
0,5,0,15,8820
0,5,0,16,8935
0,5,0,17,8859
0,5,0,18,8943
0,5,0,19,8936
0,5,0,20,8877
0,5,0,21,8771
0,5,0,22,8879
0,5,0,23,8789
0,5,0,24,8824
0,5,0,25,8959
0,5,0,26,8806
0,5,0,27,9151
0,5,0,28,8925
0,5,0,29,8908
0,5,0,30,8807
0,5,0,31,8848
0,6,0,0,9621
0,6,0,1,9668
0,6,0,2,9539
0,6,0,3,9663
0,6,0,4,9688
0,6,0,5,9676
0,6,0,6,9639
0,6,0,7,9798
0,6,0,8,9657
0,6,0,9,9628
0,6,0,10,9561
0,6,0,11,9665
0,6,0,12,9702
0,6,0,13,9652
0,6,0,14,9659
0,6,0,15,9648
0,6,0,16,9729
0,6,0,17,9759
0,6,0,18,9632
0,6,0,19,9668
0,6,0,20,9582
0,6,0,21,9668
0,6,0,22,9501
0,6,0,23,9621
0,6,0,24,9675
0,6,0,25,9672
0,6,0,26,9712
0,6,0,27,9658
0,6,0,28,9660
0,6,0,29,9537
0,6,0,30,9622
0,6,0,31,9705
0,7,0,0,10544
0,7,0,1,10489
0,7,0,2,10626
0,7,0,3,10576
0,7,0,4,10635
0,7,0,5,10556
0,7,0,6,10659
0,7,0,7,10560
0,7,0,8,10605
0,7,0,9,11047
0,7,0,10,10597
0,7,0,11,10546
0,7,0,12,10723
0,7,0,13,10618
0,7,0,14,10588
0,7,0,15,10571
0,7,0,16,10706
0,7,0,17,10777
0,7,0,18,10618
0,7,0,19,10645
0,7,0,20,10653
0,7,0,21,10556
0,7,0,22,10652
0,7,0,23,10601
0,7,0,24,10609
0,7,0,25,10679
0,7,0,26,10642
0,7,0,27,10617
0,7,0,28,10660
0,7,0,29,10691
0,7,0,30,10819
0,7,0,31,10694
0,8,0,0,21403
0,8,0,1,21388
0,8,0,2,21434
0,8,0,3,21457
0,8,0,4,21387
0,8,0,5,21099
0,8,0,6,21455
0,8,0,7,21183
0,8,0,8,21347
0,8,0,9,21073
0,8,0,10,21407
0,8,0,11,21406
0,8,0,12,21349
0,8,0,13,21398
0,8,0,14,21452
0,8,0,15,21368
0,8,0,16,21344
0,8,0,17,21093
0,8,0,18,21161
0,8,0,19,21275
0,8,0,20,21353
0,8,0,21,21125
0,8,0,22,21312
0,8,0,23,21311
0,8,0,24,21305
0,8,0,25,21184
0,8,0,26,21067
0,8,0,27,21188
0,8,0,28,21380
0,8,0,29,21384
0,8,0,30,21400
0,8,0,31,21434
0,9,0,0,21527
0,9,0,1,21315
0,9,0,2,21217
0,9,0,3,21480
0,9,0,4,21330
0,9,0,5,21245
0,9,0,6,21462
0,9,0,7,21222
0,9,0,8,21198
0,9,0,9,21283
0,9,0,10,21631
0,9,0,11,21408
0,9,0,12,21273
0,9,0,13,21501
0,9,0,14,21530
0,9,0,15,21416
0,9,0,16,21372
0,9,0,17,21236
0,9,0,18,21408
0,9,0,19,21489
0,9,0,20,21390
0,9,0,21,21247
0,9,0,22,21439
0,9,0,23,21377
0,9,0,24,21290
0,9,0,25,21297
0,9,0,26,21204
0,9,0,27,21306
0,9,0,28,21268
0,9,0,29,21228
0,9,0,30,21293
0,9,0,31,22082
1,0,0,0,413
1,0,0,1,360
1,0,0,2,364
1,0,0,3,360
1,0,0,4,365
1,0,0,5,365
1,0,0,6,362
1,0,0,7,376
1,0,0,8,370
1,0,0,9,365
1,0,0,10,367
1,0,0,11,367
1,0,0,12,366
1,0,0,13,396
1,0,0,14,376
1,0,0,15,367
1,0,0,16,382
1,0,0,17,363
1,0,0,18,368
1,0,0,19,375
1,0,0,20,374
1,0,0,21,372
1,0,0,22,848
1,0,0,23,497
1,0,0,24,954
1,0,0,25,972
1,0,0,26,949
1,0,0,27,374
1,0,0,28,363
1,0,0,29,366
1,0,0,30,362
1,0,0,31,370
1,1,0,0,13422
1,1,0,1,13473
1,1,0,2,13745
1,1,0,3,13736
1,1,0,4,13697
1,1,0,5,13704
1,1,0,6,13680
1,1,0,7,13466
1,1,0,8,13780
1,1,0,9,13702
1,1,0,10,13696
1,1,0,11,13751
1,1,0,12,13695
1,1,0,13,13725
1,1,0,14,13733
1,1,0,15,13721
1,1,0,16,13729
1,1,0,17,13783
1,1,0,18,13700
1,1,0,19,13712
1,1,0,20,13728
1,1,0,21,13785
1,1,0,22,13734
1,1,0,23,13741
1,1,0,24,13724
1,1,0,25,13731
1,1,0,26,13559
1,1,0,27,13452
1,1,0,28,13714
1,1,0,29,13470
1,1,0,30,13532
1,1,0,31,13634
1,2,0,0,14436
1,2,0,1,14517
1,2,0,2,14507
1,2,0,3,14498
1,2,0,4,14450
1,2,0,5,14489
1,2,0,6,14474
1,2,0,7,14452
1,2,0,8,14462
1,2,0,9,14245
1,2,0,10,14509
1,2,0,11,14429
1,2,0,12,14278
1,2,0,13,14530
1,2,0,14,14498
1,2,0,15,14247
1,2,0,16,14230
1,2,0,17,14190
1,2,0,18,14527
1,2,0,19,14502
1,2,0,20,14254
1,2,0,21,14455
1,2,0,22,14411
1,2,0,23,14235
1,2,0,24,14569
1,2,0,25,14535
1,2,0,26,14497
1,2,0,27,14410
1,2,0,28,14415
1,2,0,29,14453
1,2,0,30,14231
1,2,0,31,14527
1,3,0,0,14686
1,3,0,1,14603
1,3,0,2,14695
1,3,0,3,14652
1,3,0,4,14679
1,3,0,5,14698
1,3,0,6,14652
1,3,0,7,14657
1,3,0,8,14689
1,3,0,9,14746
1,3,0,10,14592
1,3,0,11,14535
1,3,0,12,14762
1,3,0,13,14668
1,3,0,14,14606
1,3,0,15,14713
1,3,0,16,14596
1,3,0,17,14570
1,3,0,18,14642
1,3,0,19,14720
1,3,0,20,14639
1,3,0,21,14647
1,3,0,22,14668
1,3,0,23,14445
1,3,0,24,14698
1,3,0,25,14722
1,3,0,26,14705
1,3,0,27,14700
1,3,0,28,14677
1,3,0,29,14717
1,3,0,30,14687
1,3,0,31,14630
1,4,0,0,26715
1,4,0,1,26441
1,4,0,2,26507
1,4,0,3,27031
1,4,0,4,26793
1,4,0,5,26299
1,4,0,6,26670
1,4,0,7,26666
1,4,0,8,26582
1,4,0,9,26732
1,4,0,10,26658
1,4,0,11,26606
1,4,0,12,26545
1,4,0,13,26625
1,4,0,14,26741
1,4,0,15,26677
1,4,0,16,26666
1,4,0,17,26634
1,4,0,18,26614
1,4,0,19,26598
1,4,0,20,26579
1,4,0,21,26588
1,4,0,22,26692
1,4,0,23,26651
1,4,0,24,26600
1,4,0,25,26636
1,4,0,26,26218
1,4,0,27,26327
1,4,0,28,26672
1,4,0,29,26671
1,4,0,30,26537
1,4,0,31,26678
1,5,0,0,26723
1,5,0,1,26721
1,5,0,2,26745
1,5,0,3,26588
1,5,0,4,26591
1,5,0,5,26782
1,5,0,6,26793
1,5,0,7,26734
1,5,0,8,26806
1,5,0,9,26812
1,5,0,10,26738
1,5,0,11,26334
1,5,0,12,26715
1,5,0,13,26778
1,5,0,14,26695
1,5,0,15,26918
1,5,0,16,26713
1,5,0,17,26595
1,5,0,18,26344
