family,cut,block,observation,cycles
cpucycles tracesetup 0 amd64-perfpmcff precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 1 amd64-perfpmc precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 2 amd64-pmcff precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 3 amd64-tsc precision 1016 scaling 0.467415 only32 0
cpucycles tracesetup 4 amd64-tscasm precision 1026 scaling 0.467415 only32 0
cpucycles tracesetup 5 default-perfevent precision 203 scaling 1.000000 only32 0
cpucycles tracesetup 6 default-mach precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 7 default-monotonic precision 1076 scaling 1.400000 only32 0
cpucycles tracesetup 8 default-gettimeofday precision 2440 scaling 1400.000000 only32 0
cpucycles tracesetup 9 default-zero precision 0 scaling 0.000000 only32 0
0,0,0,0,3405
0,0,0,1,2834
0,0,0,2,2809
0,0,0,3,2741
0,0,0,4,2812
0,0,0,5,2808
0,0,0,6,2792
0,0,0,7,2782
0,0,0,8,2782
0,0,0,9,2790
0,0,0,10,2781
0,0,0,11,2825
0,0,0,12,2788
0,0,0,13,2798
0,0,0,14,2791
0,0,0,15,2794
0,0,0,16,2800
0,0,0,17,2793
0,0,0,18,2775
0,0,0,19,2850
0,0,0,20,2777
0,0,0,21,2814
0,0,0,22,2770
0,0,0,23,2798
0,0,0,24,2792
0,0,0,25,2738
0,0,0,26,2739
0,0,0,27,2787
0,0,0,28,2775
0,0,0,29,2773
0,0,0,30,2793
0,0,0,31,2800
0,1,0,0,3460
0,1,0,1,3545
0,1,0,2,3574
0,1,0,3,3574
0,1,0,4,3581
0,1,0,5,3556
0,1,0,6,3531
0,1,0,7,3571
0,1,0,8,3557
0,1,0,9,3548
0,1,0,10,3565
0,1,0,11,3586
0,1,0,12,3520
0,1,0,13,3525
0,1,0,14,3578
0,1,0,15,3564
0,1,0,16,3567
0,1,0,17,3524
0,1,0,18,3544
0,1,0,19,3557
0,1,0,20,3537
0,1,0,21,3547
0,1,0,22,3564
0,1,0,23,3565
0,1,0,24,3549
0,1,0,25,3522
0,1,0,26,3563
0,1,0,27,3555
0,1,0,28,3538
0,1,0,29,3553
0,1,0,30,3559
0,1,0,31,3485
0,2,0,0,4577
0,2,0,1,4526
0,2,0,2,4579
0,2,0,3,4639
0,2,0,4,4522
0,2,0,5,4587
0,2,0,6,4543
0,2,0,7,4609
0,2,0,8,4623
0,2,0,9,4527
0,2,0,10,4590
0,2,0,11,4582
0,2,0,12,4576
0,2,0,13,4626
0,2,0,14,4569
0,2,0,15,4593
0,2,0,16,4549
0,2,0,17,4613
0,2,0,18,4557
0,2,0,19,4595
0,2,0,20,4630
0,2,0,21,4608
0,2,0,22,4566
0,2,0,23,4519
0,2,0,24,4593
0,2,0,25,4672
0,2,0,26,4587
0,2,0,27,4581
0,2,0,28,4583
0,2,0,29,4591
0,2,0,30,4522
0,2,0,31,4506
0,3,0,0,7030
0,3,0,1,7162
0,3,0,2,7179
0,3,0,3,7169
0,3,0,4,7185
0,3,0,5,7009
0,3,0,6,7132
0,3,0,7,7131
0,3,0,8,7135
0,3,0,9,7171
0,3,0,10,7190
0,3,0,11,7089
0,3,0,12,7223
0,3,0,13,7174
0,3,0,14,7137
0,3,0,15,6963
0,3,0,16,7136
0,3,0,17,7099
0,3,0,18,7100
0,3,0,19,7146
0,3,0,20,7154
0,3,0,21,7081
0,3,0,22,7152
0,3,0,23,7097
0,3,0,24,7061
0,3,0,25,7076
0,3,0,26,7023
0,3,0,27,7195
0,3,0,28,7183
0,3,0,29,7151
0,3,0,30,7004
0,3,0,31,7048
0,4,0,0,7745
0,4,0,1,7778
0,4,0,2,7859
0,4,0,3,7847
0,4,0,4,7729
0,4,0,5,7740
0,4,0,6,7906
0,4,0,7,7887
0,4,0,8,7915
0,4,0,9,7850
0,4,0,10,7939
0,4,0,11,7834
0,4,0,12,7879
0,4,0,13,7754
0,4,0,14,7790
0,4,0,15,7858
0,4,0,16,7885
0,4,0,17,7845
0,4,0,18,7883
0,4,0,19,7878
0,4,0,20,7902
0,4,0,21,7838
0,4,0,22,7798
0,4,0,23,7691
0,4,0,24,7709
0,4,0,25,7906
0,4,0,26,7888
0,4,0,27,7860
0,4,0,28,7875
0,4,0,29,7927
0,4,0,30,7880
0,4,0,31,7891
0,5,0,0,9087
0,5,0,1,8926
0,5,0,2,8968
0,5,0,3,8839
0,5,0,4,8805
0,5,0,5,8899
0,5,0,6,8933
0,5,0,7,8910
0,5,0,8,8902
0,5,0,9,8854
0,5,0,10,9043
0,5,0,11,8834
0,5,0,12,8909
0,5,0,13,8961
0,5,0,14,8917
0,5,0,15,8897
0,5,0,16,8861
0,5,0,17,8835
0,5,0,18,8811
0,5,0,19,8959
0,5,0,20,8844
0,5,0,21,9052
0,5,0,22,8872
0,5,0,23,8794
0,5,0,24,8963
0,5,0,25,8806
0,5,0,26,8899
0,5,0,27,8878
0,5,0,28,8830
0,5,0,29,8776
0,5,0,30,8892
0,5,0,31,8820
0,6,0,0,9640
0,6,0,1,9682
0,6,0,2,9622
0,6,0,3,9669
0,6,0,4,9657
0,6,0,5,9684
0,6,0,6,9639
0,6,0,7,9655
0,6,0,8,9598
0,6,0,9,9699
0,6,0,10,9706
0,6,0,11,9513
0,6,0,12,9714
0,6,0,13,9610
0,6,0,14,9709
0,6,0,15,9722
0,6,0,16,9585
0,6,0,17,9675
0,6,0,18,9586
0,6,0,19,9771
0,6,0,20,9759
0,6,0,21,9532
0,6,0,22,9739
0,6,0,23,9553
0,6,0,24,9631
0,6,0,25,9630
0,6,0,26,9586
0,6,0,27,9521
0,6,0,28,9619
0,6,0,29,9614
0,6,0,30,9661
0,6,0,31,9699
0,7,0,0,10533
0,7,0,1,10632
0,7,0,2,10761
0,7,0,3,10863
0,7,0,4,10698
0,7,0,5,10683
0,7,0,6,10536
0,7,0,7,10822
0,7,0,8,10845
0,7,0,9,10929
0,7,0,10,10640
0,7,0,11,10809
0,7,0,12,10613
0,7,0,13,10791
0,7,0,14,10598
0,7,0,15,10561
0,7,0,16,10691
0,7,0,17,10659
0,7,0,18,10649
0,7,0,19,10675
0,7,0,20,10671
0,7,0,21,10591
0,7,0,22,10640
0,7,0,23,10646
0,7,0,24,10669
0,7,0,25,10622
0,7,0,26,10810
0,7,0,27,10483
0,7,0,28,10559
0,7,0,29,10655
0,7,0,30,10624
0,7,0,31,10627
0,8,0,0,21106
0,8,0,1,21401
0,8,0,2,21101
0,8,0,3,21169
0,8,0,4,21224
0,8,0,5,21205
0,8,0,6,21210
0,8,0,7,21103
0,8,0,8,21298
0,8,0,9,21340
0,8,0,10,21136
0,8,0,11,21427
0,8,0,12,21421
0,8,0,13,21413
0,8,0,14,21117
0,8,0,15,21229
0,8,0,16,21422
0,8,0,17,21464
0,8,0,18,21161
0,8,0,19,21317
0,8,0,20,21131
0,8,0,21,21682
0,8,0,22,21401
0,8,0,23,21204
0,8,0,24,21377
0,8,0,25,21136
0,8,0,26,21226
0,8,0,27,21443
0,8,0,28,21201
0,8,0,29,21357
0,8,0,30,21130
0,8,0,31,21344
0,9,0,0,21536
0,9,0,1,21413
0,9,0,2,21356
0,9,0,3,21348
0,9,0,4,21225
0,9,0,5,21318
0,9,0,6,21178
0,9,0,7,21382
0,9,0,8,21543
0,9,0,9,21172
0,9,0,10,21125
0,9,0,11,21191
0,9,0,12,21358
0,9,0,13,21217
0,9,0,14,21364
0,9,0,15,21291
0,9,0,16,21409
0,9,0,17,21345
0,9,0,18,21338
0,9,0,19,21331
0,9,0,20,21130
0,9,0,21,21851
0,9,0,22,21270
0,9,0,23,21337
0,9,0,24,21216
0,9,0,25,21269
0,9,0,26,21354
0,9,0,27,21331
0,9,0,28,21302
0,9,0,29,21255
0,9,0,30,21550
0,9,0,31,21338
1,0,0,0,420
1,0,0,1,369
1,0,0,2,353
1,0,0,3,359
1,0,0,4,354
1,0,0,5,362
1,0,0,6,376
1,0,0,7,361
1,0,0,8,363
1,0,0,9,372
1,0,0,10,365
1,0,0,11,361
1,0,0,12,367
1,0,0,13,365
1,0,0,14,359
1,0,0,15,373
1,0,0,16,373
1,0,0,17,368
1,0,0,18,371
1,0,0,19,369
1,0,0,20,356
1,0,0,21,370
1,0,0,22,368
1,0,0,23,356
1,0,0,24,369
1,0,0,25,373
1,0,0,26,379
1,0,0,27,369
1,0,0,28,360
1,0,0,29,358
1,0,0,30,365
1,0,0,31,370
1,1,0,0,13459
1,1,0,1,13689
1,1,0,2,13724
1,1,0,3,13717
1,1,0,4,13679
1,1,0,5,13771
1,1,0,6,13691
1,1,0,7,13704
1,1,0,8,13714
1,1,0,9,13733
1,1,0,10,13632
1,1,0,11,13749
1,1,0,12,13679
1,1,0,13,13642
1,1,0,14,13562
1,1,0,15,13653
1,1,0,16,13770
1,1,0,17,13538
1,1,0,18,13755
1,1,0,19,13568
1,1,0,20,13521
1,1,0,21,13420
1,1,0,22,13476
1,1,0,23,13509
1,1,0,24,13569
1,1,0,25,13468
1,1,0,26,13433
1,1,0,27,13512
1,1,0,28,13489
1,1,0,29,13467
1,1,0,30,13496
1,1,0,31,13549
1,2,0,0,14220
1,2,0,1,14425
1,2,0,2,14150
1,2,0,3,14542
1,2,0,4,14470
1,2,0,5,14469
1,2,0,6,14469
1,2,0,7,14498
1,2,0,8,14420
1,2,0,9,14413
1,2,0,10,14253
1,2,0,11,14413
1,2,0,12,14496
1,2,0,13,14438
1,2,0,14,14471
1,2,0,15,14458
1,2,0,16,14516
1,2,0,17,14386
1,2,0,18,14446
1,2,0,19,14256
1,2,0,20,14499
1,2,0,21,14529
1,2,0,22,14527
1,2,0,23,14395
1,2,0,24,14465
1,2,0,25,14511
1,2,0,26,14232
1,2,0,27,14487
1,2,0,28,14209
1,2,0,29,14577
1,2,0,30,14469
1,2,0,31,14460
1,3,0,0,14712
1,3,0,1,14650
1,3,0,2,14738
1,3,0,3,14645
1,3,0,4,14651
1,3,0,5,14487
1,3,0,6,14667
1,3,0,7,14647
1,3,0,8,14707
1,3,0,9,14733
1,3,0,10,14718
1,3,0,11,14694
1,3,0,12,14766
1,3,0,13,14653
1,3,0,14,14705
1,3,0,15,14682
1,3,0,16,14469
1,3,0,17,14645
1,3,0,18,14717
1,3,0,19,14741
1,3,0,20,14720
1,3,0,21,14678
1,3,0,22,14673
1,3,0,23,14591
1,3,0,24,14715
1,3,0,25,14653
1,3,0,26,14709
1,3,0,27,14549
1,3,0,28,14588
1,3,0,29,14610
1,3,0,30,14694
1,3,0,31,14655
1,4,0,0,26649
1,4,0,1,26572
1,4,0,2,26646
1,4,0,3,26562
1,4,0,4,26573
1,4,0,5,26608
1,4,0,6,26637
1,4,0,7,26582
1,4,0,8,26566
1,4,0,9,26660
1,4,0,10,26598
1,4,0,11,26448
1,4,0,12,26683
1,4,0,13,26298
1,4,0,14,26677
1,4,0,15,26629
1,4,0,16,26664
1,4,0,17,26711
1,4,0,18,26663
1,4,0,19,26615
1,4,0,20,26544
1,4,0,21,26610
1,4,0,22,26625
1,4,0,23,26586
1,4,0,24,26725
1,4,0,25,26274
1,4,0,26,26384
1,4,0,27,26574
1,4,0,28,26687
1,4,0,29,26244
1,4,0,30,27198
1,4,0,31,26428
1,5,0,0,26953
1,5,0,1,27006
1,5,0,2,26986
1,5,0,3,26894
1,5,0,4,26650
1,5,0,5,26776
1,5,0,6,26913
1,5,0,7,26348
1,5,0,8,26296
1,5,0,9,26661
1,5,0,10,26839
1,5,0,11,26779
1,5,0,12,26601
1,5,0,13,26756
1,5,0,14,26753
1,5,0,15,26471
1,5,0,16,26717
1,5,0,17,26777
1,5,0,18,26400
