region,block,slot,observation,bank,cycles
0,1,3,16,0,12284
0,1,3,17,1,12427
0,1,3,18,2,12454
0,1,3,19,3,12376
0,1,3,20,4,12336
0,1,3,21,5,12297
0,1,3,22,6,12436
0,1,3,23,7,12460
0,1,3,24,8,12415
0,1,3,25,9,12368
0,1,3,26,10,12404
0,1,3,27,11,12363
0,1,3,28,12,12285
0,1,3,29,13,12395
0,1,3,30,14,12366
0,1,3,31,15,12290
0,2,0,0,0,12332
0,2,0,1,1,16781
0,2,0,2,2,13464
0,2,0,3,3,12368
0,2,0,4,4,12401
0,2,0,5,5,12269
0,2,0,6,6,12323
0,2,0,7,7,12481
0,2,0,8,8,12357
0,2,0,9,9,12300
0,2,0,10,10,12408
0,2,0,11,11,12345
0,2,0,12,12,12345
0,2,0,13,13,12374
0,2,0,14,14,12316
0,2,0,15,15,12373
0,2,0,16,0,12380
0,2,0,17,1,12435
0,2,0,18,2,12290
0,2,0,19,3,12470
0,2,0,20,4,12372
0,2,0,21,5,12343
0,2,0,22,6,12377
0,2,0,23,7,12439
0,2,0,24,8,12284
0,2,0,25,9,12282
0,2,0,26,10,12318
0,2,0,27,11,12465
0,2,0,28,12,12276
0,2,0,29,13,12414
0,2,0,30,14,12363
0,2,0,31,15,12371
0,2,1,0,0,12263
0,2,1,1,1,12339
0,2,1,2,2,12349
0,2,1,3,3,12295
0,2,1,4,4,12320
0,2,1,5,5,12340
0,2,1,6,6,12414
0,2,1,7,7,12340
0,2,1,8,8,12273
0,2,1,9,9,12428
0,2,1,10,10,12285
0,2,1,11,11,12289
0,2,1,12,12,12242
0,2,1,13,13,12255
0,2,1,14,14,12356
0,2,1,15,15,12334
0,2,1,16,0,12454
0,2,1,17,1,12226
0,2,1,18,2,12362
0,2,1,19,3,12325
0,2,1,20,4,12387
0,2,1,21,5,12298
0,2,1,22,6,12206
0,2,1,23,7,12315
0,2,1,24,8,12248
0,2,1,25,9,12250
0,2,1,26,10,12291
0,2,1,27,11,12328
0,2,1,28,12,12330
0,2,1,29,13,12285
0,2,1,30,14,12229
0,2,1,31,15,12260
0,2,2,0,0,12412
0,2,2,1,1,12236
0,2,2,2,2,12307
0,2,2,3,3,12391
0,2,2,4,4,12356
0,2,2,5,5,12311
0,2,2,6,6,12251
0,2,2,7,7,12337
0,2,2,8,8,12327
0,2,2,9,9,12305
0,2,2,10,10,12276
0,2,2,11,11,12226
0,2,2,12,12,12189
0,2,2,13,13,12300
0,2,2,14,14,12305
0,2,2,15,15,12360
0,2,2,16,0,12268
0,2,2,17,1,12277
0,2,2,18,2,12297
0,2,2,19,3,12231
0,2,2,20,4,12328
0,2,2,21,5,12301
0,2,2,22,6,12201
0,2,2,23,7,12315
0,2,2,24,8,12284
0,2,2,25,9,12242
0,2,2,26,10,12285
0,2,2,27,11,12276
0,2,2,28,12,12370
0,2,2,29,13,12348
0,2,2,30,14,12364
0,2,2,31,15,12298
0,2,3,0,0,12187
0,2,3,1,1,12339
0,2,3,2,2,12350
0,2,3,3,3,12339
0,2,3,4,4,12318
0,2,3,5,5,12376
0,2,3,6,6,12392
0,2,3,7,7,12353
0,2,3,8,8,12371
0,2,3,9,9,12495
0,2,3,10,10,12399
0,2,3,11,11,12316
0,2,3,12,12,12333
0,2,3,13,13,12376
0,2,3,14,14,12385
0,2,3,15,15,12314
0,2,3,16,0,12401
0,2,3,17,1,12404
0,2,3,18,2,12384
0,2,3,19,3,12345
0,2,3,20,4,12379
0,2,3,21,5,12321
0,2,3,22,6,12341
0,2,3,23,7,12465
0,2,3,24,8,12457
0,2,3,25,9,12429
0,2,3,26,10,12426
0,2,3,27,11,12402
0,2,3,28,12,12422
0,2,3,29,13,12538
0,2,3,30,14,12497
0,2,3,31,15,12487
0,3,0,0,0,12236
0,3,0,1,1,12297
0,3,0,2,2,12311
0,3,0,3,3,12358
0,3,0,4,4,12295
0,3,0,5,5,12339
0,3,0,6,6,12339
0,3,0,7,7,12271
0,3,0,8,8,12277
0,3,0,9,9,12241
0,3,0,10,10,12356
0,3,0,11,11,12354
0,3,0,12,12,12399
0,3,0,13,13,12272
0,3,0,14,14,12278
0,3,0,15,15,12298
0,3,0,16,0,12313
0,3,0,17,1,12198
0,3,0,18,2,12325
0,3,0,19,3,12293
0,3,0,20,4,12321
0,3,0,21,5,12355
0,3,0,22,6,12349
0,3,0,23,7,12294
0,3,0,24,8,12266
0,3,0,25,9,12346
0,3,0,26,10,12299
0,3,0,27,11,12301
0,3,0,28,12,12268
0,3,0,29,13,12358
0,3,0,30,14,12312
0,3,0,31,15,12322
0,3,1,0,0,12377
0,3,1,1,1,12386
0,3,1,2,2,12494
0,3,1,3,3,12337
0,3,1,4,4,12505
0,3,1,5,5,12487
0,3,1,6,6,12496
0,3,1,7,7,12405
0,3,1,8,8,12486
0,3,1,9,9,12299
0,3,1,10,10,12295
0,3,1,11,11,12328
0,3,1,12,12,12385
0,3,1,13,13,12444
0,3,1,14,14,12463
0,3,1,15,15,12432
0,3,1,16,0,12368
0,3,1,17,1,12356
0,3,1,18,2,12508
0,3,1,19,3,12285
0,3,1,20,4,12296
0,3,1,21,5,12357
0,3,1,22,6,12345
0,3,1,23,7,12364
0,3,1,24,8,12418
0,3,1,25,9,12328
0,3,1,26,10,12358
0,3,1,27,11,12319
0,3,1,28,12,12309
0,3,1,29,13,12407
0,3,1,30,14,12326
0,3,1,31,15,12301
0,3,2,0,0,12337
0,3,2,1,1,12345
0,3,2,2,2,12359
0,3,2,3,3,12389
0,3,2,4,4,12371
0,3,2,5,5,12433
0,3,2,6,6,12358
0,3,2,7,7,12369
0,3,2,8,8,12354
0,3,2,9,9,12514
0,3,2,10,10,12454
0,3,2,11,11,12424
0,3,2,12,12,12481
0,3,2,13,13,12399
0,3,2,14,14,12308
0,3,2,15,15,12327
0,3,2,16,0,12268
0,3,2,17,1,12323
0,3,2,18,2,12303
0,3,2,19,3,12415
0,3,2,20,4,12284
0,3,2,21,5,12402
0,3,2,22,6,12405
0,3,2,23,7,12367
0,3,2,24,8,12450
0,3,2,25,9,12237
0,3,2,26,10,12405
0,3,2,27,11,12314
0,3,2,28,12,12350
0,3,2,29,13,12339
0,3,2,30,14,12371
0,3,2,31,15,12330
0,3,3,0,0,12347
0,3,3,1,1,12345
0,3,3,2,2,12333
0,3,3,3,3,12310
0,3,3,4,4,12312
0,3,3,5,5,12273
0,3,3,6,6,12307
0,3,3,7,7,12282
0,3,3,8,8,12276
0,3,3,9,9,12288
0,3,3,10,10,12360
0,3,3,11,11,12286
0,3,3,12,12,12222
0,3,3,13,13,12349
0,3,3,14,14,12323
0,3,3,15,15,12296
0,3,3,16,0,12324
0,3,3,17,1,12230
0,3,3,18,2,12333
0,3,3,19,3,12299
0,3,3,20,4,12423
0,3,3,21,5,12268
0,3,3,22,6,12349
0,3,3,23,7,12247
0,3,3,24,8,12267
0,3,3,25,9,12283
0,3,3,26,10,12274
0,3,3,27,11,12293
0,3,3,28,12,12294
0,3,3,29,13,12407
0,3,3,30,14,12285
0,3,3,31,15,12291
0,4,0,0,0,12300
0,4,0,1,1,12409
0,4,0,2,2,12288
0,4,0,3,3,12310
0,4,0,4,4,12363
0,4,0,5,5,12492
0,4,0,6,6,12364
0,4,0,7,7,12379
0,4,0,8,8,12355
0,4,0,9,9,12411
0,4,0,10,10,12308
0,4,0,11,11,12337
0,4,0,12,12,12321
0,4,0,13,13,12406
0,4,0,14,14,12346
0,4,0,15,15,12298
0,4,0,16,0,12375
0,4,0,17,1,12468
0,4,0,18,2,12330
0,4,0,19,3,12467
0,4,0,20,4,12515
0,4,0,21,5,12512
0,4,0,22,6,12445
0,4,0,23,7,12536
0,4,0,24,8,12415
0,4,0,25,9,12483
0,4,0,26,10,12324
0,4,0,27,11,12303
0,4,0,28,12,12384
0,4,0,29,13,12401
0,4,0,30,14,12354
0,4,0,31,15,12498
0,4,1,0,0,12485
0,4,1,1,1,12303
0,4,1,2,2,12363
0,4,1,3,3,12286
0,4,1,4,4,12318
0,4,1,5,5,12309
0,4,1,6,6,12337
0,4,1,7,7,12455
0,4,1,8,8,12448
0,4,1,9,9,12448
0,4,1,10,10,12381
0,4,1,11,11,12326
0,4,1,12,12,12382
0,4,1,13,13,12342
0,4,1,14,14,12230
0,4,1,15,15,12298
0,4,1,16,0,12395
0,4,1,17,1,12387
0,4,1,18,2,12269
0,4,1,19,3,12304
0,4,1,20,4,12324
0,4,1,21,5,12363
0,4,1,22,6,12418
0,4,1,23,7,12330
0,4,1,24,8,12344
0,4,1,25,9,12328
0,4,1,26,10,12269
0,4,1,27,11,12346
0,4,1,28,12,12343
0,4,1,29,13,12412
0,4,1,30,14,12290
0,4,1,31,15,12372
0,4,2,0,0,12289
0,4,2,1,1,12274
0,4,2,2,2,12379
0,4,2,3,3,12451
0,4,2,4,4,12380
0,4,2,5,5,12248
0,4,2,6,6,12370
0,4,2,7,7,12391
0,4,2,8,8,12351
0,4,2,9,9,12307
0,4,2,10,10,12319
0,4,2,11,11,12311
0,4,2,12,12,12380
0,4,2,13,13,12420
0,4,2,14,14,12446
0,4,2,15,15,12260
0,4,2,16,0,12293
0,4,2,17,1,12351
0,4,2,18,2,12460
0,4,2,19,3,12337
0,4,2,20,4,12325
0,4,2,21,5,12346
0,4,2,22,6,12384
0,4,2,23,7,12243
0,4,2,24,8,12373
0,4,2,25,9,12328
0,4,2,26,10,12293
0,4,2,27,11,12374
0,4,2,28,12,12400
0,4,2,29,13,12323
0,4,2,30,14,12320
0,4,2,31,15,12442
0,4,3,0,0,12340
0,4,3,1,1,12406
0,4,3,2,2,12529
0,4,3,3,3,12540
0,4,3,4,4,12524
0,4,3,5,5,12490
0,4,3,6,6,12391
0,4,3,7,7,12458
0,4,3,8,8,12467
0,4,3,9,9,12305
0,4,3,10,10,12542
0,4,3,11,11,12431
0,4,3,12,12,12483
0,4,3,13,13,12480
0,4,3,14,14,12390
0,4,3,15,15,12404
0,4,3,16,0,12474
0,4,3,17,1,12406
0,4,3,18,2,12451
0,4,3,19,3,12349
0,4,3,20,4,12462
0,4,3,21,5,12399
0,4,3,22,6,12470
0,4,3,23,7,12444
0,4,3,24,8,12483
0,4,3,25,9,12472
0,4,3,26,10,12463
0,4,3,27,11,12440
0,4,3,28,12,12476
0,4,3,29,13,12581
0,4,3,30,14,12408
0,4,3,31,15,12332
0,5,0,0,0,12403
0,5,0,1,1,12275
0,5,0,2,2,12365
0,5,0,3,3,12397
0,5,0,4,4,12389
0,5,0,5,5,12351
0,5,0,6,6,12457
0,5,0,7,7,12405
0,5,0,8,8,12403
0,5,0,9,9,12300
0,5,0,10,10,12300
0,5,0,11,11,12418
0,5,0,12,12,12408
0,5,0,13,13,12332
0,5,0,14,14,12458
0,5,0,15,15,12420
0,5,0,16,0,12377
0,5,0,17,1,12339
0,5,0,18,2,12439
0,5,0,19,3,12266
0,5,0,20,4,12329
0,5,0,21,5,12385
0,5,0,22,6,12390
0,5,0,23,7,12398
0,5,0,24,8,12449
0,5,0,25,9,12389
0,5,0,26,10,12431
0,5,0,27,11,12386
0,5,0,28,12,12332
0,5,0,29,13,12354
0,5,0,30,14,12334
0,5,0,31,15,12369
0,5,1,0,0,12307
0,5,1,1,1,12474
0,5,1,2,2,12480
0,5,1,3,3,12519
0,5,1,4,4,12503
0,5,1,5,5,12485
0,5,1,6,6,12488
0,5,1,7,7,12422
0,5,1,8,8,12417
0,5,1,9,9,12481
0,5,1,10,10,12543
0,5,1,11,11,12415
0,5,1,12,12,12408
0,5,1,13,13,12459
0,5,1,14,14,12428
0,5,1,15,15,12419
0,5,1,16,0,12429
0,5,1,17,1,12552
0,5,1,18,2,12434
0,5,1,19,3,12452
0,5,1,20,4,12477
0,5,1,21,5,12473
0,5,1,22,6,12456
0,5,1,23,7,12518
0,5,1,24,8,12410
0,5,1,25,9,12468
0,5,1,26,10,12511
0,5,1,27,11,12454
0,5,1,28,12,12489
0,5,1,29,13,12527
0,5,1,30,14,12458
0,5,1,31,15,12446
0,5,2,0,0,12399
0,5,2,1,1,12454
0,5,2,2,2,12312
0,5,2,3,3,12453
0,5,2,4,4,12395
0,5,2,5,5,12420
0,5,2,6,6,12478
0,5,2,7,7,12498
0,5,2,8,8,12460
0,5,2,9,9,12507
0,5,2,10,10,12437
0,5,2,11,11,12422
0,5,2,12,12,12416
0,5,2,13,13,12527
0,5,2,14,14,12451
0,5,2,15,15,12426
0,5,2,16,0,12467
0,5,2,17,1,12454
0,5,2,18,2,12435
0,5,2,19,3,12497
0,5,2,20,4,12478
0,5,2,21,5,12486
0,5,2,22,6,12481
0,5,2,23,7,12459
0,5,2,24,8,12417
0,5,2,25,9,12361
0,5,2,26,10,12496
0,5,2,27,11,12466
0,5,2,28,12,12438
0,5,2,29,13,12493
0,5,2,30,14,12471
0,5,2,31,15,12468
0,5,3,0,0,12396
0,5,3,1,1,12379
0,5,3,2,2,12339
0,5,3,3,3,12383
0,5,3,4,4,12329
0,5,3,5,5,12282
0,5,3,6,6,12288
0,5,3,7,7,12387
0,5,3,8,8,12320
0,5,3,9,9,12232
0,5,3,10,10,12269
0,5,3,11,11,12329
0,5,3,12,12,12263
0,5,3,13,13,12306
0,5,3,14,14,12283
0,5,3,15,15,12308
0,5,3,16,0,12226
0,5,3,17,1,12248
0,5,3,18,2,12271
0,5,3,19,3,12277
0,5,3,20,4,12271
0,5,3,21,5,12299
0,5,3,22,6,12277
0,5,3,23,7,12221
0,5,3,24,8,12239
0,5,3,25,9,12307
0,5,3,26,10,12442
0,5,3,27,11,12255
0,5,3,28,12,12315
0,5,3,29,13,12296
0,5,3,30,14,12276
0,5,3,31,15,12325
0,6,0,0,0,12348
0,6,0,1,1,12321
0,6,0,2,2,12332
0,6,0,3,3,12410
0,6,0,4,4,12517
0,6,0,5,5,12498
0,6,0,6,6,12525
0,6,0,7,7,12391
0,6,0,8,8,12489
0,6,0,9,9,12336
0,6,0,10,10,12333
0,6,0,11,11,12438
0,6,0,12,12,12462
0,6,0,13,13,12409
0,6,0,14,14,12357
0,6,0,15,15,12367
0,6,0,16,0,12393
0,6,0,17,1,12387
0,6,0,18,2,12338
0,6,0,19,3,12498
0,6,0,20,4,12440
0,6,0,21,5,12425
0,6,0,22,6,12341
0,6,0,23,7,12331
0,6,0,24,8,12429
0,6,0,25,9,12380
0,6,0,26,10,12293
0,6,0,27,11,12267
0,6,0,28,12,12307
0,6,0,29,13,12507
0,6,0,30,14,12308
0,6,0,31,15,12490
0,6,1,0,0,12332
0,6,1,1,1,12378
0,6,1,2,2,12434
0,6,1,3,3,12220
0,6,1,4,4,12381
0,6,1,5,5,12394
0,6,1,6,6,12211
0,6,1,7,7,12249
0,6,1,8,8,12453
0,6,1,9,9,12371
0,6,1,10,10,12321
0,6,1,11,11,12314
0,6,1,12,12,12287
0,6,1,13,13,12333
0,6,1,14,14,12306
0,6,1,15,15,12335
0,6,1,16,0,12388
0,6,1,17,1,12251
0,6,1,18,2,12443
0,6,1,19,3,12372
0,6,1,20,4,12390
0,6,1,21,5,12361
0,6,1,22,6,12335
0,6,1,23,7,12278
0,6,1,24,8,12291
0,6,1,25,9,12302
0,6,1,26,10,12293
0,6,1,27,11,12320
0,6,1,28,12,12278
0,6,1,29,13,12441
0,6,1,30,14,12260
0,6,1,31,15,12388
0,6,2,0,0,12324
0,6,2,1,1,12255
0,6,2,2,2,12408
0,6,2,3,3,12252
0,6,2,4,4,12366
0,6,2,5,5,12319
0,6,2,6,6,12434
0,6,2,7,7,12344
0,6,2,8,8,12496
0,6,2,9,9,12447
0,6,2,10,10,12354
0,6,2,11,11,12346
0,6,2,12,12,12456
0,6,2,13,13,12359
0,6,2,14,14,12239
0,6,2,15,15,12349
0,6,2,16,0,12254
0,6,2,17,1,12347
0,6,2,18,2,12395
0,6,2,19,3,12296
0,6,2,20,4,12396
0,6,2,21,5,12349
0,6,2,22,6,12245
0,6,2,23,7,12393
0,6,2,24,8,12260
0,6,2,25,9,12268
0,6,2,26,10,12292
0,6,2,27,11,12321
0,6,2,28,12,12235
0,6,2,29,13,12245
0,6,2,30,14,12222
0,6,2,31,15,12443
0,6,3,0,0,12318
0,6,3,1,1,12403
0,6,3,2,2,12471
0,6,3,3,3,12400
0,6,3,4,4,12452
0,6,3,5,5,12449
0,6,3,6,6,12535
0,6,3,7,7,12447
0,6,3,8,8,12444
0,6,3,9,9,12471
0,6,3,10,10,12462
0,6,3,11,11,12410
0,6,3,12,12,12432
0,6,3,13,13,12467
0,6,3,14,14,12373
0,6,3,15,15,12474
0,6,3,16,0,12502
0,6,3,17,1,12427
0,6,3,18,2,12435
0,6,3,19,3,12469
0,6,3,20,4,12530
0,6,3,21,5,12413
0,6,3,22,6,12512
0,6,3,23,7,12444
0,6,3,24,8,12376
0,6,3,25,9,12478
0,6,3,26,10,12429
0,6,3,27,11,12472
0,6,3,28,12,12464
0,6,3,29,13,12447
0,6,3,30,14,12439
0,6,3,31,15,12470
0,7,0,0,0,12310
0,7,0,1,1,12363
0,7,0,2,2,12311
0,7,0,3,3,12347
0,7,0,4,4,12358
0,7,0,5,5,12272
0,7,0,6,6,12267
0,7,0,7,7,12310
0,7,0,8,8,12264
0,7,0,9,9,12270
0,7,0,10,10,12268
0,7,0,11,11,12302
0,7,0,12,12,12397
0,7,0,13,13,12285
0,7,0,14,14,12275
0,7,0,15,15,12298
0,7,0,16,0,12243
0,7,0,17,1,12272
0,7,0,18,2,12354
0,7,0,19,3,12347
0,7,0,20,4,12264
0,7,0,21,5,12258
0,7,0,22,6,12309
0,7,0,23,7,12378
0,7,0,24,8,12201
0,7,0,25,9,12262
0,7,0,26,10,12223
0,7,0,27,11,12278
0,7,0,28,12,12256
0,7,0,29,13,12260
0,7,0,30,14,12436
0,7,0,31,15,12380
0,7,1,0,0,12385
0,7,1,1,1,12259
0,7,1,2,2,12190
0,7,1,3,3,12349
0,7,1,4,4,12384
0,7,1,5,5,12377
0,7,1,6,6,12341
0,7,1,7,7,12358
0,7,1,8,8,12293
0,7,1,9,9,12345
0,7,1,10,10,12353
0,7,1,11,11,12365
0,7,1,12,12,12369
0,7,1,13,13,12325
0,7,1,14,14,12304
0,7,1,15,15,12392
0,7,1,16,0,12301
0,7,1,17,1,12392
0,7,1,18,2,12362
0,7,1,19,3,12355
0,7,1,20,4,12377
0,7,1,21,5,12400
0,7,1,22,6,12371
0,7,1,23,7,12323
0,7,1,24,8,12743
0,7,1,25,9,12722
0,7,1,26,10,12383
0,7,1,27,11,12513
0,7,1,28,12,12403
0,7,1,29,13,12418
0,7,1,30,14,12340
0,7,1,31,15,12347
0,7,2,0,0,12422
0,7,2,1,1,12304
0,7,2,2,2,12563
0,7,2,3,3,12461
0,7,2,4,4,12373
0,7,2,5,5,12280
0,7,2,6,6,12361
0,7,2,7,7,12309
0,7,2,8,8,12348
0,7,2,9,9,12307
0,7,2,10,10,12276
0,7,2,11,11,12307
0,7,2,12,12,12346
0,7,2,13,13,12347
0,7,2,14,14,12270
0,7,2,15,15,12345
0,7,2,16,0,12530
0,7,2,17,1,12411
0,7,2,18,2,12360
0,7,2,19,3,12371
0,7,2,20,4,12338
0,7,2,21,5,12327
0,7,2,22,6,12358
0,7,2,23,7,12356
0,7,2,24,8,12322
0,7,2,25,9,12314
0,7,2,26,10,12422
0,7,2,27,11,12313
0,7,2,28,12,12331
0,7,2,29,13,12342
0,7,2,30,14,12382
0,7,2,31,15,12394
0,7,3,0,0,12255
0,7,3,1,1,12309
0,7,3,2,2,12310
0,7,3,3,3,12301
0,7,3,4,4,12298
0,7,3,5,5,12374
0,7,3,6,6,12386
0,7,3,7,7,12451
0,7,3,8,8,12455
0,7,3,9,9,12470
0,7,3,10,10,12362
0,7,3,11,11,12396
0,7,3,12,12,12419
0,7,3,13,13,12323
0,7,3,14,14,12255
0,7,3,15,15,12349
0,7,3,16,0,12350
0,7,3,17,1,12331
0,7,3,18,2,12324
0,7,3,19,3,12288
0,7,3,20,4,12298
0,7,3,21,5,12281
0,7,3,22,6,12388
0,7,3,23,7,12331
0,7,3,24,8,12328
0,7,3,25,9,12347
0,7,3,26,10,12240
0,7,3,27,11,12278
0,7,3,28,12,12264
0,7,3,29,13,12367
0,7,3,30,14,12326
0,7,3,31,15,12252
1,0,0,0,0,28367
1,0,0,1,1,28357
1,0,0,2,2,28300
1,0,0,3,3,28305
1,0,0,4,4,28128
1,0,0,5,5,28293
1,0,0,6,6,28122
1,0,0,7,7,28335
1,0,0,8,8,28184
1,0,0,9,9,28330
1,0,0,10,10,28456
1,0,0,11,11,28208
1,0,0,12,12,28257
1,0,0,13,13,28273
1,0,0,14,14,28227
1,0,0,15,15,28178
1,0,0,16,0,28219
1,0,0,17,1,28101
1,0,0,18,2,28257
1,0,0,19,3,28302
1,0,0,20,4,28095
1,0,0,21,5,28286
1,0,0,22,6,28145
1,0,0,23,7,28330
1,0,0,24,8,28454
1,0,0,25,9,28212
1,0,0,26,10,28415
1,0,0,27,11,28315
1,0,0,28,12,28311
1,0,0,29,13,28036
1,0,0,30,14,28030
1,0,0,31,15,28131
1,0,1,0,0,28237
1,0,1,1,1,28241
1,0,1,2,2,28223
1,0,1,3,3,28408
1,0,1,4,4,29175
1,0,1,5,5,28459
1,0,1,6,6,28356
1,0,1,7,7,28239
1,0,1,8,8,28341
1,0,1,9,9,28352
1,0,1,10,10,28311
1,0,1,11,11,28553
1,0,1,12,12,28286
1,0,1,13,13,28262
1,0,1,14,14,28199
1,0,1,15,15,28297
1,0,1,16,0,28301
1,0,1,17,1,28383
