region,block,slot,observation,bank,cycles
0,2,1,8,8,12398
0,2,1,9,9,12395
0,2,1,10,10,12390
0,2,1,11,11,12446
0,2,1,12,12,12363
0,2,1,13,13,12424
0,2,1,14,14,12839
0,2,1,15,15,12350
0,2,1,16,0,12330
0,2,1,17,1,12442
0,2,1,18,2,12440
0,2,1,19,3,12477
0,2,1,20,4,12336
0,2,1,21,5,12426
0,2,1,22,6,12357
0,2,1,23,7,12360
0,2,1,24,8,12434
0,2,1,25,9,12456
0,2,1,26,10,12384
0,2,1,27,11,12391
0,2,1,28,12,12387
0,2,1,29,13,12402
0,2,1,30,14,12486
0,2,1,31,15,12361
0,2,2,0,0,12312
0,2,2,1,1,12454
0,2,2,2,2,12389
0,2,2,3,3,12363
0,2,2,4,4,12400
0,2,2,5,5,12313
0,2,2,6,6,12388
0,2,2,7,7,12416
0,2,2,8,8,12372
0,2,2,9,9,12384
0,2,2,10,10,12400
0,2,2,11,11,12392
0,2,2,12,12,12485
0,2,2,13,13,12494
0,2,2,14,14,12357
0,2,2,15,15,12378
0,2,2,16,0,12284
0,2,2,17,1,12439
0,2,2,18,2,12387
0,2,2,19,3,12376
0,2,2,20,4,12440
0,2,2,21,5,12491
0,2,2,22,6,12344
0,2,2,23,7,12322
0,2,2,24,8,12366
0,2,2,25,9,12372
0,2,2,26,10,12317
0,2,2,27,11,12365
0,2,2,28,12,12444
0,2,2,29,13,12502
0,2,2,30,14,12260
0,2,2,31,15,12395
0,2,3,0,0,12494
0,2,3,1,1,12428
0,2,3,2,2,12463
0,2,3,3,3,12437
0,2,3,4,4,12520
0,2,3,5,5,12522
0,2,3,6,6,12482
0,2,3,7,7,12452
0,2,3,8,8,12488
0,2,3,9,9,12426
0,2,3,10,10,12505
0,2,3,11,11,12452
0,2,3,12,12,12417
0,2,3,13,13,12541
0,2,3,14,14,12446
0,2,3,15,15,12455
0,2,3,16,0,12519
0,2,3,17,1,12429
0,2,3,18,2,12457
0,2,3,19,3,12455
0,2,3,20,4,12369
0,2,3,21,5,12486
0,2,3,22,6,12485
0,2,3,23,7,12497
0,2,3,24,8,12550
0,2,3,25,9,12487
0,2,3,26,10,12425
0,2,3,27,11,12456
0,2,3,28,12,12437
0,2,3,29,13,12514
0,2,3,30,14,12494
0,2,3,31,15,12352
0,3,0,0,0,12264
0,3,0,1,1,12322
0,3,0,2,2,12396
0,3,0,3,3,12416
0,3,0,4,4,12358
0,3,0,5,5,12337
0,3,0,6,6,12331
0,3,0,7,7,12392
0,3,0,8,8,12370
0,3,0,9,9,12290
0,3,0,10,10,12144
0,3,0,11,11,12360
0,3,0,12,12,12483
0,3,0,13,13,12460
0,3,0,14,14,12755
0,3,0,15,15,12438
0,3,0,16,0,12290
0,3,0,17,1,12391
0,3,0,18,2,12386
0,3,0,19,3,12425
0,3,0,20,4,12265
0,3,0,21,5,12456
0,3,0,22,6,12377
0,3,0,23,7,12438
0,3,0,24,8,12387
0,3,0,25,9,12469
0,3,0,26,10,12465
0,3,0,27,11,12477
0,3,0,28,12,12414
0,3,0,29,13,12292
0,3,0,30,14,12394
0,3,0,31,15,12406
0,3,1,0,0,12495
0,3,1,1,1,12513
0,3,1,2,2,12467
0,3,1,3,3,12480
0,3,1,4,4,12510
0,3,1,5,5,12423
0,3,1,6,6,12404
0,3,1,7,7,12471
0,3,1,8,8,12501
0,3,1,9,9,12520
0,3,1,10,10,12475
0,3,1,11,11,12418
0,3,1,12,12,12498
0,3,1,13,13,12511
0,3,1,14,14,12491
0,3,1,15,15,12477
0,3,1,16,0,12487
0,3,1,17,1,12525
0,3,1,18,2,12484
0,3,1,19,3,12398
0,3,1,20,4,12420
0,3,1,21,5,12379
0,3,1,22,6,12452
0,3,1,23,7,12435
0,3,1,24,8,12463
0,3,1,25,9,12398
0,3,1,26,10,12506
0,3,1,27,11,12473
0,3,1,28,12,12464
0,3,1,29,13,12473
0,3,1,30,14,12427
0,3,1,31,15,12489
0,3,2,0,0,12367
0,3,2,1,1,12441
0,3,2,2,2,12452
0,3,2,3,3,12475
0,3,2,4,4,12479
0,3,2,5,5,12508
0,3,2,6,6,12393
0,3,2,7,7,12513
0,3,2,8,8,12451
0,3,2,9,9,12304
0,3,2,10,10,12425
0,3,2,11,11,12393
0,3,2,12,12,12453
0,3,2,13,13,12396
0,3,2,14,14,12373
0,3,2,15,15,12268
0,3,2,16,0,12349
0,3,2,17,1,12268
0,3,2,18,2,12478
0,3,2,19,3,12300
0,3,2,20,4,12298
0,3,2,21,5,12404
0,3,2,22,6,12426
0,3,2,23,7,12282
0,3,2,24,8,12304
0,3,2,25,9,12356
0,3,2,26,10,12378
0,3,2,27,11,12311
0,3,2,28,12,12372
0,3,2,29,13,12394
0,3,2,30,14,12399
0,3,2,31,15,12411
0,3,3,0,0,12254
0,3,3,1,1,12275
0,3,3,2,2,12321
0,3,3,3,3,12301
0,3,3,4,4,12287
0,3,3,5,5,12335
0,3,3,6,6,12328
0,3,3,7,7,12347
0,3,3,8,8,12332
0,3,3,9,9,12358
0,3,3,10,10,12422
0,3,3,11,11,12530
0,3,3,12,12,12436
0,3,3,13,13,12285
0,3,3,14,14,12545
0,3,3,15,15,12312
0,3,3,16,0,12373
0,3,3,17,1,12452
0,3,3,18,2,12389
0,3,3,19,3,12447
0,3,3,20,4,12323
0,3,3,21,5,13487
0,3,3,22,6,12324
0,3,3,23,7,12448
0,3,3,24,8,12385
0,3,3,25,9,12379
0,3,3,26,10,12388
0,3,3,27,11,12429
0,3,3,28,12,12409
0,3,3,29,13,12325
0,3,3,30,14,12370
0,3,3,31,15,12395
0,4,0,0,0,12340
0,4,0,1,1,12499
0,4,0,2,2,12507
0,4,0,3,3,12503
0,4,0,4,4,12490
0,4,0,5,5,12418
0,4,0,6,6,12399
0,4,0,7,7,12460
0,4,0,8,8,12434
0,4,0,9,9,12433
0,4,0,10,10,12419
0,4,0,11,11,12433
0,4,0,12,12,12388
0,4,0,13,13,12456
0,4,0,14,14,12492
0,4,0,15,15,12441
0,4,0,16,0,12459
0,4,0,17,1,12485
0,4,0,18,2,12500
0,4,0,19,3,12470
0,4,0,20,4,12355
0,4,0,21,5,12361
0,4,0,22,6,12426
0,4,0,23,7,12469
0,4,0,24,8,12446
0,4,0,25,9,12420
0,4,0,26,10,12480
0,4,0,27,11,12414
0,4,0,28,12,12488
0,4,0,29,13,12502
0,4,0,30,14,12396
0,4,0,31,15,12459
0,4,1,0,0,12415
0,4,1,1,1,12402
0,4,1,2,2,12355
0,4,1,3,3,12391
0,4,1,4,4,12390
0,4,1,5,5,12374
0,4,1,6,6,12334
0,4,1,7,7,12406
0,4,1,8,8,12374
0,4,1,9,9,12376
0,4,1,10,10,12372
0,4,1,11,11,12404
0,4,1,12,12,12453
0,4,1,13,13,12401
0,4,1,14,14,12344
0,4,1,15,15,12410
0,4,1,16,0,12381
0,4,1,17,1,12405
0,4,1,18,2,12393
0,4,1,19,3,12443
0,4,1,20,4,12434
0,4,1,21,5,12437
0,4,1,22,6,12426
0,4,1,23,7,12406
0,4,1,24,8,12381
0,4,1,25,9,12451
0,4,1,26,10,12335
0,4,1,27,11,12372
0,4,1,28,12,12408
0,4,1,29,13,12433
0,4,1,30,14,12317
0,4,1,31,15,12359
0,4,2,0,0,12272
0,4,2,1,1,12391
0,4,2,2,2,12383
0,4,2,3,3,12232
0,4,2,4,4,12334
0,4,2,5,5,12422
0,4,2,6,6,12449
0,4,2,7,7,12390
0,4,2,8,8,12427
0,4,2,9,9,12421
0,4,2,10,10,12359
0,4,2,11,11,12383
0,4,2,12,12,12346
0,4,2,13,13,12901
0,4,2,14,14,12425
0,4,2,15,15,12409
0,4,2,16,0,12447
0,4,2,17,1,12404
0,4,2,18,2,16641
0,4,2,19,3,15723
0,4,2,20,4,12269
0,4,2,21,5,12333
0,4,2,22,6,12265
0,4,2,23,7,12306
0,4,2,24,8,12264
0,4,2,25,9,12372
0,4,2,26,10,12408
0,4,2,27,11,12271
0,4,2,28,12,12245
0,4,2,29,13,12226
0,4,2,30,14,12321
0,4,2,31,15,12331
0,4,3,0,0,12377
0,4,3,1,1,12378
0,4,3,2,2,12431
0,4,3,3,3,12440
0,4,3,4,4,12541
0,4,3,5,5,12454
0,4,3,6,6,12468
0,4,3,7,7,12326
0,4,3,8,8,12389
0,4,3,9,9,12390
0,4,3,10,10,12340
0,4,3,11,11,12351
0,4,3,12,12,12431
0,4,3,13,13,12282
0,4,3,14,14,12356
0,4,3,15,15,12353
0,4,3,16,0,12424
0,4,3,17,1,12383
0,4,3,18,2,12318
0,4,3,19,3,12332
0,4,3,20,4,12400
0,4,3,21,5,12266
0,4,3,22,6,12386
0,4,3,23,7,12322
0,4,3,24,8,12361
0,4,3,25,9,12373
0,4,3,26,10,12307
0,4,3,27,11,12450
0,4,3,28,12,12330
0,4,3,29,13,12288
0,4,3,30,14,12389
0,4,3,31,15,12401
0,5,0,0,0,12369
0,5,0,1,1,12267
0,5,0,2,2,12309
0,5,0,3,3,12313
0,5,0,4,4,12422
0,5,0,5,5,12336
0,5,0,6,6,12399
0,5,0,7,7,12415
0,5,0,8,8,12389
0,5,0,9,9,12387
0,5,0,10,10,12390
0,5,0,11,11,12338
0,5,0,12,12,12423
0,5,0,13,13,12324
0,5,0,14,14,12320
0,5,0,15,15,12465
0,5,0,16,0,12345
0,5,0,17,1,12307
0,5,0,18,2,12230
0,5,0,19,3,12318
0,5,0,20,4,12335
0,5,0,21,5,12293
0,5,0,22,6,12285
0,5,0,23,7,12267
0,5,0,24,8,12317
0,5,0,25,9,12294
0,5,0,26,10,12306
0,5,0,27,11,12382
0,5,0,28,12,12432
0,5,0,29,13,12350
0,5,0,30,14,12267
0,5,0,31,15,12345
0,5,1,0,0,12415
0,5,1,1,1,12366
0,5,1,2,2,12329
0,5,1,3,3,12490
0,5,1,4,4,12415
0,5,1,5,5,12331
0,5,1,6,6,12341
0,5,1,7,7,12440
0,5,1,8,8,12421
0,5,1,9,9,12383
0,5,1,10,10,12381
0,5,1,11,11,12442
0,5,1,12,12,12364
0,5,1,13,13,12849
0,5,1,14,14,12481
0,5,1,15,15,12395
0,5,1,16,0,12460
0,5,1,17,1,12321
0,5,1,18,2,12301
0,5,1,19,3,12355
0,5,1,20,4,12412
0,5,1,21,5,12510
0,5,1,22,6,12300
0,5,1,23,7,12269
0,5,1,24,8,12384
0,5,1,25,9,12403
0,5,1,26,10,12336
0,5,1,27,11,12370
0,5,1,28,12,12361
0,5,1,29,13,12364
0,5,1,30,14,12356
0,5,1,31,15,12441
0,5,2,0,0,12462
0,5,2,1,1,12430
0,5,2,2,2,12600
0,5,2,3,3,12482
0,5,2,4,4,12384
0,5,2,5,5,12349
0,5,2,6,6,12421
0,5,2,7,7,12324
0,5,2,8,8,12364
0,5,2,9,9,12469
0,5,2,10,10,12381
0,5,2,11,11,12395
0,5,2,12,12,12402
0,5,2,13,13,12370
0,5,2,14,14,12348
0,5,2,15,15,12358
0,5,2,16,0,12325
0,5,2,17,1,12476
0,5,2,18,2,12376
0,5,2,19,3,12347
0,5,2,20,4,12404
0,5,2,21,5,12389
0,5,2,22,6,12354
0,5,2,23,7,12351
0,5,2,24,8,12414
0,5,2,25,9,12320
0,5,2,26,10,12343
0,5,2,27,11,12343
0,5,2,28,12,12411
0,5,2,29,13,12330
0,5,2,30,14,12446
0,5,2,31,15,12318
0,5,3,0,0,12236
0,5,3,1,1,12354
0,5,3,2,2,12383
0,5,3,3,3,12314
0,5,3,4,4,12464
0,5,3,5,5,12364
0,5,3,6,6,12345
0,5,3,7,7,12338
0,5,3,8,8,12419
0,5,3,9,9,12306
0,5,3,10,10,12325
0,5,3,11,11,12307
0,5,3,12,12,12319
0,5,3,13,13,12378
0,5,3,14,14,12411
0,5,3,15,15,12346
0,5,3,16,0,12277
0,5,3,17,1,12265
0,5,3,18,2,12359
0,5,3,19,3,12402
0,5,3,20,4,12276
0,5,3,21,5,12357
0,5,3,22,6,12379
0,5,3,23,7,12413
0,5,3,24,8,12361
0,5,3,25,9,12425
0,5,3,26,10,12421
0,5,3,27,11,12285
0,5,3,28,12,12348
0,5,3,29,13,12252
0,5,3,30,14,12233
0,5,3,31,15,12394
0,6,0,0,0,12354
0,6,0,1,1,12387
0,6,0,2,2,12569
0,6,0,3,3,12364
0,6,0,4,4,12410
0,6,0,5,5,12327
0,6,0,6,6,12360
0,6,0,7,7,12297
0,6,0,8,8,12392
0,6,0,9,9,12352
0,6,0,10,10,12442
0,6,0,11,11,12473
0,6,0,12,12,12921
0,6,0,13,13,12499
0,6,0,14,14,12473
0,6,0,15,15,12514
0,6,0,16,0,12468
0,6,0,17,1,12406
0,6,0,18,2,12444
0,6,0,19,3,12354
0,6,0,20,4,12472
0,6,0,21,5,12387
0,6,0,22,6,12381
0,6,0,23,7,12423
0,6,0,24,8,12361
0,6,0,25,9,12323
0,6,0,26,10,12365
0,6,0,27,11,12292
0,6,0,28,12,12350
0,6,0,29,13,12324
0,6,0,30,14,12452
0,6,0,31,15,12390
0,6,1,0,0,12351
0,6,1,1,1,12388
0,6,1,2,2,12335
0,6,1,3,3,12421
0,6,1,4,4,12357
0,6,1,5,5,12444
0,6,1,6,6,12454
0,6,1,7,7,12397
0,6,1,8,8,12381
0,6,1,9,9,12439
0,6,1,10,10,12405
0,6,1,11,11,12314
0,6,1,12,12,12419
0,6,1,13,13,12334
0,6,1,14,14,12264
0,6,1,15,15,12357
0,6,1,16,0,12260
0,6,1,17,1,12261
0,6,1,18,2,12327
0,6,1,19,3,12465
0,6,1,20,4,12340
0,6,1,21,5,12350
0,6,1,22,6,12389
0,6,1,23,7,12311
0,6,1,24,8,12395
0,6,1,25,9,12309
0,6,1,26,10,12436
0,6,1,27,11,12318
0,6,1,28,12,12330
0,6,1,29,13,12427
0,6,1,30,14,12494
0,6,1,31,15,12451
0,6,2,0,0,12192
0,6,2,1,1,12285
0,6,2,2,2,12291
0,6,2,3,3,12275
0,6,2,4,4,12266
0,6,2,5,5,12335
0,6,2,6,6,12371
0,6,2,7,7,12215
0,6,2,8,8,12290
0,6,2,9,9,12298
0,6,2,10,10,12344
0,6,2,11,11,12360
0,6,2,12,12,12293
0,6,2,13,13,12359
0,6,2,14,14,12223
0,6,2,15,15,12376
0,6,2,16,0,12270
0,6,2,17,1,12372
0,6,2,18,2,12277
0,6,2,19,3,12329
0,6,2,20,4,12369
0,6,2,21,5,12281
0,6,2,22,6,12368
0,6,2,23,7,12307
0,6,2,24,8,12365
0,6,2,25,9,12337
0,6,2,26,10,12344
0,6,2,27,11,12197
0,6,2,28,12,12329
0,6,2,29,13,12255
0,6,2,30,14,12273
0,6,2,31,15,12292
0,6,3,0,0,12303
0,6,3,1,1,12376
0,6,3,2,2,12421
0,6,3,3,3,12362
0,6,3,4,4,12335
0,6,3,5,5,12378
0,6,3,6,6,12398
0,6,3,7,7,12415
0,6,3,8,8,12332
0,6,3,9,9,12312
0,6,3,10,10,12385
0,6,3,11,11,12361
0,6,3,12,12,12336
0,6,3,13,13,12922
0,6,3,14,14,12569
0,6,3,15,15,12496
0,6,3,16,0,12457
0,6,3,17,1,12383
0,6,3,18,2,12450
0,6,3,19,3,12484
0,6,3,20,4,12519
0,6,3,21,5,12444
0,6,3,22,6,15191
0,6,3,23,7,12483
0,6,3,24,8,13497
0,6,3,25,9,12467
0,6,3,26,10,12496
0,6,3,27,11,12412
0,6,3,28,12,12485
0,6,3,29,13,12287
0,6,3,30,14,12478
0,6,3,31,15,12465
0,7,0,0,0,12411
0,7,0,1,1,12462
0,7,0,2,2,12415
0,7,0,3,3,12270
0,7,0,4,4,12317
0,7,0,5,5,12332
0,7,0,6,6,12340
0,7,0,7,7,12324
0,7,0,8,8,12412
0,7,0,9,9,12390
0,7,0,10,10,12370
0,7,0,11,11,12394
0,7,0,12,12,12339
0,7,0,13,13,12366
0,7,0,14,14,12381
0,7,0,15,15,12387
0,7,0,16,0,12434
0,7,0,17,1,12465
0,7,0,18,2,12334
0,7,0,19,3,12377
0,7,0,20,4,12307
0,7,0,21,5,12391
0,7,0,22,6,12367
0,7,0,23,7,12380
0,7,0,24,8,12450
0,7,0,25,9,12283
0,7,0,26,10,12420
0,7,0,27,11,12255
0,7,0,28,12,12393
0,7,0,29,13,12338
0,7,0,30,14,12309
0,7,0,31,15,12238
0,7,1,0,0,12302
0,7,1,1,1,12234
0,7,1,2,2,12345
0,7,1,3,3,12456
0,7,1,4,4,12381
0,7,1,5,5,12535
0,7,1,6,6,12442
0,7,1,7,7,12482
0,7,1,8,8,12459
0,7,1,9,9,12487
0,7,1,10,10,12442
0,7,1,11,11,12467
0,7,1,12,12,12444
0,7,1,13,13,12390
0,7,1,14,14,12477
0,7,1,15,15,12456
0,7,1,16,0,12457
0,7,1,17,1,12463
0,7,1,18,2,12464
0,7,1,19,3,12443
0,7,1,20,4,12487
0,7,1,21,5,12433
0,7,1,22,6,12426
0,7,1,23,7,12439
0,7,1,24,8,12508
0,7,1,25,9,12400
0,7,1,26,10,12431
0,7,1,27,11,12444
0,7,1,28,12,12462
0,7,1,29,13,12408
0,7,1,30,14,12505
0,7,1,31,15,12573
0,7,2,0,0,12435
0,7,2,1,1,12295
0,7,2,2,2,12465
0,7,2,3,3,12459
0,7,2,4,4,12488
0,7,2,5,5,12385
0,7,2,6,6,12366
0,7,2,7,7,12383
0,7,2,8,8,12396
0,7,2,9,9,12404
0,7,2,10,10,12473
0,7,2,11,11,12458
0,7,2,12,12,12873
0,7,2,13,13,12411
0,7,2,14,14,12320
0,7,2,15,15,12458
0,7,2,16,0,12513
0,7,2,17,1,12446
0,7,2,18,2,12493
0,7,2,19,3,12526
0,7,2,20,4,12518
0,7,2,21,5,12390
0,7,2,22,6,12429
0,7,2,23,7,12368
0,7,2,24,8,12418
0,7,2,25,9,12406
0,7,2,26,10,12393
0,7,2,27,11,12570
0,7,2,28,12,12506
0,7,2,29,13,12408
0,7,2,30,14,12424
0,7,2,31,15,12351
0,7,3,0,0,12457
0,7,3,1,1,12290
0,7,3,2,2,12243
0,7,3,3,3,12439
0,7,3,4,4,12445
0,7,3,5,5,12416
0,7,3,6,6,12276
0,7,3,7,7,12292
0,7,3,8,8,12402
0,7,3,9,9,12293
0,7,3,10,10,12417
0,7,3,11,11,12312
0,7,3,12,12,12280
0,7,3,13,13,12250
0,7,3,14,14,12252
0,7,3,15,15,12237
0,7,3,16,0,12287
0,7,3,17,1,12354
0,7,3,18,2,12240
0,7,3,19,3,12440
0,7,3,20,4,12280
0,7,3,21,5,12187
0,7,3,22,6,12234
0,7,3,23,7,12325
0,7,3,24,8,12372
0,7,3,25,9,12264
0,7,3,26,10,12307
0,7,3,27,11,12404
0,7,3,28,12,12411
0,7,3,29,13,12313
0,7,3,30,14,12360
0,7,3,31,15,12361
1,0,0,0,0,28359
1,0,0,1,1,28299
1,0,0,2,2,28276
1,0,0,3,3,28508
1,0,0,4,4,28286
1,0,0,5,5,27908
1,0,0,6,6,28196
1,0,0,7,7,28268
1,0,0,8,8,28374
1,0,0,9,9,28290
1,0,0,10,10,28383
1,0,0,11,11,28213
1,0,0,12,12,28354
1,0,0,13,13,28371
1,0,0,14,14,28299
1,0,0,15,15,28234
1,0,0,16,0,28332
1,0,0,17,1,28398
1,0,0,18,2,28226
1,0,0,19,3,28860
1,0,0,20,4,28316
1,0,0,21,5,28386
1,0,0,22,6,28249
1,0,0,23,7,28350
1,0,0,24,8,28331
1,0,0,25,9,28094
1,0,0,26,10,28555
1,0,0,27,11,28242
1,0,0,28,12,28199
1,0,0,29,13,28298
1,0,0,30,14,28396
1,0,0,31,15,28343
1,0,1,0,0,28405
1,0,1,1,1,28250
1,0,1,2,2,28298
1,0,1,3,3,28315
1,0,1,4,4,28038
1,0,1,5,5,28125
1,0,1,6,6,27973
1,0,1,7,7,28046
1,0,1,8,8,28287
1,0,1,9,9,28346
1,0,1,10,10,28133
1,0,1,11,11,28369
1,0,1,12,12,28361
1,0,1,13,13,28194
1,0,1,14,14,28316
1,0,1,15,15,28181
1,0,1,16,0,28211
1,0,1,17,1,28229
