region,block,slot,observation,bank,cycles
0,3,1,10,10,12391
0,3,1,11,11,12381
0,3,1,12,12,12314
0,3,1,13,13,12329
0,3,1,14,14,12467
0,3,1,15,15,12487
0,3,1,16,0,12441
0,3,1,17,1,12347
0,3,1,18,2,12395
0,3,1,19,3,12462
0,3,1,20,4,12390
0,3,1,21,5,12322
0,3,1,22,6,12427
0,3,1,23,7,12412
0,3,1,24,8,12414
0,3,1,25,9,12490
0,3,1,26,10,12445
0,3,1,27,11,12374
0,3,1,28,12,12388
0,3,1,29,13,12369
0,3,1,30,14,12323
0,3,1,31,15,12477
0,3,2,0,0,12307
0,3,2,1,1,12301
0,3,2,2,2,12370
0,3,2,3,3,12374
0,3,2,4,4,12311
0,3,2,5,5,12267
0,3,2,6,6,12803
0,3,2,7,7,12337
0,3,2,8,8,12481
0,3,2,9,9,12397
0,3,2,10,10,12346
0,3,2,11,11,12449
0,3,2,12,12,12514
0,3,2,13,13,12483
0,3,2,14,14,12477
0,3,2,15,15,12491
0,3,2,16,0,12458
0,3,2,17,1,12453
0,3,2,18,2,12468
0,3,2,19,3,12478
0,3,2,20,4,12524
0,3,2,21,5,12442
0,3,2,22,6,12515
0,3,2,23,7,12444
0,3,2,24,8,12415
0,3,2,25,9,12468
0,3,2,26,10,12348
0,3,2,27,11,12342
0,3,2,28,12,12466
0,3,2,29,13,12366
0,3,2,30,14,12290
0,3,2,31,15,12427
0,3,3,0,0,12251
0,3,3,1,1,12269
0,3,3,2,2,12279
0,3,3,3,3,12371
0,3,3,4,4,12417
0,3,3,5,5,12391
0,3,3,6,6,12217
0,3,3,7,7,12288
0,3,3,8,8,12341
0,3,3,9,9,12424
0,3,3,10,10,12309
0,3,3,11,11,12278
0,3,3,12,12,12382
0,3,3,13,13,12430
0,3,3,14,14,12329
0,3,3,15,15,12419
0,3,3,16,0,12248
0,3,3,17,1,12342
0,3,3,18,2,12328
0,3,3,19,3,12354
0,3,3,20,4,12342
0,3,3,21,5,12343
0,3,3,22,6,12344
0,3,3,23,7,12273
0,3,3,24,8,12324
0,3,3,25,9,12334
0,3,3,26,10,12639
0,3,3,27,11,12303
0,3,3,28,12,12481
0,3,3,29,13,12287
0,3,3,30,14,12259
0,3,3,31,15,12426
0,4,0,0,0,12281
0,4,0,1,1,12344
0,4,0,2,2,12338
0,4,0,3,3,12488
0,4,0,4,4,12357
0,4,0,5,5,12301
0,4,0,6,6,12387
0,4,0,7,7,12400
0,4,0,8,8,12493
0,4,0,9,9,12489
0,4,0,10,10,12420
0,4,0,11,11,12379
0,4,0,12,12,12451
0,4,0,13,13,12484
0,4,0,14,14,12336
0,4,0,15,15,12464
0,4,0,16,0,12381
0,4,0,17,1,12428
0,4,0,18,2,12388
0,4,0,19,3,12355
0,4,0,20,4,12283
0,4,0,21,5,13193
0,4,0,22,6,12932
0,4,0,23,7,12489
0,4,0,24,8,12585
0,4,0,25,9,12344
0,4,0,26,10,12404
0,4,0,27,11,12312
0,4,0,28,12,12356
0,4,0,29,13,12316
0,4,0,30,14,12462
0,4,0,31,15,12332
0,4,1,0,0,12397
0,4,1,1,1,12388
0,4,1,2,2,12320
0,4,1,3,3,12261
0,4,1,4,4,12357
0,4,1,5,5,12404
0,4,1,6,6,12235
0,4,1,7,7,12245
0,4,1,8,8,12420
0,4,1,9,9,12381
0,4,1,10,10,12273
0,4,1,11,11,12247
0,4,1,12,12,12215
0,4,1,13,13,12325
0,4,1,14,14,12310
0,4,1,15,15,12169
0,4,1,16,0,12269
0,4,1,17,1,12227
0,4,1,18,2,12287
0,4,1,19,3,12253
0,4,1,20,4,12267
0,4,1,21,5,12311
0,4,1,22,6,12411
0,4,1,23,7,12329
0,4,1,24,8,12258
0,4,1,25,9,12342
0,4,1,26,10,12323
0,4,1,27,11,12282
0,4,1,28,12,12251
0,4,1,29,13,12241
0,4,1,30,14,12332
0,4,1,31,15,12295
0,4,2,0,0,12413
0,4,2,1,1,12303
0,4,2,2,2,12328
0,4,2,3,3,12336
0,4,2,4,4,12328
0,4,2,5,5,12281
0,4,2,6,6,12331
0,4,2,7,7,12369
0,4,2,8,8,12402
0,4,2,9,9,12391
0,4,2,10,10,12420
0,4,2,11,11,12414
0,4,2,12,12,12351
0,4,2,13,13,12408
0,4,2,14,14,12288
0,4,2,15,15,12263
0,4,2,16,0,12350
0,4,2,17,1,12392
0,4,2,18,2,12405
0,4,2,19,3,12267
0,4,2,20,4,12296
0,4,2,21,5,12259
0,4,2,22,6,12360
0,4,2,23,7,12392
0,4,2,24,8,12378
0,4,2,25,9,12411
0,4,2,26,10,12460
0,4,2,27,11,12448
0,4,2,28,12,12394
0,4,2,29,13,12360
0,4,2,30,14,12417
0,4,2,31,15,12358
0,4,3,0,0,12287
0,4,3,1,1,12281
0,4,3,2,2,12388
0,4,3,3,3,12348
0,4,3,4,4,12386
0,4,3,5,5,12403
0,4,3,6,6,12334
0,4,3,7,7,12345
0,4,3,8,8,12346
0,4,3,9,9,12334
0,4,3,10,10,12350
0,4,3,11,11,12369
0,4,3,12,12,12311
0,4,3,13,13,12452
0,4,3,14,14,12362
0,4,3,15,15,12412
0,4,3,16,0,12426
0,4,3,17,1,12323
0,4,3,18,2,12336
0,4,3,19,3,12277
0,4,3,20,4,12407
0,4,3,21,5,12319
0,4,3,22,6,12443
0,4,3,23,7,12346
0,4,3,24,8,12368
0,4,3,25,9,12376
0,4,3,26,10,12366
0,4,3,27,11,12463
0,4,3,28,12,12264
0,4,3,29,13,12383
0,4,3,30,14,12400
0,4,3,31,15,12324
0,5,0,0,0,12282
0,5,0,1,1,12281
0,5,0,2,2,12256
0,5,0,3,3,12312
0,5,0,4,4,12340
0,5,0,5,5,12310
0,5,0,6,6,12286
0,5,0,7,7,12386
0,5,0,8,8,12386
0,5,0,9,9,12360
0,5,0,10,10,12271
0,5,0,11,11,12249
0,5,0,12,12,12319
0,5,0,13,13,12385
0,5,0,14,14,12277
0,5,0,15,15,12252
0,5,0,16,0,12300
0,5,0,17,1,12249
0,5,0,18,2,12276
0,5,0,19,3,12256
0,5,0,20,4,12316
0,5,0,21,5,12313
0,5,0,22,6,12302
0,5,0,23,7,12334
0,5,0,24,8,12253
0,5,0,25,9,12334
0,5,0,26,10,12319
0,5,0,27,11,12329
0,5,0,28,12,12297
0,5,0,29,13,12379
0,5,0,30,14,12256
0,5,0,31,15,12340
0,5,1,0,0,12509
0,5,1,1,1,12281
0,5,1,2,2,12303
0,5,1,3,3,12316
0,5,1,4,4,12271
0,5,1,5,5,12344
0,5,1,6,6,12406
0,5,1,7,7,12321
0,5,1,8,8,12348
0,5,1,9,9,12410
0,5,1,10,10,12411
0,5,1,11,11,12355
0,5,1,12,12,12379
0,5,1,13,13,12305
0,5,1,14,14,12370
0,5,1,15,15,12350
0,5,1,16,0,12396
0,5,1,17,1,12310
0,5,1,18,2,12414
0,5,1,19,3,12433
0,5,1,20,4,12479
0,5,1,21,5,12400
0,5,1,22,6,12397
0,5,1,23,7,12307
0,5,1,24,8,23277
0,5,1,25,9,12449
0,5,1,26,10,12392
0,5,1,27,11,12348
0,5,1,28,12,12358
0,5,1,29,13,12357
0,5,1,30,14,12407
0,5,1,31,15,12442
0,5,2,0,0,12460
0,5,2,1,1,12291
0,5,2,2,2,12432
0,5,2,3,3,12377
0,5,2,4,4,12371
0,5,2,5,5,12386
0,5,2,6,6,12448
0,5,2,7,7,12334
0,5,2,8,8,12449
0,5,2,9,9,12437
0,5,2,10,10,12405
0,5,2,11,11,12413
0,5,2,12,12,12481
0,5,2,13,13,12448
0,5,2,14,14,12401
0,5,2,15,15,12481
0,5,2,16,0,12436
0,5,2,17,1,12378
0,5,2,18,2,12348
0,5,2,19,3,16741
0,5,2,20,4,13406
0,5,2,21,5,12428
0,5,2,22,6,12309
0,5,2,23,7,12356
0,5,2,24,8,12444
0,5,2,25,9,12367
0,5,2,26,10,12490
0,5,2,27,11,12470
0,5,2,28,12,12425
0,5,2,29,13,12351
0,5,2,30,14,12298
0,5,2,31,15,12495
0,5,3,0,0,12420
0,5,3,1,1,12316
0,5,3,2,2,12301
0,5,3,3,3,12219
0,5,3,4,4,12251
0,5,3,5,5,12200
0,5,3,6,6,12314
0,5,3,7,7,12353
0,5,3,8,8,12498
0,5,3,9,9,12381
0,5,3,10,10,12390
0,5,3,11,11,12342
0,5,3,12,12,12260
0,5,3,13,13,12413
0,5,3,14,14,12305
0,5,3,15,15,12314
0,5,3,16,0,12346
0,5,3,17,1,12405
0,5,3,18,2,12201
0,5,3,19,3,12437
0,5,3,20,4,12289
0,5,3,21,5,12283
0,5,3,22,6,12307
0,5,3,23,7,12276
0,5,3,24,8,12277
0,5,3,25,9,12380
0,5,3,26,10,12350
0,5,3,27,11,12331
0,5,3,28,12,12412
0,5,3,29,13,12465
0,5,3,30,14,12292
0,5,3,31,15,12302
0,6,0,0,0,12292
0,6,0,1,1,12480
0,6,0,2,2,12216
0,6,0,3,3,12399
0,6,0,4,4,12301
0,6,0,5,5,12320
0,6,0,6,6,12402
0,6,0,7,7,12388
0,6,0,8,8,12484
0,6,0,9,9,12464
0,6,0,10,10,12477
0,6,0,11,11,12541
0,6,0,12,12,12450
0,6,0,13,13,12460
0,6,0,14,14,12541
0,6,0,15,15,12489
0,6,0,16,0,12481
0,6,0,17,1,12376
0,6,0,18,2,12460
0,6,0,19,3,12324
0,6,0,20,4,12426
0,6,0,21,5,12271
0,6,0,22,6,12378
0,6,0,23,7,12290
0,6,0,24,8,12320
0,6,0,25,9,12379
0,6,0,26,10,12381
0,6,0,27,11,23252
0,6,0,28,12,12392
0,6,0,29,13,12391
0,6,0,30,14,12371
0,6,0,31,15,12346
0,6,1,0,0,12411
0,6,1,1,1,12270
0,6,1,2,2,12286
0,6,1,3,3,12309
0,6,1,4,4,12357
0,6,1,5,5,12195
0,6,1,6,6,12327
0,6,1,7,7,12262
0,6,1,8,8,12241
0,6,1,9,9,12226
0,6,1,10,10,12354
0,6,1,11,11,12320
0,6,1,12,12,12302
0,6,1,13,13,12332
0,6,1,14,14,12259
0,6,1,15,15,12290
0,6,1,16,0,12265
0,6,1,17,1,12334
0,6,1,18,2,12318
0,6,1,19,3,12314
0,6,1,20,4,12393
0,6,1,21,5,12373
0,6,1,22,6,12412
0,6,1,23,7,12311
0,6,1,24,8,12433
0,6,1,25,9,12362
0,6,1,26,10,12388
0,6,1,27,11,12366
0,6,1,28,12,12260
0,6,1,29,13,12375
0,6,1,30,14,12225
0,6,1,31,15,12263
0,6,2,0,0,12328
0,6,2,1,1,12326
0,6,2,2,2,12320
0,6,2,3,3,12329
0,6,2,4,4,12318
0,6,2,5,5,12283
0,6,2,6,6,12299
0,6,2,7,7,12277
0,6,2,8,8,12268
0,6,2,9,9,12247
0,6,2,10,10,12273
0,6,2,11,11,12267
0,6,2,12,12,12305
0,6,2,13,13,12388
0,6,2,14,14,12240
0,6,2,15,15,12261
0,6,2,16,0,12283
0,6,2,17,1,12211
0,6,2,18,2,12257
0,6,2,19,3,12371
0,6,2,20,4,12245
0,6,2,21,5,12321
0,6,2,22,6,12340
0,6,2,23,7,12324
0,6,2,24,8,12326
0,6,2,25,9,12263
0,6,2,26,10,12339
0,6,2,27,11,12261
0,6,2,28,12,12275
0,6,2,29,13,12268
0,6,2,30,14,12198
0,6,2,31,15,12348
0,6,3,0,0,12336
0,6,3,1,1,12425
0,6,3,2,2,12413
0,6,3,3,3,12477
0,6,3,4,4,12505
0,6,3,5,5,12521
0,6,3,6,6,12460
0,6,3,7,7,12436
0,6,3,8,8,12498
0,6,3,9,9,12416
0,6,3,10,10,12534
0,6,3,11,11,12453
0,6,3,12,12,12473
0,6,3,13,13,12455
0,6,3,14,14,12460
0,6,3,15,15,12495
0,6,3,16,0,12472
0,6,3,17,1,12498
0,6,3,18,2,12468
0,6,3,19,3,12440
0,6,3,20,4,12459
0,6,3,21,5,12457
0,6,3,22,6,12483
0,6,3,23,7,12377
0,6,3,24,8,12439
0,6,3,25,9,12412
0,6,3,26,10,12462
0,6,3,27,11,12522
0,6,3,28,12,12423
0,6,3,29,13,12409
0,6,3,30,14,12433
0,6,3,31,15,12468
0,7,0,0,0,12225
0,7,0,1,1,12459
0,7,0,2,2,12322
0,7,0,3,3,12508
0,7,0,4,4,12343
0,7,0,5,5,12423
0,7,0,6,6,12356
0,7,0,7,7,12382
0,7,0,8,8,12367
0,7,0,9,9,12375
0,7,0,10,10,12369
0,7,0,11,11,12356
0,7,0,12,12,12284
0,7,0,13,13,12441
0,7,0,14,14,12434
0,7,0,15,15,12325
0,7,0,16,0,12293
0,7,0,17,1,12420
0,7,0,18,2,12423
0,7,0,19,3,12381
0,7,0,20,4,12357
0,7,0,21,5,12280
0,7,0,22,6,12301
0,7,0,23,7,12307
0,7,0,24,8,12365
0,7,0,25,9,12330
0,7,0,26,10,12259
0,7,0,27,11,12339
0,7,0,28,12,12327
0,7,0,29,13,12265
0,7,0,30,14,12285
0,7,0,31,15,12283
0,7,1,0,0,12304
0,7,1,1,1,12429
0,7,1,2,2,12388
0,7,1,3,3,12366
0,7,1,4,4,12477
0,7,1,5,5,12312
0,7,1,6,6,12364
0,7,1,7,7,12331
0,7,1,8,8,12329
0,7,1,9,9,12456
0,7,1,10,10,12405
0,7,1,11,11,12370
0,7,1,12,12,12462
0,7,1,13,13,12415
0,7,1,14,14,12430
0,7,1,15,15,12468
0,7,1,16,0,12456
0,7,1,17,1,12390
0,7,1,18,2,12473
0,7,1,19,3,12472
0,7,1,20,4,12449
0,7,1,21,5,12388
0,7,1,22,6,12265
0,7,1,23,7,12350
0,7,1,24,8,12385
0,7,1,25,9,12410
0,7,1,26,10,12319
0,7,1,27,11,12369
0,7,1,28,12,12329
0,7,1,29,13,12327
0,7,1,30,14,12362
0,7,1,31,15,12374
0,7,2,0,0,12370
0,7,2,1,1,12292
0,7,2,2,2,12314
0,7,2,3,3,12322
0,7,2,4,4,12327
0,7,2,5,5,12341
0,7,2,6,6,12337
0,7,2,7,7,12384
0,7,2,8,8,12320
0,7,2,9,9,12390
0,7,2,10,10,12312
0,7,2,11,11,12379
0,7,2,12,12,12383
0,7,2,13,13,12383
0,7,2,14,14,12408
0,7,2,15,15,12420
0,7,2,16,0,12515
0,7,2,17,1,12335
0,7,2,18,2,12387
0,7,2,19,3,12335
0,7,2,20,4,12325
0,7,2,21,5,12440
0,7,2,22,6,12420
0,7,2,23,7,12495
0,7,2,24,8,12455
0,7,2,25,9,12547
0,7,2,26,10,12518
0,7,2,27,11,12467
0,7,2,28,12,12331
0,7,2,29,13,12291
0,7,2,30,14,12428
0,7,2,31,15,12468
0,7,3,0,0,12210
0,7,3,1,1,12195
0,7,3,2,2,12333
0,7,3,3,3,12253
0,7,3,4,4,12437
0,7,3,5,5,12309
0,7,3,6,6,12303
0,7,3,7,7,12362
0,7,3,8,8,12412
0,7,3,9,9,12342
0,7,3,10,10,12277
0,7,3,11,11,12335
0,7,3,12,12,12293
0,7,3,13,13,12306
0,7,3,14,14,12351
0,7,3,15,15,12336
0,7,3,16,0,12229
0,7,3,17,1,12335
0,7,3,18,2,12296
0,7,3,19,3,12279
0,7,3,20,4,12271
0,7,3,21,5,12324
0,7,3,22,6,12356
0,7,3,23,7,12279
0,7,3,24,8,12334
0,7,3,25,9,12290
0,7,3,26,10,12312
0,7,3,27,11,12331
0,7,3,28,12,12274
0,7,3,29,13,12279
0,7,3,30,14,12254
0,7,3,31,15,12315
1,0,0,0,0,28401
1,0,0,1,1,28263
1,0,0,2,2,28039
1,0,0,3,3,28233
1,0,0,4,4,28282
1,0,0,5,5,28216
1,0,0,6,6,28452
1,0,0,7,7,28431
1,0,0,8,8,29216
1,0,0,9,9,28582
1,0,0,10,10,28377
1,0,0,11,11,28206
1,0,0,12,12,28111
1,0,0,13,13,28309
1,0,0,14,14,28576
1,0,0,15,15,28124
1,0,0,16,0,27878
1,0,0,17,1,28194
1,0,0,18,2,28345
1,0,0,19,3,28458
1,0,0,20,4,28301
1,0,0,21,5,28052
1,0,0,22,6,28172
1,0,0,23,7,28002
1,0,0,24,8,28341
1,0,0,25,9,28139
1,0,0,26,10,28261
1,0,0,27,11,28286
1,0,0,28,12,28361
1,0,0,29,13,28244
1,0,0,30,14,28114
1,0,0,31,15,28202
1,0,1,0,0,28315
1,0,1,1,1,28188
1,0,1,2,2,28212
1,0,1,3,3,28109
1,0,1,4,4,28089
1,0,1,5,5,28191
1,0,1,6,6,28438
1,0,1,7,7,28033
1,0,1,8,8,28005
1,0,1,9,9,28269
1,0,1,10,10,28266
1,0,1,11,11,28183
1,0,1,12,12,28283
1,0,1,13,13,28029
1,0,1,14,14,28174
1,0,1,15,15,28063
1,0,1,16,0,28119
1,0,1,17,1,27981
