region,block,slot,observation,bank,cycles
0,1,1,25,9,12527
0,1,1,26,10,12397
0,1,1,27,11,12489
0,1,1,28,12,12527
0,1,1,29,13,12399
0,1,1,30,14,12357
0,1,1,31,15,12512
0,1,2,0,0,12463
0,1,2,1,1,12318
0,1,2,2,2,12348
0,1,2,3,3,12327
0,1,2,4,4,12344
0,1,2,5,5,12309
0,1,2,6,6,12417
0,1,2,7,7,12533
0,1,2,8,8,12349
0,1,2,9,9,12367
0,1,2,10,10,12458
0,1,2,11,11,12448
0,1,2,12,12,12380
0,1,2,13,13,12405
0,1,2,14,14,12769
0,1,2,15,15,12383
0,1,2,16,0,12481
0,1,2,17,1,12514
0,1,2,18,2,12481
0,1,2,19,3,12351
0,1,2,20,4,12368
0,1,2,21,5,12387
0,1,2,22,6,12339
0,1,2,23,7,12357
0,1,2,24,8,12335
0,1,2,25,9,12498
0,1,2,26,10,12388
0,1,2,27,11,12433
0,1,2,28,12,12354
0,1,2,29,13,12354
0,1,2,30,14,12396
0,1,2,31,15,12481
0,1,3,0,0,12346
0,1,3,1,1,12461
0,1,3,2,2,12388
0,1,3,3,3,12350
0,1,3,4,4,12389
0,1,3,5,5,12266
0,1,3,6,6,12423
0,1,3,7,7,12352
0,1,3,8,8,12318
0,1,3,9,9,12401
0,1,3,10,10,12319
0,1,3,11,11,12372
0,1,3,12,12,12365
0,1,3,13,13,12298
0,1,3,14,14,12268
0,1,3,15,15,12298
0,1,3,16,0,12391
0,1,3,17,1,12411
0,1,3,18,2,12439
0,1,3,19,3,12305
0,1,3,20,4,12299
0,1,3,21,5,12340
0,1,3,22,6,12257
0,1,3,23,7,12660
0,1,3,24,8,12274
0,1,3,25,9,12396
0,1,3,26,10,12437
0,1,3,27,11,12244
0,1,3,28,12,12248
0,1,3,29,13,12249
0,1,3,30,14,12324
0,1,3,31,15,12299
0,2,0,0,0,12356
0,2,0,1,1,12234
0,2,0,2,2,12346
0,2,0,3,3,12307
0,2,0,4,4,12821
0,2,0,5,5,12437
0,2,0,6,6,12339
0,2,0,7,7,12428
0,2,0,8,8,12405
0,2,0,9,9,12549
0,2,0,10,10,12507
0,2,0,11,11,12430
0,2,0,12,12,12425
0,2,0,13,13,12524
0,2,0,14,14,12534
0,2,0,15,15,12475
0,2,0,16,0,12480
0,2,0,17,1,12275
0,2,0,18,2,12401
0,2,0,19,3,12409
0,2,0,20,4,12377
0,2,0,21,5,12357
0,2,0,22,6,12427
0,2,0,23,7,12356
0,2,0,24,8,12345
0,2,0,25,9,12373
0,2,0,26,10,12374
0,2,0,27,11,12375
0,2,0,28,12,12372
0,2,0,29,13,12359
0,2,0,30,14,12414
0,2,0,31,15,12298
0,2,1,0,0,12404
0,2,1,1,1,12267
0,2,1,2,2,12454
0,2,1,3,3,14059
0,2,1,4,4,12296
0,2,1,5,5,12385
0,2,1,6,6,12379
0,2,1,7,7,12385
0,2,1,8,8,17057
0,2,1,9,9,12337
0,2,1,10,10,12438
0,2,1,11,11,12341
0,2,1,12,12,12672
0,2,1,13,13,12309
0,2,1,14,14,12332
0,2,1,15,15,12334
0,2,1,16,0,12297
0,2,1,17,1,12447
0,2,1,18,2,12321
0,2,1,19,3,12272
0,2,1,20,4,12228
0,2,1,21,5,12435
0,2,1,22,6,12264
0,2,1,23,7,12378
0,2,1,24,8,12447
0,2,1,25,9,12403
0,2,1,26,10,12457
0,2,1,27,11,12277
0,2,1,28,12,12376
0,2,1,29,13,12316
0,2,1,30,14,12253
0,2,1,31,15,12401
0,2,2,0,0,12421
0,2,2,1,1,12426
0,2,2,2,2,12277
0,2,2,3,3,12433
0,2,2,4,4,12268
0,2,2,5,5,12406
0,2,2,6,6,12398
0,2,2,7,7,12456
0,2,2,8,8,12441
0,2,2,9,9,12419
0,2,2,10,10,12388
0,2,2,11,11,12473
0,2,2,12,12,12422
0,2,2,13,13,12364
0,2,2,14,14,12415
0,2,2,15,15,12398
0,2,2,16,0,12388
0,2,2,17,1,12404
0,2,2,18,2,12446
0,2,2,19,3,12369
0,2,2,20,4,12376
0,2,2,21,5,12852
0,2,2,22,6,12388
0,2,2,23,7,12452
0,2,2,24,8,12445
0,2,2,25,9,12414
0,2,2,26,10,12363
0,2,2,27,11,12367
0,2,2,28,12,12447
0,2,2,29,13,12398
0,2,2,30,14,12455
0,2,2,31,15,12427
0,2,3,0,0,12360
0,2,3,1,1,12328
0,2,3,2,2,12833
0,2,3,3,3,12405
0,2,3,4,4,12469
0,2,3,5,5,12344
0,2,3,6,6,12550
0,2,3,7,7,12368
0,2,3,8,8,12557
0,2,3,9,9,12423
0,2,3,10,10,12513
0,2,3,11,11,12505
0,2,3,12,12,12491
0,2,3,13,13,12485
0,2,3,14,14,12365
0,2,3,15,15,12442
0,2,3,16,0,12333
0,2,3,17,1,12418
0,2,3,18,2,12417
0,2,3,19,3,12479
0,2,3,20,4,12530
0,2,3,21,5,12500
0,2,3,22,6,12415
0,2,3,23,7,12359
0,2,3,24,8,12376
0,2,3,25,9,12353
0,2,3,26,10,12454
0,2,3,27,11,12432
0,2,3,28,12,12370
0,2,3,29,13,12404
0,2,3,30,14,12470
0,2,3,31,15,12348
0,3,0,0,0,12425
0,3,0,1,1,12287
0,3,0,2,2,12305
0,3,0,3,3,12265
0,3,0,4,4,12227
0,3,0,5,5,12473
0,3,0,6,6,12413
0,3,0,7,7,12293
0,3,0,8,8,12299
0,3,0,9,9,12269
0,3,0,10,10,12288
0,3,0,11,11,12735
0,3,0,12,12,12391
0,3,0,13,13,12442
0,3,0,14,14,12420
0,3,0,15,15,12407
0,3,0,16,0,12359
0,3,0,17,1,12421
0,3,0,18,2,12401
0,3,0,19,3,12511
0,3,0,20,4,12388
0,3,0,21,5,12434
0,3,0,22,6,12458
0,3,0,23,7,12384
0,3,0,24,8,12430
0,3,0,25,9,12501
0,3,0,26,10,12381
0,3,0,27,11,12388
0,3,0,28,12,12415
0,3,0,29,13,12421
0,3,0,30,14,12426
0,3,0,31,15,12414
0,3,1,0,0,12477
0,3,1,1,1,12413
0,3,1,2,2,12437
0,3,1,3,3,12489
0,3,1,4,4,12509
0,3,1,5,5,12514
0,3,1,6,6,12385
0,3,1,7,7,12506
0,3,1,8,8,12489
0,3,1,9,9,12481
0,3,1,10,10,12410
0,3,1,11,11,12517
0,3,1,12,12,12391
0,3,1,13,13,12428
0,3,1,14,14,12443
0,3,1,15,15,12442
0,3,1,16,0,12500
0,3,1,17,1,12545
0,3,1,18,2,12489
0,3,1,19,3,12857
0,3,1,20,4,12442
0,3,1,21,5,12483
0,3,1,22,6,12375
0,3,1,23,7,12425
0,3,1,24,8,12473
0,3,1,25,9,12508
0,3,1,26,10,12520
0,3,1,27,11,12461
0,3,1,28,12,12493
0,3,1,29,13,12506
0,3,1,30,14,12332
0,3,1,31,15,12421
0,3,2,0,0,12804
0,3,2,1,1,12534
0,3,2,2,2,12378
0,3,2,3,3,12518
0,3,2,4,4,12489
0,3,2,5,5,12383
0,3,2,6,6,12480
0,3,2,7,7,12481
0,3,2,8,8,12464
0,3,2,9,9,12437
0,3,2,10,10,12225
0,3,2,11,11,12322
0,3,2,12,12,12434
0,3,2,13,13,12398
0,3,2,14,14,12583
0,3,2,15,15,12392
0,3,2,16,0,12531
0,3,2,17,1,12469
0,3,2,18,2,12421
0,3,2,19,3,12476
0,3,2,20,4,12421
0,3,2,21,5,12446
0,3,2,22,6,12543
0,3,2,23,7,12444
0,3,2,24,8,12450
0,3,2,25,9,12494
0,3,2,26,10,12482
0,3,2,27,11,12370
0,3,2,28,12,12805
0,3,2,29,13,12382
0,3,2,30,14,12407
0,3,2,31,15,12409
0,3,3,0,0,12410
0,3,3,1,1,12266
0,3,3,2,2,12426
0,3,3,3,3,12276
0,3,3,4,4,12443
0,3,3,5,5,12289
0,3,3,6,6,12303
0,3,3,7,7,12499
0,3,3,8,8,12271
0,3,3,9,9,12367
0,3,3,10,10,12317
0,3,3,11,11,12378
0,3,3,12,12,17059
0,3,3,13,13,12424
0,3,3,14,14,12420
0,3,3,15,15,12306
0,3,3,16,0,12427
0,3,3,17,1,12315
0,3,3,18,2,12272
0,3,3,19,3,12459
0,3,3,20,4,12449
0,3,3,21,5,12400
0,3,3,22,6,12464
0,3,3,23,7,12302
0,3,3,24,8,12318
0,3,3,25,9,12273
0,3,3,26,10,12304
0,3,3,27,11,12496
0,3,3,28,12,12429
0,3,3,29,13,12238
0,3,3,30,14,12471
0,3,3,31,15,12269
0,4,0,0,0,12395
0,4,0,1,1,12420
0,4,0,2,2,12567
0,4,0,3,3,12424
0,4,0,4,4,12372
0,4,0,5,5,12430
0,4,0,6,6,12280
0,4,0,7,7,12400
0,4,0,8,8,12466
0,4,0,9,9,12488
0,4,0,10,10,12261
0,4,0,11,11,12440
0,4,0,12,12,12292
0,4,0,13,13,12392
0,4,0,14,14,12333
0,4,0,15,15,12358
0,4,0,16,0,12392
0,4,0,17,1,12728
0,4,0,18,2,12377
0,4,0,19,3,12388
0,4,0,20,4,12369
0,4,0,21,5,12503
0,4,0,22,6,12362
0,4,0,23,7,12362
0,4,0,24,8,12475
0,4,0,25,9,12363
0,4,0,26,10,12494
0,4,0,27,11,12443
0,4,0,28,12,12388
0,4,0,29,13,12343
0,4,0,30,14,12327
0,4,0,31,15,12371
0,4,1,0,0,12246
0,4,1,1,1,12430
0,4,1,2,2,12416
0,4,1,3,3,12316
0,4,1,4,4,12412
0,4,1,5,5,12312
0,4,1,6,6,12412
0,4,1,7,7,12371
0,4,1,8,8,12348
0,4,1,9,9,12331
0,4,1,10,10,12330
0,4,1,11,11,12317
0,4,1,12,12,12378
0,4,1,13,13,12331
0,4,1,14,14,12342
0,4,1,15,15,12292
0,4,1,16,0,12243
0,4,1,17,1,12287
0,4,1,18,2,12369
0,4,1,19,3,12363
0,4,1,20,4,12377
0,4,1,21,5,12292
0,4,1,22,6,12305
0,4,1,23,7,12467
0,4,1,24,8,12453
0,4,1,25,9,12810
0,4,1,26,10,12420
0,4,1,27,11,12368
0,4,1,28,12,12393
0,4,1,29,13,12435
0,4,1,30,14,12372
0,4,1,31,15,12296
0,4,2,0,0,12433
0,4,2,1,1,12463
0,4,2,2,2,12317
0,4,2,3,3,12326
0,4,2,4,4,12279
0,4,2,5,5,12420
0,4,2,6,6,12289
0,4,2,7,7,12428
0,4,2,8,8,12394
0,4,2,9,9,12318
0,4,2,10,10,12398
0,4,2,11,11,12294
0,4,2,12,12,12350
0,4,2,13,13,12362
0,4,2,14,14,12365
0,4,2,15,15,12368
0,4,2,16,0,12410
0,4,2,17,1,12370
0,4,2,18,2,12265
0,4,2,19,3,12268
0,4,2,20,4,12350
0,4,2,21,5,12434
0,4,2,22,6,12351
0,4,2,23,7,12262
0,4,2,24,8,12426
0,4,2,25,9,12275
0,4,2,26,10,12366
0,4,2,27,11,12267
0,4,2,28,12,12396
0,4,2,29,13,12281
0,4,2,30,14,12434
0,4,2,31,15,12469
0,4,3,0,0,12420
0,4,3,1,1,12292
0,4,3,2,2,12314
0,4,3,3,3,12338
0,4,3,4,4,12359
0,4,3,5,5,12371
0,4,3,6,6,12417
0,4,3,7,7,12368
0,4,3,8,8,12352
0,4,3,9,9,12481
0,4,3,10,10,12373
0,4,3,11,11,12432
0,4,3,12,12,12369
0,4,3,13,13,12368
0,4,3,14,14,12364
0,4,3,15,15,12876
0,4,3,16,0,12377
0,4,3,17,1,12395
0,4,3,18,2,12324
0,4,3,19,3,12431
0,4,3,20,4,12470
0,4,3,21,5,12383
0,4,3,22,6,12431
0,4,3,23,7,12345
0,4,3,24,8,12434
0,4,3,25,9,12384
0,4,3,26,10,12417
0,4,3,27,11,12455
0,4,3,28,12,12410
0,4,3,29,13,12381
0,4,3,30,14,12507
0,4,3,31,15,12434
0,5,0,0,0,12334
0,5,0,1,1,12237
0,5,0,2,2,12225
0,5,0,3,3,12301
0,5,0,4,4,12305
0,5,0,5,5,12264
0,5,0,6,6,12331
0,5,0,7,7,12442
0,5,0,8,8,12336
0,5,0,9,9,12303
0,5,0,10,10,12345
0,5,0,11,11,12380
0,5,0,12,12,12295
0,5,0,13,13,12320
0,5,0,14,14,12281
0,5,0,15,15,12515
0,5,0,16,0,12452
0,5,0,17,1,12334
0,5,0,18,2,12263
0,5,0,19,3,12401
0,5,0,20,4,12300
0,5,0,21,5,12256
0,5,0,22,6,12337
0,5,0,23,7,12405
0,5,0,24,8,12402
0,5,0,25,9,12329
0,5,0,26,10,12318
0,5,0,27,11,12331
0,5,0,28,12,12352
0,5,0,29,13,12306
0,5,0,30,14,12311
0,5,0,31,15,12317
0,5,1,0,0,12371
0,5,1,1,1,12353
0,5,1,2,2,12548
0,5,1,3,3,12489
0,5,1,4,4,13299
0,5,1,5,5,12541
0,5,1,6,6,12307
0,5,1,7,7,12417
0,5,1,8,8,12554
0,5,1,9,9,12387
0,5,1,10,10,12492
0,5,1,11,11,12491
0,5,1,12,12,12446
0,5,1,13,13,12479
0,5,1,14,14,12460
0,5,1,15,15,12430
0,5,1,16,0,12580
0,5,1,17,1,12433
0,5,1,18,2,12510
0,5,1,19,3,12482
0,5,1,20,4,12460
0,5,1,21,5,12488
0,5,1,22,6,12441
0,5,1,23,7,12466
0,5,1,24,8,12530
0,5,1,25,9,12502
0,5,1,26,10,12459
0,5,1,27,11,12289
0,5,1,28,12,12480
0,5,1,29,13,12536
0,5,1,30,14,12457
0,5,1,31,15,12966
0,5,2,0,0,12338
0,5,2,1,1,12411
0,5,2,2,2,12566
0,5,2,3,3,12512
0,5,2,4,4,12548
0,5,2,5,5,12485
0,5,2,6,6,12497
0,5,2,7,7,12464
0,5,2,8,8,12579
0,5,2,9,9,12489
0,5,2,10,10,12452
0,5,2,11,11,12433
0,5,2,12,12,12785
0,5,2,13,13,12446
0,5,2,14,14,12384
0,5,2,15,15,12408
0,5,2,16,0,12357
0,5,2,17,1,12365
0,5,2,18,2,12387
0,5,2,19,3,12363
0,5,2,20,4,12371
0,5,2,21,5,12424
0,5,2,22,6,12355
0,5,2,23,7,12350
0,5,2,24,8,12392
0,5,2,25,9,12246
0,5,2,26,10,16933
0,5,2,27,11,12356
0,5,2,28,12,12500
0,5,2,29,13,12414
0,5,2,30,14,12378
0,5,2,31,15,12486
0,5,3,0,0,12297
0,5,3,1,1,12412
0,5,3,2,2,12469
0,5,3,3,3,12452
0,5,3,4,4,12413
0,5,3,5,5,12404
0,5,3,6,6,12443
0,5,3,7,7,12300
0,5,3,8,8,12429
0,5,3,9,9,12294
0,5,3,10,10,12428
0,5,3,11,11,12380
0,5,3,12,12,12278
0,5,3,13,13,12361
0,5,3,14,14,12496
0,5,3,15,15,12370
0,5,3,16,0,12304
0,5,3,17,1,12461
0,5,3,18,2,12315
0,5,3,19,3,12288
0,5,3,20,4,12336
0,5,3,21,5,12463
0,5,3,22,6,12479
0,5,3,23,7,12352
0,5,3,24,8,12408
0,5,3,25,9,12396
0,5,3,26,10,12380
0,5,3,27,11,12343
0,5,3,28,12,12367
0,5,3,29,13,12382
0,5,3,30,14,12277
0,5,3,31,15,12355
0,6,0,0,0,12321
0,6,0,1,1,12718
0,6,0,2,2,12418
0,6,0,3,3,12416
0,6,0,4,4,12440
0,6,0,5,5,12444
0,6,0,6,6,12471
0,6,0,7,7,12458
0,6,0,8,8,12409
0,6,0,9,9,12390
0,6,0,10,10,12437
0,6,0,11,11,12454
0,6,0,12,12,12471
0,6,0,13,13,12475
0,6,0,14,14,12474
0,6,0,15,15,12479
0,6,0,16,0,12486
0,6,0,17,1,12457
0,6,0,18,2,17164
0,6,0,19,3,12480
0,6,0,20,4,12469
0,6,0,21,5,12489
0,6,0,22,6,12475
0,6,0,23,7,12469
0,6,0,24,8,12484
0,6,0,25,9,12445
0,6,0,26,10,12448
0,6,0,27,11,12470
0,6,0,28,12,12458
0,6,0,29,13,12885
0,6,0,30,14,12463
0,6,0,31,15,12441
0,6,1,0,0,12340
0,6,1,1,1,12424
0,6,1,2,2,12392
0,6,1,3,3,12424
0,6,1,4,4,12420
0,6,1,5,5,12428
0,6,1,6,6,12428
0,6,1,7,7,12398
0,6,1,8,8,12367
0,6,1,9,9,12392
0,6,1,10,10,12743
0,6,1,11,11,12398
0,6,1,12,12,12392
0,6,1,13,13,12397
0,6,1,14,14,12363
0,6,1,15,15,12382
0,6,1,16,0,12419
0,6,1,17,1,12308
0,6,1,18,2,12314
0,6,1,19,3,12331
0,6,1,20,4,12393
0,6,1,21,5,12347
0,6,1,22,6,12321
0,6,1,23,7,12369
0,6,1,24,8,12315
0,6,1,25,9,12375
0,6,1,26,10,12342
0,6,1,27,11,12326
0,6,1,28,12,12339
0,6,1,29,13,12327
0,6,1,30,14,12345
0,6,1,31,15,12380
0,6,2,0,0,12197
0,6,2,1,1,12255
0,6,2,2,2,12452
0,6,2,3,3,12397
0,6,2,4,4,12405
0,6,2,5,5,12455
0,6,2,6,6,12345
0,6,2,7,7,12290
0,6,2,8,8,12188
0,6,2,9,9,12423
0,6,2,10,10,12359
0,6,2,11,11,12207
0,6,2,12,12,12372
0,6,2,13,13,12228
0,6,2,14,14,12308
0,6,2,15,15,12257
0,6,2,16,0,12354
0,6,2,17,1,12275
0,6,2,18,2,12327
0,6,2,19,3,12754
0,6,2,20,4,12446
0,6,2,21,5,12249
0,6,2,22,6,12448
0,6,2,23,7,12425
0,6,2,24,8,12418
0,6,2,25,9,12281
0,6,2,26,10,12246
0,6,2,27,11,12437
0,6,2,28,12,12417
0,6,2,29,13,12366
0,6,2,30,14,12374
0,6,2,31,15,12417
0,6,3,0,0,12425
0,6,3,1,1,12436
0,6,3,2,2,12441
0,6,3,3,3,12529
0,6,3,4,4,12518
0,6,3,5,5,12455
0,6,3,6,6,12509
0,6,3,7,7,12470
0,6,3,8,8,12506
0,6,3,9,9,12500
0,6,3,10,10,12412
0,6,3,11,11,12452
0,6,3,12,12,12544
0,6,3,13,13,12514
0,6,3,14,14,12579
0,6,3,15,15,12441
0,6,3,16,0,12435
0,6,3,17,1,12401
0,6,3,18,2,12440
0,6,3,19,3,12495
0,6,3,20,4,17055
0,6,3,21,5,12497
0,6,3,22,6,12485
0,6,3,23,7,12399
0,6,3,24,8,12481
0,6,3,25,9,12496
0,6,3,26,10,12467
0,6,3,27,11,12821
0,6,3,28,12,12417
0,6,3,29,13,12466
0,6,3,30,14,12519
0,6,3,31,15,12472
0,7,0,0,0,12386
0,7,0,1,1,12362
0,7,0,2,2,12355
0,7,0,3,3,12447
0,7,0,4,4,12458
0,7,0,5,5,12450
0,7,0,6,6,12428
0,7,0,7,7,12383
0,7,0,8,8,12717
0,7,0,9,9,12344
0,7,0,10,10,12434
0,7,0,11,11,12421
0,7,0,12,12,12508
0,7,0,13,13,12386
0,7,0,14,14,12365
0,7,0,15,15,12373
0,7,0,16,0,12359
0,7,0,17,1,12440
0,7,0,18,2,12357
0,7,0,19,3,12379
0,7,0,20,4,12376
0,7,0,21,5,12367
0,7,0,22,6,12385
0,7,0,23,7,12446
0,7,0,24,8,12411
0,7,0,25,9,12340
0,7,0,26,10,12487
0,7,0,27,11,12382
0,7,0,28,12,12454
0,7,0,29,13,12380
0,7,0,30,14,12397
0,7,0,31,15,12414
0,7,1,0,0,12461
0,7,1,1,1,12532
0,7,1,2,2,12483
0,7,1,3,3,12487
0,7,1,4,4,12522
0,7,1,5,5,12482
0,7,1,6,6,12487
0,7,1,7,7,12525
0,7,1,8,8,12464
0,7,1,9,9,12486
0,7,1,10,10,12268
0,7,1,11,11,12513
0,7,1,12,12,12434
0,7,1,13,13,12455
0,7,1,14,14,12481
0,7,1,15,15,12453
0,7,1,16,0,12441
0,7,1,17,1,12842
0,7,1,18,2,12466
0,7,1,19,3,12527
0,7,1,20,4,12347
0,7,1,21,5,12309
0,7,1,22,6,12493
0,7,1,23,7,12489
0,7,1,24,8,12338
0,7,1,25,9,12491
0,7,1,26,10,12428
0,7,1,27,11,12526
0,7,1,28,12,12466
0,7,1,29,13,12441
0,7,1,30,14,12456
0,7,1,31,15,12518
0,7,2,0,0,12433
0,7,2,1,1,12310
0,7,2,2,2,12352
0,7,2,3,3,12484
0,7,2,4,4,12536
0,7,2,5,5,12513
0,7,2,6,6,12484
0,7,2,7,7,12383
0,7,2,8,8,12375
0,7,2,9,9,12528
0,7,2,10,10,12474
0,7,2,11,11,12371
0,7,2,12,12,12407
0,7,2,13,13,12373
0,7,2,14,14,12321
0,7,2,15,15,12355
0,7,2,16,0,12459
0,7,2,17,1,12332
0,7,2,18,2,12338
0,7,2,19,3,12413
0,7,2,20,4,12226
0,7,2,21,5,12354
0,7,2,22,6,12368
0,7,2,23,7,17151
0,7,2,24,8,12370
0,7,2,25,9,12837
0,7,2,26,10,12360
0,7,2,27,11,12349
0,7,2,28,12,12368
0,7,2,29,13,12352
0,7,2,30,14,12373
0,7,2,31,15,12394
0,7,3,0,0,12269
0,7,3,1,1,12302
0,7,3,2,2,12302
0,7,3,3,3,12315
0,7,3,4,4,12318
0,7,3,5,5,12312
0,7,3,6,6,12773
0,7,3,7,7,12312
0,7,3,8,8,12331
0,7,3,9,9,12442
0,7,3,10,10,12491
0,7,3,11,11,12338
0,7,3,12,12,12251
0,7,3,13,13,12272
0,7,3,14,14,12334
0,7,3,15,15,12407
0,7,3,16,0,12305
0,7,3,17,1,12329
0,7,3,18,2,12322
0,7,3,19,3,12468
0,7,3,20,4,12385
0,7,3,21,5,12407
0,7,3,22,6,12399
0,7,3,23,7,12343
0,7,3,24,8,12439
0,7,3,25,9,12459
0,7,3,26,10,12461
0,7,3,27,11,12286
0,7,3,28,12,12292
0,7,3,29,13,12229
0,7,3,30,14,12303
0,7,3,31,15,12394
1,0,0,0,0,28396
1,0,0,1,1,28410
1,0,0,2,2,28316
1,0,0,3,3,28222
1,0,0,4,4,28141
1,0,0,5,5,28226
1,0,0,6,6,28295
1,0,0,7,7,28395
1,0,0,8,8,28399
1,0,0,9,9,28232
1,0,0,10,10,28430
1,0,0,11,11,28799
1,0,0,12,12,28610
1,0,0,13,13,28338
1,0,0,14,14,28136
1,0,0,15,15,28219
1,0,0,16,0,28354
1,0,0,17,1,28262
1,0,0,18,2,28322
1,0,0,19,3,28102
1,0,0,20,4,28354
1,0,0,21,5,28344
1,0,0,22,6,28162
1,0,0,23,7,28134
1,0,0,24,8,28836
1,0,0,25,9,32729
1,0,0,26,10,28291
1,0,0,27,11,28333
1,0,0,28,12,27993
1,0,0,29,13,28270
1,0,0,30,14,28163
1,0,0,31,15,28196
1,0,1,0,0,27993
1,0,1,1,1,27991
1,0,1,2,2,28214
1,0,1,3,3,33922
1,0,1,4,4,28423
1,0,1,5,5,28186
1,0,1,6,6,28249
1,0,1,7,7,28308
1,0,1,8,8,28025
1,0,1,9,9,28222
1,0,1,10,10,28112
1,0,1,11,11,28149
1,0,1,12,12,27978
1,0,1,13,13,28241
1,0,1,14,14,28223
1,0,1,15,15,29067
1,0,1,16,0,28299
1,0,1,17,1,28312
