region,block,slot,observation,bank,cycles
0,0,3,9,9,12710
0,0,3,10,10,12424
0,0,3,11,11,12239
0,0,3,12,12,12445
0,0,3,13,13,12357
0,0,3,14,14,12327
0,0,3,15,15,12312
0,0,3,16,0,12403
0,0,3,17,1,12396
0,0,3,18,2,12360
0,0,3,19,3,12409
0,0,3,20,4,12418
0,0,3,21,5,12458
0,0,3,22,6,12344
0,0,3,23,7,12362
0,0,3,24,8,12344
0,0,3,25,9,12339
0,0,3,26,10,12312
0,0,3,27,11,12369
0,0,3,28,12,12494
0,0,3,29,13,12430
0,0,3,30,14,12536
0,0,3,31,15,12280
0,1,0,0,0,12305
0,1,0,1,1,12407
0,1,0,2,2,12384
0,1,0,3,3,12459
0,1,0,4,4,12397
0,1,0,5,5,12370
0,1,0,6,6,12303
0,1,0,7,7,12244
0,1,0,8,8,12238
0,1,0,9,9,12511
0,1,0,10,10,12338
0,1,0,11,11,12359
0,1,0,12,12,12337
0,1,0,13,13,12293
0,1,0,14,14,12315
0,1,0,15,15,12338
0,1,0,16,0,12360
0,1,0,17,1,12254
0,1,0,18,2,12410
0,1,0,19,3,12410
0,1,0,20,4,12374
0,1,0,21,5,12330
0,1,0,22,6,12372
0,1,0,23,7,12355
0,1,0,24,8,12434
0,1,0,25,9,12389
0,1,0,26,10,12459
0,1,0,27,11,12345
0,1,0,28,12,12316
0,1,0,29,13,12326
0,1,0,30,14,12296
0,1,0,31,15,12430
0,1,1,0,0,12348
0,1,1,1,1,12372
0,1,1,2,2,12326
0,1,1,3,3,12398
0,1,1,4,4,12392
0,1,1,5,5,12367
0,1,1,6,6,12382
0,1,1,7,7,12346
0,1,1,8,8,12374
0,1,1,9,9,12363
0,1,1,10,10,12407
0,1,1,11,11,12371
0,1,1,12,12,12350
0,1,1,13,13,12353
0,1,1,14,14,12386
0,1,1,15,15,12376
0,1,1,16,0,12282
0,1,1,17,1,12396
0,1,1,18,2,12375
0,1,1,19,3,12464
0,1,1,20,4,12449
0,1,1,21,5,12436
0,1,1,22,6,12437
0,1,1,23,7,12359
0,1,1,24,8,12507
0,1,1,25,9,12426
0,1,1,26,10,12443
0,1,1,27,11,12377
0,1,1,28,12,12363
0,1,1,29,13,12268
0,1,1,30,14,12343
0,1,1,31,15,12346
0,1,2,0,0,12391
0,1,2,1,1,12379
0,1,2,2,2,12329
0,1,2,3,3,12383
0,1,2,4,4,12393
0,1,2,5,5,12358
0,1,2,6,6,12563
0,1,2,7,7,12512
0,1,2,8,8,12511
0,1,2,9,9,13104
0,1,2,10,10,12337
0,1,2,11,11,12322
0,1,2,12,12,12441
0,1,2,13,13,12477
0,1,2,14,14,12318
0,1,2,15,15,12424
0,1,2,16,0,12346
0,1,2,17,1,12407
0,1,2,18,2,12332
0,1,2,19,3,12400
0,1,2,20,4,12430
0,1,2,21,5,12393
0,1,2,22,6,12446
0,1,2,23,7,12407
0,1,2,24,8,12426
0,1,2,25,9,12312
0,1,2,26,10,12379
0,1,2,27,11,12371
0,1,2,28,12,12452
0,1,2,29,13,12339
0,1,2,30,14,12472
0,1,2,31,15,12488
0,1,3,0,0,12276
0,1,3,1,1,12443
0,1,3,2,2,12275
0,1,3,3,3,12270
0,1,3,4,4,12254
0,1,3,5,5,12229
0,1,3,6,6,12316
0,1,3,7,7,12261
0,1,3,8,8,12274
0,1,3,9,9,12286
0,1,3,10,10,12240
0,1,3,11,11,12353
0,1,3,12,12,12246
0,1,3,13,13,12345
0,1,3,14,14,12317
0,1,3,15,15,12311
0,1,3,16,0,12286
0,1,3,17,1,12329
0,1,3,18,2,12321
0,1,3,19,3,12296
0,1,3,20,4,12279
0,1,3,21,5,12327
0,1,3,22,6,12306
0,1,3,23,7,12371
0,1,3,24,8,12275
0,1,3,25,9,12345
0,1,3,26,10,12278
0,1,3,27,11,12326
0,1,3,28,12,12350
0,1,3,29,13,12288
0,1,3,30,14,12321
0,1,3,31,15,12338
0,2,0,0,0,12452
0,2,0,1,1,12445
0,2,0,2,2,12391
0,2,0,3,3,12455
0,2,0,4,4,12365
0,2,0,5,5,12291
0,2,0,6,6,12435
0,2,0,7,7,12438
0,2,0,8,8,12291
0,2,0,9,9,12449
0,2,0,10,10,12356
0,2,0,11,11,12369
0,2,0,12,12,12384
0,2,0,13,13,12441
0,2,0,14,14,12322
0,2,0,15,15,12471
0,2,0,16,0,12377
0,2,0,17,1,12446
0,2,0,18,2,12374
0,2,0,19,3,12406
0,2,0,20,4,12310
0,2,0,21,5,12319
0,2,0,22,6,12286
0,2,0,23,7,12343
0,2,0,24,8,12311
0,2,0,25,9,12339
0,2,0,26,10,12372
0,2,0,27,11,12414
0,2,0,28,12,12388
0,2,0,29,13,12447
0,2,0,30,14,12472
0,2,0,31,15,12475
0,2,1,0,0,12418
0,2,1,1,1,12341
0,2,1,2,2,12298
0,2,1,3,3,12350
0,2,1,4,4,12343
0,2,1,5,5,12289
0,2,1,6,6,12297
0,2,1,7,7,12419
0,2,1,8,8,12744
0,2,1,9,9,12476
0,2,1,10,10,12206
0,2,1,11,11,12326
0,2,1,12,12,12426
0,2,1,13,13,12473
0,2,1,14,14,12396
0,2,1,15,15,12434
0,2,1,16,0,12393
0,2,1,17,1,12415
0,2,1,18,2,12432
0,2,1,19,3,12420
0,2,1,20,4,12445
0,2,1,21,5,12362
0,2,1,22,6,12262
0,2,1,23,7,12411
0,2,1,24,8,12407
0,2,1,25,9,12400
0,2,1,26,10,12336
0,2,1,27,11,12451
0,2,1,28,12,12380
0,2,1,29,13,12379
0,2,1,30,14,12380
0,2,1,31,15,12384
0,2,2,0,0,12400
0,2,2,1,1,12317
0,2,2,2,2,12418
0,2,2,3,3,12346
0,2,2,4,4,12398
0,2,2,5,5,12440
0,2,2,6,6,12415
0,2,2,7,7,12404
0,2,2,8,8,12483
0,2,2,9,9,12440
0,2,2,10,10,12381
0,2,2,11,11,12381
0,2,2,12,12,12406
0,2,2,13,13,12427
0,2,2,14,14,12423
0,2,2,15,15,12363
0,2,2,16,0,12397
0,2,2,17,1,12372
0,2,2,18,2,12381
0,2,2,19,3,12305
0,2,2,20,4,12428
0,2,2,21,5,12423
0,2,2,22,6,12387
0,2,2,23,7,12345
0,2,2,24,8,12407
0,2,2,25,9,12417
0,2,2,26,10,12450
0,2,2,27,11,12416
0,2,2,28,12,12304
0,2,2,29,13,12312
0,2,2,30,14,12308
0,2,2,31,15,12388
0,2,3,0,0,12365
0,2,3,1,1,12534
0,2,3,2,2,12447
0,2,3,3,3,12350
0,2,3,4,4,12356
0,2,3,5,5,12506
0,2,3,6,6,12391
0,2,3,7,7,12310
0,2,3,8,8,12465
0,2,3,9,9,12358
0,2,3,10,10,12474
0,2,3,11,11,12405
0,2,3,12,12,12352
0,2,3,13,13,12328
0,2,3,14,14,12398
0,2,3,15,15,12336
0,2,3,16,0,12366
0,2,3,17,1,12378
0,2,3,18,2,12389
0,2,3,19,3,12354
0,2,3,20,4,12318
0,2,3,21,5,12460
0,2,3,22,6,12414
0,2,3,23,7,12505
0,2,3,24,8,12428
0,2,3,25,9,12336
0,2,3,26,10,12297
0,2,3,27,11,12341
0,2,3,28,12,12431
0,2,3,29,13,12367
0,2,3,30,14,12333
0,2,3,31,15,12482
0,3,0,0,0,12360
0,3,0,1,1,12278
0,3,0,2,2,12341
0,3,0,3,3,12316
0,3,0,4,4,12447
0,3,0,5,5,12286
0,3,0,6,6,12328
0,3,0,7,7,12269
0,3,0,8,8,12816
0,3,0,9,9,12413
0,3,0,10,10,12376
0,3,0,11,11,12422
0,3,0,12,12,12461
0,3,0,13,13,12438
0,3,0,14,14,12360
0,3,0,15,15,12433
0,3,0,16,0,12504
0,3,0,17,1,12460
0,3,0,18,2,12401
0,3,0,19,3,12323
0,3,0,20,4,12315
0,3,0,21,5,12407
0,3,0,22,6,12344
0,3,0,23,7,12324
0,3,0,24,8,12427
0,3,0,25,9,12369
0,3,0,26,10,12323
0,3,0,27,11,12344
0,3,0,28,12,12286
0,3,0,29,13,12453
0,3,0,30,14,12325
0,3,0,31,15,12398
0,3,1,0,0,12323
0,3,1,1,1,12416
0,3,1,2,2,12398
0,3,1,3,3,12330
0,3,1,4,4,12400
0,3,1,5,5,12405
0,3,1,6,6,12467
0,3,1,7,7,12370
0,3,1,8,8,12410
0,3,1,9,9,12451
0,3,1,10,10,12458
0,3,1,11,11,12446
0,3,1,12,12,12514
0,3,1,13,13,12359
0,3,1,14,14,12388
0,3,1,15,15,12347
0,3,1,16,0,12319
0,3,1,17,1,12407
0,3,1,18,2,12408
0,3,1,19,3,12371
0,3,1,20,4,17448
0,3,1,21,5,13544
0,3,1,22,6,12361
0,3,1,23,7,12459
0,3,1,24,8,12424
0,3,1,25,9,12414
0,3,1,26,10,12518
0,3,1,27,11,12450
0,3,1,28,12,12504
0,3,1,29,13,12457
0,3,1,30,14,12477
0,3,1,31,15,12529
0,3,2,0,0,12309
0,3,2,1,1,12353
0,3,2,2,2,12453
0,3,2,3,3,12512
0,3,2,4,4,12382
0,3,2,5,5,12363
0,3,2,6,6,12416
0,3,2,7,7,12483
0,3,2,8,8,12333
0,3,2,9,9,12425
0,3,2,10,10,12333
0,3,2,11,11,12314
0,3,2,12,12,12535
0,3,2,13,13,12374
0,3,2,14,14,12395
0,3,2,15,15,12345
0,3,2,16,0,12538
0,3,2,17,1,12349
0,3,2,18,2,12449
0,3,2,19,3,12470
0,3,2,20,4,12465
0,3,2,21,5,12369
0,3,2,22,6,12454
0,3,2,23,7,12441
0,3,2,24,8,12333
0,3,2,25,9,12378
0,3,2,26,10,12380
0,3,2,27,11,12394
0,3,2,28,12,12484
0,3,2,29,13,12387
0,3,2,30,14,12366
0,3,2,31,15,12362
0,3,3,0,0,12360
0,3,3,1,1,12468
0,3,3,2,2,12453
0,3,3,3,3,12372
0,3,3,4,4,12398
0,3,3,5,5,12337
0,3,3,6,6,12361
0,3,3,7,7,12800
0,3,3,8,8,12239
0,3,3,9,9,12288
0,3,3,10,10,12421
0,3,3,11,11,12330
0,3,3,12,12,12406
0,3,3,13,13,12469
0,3,3,14,14,12265
0,3,3,15,15,12298
0,3,3,16,0,12371
0,3,3,17,1,12287
0,3,3,18,2,12394
0,3,3,19,3,12311
0,3,3,20,4,12244
0,3,3,21,5,12426
0,3,3,22,6,12432
0,3,3,23,7,12431
0,3,3,24,8,12247
0,3,3,25,9,12358
0,3,3,26,10,12457
0,3,3,27,11,12326
0,3,3,28,12,12318
0,3,3,29,13,12406
0,3,3,30,14,12433
0,3,3,31,15,12410
0,4,0,0,0,12360
0,4,0,1,1,12308
0,4,0,2,2,12394
0,4,0,3,3,12349
0,4,0,4,4,12440
0,4,0,5,5,12322
0,4,0,6,6,12375
0,4,0,7,7,12330
0,4,0,8,8,12323
0,4,0,9,9,12412
0,4,0,10,10,12356
0,4,0,11,11,12347
0,4,0,12,12,12379
0,4,0,13,13,12403
0,4,0,14,14,12337
0,4,0,15,15,12483
0,4,0,16,0,12394
0,4,0,17,1,12413
0,4,0,18,2,12373
0,4,0,19,3,12498
0,4,0,20,4,12404
0,4,0,21,5,12321
0,4,0,22,6,12359
0,4,0,23,7,12372
0,4,0,24,8,12371
0,4,0,25,9,12363
0,4,0,26,10,12336
0,4,0,27,11,12326
0,4,0,28,12,12456
0,4,0,29,13,12304
0,4,0,30,14,12366
0,4,0,31,15,12333
0,4,1,0,0,12210
0,4,1,1,1,12334
0,4,1,2,2,12347
0,4,1,3,3,12312
0,4,1,4,4,12271
0,4,1,5,5,12293
0,4,1,6,6,12325
0,4,1,7,7,12303
0,4,1,8,8,12345
0,4,1,9,9,12394
0,4,1,10,10,12310
0,4,1,11,11,12286
0,4,1,12,12,12286
0,4,1,13,13,12297
0,4,1,14,14,12447
0,4,1,15,15,12377
0,4,1,16,0,12443
0,4,1,17,1,12392
0,4,1,18,2,12473
0,4,1,19,3,12357
0,4,1,20,4,12254
0,4,1,21,5,12407
0,4,1,22,6,12331
0,4,1,23,7,12312
0,4,1,24,8,12377
0,4,1,25,9,12302
0,4,1,26,10,12314
0,4,1,27,11,12295
0,4,1,28,12,12313
0,4,1,29,13,12392
0,4,1,30,14,12439
0,4,1,31,15,12450
0,4,2,0,0,12292
0,4,2,1,1,12327
0,4,2,2,2,12377
0,4,2,3,3,12294
0,4,2,4,4,12291
0,4,2,5,5,12329
0,4,2,6,6,12400
0,4,2,7,7,12425
0,4,2,8,8,12877
0,4,2,9,9,12358
0,4,2,10,10,12314
0,4,2,11,11,12382
0,4,2,12,12,12447
0,4,2,13,13,12387
0,4,2,14,14,12273
0,4,2,15,15,12353
0,4,2,16,0,12463
0,4,2,17,1,12315
0,4,2,18,2,12298
0,4,2,19,3,12305
0,4,2,20,4,12323
0,4,2,21,5,12428
0,4,2,22,6,12309
0,4,2,23,7,12344
0,4,2,24,8,12349
0,4,2,25,9,12387
0,4,2,26,10,12300
0,4,2,27,11,12323
0,4,2,28,12,12326
0,4,2,29,13,12421
0,4,2,30,14,12318
0,4,2,31,15,12334
0,4,3,0,0,12376
0,4,3,1,1,12357
0,4,3,2,2,12374
0,4,3,3,3,12414
0,4,3,4,4,12368
0,4,3,5,5,12413
0,4,3,6,6,12328
0,4,3,7,7,12344
0,4,3,8,8,12297
0,4,3,9,9,12445
0,4,3,10,10,12401
0,4,3,11,11,12459
0,4,3,12,12,12391
0,4,3,13,13,12320
0,4,3,14,14,12383
0,4,3,15,15,12474
0,4,3,16,0,12444
0,4,3,17,1,12382
0,4,3,18,2,12390
0,4,3,19,3,12332
0,4,3,20,4,12359
0,4,3,21,5,12403
0,4,3,22,6,12460
0,4,3,23,7,12372
0,4,3,24,8,12307
0,4,3,25,9,12509
0,4,3,26,10,12495
0,4,3,27,11,12441
0,4,3,28,12,12438
0,4,3,29,13,12476
0,4,3,30,14,12363
0,4,3,31,15,12389
0,5,0,0,0,12373
0,5,0,1,1,12250
0,5,0,2,2,12297
0,5,0,3,3,12514
0,5,0,4,4,12301
0,5,0,5,5,12318
0,5,0,6,6,12309
0,5,0,7,7,12293
0,5,0,8,8,12281
0,5,0,9,9,12773
0,5,0,10,10,12322
0,5,0,11,11,12276
0,5,0,12,12,12379
0,5,0,13,13,12283
0,5,0,14,14,12515
0,5,0,15,15,13064
0,5,0,16,0,12372
0,5,0,17,1,12296
0,5,0,18,2,12258
0,5,0,19,3,12250
0,5,0,20,4,12445
0,5,0,21,5,12269
0,5,0,22,6,12346
0,5,0,23,7,12436
0,5,0,24,8,12339
0,5,0,25,9,12430
0,5,0,26,10,12306
0,5,0,27,11,12371
0,5,0,28,12,12258
0,5,0,29,13,12260
0,5,0,30,14,12261
0,5,0,31,15,12356
0,5,1,0,0,12266
0,5,1,1,1,12410
0,5,1,2,2,12299
0,5,1,3,3,13144
0,5,1,4,4,13350
0,5,1,5,5,12308
0,5,1,6,6,12586
0,5,1,7,7,13220
0,5,1,8,8,12866
0,5,1,9,9,12377
0,5,1,10,10,12282
0,5,1,11,11,12303
0,5,1,12,12,12322
0,5,1,13,13,12361
0,5,1,14,14,12422
0,5,1,15,15,12791
0,5,1,16,0,12372
0,5,1,17,1,12572
0,5,1,18,2,12836
0,5,1,19,3,12362
0,5,1,20,4,12850
0,5,1,21,5,12366
0,5,1,22,6,12483
0,5,1,23,7,12657
0,5,1,24,8,12357
0,5,1,25,9,12415
0,5,1,26,10,12506
0,5,1,27,11,12295
0,5,1,28,12,12464
0,5,1,29,13,12516
0,5,1,30,14,12377
0,5,1,31,15,12467
0,5,2,0,0,12240
0,5,2,1,1,12289
0,5,2,2,2,12357
0,5,2,3,3,12302
0,5,2,4,4,12343
0,5,2,5,5,12344
0,5,2,6,6,12345
0,5,2,7,7,12500
0,5,2,8,8,12501
0,5,2,9,9,12398
0,5,2,10,10,12343
0,5,2,11,11,12359
0,5,2,12,12,12477
0,5,2,13,13,12307
0,5,2,14,14,12386
0,5,2,15,15,12367
0,5,2,16,0,12482
0,5,2,17,1,12417
0,5,2,18,2,12290
0,5,2,19,3,12303
0,5,2,20,4,12347
0,5,2,21,5,12437
0,5,2,22,6,12490
0,5,2,23,7,12328
0,5,2,24,8,12412
0,5,2,25,9,12413
0,5,2,26,10,12346
0,5,2,27,11,12378
0,5,2,28,12,12419
0,5,2,29,13,12371
0,5,2,30,14,12328
0,5,2,31,15,12340
0,5,3,0,0,12892
0,5,3,1,1,12300
0,5,3,2,2,12374
0,5,3,3,3,12310
0,5,3,4,4,12317
0,5,3,5,5,12331
0,5,3,6,6,12438
0,5,3,7,7,12270
0,5,3,8,8,12262
0,5,3,9,9,12422
0,5,3,10,10,12439
0,5,3,11,11,12396
0,5,3,12,12,12392
0,5,3,13,13,12297
0,5,3,14,14,12345
0,5,3,15,15,12316
0,5,3,16,0,12419
0,5,3,17,1,12288
0,5,3,18,2,12292
0,5,3,19,3,12461
0,5,3,20,4,12413
0,5,3,21,5,12451
0,5,3,22,6,12399
0,5,3,23,7,12302
0,5,3,24,8,12439
0,5,3,25,9,12305
0,5,3,26,10,12348
0,5,3,27,11,12314
0,5,3,28,12,12241
0,5,3,29,13,12494
0,5,3,30,14,12484
0,5,3,31,15,12250
0,6,0,0,0,12463
0,6,0,1,1,12475
0,6,0,2,2,12469
0,6,0,3,3,12361
0,6,0,4,4,12484
0,6,0,5,5,12252
0,6,0,6,6,13153
0,6,0,7,7,12555
0,6,0,8,8,12475
0,6,0,9,9,12412
0,6,0,10,10,12391
0,6,0,11,11,12363
0,6,0,12,12,12444
0,6,0,13,13,12361
0,6,0,14,14,12378
0,6,0,15,15,12366
0,6,0,16,0,12372
0,6,0,17,1,12394
0,6,0,18,2,12354
0,6,0,19,3,12317
0,6,0,20,4,12386
0,6,0,21,5,12520
0,6,0,22,6,12489
0,6,0,23,7,12442
0,6,0,24,8,12320
0,6,0,25,9,12414
0,6,0,26,10,12341
0,6,0,27,11,12375
0,6,0,28,12,12394
0,6,0,29,13,12347
0,6,0,30,14,12495
0,6,0,31,15,12500
0,6,1,0,0,12223
0,6,1,1,1,12262
0,6,1,2,2,12365
0,6,1,3,3,12363
0,6,1,4,4,12297
0,6,1,5,5,12229
0,6,1,6,6,12327
0,6,1,7,7,12379
0,6,1,8,8,12234
0,6,1,9,9,12377
0,6,1,10,10,12373
0,6,1,11,11,12357
0,6,1,12,12,12473
0,6,1,13,13,12345
0,6,1,14,14,12436
0,6,1,15,15,12349
0,6,1,16,0,12338
0,6,1,17,1,12302
0,6,1,18,2,12348
0,6,1,19,3,12344
0,6,1,20,4,12302
0,6,1,21,5,12406
0,6,1,22,6,12253
0,6,1,23,7,12396
0,6,1,24,8,12386
0,6,1,25,9,12400
0,6,1,26,10,12404
0,6,1,27,11,12282
0,6,1,28,12,12311
0,6,1,29,13,12324
0,6,1,30,14,12258
0,6,1,31,15,12281
0,6,2,0,0,12288
0,6,2,1,1,12289
0,6,2,2,2,12257
0,6,2,3,3,12300
0,6,2,4,4,12384
0,6,2,5,5,12318
0,6,2,6,6,12261
0,6,2,7,7,12359
0,6,2,8,8,12290
0,6,2,9,9,12357
0,6,2,10,10,12370
0,6,2,11,11,12349
0,6,2,12,12,12386
0,6,2,13,13,12335
0,6,2,14,14,12349
0,6,2,15,15,12337
0,6,2,16,0,12275
0,6,2,17,1,12278
0,6,2,18,2,12251
0,6,2,19,3,12378
0,6,2,20,4,12364
0,6,2,21,5,12268
0,6,2,22,6,12276
0,6,2,23,7,12258
0,6,2,24,8,12338
0,6,2,25,9,12303
0,6,2,26,10,12271
0,6,2,27,11,12287
0,6,2,28,12,12268
0,6,2,29,13,12272
0,6,2,30,14,12320
0,6,2,31,15,12306
0,6,3,0,0,12346
0,6,3,1,1,12393
0,6,3,2,2,12379
0,6,3,3,3,12348
0,6,3,4,4,12418
0,6,3,5,5,12373
0,6,3,6,6,12926
0,6,3,7,7,12372
0,6,3,8,8,12401
0,6,3,9,9,12361
0,6,3,10,10,12469
0,6,3,11,11,12439
0,6,3,12,12,12410
0,6,3,13,13,12514
0,6,3,14,14,12430
0,6,3,15,15,12366
0,6,3,16,0,12456
0,6,3,17,1,12381
0,6,3,18,2,12346
0,6,3,19,3,12390
0,6,3,20,4,12487
0,6,3,21,5,12497
0,6,3,22,6,12543
0,6,3,23,7,12460
0,6,3,24,8,12336
0,6,3,25,9,12386
0,6,3,26,10,12393
0,6,3,27,11,12316
0,6,3,28,12,12506
0,6,3,29,13,12410
0,6,3,30,14,12307
0,6,3,31,15,12375
0,7,0,0,0,12308
0,7,0,1,1,12317
0,7,0,2,2,12383
0,7,0,3,3,12272
0,7,0,4,4,12413
0,7,0,5,5,12279
0,7,0,6,6,12450
0,7,0,7,7,12308
0,7,0,8,8,12243
0,7,0,9,9,12326
0,7,0,10,10,12383
0,7,0,11,11,12347
0,7,0,12,12,12311
0,7,0,13,13,12311
0,7,0,14,14,12462
0,7,0,15,15,12356
0,7,0,16,0,12228
0,7,0,17,1,12438
0,7,0,18,2,12445
0,7,0,19,3,12353
0,7,0,20,4,12401
0,7,0,21,5,12425
0,7,0,22,6,12409
0,7,0,23,7,12307
0,7,0,24,8,12346
0,7,0,25,9,12409
0,7,0,26,10,12321
0,7,0,27,11,12436
0,7,0,28,12,12267
0,7,0,29,13,12345
0,7,0,30,14,12433
0,7,0,31,15,12384
0,7,1,0,0,12542
0,7,1,1,1,12433
0,7,1,2,2,12414
0,7,1,3,3,12550
0,7,1,4,4,12440
0,7,1,5,5,12508
0,7,1,6,6,12400
0,7,1,7,7,12485
0,7,1,8,8,12535
0,7,1,9,9,12536
0,7,1,10,10,12469
0,7,1,11,11,12475
0,7,1,12,12,12520
0,7,1,13,13,12373
0,7,1,14,14,12376
0,7,1,15,15,12505
0,7,1,16,0,12438
0,7,1,17,1,12512
0,7,1,18,2,12461
0,7,1,19,3,12425
0,7,1,20,4,12517
0,7,1,21,5,12452
0,7,1,22,6,12472
0,7,1,23,7,12430
0,7,1,24,8,12495
0,7,1,25,9,12484
0,7,1,26,10,12502
0,7,1,27,11,12384
0,7,1,28,12,12534
0,7,1,29,13,12459
0,7,1,30,14,12497
0,7,1,31,15,12501
0,7,2,0,0,12521
0,7,2,1,1,12312
0,7,2,2,2,12278
0,7,2,3,3,12342
0,7,2,4,4,12363
0,7,2,5,5,12856
0,7,2,6,6,12334
0,7,2,7,7,12360
0,7,2,8,8,12277
0,7,2,9,9,12343
0,7,2,10,10,12389
0,7,2,11,11,12372
0,7,2,12,12,12529
0,7,2,13,13,12456
0,7,2,14,14,12366
0,7,2,15,15,12419
0,7,2,16,0,12455
0,7,2,17,1,12377
0,7,2,18,2,12338
0,7,2,19,3,12406
0,7,2,20,4,12541
0,7,2,21,5,12282
0,7,2,22,6,12421
0,7,2,23,7,12345
0,7,2,24,8,12337
0,7,2,25,9,12374
0,7,2,26,10,12388
0,7,2,27,11,12319
0,7,2,28,12,12420
0,7,2,29,13,12468
0,7,2,30,14,12334
0,7,2,31,15,12388
0,7,3,0,0,12374
0,7,3,1,1,12295
0,7,3,2,2,12264
0,7,3,3,3,12277
0,7,3,4,4,12423
0,7,3,5,5,12429
0,7,3,6,6,12297
0,7,3,7,7,12366
0,7,3,8,8,12238
0,7,3,9,9,12203
0,7,3,10,10,12261
0,7,3,11,11,12262
0,7,3,12,12,12344
0,7,3,13,13,12247
0,7,3,14,14,12445
0,7,3,15,15,12337
0,7,3,16,0,12364
0,7,3,17,1,12443
0,7,3,18,2,12364
0,7,3,19,3,12469
0,7,3,20,4,12305
0,7,3,21,5,12415
0,7,3,22,6,12387
0,7,3,23,7,12473
0,7,3,24,8,12291
0,7,3,25,9,12401
0,7,3,26,10,12257
0,7,3,27,11,12293
0,7,3,28,12,12368
0,7,3,29,13,12320
0,7,3,30,14,12319
0,7,3,31,15,12325
1,0,0,0,0,28166
1,0,0,1,1,28255
1,0,0,2,2,28444
1,0,0,3,3,28242
1,0,0,4,4,28301
1,0,0,5,5,28204
1,0,0,6,6,28167
1,0,0,7,7,28227
1,0,0,8,8,28340
1,0,0,9,9,28400
1,0,0,10,10,28363
1,0,0,11,11,28157
1,0,0,12,12,28122
1,0,0,13,13,28365
1,0,0,14,14,28148
1,0,0,15,15,28269
1,0,0,16,0,28829
1,0,0,17,1,28121
1,0,0,18,2,28167
1,0,0,19,3,28227
1,0,0,20,4,28428
1,0,0,21,5,28195
1,0,0,22,6,28096
1,0,0,23,7,28169
1,0,0,24,8,28292
1,0,0,25,9,28123
1,0,0,26,10,28309
1,0,0,27,11,28391
1,0,0,28,12,28349
1,0,0,29,13,28430
1,0,0,30,14,28473
1,0,0,31,15,28376
1,0,1,0,0,28258
1,0,1,1,1,28439
1,0,1,2,2,28444
1,0,1,3,3,28226
1,0,1,4,4,28267
1,0,1,5,5,28096
1,0,1,6,6,28181
1,0,1,7,7,28127
1,0,1,8,8,28106
1,0,1,9,9,28267
1,0,1,10,10,28126
1,0,1,11,11,28259
1,0,1,12,12,28338
1,0,1,13,13,28113
1,0,1,14,14,28117
1,0,1,15,15,27932
1,0,1,16,0,28019
1,0,1,17,1,28066
