cpucycles tracesetup 0 amd64-perfpmcff precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 1 amd64-perfpmc precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 2 amd64-pmcff precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 3 amd64-tsc precision 1016 scaling 0.467415 only32 0
cpucycles tracesetup 4 amd64-tscasm precision 1026 scaling 0.467415 only32 0
cpucycles tracesetup 5 default-perfevent precision 205 scaling 1.000000 only32 0
cpucycles tracesetup 6 default-mach precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 7 default-monotonic precision 1074 scaling 1.400000 only32 0
cpucycles tracesetup 8 default-gettimeofday precision 2440 scaling 1400.000000 only32 0
cpucycles tracesetup 9 default-zero precision 0 scaling 0.000000 only32 0
region,variant,block,observation,cycles
0,0,0,0,1042
0,0,0,1,991
0,0,0,2,973
0,0,0,3,998
0,0,0,4,985
0,0,0,5,984
0,0,0,6,1001
0,0,0,7,1001
0,0,0,8,997
0,0,0,9,988
0,0,0,10,992
0,0,0,11,993
0,0,0,12,997
0,0,0,13,995
0,0,0,14,989
0,0,0,15,996
0,0,0,16,994
0,0,0,17,1007
0,0,0,18,996
0,0,0,19,1003
0,0,0,20,1008
0,0,0,21,984
0,0,0,22,1001
0,0,0,23,991
0,0,0,24,988
0,0,0,25,983
0,0,0,26,982
0,0,0,27,1002
0,0,0,28,992
0,0,0,29,1004
0,0,0,30,967
0,0,0,31,1002
0,0,0,32,991
0,0,0,33,999
0,0,0,34,980
0,0,0,35,988
0,0,0,36,1005
0,0,0,37,985
0,0,0,38,995
0,0,0,39,998
0,0,0,40,983
0,0,0,41,975
0,0,0,42,988
0,0,0,43,999
0,0,0,44,1007
0,0,0,45,991
0,0,0,46,987
0,0,0,47,994
0,0,0,48,1011
0,0,0,49,979
0,0,0,50,989
0,0,0,51,989
0,0,0,52,1000
0,0,0,53,993
0,0,0,54,995
0,0,0,55,990
0,0,0,56,977
0,0,0,57,997
0,0,0,58,987
0,0,0,59,1001
0,0,0,60,987
0,0,0,61,986
0,0,0,62,990
0,0,0,63,999
0,1,0,0,1021
0,1,0,1,994
0,1,0,2,984
0,1,0,3,1000
0,1,0,4,1028
0,1,0,5,1013
0,1,0,6,1027
0,1,0,7,1005
0,1,0,8,990
0,1,0,9,1019
0,1,0,10,992
0,1,0,11,1007
0,1,0,12,996
0,1,0,13,1030
0,1,0,14,1003
0,1,0,15,1010
0,1,0,16,993
0,1,0,17,1009
0,1,0,18,997
0,1,0,19,1003
0,1,0,20,1007
0,1,0,21,993
0,1,0,22,1033
0,1,0,23,1005
0,1,0,24,990
0,1,0,25,1010
0,1,0,26,1006
0,1,0,27,1007
0,1,0,28,1011
0,1,0,29,1019
0,1,0,30,1014
0,1,0,31,1009
0,1,0,32,1007
0,1,0,33,1014
0,1,0,34,995
0,1,0,35,996
0,1,0,36,1001
0,1,0,37,1012
0,1,0,38,1004
0,1,0,39,1000
0,1,0,40,998
0,1,0,41,1004
0,1,0,42,1028
0,1,0,43,1009
0,1,0,44,990
0,1,0,45,988
0,1,0,46,1021
0,1,0,47,1007
0,1,0,48,1000
0,1,0,49,992
0,1,0,50,1019
0,1,0,51,1016
0,1,0,52,1014
0,1,0,53,1000
0,1,0,54,1017
0,1,0,55,998
0,1,0,56,1001
0,1,0,57,995
0,1,0,58,1008
0,1,0,59,1008
0,1,0,60,1018
0,1,0,61,1024
0,1,0,62,1026
0,1,0,63,1011
0,1,1,0,998
0,1,1,1,1012
0,1,1,2,970
0,1,1,3,976
0,1,1,4,1004
0,1,1,5,1008
0,1,1,6,1003
0,1,1,7,1019
0,1,1,8,1008
0,1,1,9,1022
0,1,1,10,1016
0,1,1,11,997
0,1,1,12,1011
0,1,1,13,1004
0,1,1,14,1026
0,1,1,15,1022
0,1,1,16,1018
0,1,1,17,1013
0,1,1,18,1007
0,1,1,19,1021
0,1,1,20,992
0,1,1,21,999
0,1,1,22,1017
0,1,1,23,999
0,1,1,24,998
0,1,1,25,1004
0,1,1,26,990
0,1,1,27,995
0,1,1,28,1008
0,1,1,29,1009
0,1,1,30,993
0,1,1,31,1007
0,1,1,32,1012
0,1,1,33,999
0,1,1,34,1006
0,1,1,35,986
0,1,1,36,997
0,1,1,37,980
0,1,1,38,1001
0,1,1,39,1001
