loop,group,half,branch,branch_output,top_split_output_register,coeff_start,coeff_end,block0,block1,twist_table,twist_index0,twist_index1,twist_mont0,twist_mont1,twist_asm_multiplier0,twist_asm_multiplier1,twist_precompute0,twist_precompute1,twist_multiplier_vector,twist_precompute_vector,semi_expanded_multiplier_hword,semi_expanded_precompute_hword,compact_hword,operation,notes
5,2,1,1,B1,v12,208,215,52,53,twist_branch1,52,53,757,-437,-1181,732,-11194,6938,-1181|-1181|-1181|-1181|732|732|732|732,-11194|-11194|-11194|-11194|6938|6938|6938|6938,-1181|-1181|-1181|-1181|732|732|732|732,-11194|-11194|-11194|-11194|6938|6938|6938|6938,-1181|732|-11194|6938,fqmul_B1[208..215]_by_twist_twist_branch1_k52_k53,twist_before_zip;vector_shape=[k0x4|k1x4]
5,2,1,1,B1,v13,216,223,54,55,twist_branch1,54,55,-177,-1108,-281,-1427,-2664,-13526,-281|-281|-281|-281|-1427|-1427|-1427|-1427,-2664|-2664|-2664|-2664|-13526|-13526|-13526|-13526,-281|-281|-281|-281|-1427|-1427|-1427|-1427,-2664|-2664|-2664|-2664|-13526|-13526|-13526|-13526,-281|-1427|-2664|-13526,fqmul_B1[216..223]_by_twist_twist_branch1_k54_k55,twist_before_zip;vector_shape=[k0x4|k1x4]
5,2,1,1,B1,v14,336,343,84,85,twist_branch1,84,85,-511,1391,-655,-1444,-6209,-13687,-655|-655|-655|-655|-1444|-1444|-1444|-1444,-6209|-6209|-6209|-6209|-13687|-13687|-13687|-13687,-655|-655|-655|-655|-1444|-1444|-1444|-1444,-6209|-6209|-6209|-6209|-13687|-13687|-13687|-13687,-655|-1444|-6209|-13687,fqmul_B1[336..343]_by_twist_twist_branch1_k84_k85,twist_before_zip;vector_shape=[k0x4|k1x4]
5,2,1,1,B1,v15,344,351,86,87,twist_branch1,86,87,-1351,410,-1637,397,-15517,3763,-1637|-1637|-1637|-1637|397|397|397|397,-15517|-15517|-15517|-15517|3763|3763|3763|3763,-1637|-1637|-1637|-1637|397|397|397|397,-15517|-15517|-15517|-15517|3763|3763|3763|3763,-1637|397|-15517|3763,fqmul_B1[344..351]_by_twist_twist_branch1_k86_k87,twist_before_zip;vector_shape=[k0x4|k1x4]
5,2,1,0,B0,v4,80,87,20,21,twist_branch0,20,21,-216,-108,-1339,1059,-12692,10038,-1339|-1339|-1339|-1339|1059|1059|1059|1059,-12692|-12692|-12692|-12692|10038|10038|10038|10038,-1339|-1339|-1339|-1339|1059|1059|1059|1059,-12692|-12692|-12692|-12692|10038|10038|10038|10038,-1339|1059|-12692|10038,fqmul_B0[80..87]_by_twist_twist_branch0_k20_k21,twist_before_zip;vector_shape=[k0x4|k1x4]
5,2,1,0,B0,v5,88,95,22,23,twist_branch0,22,23,-54,-27,-1199,1129,-11365,10701,-1199|-1199|-1199|-1199|1129|1129|1129|1129,-11365|-11365|-11365|-11365|10701|10701|10701|10701,-1199|-1199|-1199|-1199|1129|1129|1129|1129,-11365|-11365|-11365|-11365|10701|10701|10701|10701,-1199|1129|-11365|10701,fqmul_B0[88..95]_by_twist_twist_branch0_k22_k23,twist_before_zip;vector_shape=[k0x4|k1x4]
5,2,1,0,B0,v6,208,215,52,53,twist_branch0,52,53,550,275,1713,-872,16237,-8265,1713|1713|1713|1713|-872|-872|-872|-872,16237|16237|16237|16237|-8265|-8265|-8265|-8265,1713|1713|1713|1713|-872|-872|-872|-872,16237|16237|16237|16237|-8265|-8265|-8265|-8265,1713|-872|16237|-8265,fqmul_B0[208..215]_by_twist_twist_branch0_k52_k53,twist_before_zip;vector_shape=[k0x4|k1x4]
5,2,1,0,B0,v7,216,223,54,55,twist_branch0,54,55,-1591,933,-436,-218,-4133,-2066,-436|-436|-436|-436|-218|-218|-218|-218,-4133|-4133|-4133|-4133|-2066|-2066|-2066|-2066,-436|-436|-436|-436|-218|-218|-218|-218,-4133|-4133|-4133|-4133|-2066|-2066|-2066|-2066,-436|-218|-4133|-2066,fqmul_B0[216..223]_by_twist_twist_branch0_k54_k55,twist_before_zip;vector_shape=[k0x4|k1x4]
5,2,1,0,B0,v8,336,343,84,85,twist_branch0,84,85,200,100,-1577,940,-14948,8910,-1577|-1577|-1577|-1577|940|940|940|940,-14948|-14948|-14948|-14948|8910|8910|8910|8910,-1577|-1577|-1577|-1577|940|940|940|940,-14948|-14948|-14948|-14948|8910|8910|8910|8910,-1577|940|-14948|8910,fqmul_B0[336..343]_by_twist_twist_branch0_k84_k85,twist_before_zip;vector_shape=[k0x4|k1x4]
5,2,1,0,B0,v9,344,351,86,87,twist_branch0,86,87,50,25,470,235,4455,2228,470|470|470|470|235|235|235|235,4455|4455|4455|4455|2228|2228|2228|2228,470|470|470|470|235|235|235|235,4455|4455|4455|4455|2228|2228|2228|2228,470|235|4455|2228,fqmul_B0[344..351]_by_twist_twist_branch0_k86_k87,twist_before_zip;vector_shape=[k0x4|k1x4]
6,3,0,1,B1,v10,96,103,24,25,twist_branch1,24,25,-704,-32,-395,1082,-3744,10256,-395|-395|-395|-395|1082|1082|1082|1082,-3744|-3744|-3744|-3744|10256|10256|10256|10256,-395|-395|-395|-395|1082|1082|1082|1082,-3744|-3744|-3744|-3744|10256|10256|10256|10256,-395|1082|-3744|10256,fqmul_B1[96..103]_by_twist_twist_branch1_k24_k25,twist_before_zip;vector_shape=[k0x4|k1x4]
6,3,0,1,B1,v11,104,111,26,27,twist_branch1,26,27,-630,-1600,992,-1212,9403,-11488,992|992|992|992|-1212|-1212|-1212|-1212,9403|9403|9403|9403|-11488|-11488|-11488|-11488,992|992|992|992|-1212|-1212|-1212|-1212,9403|9403|9403|9403|-11488|-11488|-11488|-11488,992|-1212|9403|-11488,fqmul_B1[104..111]_by_twist_twist_branch1_k26_k27,twist_before_zip;vector_shape=[k0x4|k1x4]
6,3,0,1,B1,v12,224,231,56,57,twist_branch1,56,57,1521,-88,-222,1247,-2104,11820,-222|-222|-222|-222|1247|1247|1247|1247,-2104|-2104|-2104|-2104|11820|11820|11820|11820,-222|-222|-222|-222|1247|1247|1247|1247,-2104|-2104|-2104|-2104|11820|11820|11820|11820,-222|1247|-2104|11820,fqmul_B1[224..231]_by_twist_twist_branch1_k56_k57,twist_before_zip;vector_shape=[k0x4|k1x4]
6,3,0,1,B1,v13,232,239,58,59,twist_branch1,58,59,-4,-943,-729,124,-6910,1175,-729|-729|-729|-729|124|124|124|124,-6910|-6910|-6910|-6910|1175|1175|1175|1175,-729|-729|-729|-729|124|124|124|124,-6910|-6910|-6910|-6910|1175|1175|1175|1175,-729|124|-6910|1175,fqmul_B1[232..239]_by_twist_twist_branch1_k58_k59,twist_before_zip;vector_shape=[k0x4|k1x4]
6,3,0,1,B1,v14,352,359,88,89,twist_branch1,88,89,1590,-242,1118,-892,10597,-8455,1118|1118|1118|1118|-892|-892|-892|-892,10597|10597|10597|10597|-8455|-8455|-8455|-8455,1118|1118|1118|1118|-892|-892|-892|-892,10597|10597|10597|10597|-8455|-8455|-8455|-8455,1118|-892|10597|-8455,fqmul_B1[352..359]_by_twist_twist_branch1_k88_k89,twist_before_zip;vector_shape=[k0x4|k1x4]
6,3,0,1,B1,v15,360,367,90,91,twist_branch1,90,91,-11,1728,588,341,5573,3232,588|588|588|588|341|341|341|341,5573|5573|5573|5573|3232|3232|3232|3232,588|588|588|588|341|341|341|341,5573|5573|5573|5573|3232|3232|3232|3232,588|341|5573|3232,fqmul_B1[360..367]_by_twist_twist_branch1_k90_k91,twist_before_zip;vector_shape=[k0x4|k1x4]
6,3,0,0,B0,v4,96,103,24,25,twist_branch0,24,25,1715,-871,-1164,-582,-11033,-5517,-1164|-1164|-1164|-1164|-582|-582|-582|-582,-11033|-11033|-11033|-11033|-5517|-5517|-5517|-5517,-1164|-1164|-1164|-1164|-582|-582|-582|-582,-11033|-11033|-11033|-11033|-5517|-5517|-5517|-5517,-1164|-582|-11033|-5517,fqmul_B0[96..103]_by_twist_twist_branch0_k24_k25,twist_before_zip;vector_shape=[k0x4|k1x4]
6,3,0,0,B0,v5,104,111,26,27,twist_branch0,26,27,1293,-1082,-291,1583,-2758,15005,-291|-291|-291|-291|1583|1583|1583|1583,-2758|-2758|-2758|-2758|15005|15005|15005|15005,-291|-291|-291|-291|1583|1583|1583|1583,-2758|-2758|-2758|-2758|15005|15005|15005|15005,-291|1583|-2758|15005,fqmul_B0[104..111]_by_twist_twist_branch0_k26_k27,twist_before_zip;vector_shape=[k0x4|k1x4]
6,3,0,0,B0,v6,224,231,56,57,twist_branch0,56,57,-1262,-631,-109,1674,-1033,15867,-109|-109|-109|-109|1674|1674|1674|1674,-1033|-1033|-1033|-1033|15867|15867|15867|15867,-109|-109|-109|-109|1674|1674|1674|1674,-1033|-1033|-1033|-1033|15867|15867|15867|15867,-109|1674|-1033|15867,fqmul_B0[224..231]_by_twist_twist_branch0_k56_k57,twist_before_zip;vector_shape=[k0x4|k1x4]
6,3,0,0,B0,v7,232,239,58,59,twist_branch0,58,59,1413,-1022,837,-1310,7934,-12417,837|837|837|837|-1310|-1310|-1310|-1310,7934|7934|7934|7934|-12417|-12417|-12417|-12417,837|837|837|837|-1310|-1310|-1310|-1310,7934|7934|7934|7934|-12417|-12417|-12417|-12417,837|-1310|7934|-12417,fqmul_B0[232..239]_by_twist_twist_branch0_k58_k59,twist_before_zip;vector_shape=[k0x4|k1x4]
6,3,0,0,B0,v8,352,359,88,89,twist_branch0,88,89,-1716,-858,-1611,923,-15270,8749,-1611|-1611|-1611|-1611|923|923|923|923,-15270|-15270|-15270|-15270|8749|8749|8749|8749,-1611|-1611|-1611|-1611|923|923|923|923,-15270|-15270|-15270|-15270|8749|8749|8749|8749,-1611|923|-15270|8749,fqmul_B0[352..359]_by_twist_twist_branch0_k88_k89,twist_before_zip;vector_shape=[k0x4|k1x4]
6,3,0,0,B0,v9,360,367,90,91,twist_branch0,90,91,-429,1514,-1267,1095,-12010,10379,-1267|-1267|-1267|-1267|1095|1095|1095|1095,-12010|-12010|-12010|-12010|10379|10379|10379|10379,-1267|-1267|-1267|-1267|1095|1095|1095|1095,-12010|-12010|-12010|-12010|10379|10379|10379|10379,-1267|1095|-12010|10379,fqmul_B0[360..367]_by_twist_twist_branch0_k90_k91,twist_before_zip;vector_shape=[k0x4|k1x4]
7,3,1,1,B1,v10,112,119,28,29,twist_branch1,28,29,-387,-489,1202,1626,11393,15412,1202|1202|1202|1202|1626|1626|1626|1626,11393|11393|11393|11393|15412|15412|15412|15412,1202|1202|1202|1202|1626|1626|1626|1626,11393|11393|11393|11393|15412|15412|15412|15412,1202|1626|11393|15412,fqmul_B1[112..119]_by_twist_twist_branch1_k28_k29,twist_before_zip;vector_shape=[k0x4|k1x4]
7,3,1,1,B1,v11,120,127,30,31,twist_branch1,30,31,1392,-251,1331,-1668,12616,-15811,1331|1331|1331|1331|-1668|-1668|-1668|-1668,12616|12616|12616|12616|-15811|-15811|-15811|-15811,1331|1331|1331|1331|-1668|-1668|-1668|-1668,12616|12616|12616|12616|-15811|-15811|-15811|-15811,1331|-1668|12616|-15811,fqmul_B1[120..127]_by_twist_twist_branch1_k30_k31,twist_before_zip;vector_shape=[k0x4|k1x4]
7,3,1,1,B1,v12,240,247,60,61,twist_branch1,60,61,-200,1248,1577,-714,14948,-6768,1577|1577|1577|1577|-714|-714|-714|-714,14948|14948|14948|14948|-6768|-6768|-6768|-6768,1577|1577|1577|1577|-714|-714|-714|-714,14948|14948|14948|14948|-6768|-6768|-6768|-6768,1577|-714|14948|-6768,fqmul_B1[240..247]_by_twist_twist_branch1_k60_k61,twist_before_zip;vector_shape=[k0x4|k1x4]
7,3,1,1,B1,v13,248,255,62,63,twist_branch1,62,63,371,174,-661,-1130,-6265,-10711,-661|-661|-661|-661|-1130|-1130|-1130|-1130,-6265|-6265|-6265|-6265|-10711|-10711|-10711|-10711,-661|-661|-661|-661|-1130|-1130|-1130|-1130,-6265|-6265|-6265|-6265|-10711|-10711|-10711|-10711,-661|-1130|-6265|-10711,fqmul_B1[248..255]_by_twist_twist_branch1_k62_k63,twist_before_zip;vector_shape=[k0x4|k1x4]
7,3,1,1,B1,v14,368,375,92,93,twist_branch1,92,93,-550,-25,-1713,-235,-16237,-2228,-1713|-1713|-1713|-1713|-235|-235|-235|-235,-16237|-16237|-16237|-16237|-2228|-2228|-2228|-2228,-1713|-1713|-1713|-1713|-235|-235|-235|-235,-16237|-16237|-16237|-16237|-2228|-2228|-2228|-2228,-1713|-235|-16237|-2228,fqmul_B1[368..375]_by_twist_twist_branch1_k92_k93,twist_before_zip;vector_shape=[k0x4|k1x4]
7,3,1,1,B1,v15,376,383,94,95,twist_branch1,94,95,156,-1250,775,-1379,7346,-13071,775|775|775|775|-1379|-1379|-1379|-1379,7346|7346|7346|7346|-13071|-13071|-13071|-13071,775|775|775|775|-1379|-1379|-1379|-1379,7346|7346|7346|7346|-13071|-13071|-13071|-13071,775|-1379|7346|-13071,fqmul_B1[376..383]_by_twist_twist_branch1_k94_k95,twist_before_zip;vector_shape=[k0x4|k1x4]
7,3,1,0,B0,v4,112,119,28,29,twist_branch0,28,29,-541,1458,-937,1260,-8882,11943,-937|-937|-937|-937|1260|1260|1260|1260,-8882|-8882|-8882|-8882|11943|11943|11943|11943,-937|-937|-937|-937|1260|1260|1260|1260,-8882|-8882|-8882|-8882|11943|11943|11943|11943,-937|1260|-8882|11943,fqmul_B0[112..119]_by_twist_twist_branch0_k28_k29,twist_before_zip;vector_shape=[k0x4|k1x4]
7,3,1,0,B0,v5,120,127,30,31,twist_branch0,30,31,729,-1364,630,315,5972,2986,630|630|630|630|315|315|315|315,5972|5972|5972|5972|2986|2986|2986|2986,630|630|630|630|315|315|315|315,5972|5972|5972|5972|2986|2986|2986|2986,630|315|5972|2986,fqmul_B0[120..127]_by_twist_twist_branch0_k30_k31,twist_before_zip;vector_shape=[k0x4|k1x4]
7,3,1,0,B0,v6,240,247,60,61,twist_branch0,60,61,-511,1473,-655,1401,-6209,13280,-655|-655|-655|-655|1401|1401|1401|1401,-6209|-6209|-6209|-6209|13280|13280|13280|13280,-655|-655|-655|-655|1401|1401|1401|1401,-6209|-6209|-6209|-6209|13280|13280|13280|13280,-655|1401|-6209|13280,fqmul_B0[240..247]_by_twist_twist_branch0_k60_k61,twist_before_zip;vector_shape=[k0x4|k1x4]
7,3,1,0,B0,v7,248,255,62,63,twist_branch0,62,63,-992,-496,-1028,-514,-9744,-4872,-1028|-1028|-1028|-1028|-514|-514|-514|-514,-9744|-9744|-9744|-9744|-4872|-4872|-4872|-4872,-1028|-1028|-1028|-1028|-514|-514|-514|-514,-9744|-9744|-9744|-9744|-4872|-4872|-4872|-4872,-1028|-514|-9744|-4872,fqmul_B0[248..255]_by_twist_twist_branch0_k62_k63,twist_before_zip;vector_shape=[k0x4|k1x4]
7,3,1,0,B0,v8,368,375,92,93,twist_branch0,92,93,757,-1350,-1181,1138,-11194,10787,-1181|-1181|-1181|-1181|1138|1138|1138|1138,-11194|-11194|-11194|-11194|10787|10787|10787|10787,-1181|-1181|-1181|-1181|1138|1138|1138|1138,-11194|-11194|-11194|-11194|10787|10787|10787|10787,-1181|1138|-11194|10787,fqmul_B0[368..375]_by_twist_twist_branch0_k92_k93,twist_before_zip;vector_shape=[k0x4|k1x4]
7,3,1,0,B0,v9,376,383,94,95,twist_branch0,94,95,-675,1391,569,-1444,5393,-13687,569|569|569|569|-1444|-1444|-1444|-1444,5393|5393|5393|5393|-13687|-13687|-13687|-13687,569|569|569|569|-1444|-1444|-1444|-1444,5393|5393|5393|5393|-13687|-13687|-13687|-13687,569|-1444|5393|-13687,fqmul_B0[376..383]_by_twist_twist_branch0_k94_k95,twist_before_zip;vector_shape=[k0x4|k1x4]
