group,half,n32,store_col,dft3_input,source_n3,packed_register,packed_name,twisted_name,block_k,source_positions,value_vector,branch0_twist_mont,branch1_twist_mont,branch0_twist_asm_multiplier,branch1_twist_asm_multiplier,branch0_twist_precompute,branch1_twist_precompute,twist_vector_normal,twist_vector_precompute,twist_operation,st3_register_order,next_ld3_result,notes
0,0,3,3,x1,1,v5,P67,PT67,67,a268|a269|a270|a271|a652|a653|a654|a655,B0[268]|B0[269]|B0[270]|B0[271]|B1[268]|B1[269]|B1[270]|B1[271],-31,-582,400,-631,3791,-5981,400|400|400|400|-631|-631|-631|-631,3791|3791|3791|3791|-5981|-5981|-5981|-5981,PT67=fqmul(P67,TW67),st3_{v25.8h|v5.8h|v29.8h}_[dst_g0_h0_col3],ld3_returns_x0=v25_x1=v5_x2=v29,blockpair_shape_after_zip;TW=[tw0x4|tw1x4];TP=[pre0x4|pre1x4]
0,0,3,3,x2,2,v29,P35,PT35,35,a140|a141|a142|a143|a524|a525|a526|a527,B0[140]|B0[141]|B0[142]|B0[143]|B1[140]|B1[141]|B1[142]|B1[143],779,1674,1100,-858,10427,-8133,1100|1100|1100|1100|-858|-858|-858|-858,10427|10427|10427|10427|-8133|-8133|-8133|-8133,PT35=fqmul(P35,TW35),st3_{v25.8h|v5.8h|v29.8h}_[dst_g0_h0_col3],ld3_returns_x0=v25_x1=v5_x2=v29,blockpair_shape_after_zip;TW=[tw0x4|tw1x4];TP=[pre0x4|pre1x4]
0,1,4,0,x0,0,v26,P36,PT36,36,a144|a145|a146|a147|a528|a529|a530|a531,B0[144]|B0[145]|B0[146]|B0[147]|B1[144]|B1[145]|B1[146]|B1[147],-1339,-1181,550,-39,5213,-370,550|550|550|550|-39|-39|-39|-39,5213|5213|5213|5213|-370|-370|-370|-370,PT36=fqmul(P36,TW36),st3_{v26.8h|v22.8h|v30.8h}_[dst_g0_h1_col0],ld3_returns_x0=v26_x1=v22_x2=v30,blockpair_shape_after_zip;TW=[tw0x4|tw1x4];TP=[pre0x4|pre1x4]
0,1,4,0,x1,1,v22,P4,PT4,4,a16|a17|a18|a19|a400|a401|a402|a403,B0[16]|B0[17]|B0[18]|B0[19]|B1[16]|B1[17]|B1[18]|B1[19],639,-1058,-216,-957,-2047,-9071,-216|-216|-216|-216|-957|-957|-957|-957,-2047|-2047|-2047|-2047|-9071|-9071|-9071|-9071,PT4=fqmul(P4,TW4),st3_{v26.8h|v22.8h|v30.8h}_[dst_g0_h1_col0],ld3_returns_x0=v26_x1=v22_x2=v30,blockpair_shape_after_zip;TW=[tw0x4|tw1x4];TP=[pre0x4|pre1x4]
0,1,4,0,x2,2,v30,P68,PT68,68,a272|a273|a274|a275|a656|a657|a658|a659,B0[272]|B0[273]|B0[274]|B0[275]|B1[272]|B1[273]|B1[274]|B1[275],1713,-655,200,757,1896,7175,200|200|200|200|757|757|757|757,1896|1896|1896|1896|7175|7175|7175|7175,PT68=fqmul(P68,TW68),st3_{v26.8h|v22.8h|v30.8h}_[dst_g0_h1_col0],ld3_returns_x0=v26_x1=v22_x2=v30,blockpair_shape_after_zip;TW=[tw0x4|tw1x4];TP=[pre0x4|pre1x4]
0,1,5,1,x0,0,v31,P69,PT69,69,a276|a277|a278|a279|a660|a661|a662|a663,B0[276]|B0[277]|B0[278]|B0[279]|B1[276]|B1[277]|B1[278]|B1[279],-872,-1444,100,-437,948,-4142,100|100|100|100|-437|-437|-437|-437,948|948|948|948|-4142|-4142|-4142|-4142,PT69=fqmul(P69,TW69),st3_{v31.8h|v27.8h|v23.8h}_[dst_g0_h1_col1],ld3_returns_x0=v31_x1=v27_x2=v23,blockpair_shape_after_zip;TW=[tw0x4|tw1x4];TP=[pre0x4|pre1x4]
0,1,5,1,x1,1,v27,P37,PT37,37,a148|a149|a150|a151|a532|a533|a534|a535,B0[148]|B0[149]|B0[150]|B0[151]|B1[148]|B1[149]|B1[150]|B1[151],1059,732,275,-1416,2607,-13422,275|275|275|275|-1416|-1416|-1416|-1416,2607|2607|2607|2607|-13422|-13422|-13422|-13422,PT37=fqmul(P37,TW37),st3_{v31.8h|v27.8h|v23.8h}_[dst_g0_h1_col1],ld3_returns_x0=v31_x1=v27_x2=v23,blockpair_shape_after_zip;TW=[tw0x4|tw1x4];TP=[pre0x4|pre1x4]
0,1,5,1,x2,2,v23,P5,PT5,5,a20|a21|a22|a23|a404|a405|a406|a407,B0[20]|B0[21]|B0[22]|B0[23]|B1[20]|B1[21]|B1[22]|B1[23],-1409,1209,-108,1685,-1024,15972,-108|-108|-108|-108|1685|1685|1685|1685,-1024|-1024|-1024|-1024|15972|15972|15972|15972,PT5=fqmul(P5,TW5),st3_{v31.8h|v27.8h|v23.8h}_[dst_g0_h1_col1],ld3_returns_x0=v31_x1=v27_x2=v23,blockpair_shape_after_zip;TW=[tw0x4|tw1x4];TP=[pre0x4|pre1x4]
0,1,6,2,x0,0,v24,P6,PT6,6,a24|a25|a26|a27|a408|a409|a410|a411,B0[24]|B0[25]|B0[26]|B0[27]|B1[24]|B1[25]|B1[26]|B1[27],1024,-1045,-54,548,-512,5194,-54|-54|-54|-54|548|548|548|548,-512|-512|-512|-512|5194|5194|5194|5194,PT6=fqmul(P6,TW6),st3_{v24.8h|v4.8h|v28.8h}_[dst_g0_h1_col2],ld3_returns_x0=v24_x1=v4_x2=v28,blockpair_shape_after_zip;TW=[tw0x4|tw1x4];TP=[pre0x4|pre1x4]
0,1,6,2,x1,1,v4,P70,PT70,70,a280|a281|a282|a283|a664|a665|a666|a667,B0[280]|B0[281]|B0[282]|B0[283]|B1[280]|B1[281]|B1[282]|B1[283],-436,-1637,50,-177,474,-1678,50|50|50|50|-177|-177|-177|-177,474|474|474|474|-1678|-1678|-1678|-1678,PT70=fqmul(P70,TW70),st3_{v24.8h|v4.8h|v28.8h}_[dst_g0_h1_col2],ld3_returns_x0=v24_x1=v4_x2=v28,blockpair_shape_after_zip;TW=[tw0x4|tw1x4];TP=[pre0x4|pre1x4]
0,1,6,2,x2,2,v28,P38,PT38,38,a152|a153|a154|a155|a536|a537|a538|a539,B0[152]|B0[153]|B0[154]|B0[155]|B1[152]|B1[153]|B1[154]|B1[155],-1199,-281,-1591,1507,-15081,14284,-1591|-1591|-1591|-1591|1507|1507|1507|1507,-15081|-15081|-15081|-15081|14284|14284|14284|14284,PT38=fqmul(P38,TW38),st3_{v24.8h|v4.8h|v28.8h}_[dst_g0_h1_col2],ld3_returns_x0=v24_x1=v4_x2=v28,blockpair_shape_after_zip;TW=[tw0x4|tw1x4];TP=[pre0x4|pre1x4]
0,1,7,3,x0,0,v29,P39,PT39,39,a156|a157|a158|a159|a540|a541|a542|a543,B0[156]|B0[157]|B0[158]|B0[159]|B1[156]|B1[157]|B1[158]|B1[159],1129,-1427,933,-1660,8844,-15735,933|933|933|933|-1660|-1660|-1660|-1660,8844|8844|8844|8844|-15735|-15735|-15735|-15735,PT39=fqmul(P39,TW39),st3_{v29.8h|v25.8h|v5.8h}_[dst_g0_h1_col3],ld3_returns_x0=v29_x1=v25_x2=v5,blockpair_shape_after_zip;TW=[tw0x4|tw1x4];TP=[pre0x4|pre1x4]
0,1,7,3,x1,1,v25,P7,PT7,7,a28|a29|a30|a31|a412|a413|a414|a415,B0[28]|B0[29]|B0[30]|B0[31]|B1[28]|B1[29]|B1[30]|B1[31],512,1681,-27,1282,-256,12152,-27|-27|-27|-27|1282|1282|1282|1282,-256|-256|-256|-256|12152|12152|12152|12152,PT7=fqmul(P7,TW7),st3_{v29.8h|v25.8h|v5.8h}_[dst_g0_h1_col3],ld3_returns_x0=v29_x1=v25_x2=v5,blockpair_shape_after_zip;TW=[tw0x4|tw1x4];TP=[pre0x4|pre1x4]
0,1,7,3,x2,2,v5,P71,PT71,71,a284|a285|a286|a287|a668|a669|a670|a671,B0[284]|B0[285]|B0[286]|B0[287]|B1[284]|B1[285]|B1[286]|B1[287],-218,397,25,-1108,237,-10502,25|25|25|25|-1108|-1108|-1108|-1108,237|237|237|237|-10502|-10502|-10502|-10502,PT71=fqmul(P71,TW71),st3_{v29.8h|v25.8h|v5.8h}_[dst_g0_h1_col3],ld3_returns_x0=v29_x1=v25_x2=v5,blockpair_shape_after_zip;TW=[tw0x4|tw1x4];TP=[pre0x4|pre1x4]
1,0,8,0,x0,0,v30,P72,PT72,72,a288|a289|a290|a291|a672|a673|a674|a675,B0[288]|B0[289]|B0[290]|B0[291]|B1[288]|B1[289]|B1[290]|B1[291],-109,1118,-1716,1521,-16266,14417,-1716|-1716|-1716|-1716|1521|1521|1521|1521,-16266|-16266|-16266|-16266|14417|14417|14417|14417,PT72=fqmul(P72,TW72),st3_{v30.8h|v26.8h|v22.8h}_[dst_g1_h0_col0],ld3_returns_x0=v30_x1=v26_x2=v22,blockpair_shape_after_zip;TW=[tw0x4|tw1x4];TP=[pre0x4|pre1x4]
1,0,8,0,x1,1,v26,P40,PT40,40,a160|a161|a162|a163|a544|a545|a546|a547,B0[160]|B0[161]|B0[162]|B0[163]|B1[160]|B1[161]|B1[162]|B1[163],-1164,-222,-1262,-704,-11962,-6673,-1262|-1262|-1262|-1262|-704|-704|-704|-704,-11962|-11962|-11962|-11962|-6673|-6673|-6673|-6673,PT40=fqmul(P40,TW40),st3_{v30.8h|v26.8h|v22.8h}_[dst_g1_h0_col0],ld3_returns_x0=v30_x1=v26_x2=v22,blockpair_shape_after_zip;TW=[tw0x4|tw1x4];TP=[pre0x4|pre1x4]
1,0,8,0,x2,2,v22,P8,PT8,8,a32|a33|a34|a35|a416|a417|a418|a419,B0[32]|B0[33]|B0[34]|B0[35]|B1[32]|B1[33]|B1[34]|B1[35],256,-395,1715,-256,16256,-2427,1715|1715|1715|1715|-256|-256|-256|-256,16256|16256|16256|16256|-2427|-2427|-2427|-2427,PT8=fqmul(P8,TW8),st3_{v30.8h|v26.8h|v22.8h}_[dst_g1_h0_col0],ld3_returns_x0=v30_x1=v26_x2=v22,blockpair_shape_after_zip;TW=[tw0x4|tw1x4];TP=[pre0x4|pre1x4]
1,0,9,1,x0,0,v23,P9,PT9,9,a36|a37|a38|a39|a420|a421|a422|a423,B0[36]|B0[37]|B0[38]|B0[39]|B1[36]|B1[37]|B1[38]|B1[39],128,1082,-871,-1583,-8256,-15005,-871|-871|-871|-871|-1583|-1583|-1583|-1583,-8256|-8256|-8256|-8256|-15005|-15005|-15005|-15005,PT9=fqmul(P9,TW9),st3_{v23.8h|v31.8h|v27.8h}_[dst_g1_h0_col1],ld3_returns_x0=v23_x1=v31_x2=v27,blockpair_shape_after_zip;TW=[tw0x4|tw1x4];TP=[pre0x4|pre1x4]
1,0,9,1,x1,1,v31,P73,PT73,73,a292|a293|a294|a295|a676|a677|a678|a679,B0[292]|B0[293]|B0[294]|B0[295]|B1[292]|B1[293]|B1[294]|B1[295],1674,-892,-858,-88,-8133,-834,-858|-858|-858|-858|-88|-88|-88|-88,-8133|-8133|-8133|-8133|-834|-834|-834|-834,PT73=fqmul(P73,TW73),st3_{v23.8h|v31.8h|v27.8h}_[dst_g1_h0_col1],ld3_returns_x0=v23_x1=v31_x2=v27,blockpair_shape_after_zip;TW=[tw0x4|tw1x4];TP=[pre0x4|pre1x4]
1,0,9,1,x2,2,v27,P41,PT41,41,a164|a165|a166|a167|a548|a549|a550|a551,B0[164]|B0[165]|B0[166]|B0[167]|B1[164]|B1[165]|B1[166]|B1[167],-582,1247,-631,-32,-5981,-303,-631|-631|-631|-631|-32|-32|-32|-32,-5981|-5981|-5981|-5981|-303|-303|-303|-303,PT41=fqmul(P41,TW41),st3_{v23.8h|v31.8h|v27.8h}_[dst_g1_h0_col1],ld3_returns_x0=v23_x1=v31_x2=v27,blockpair_shape_after_zip;TW=[tw0x4|tw1x4];TP=[pre0x4|pre1x4]
1,0,10,2,x0,0,v28,P42,PT42,42,a168|a169|a170|a171|a552|a553|a554|a555,B0[168]|B0[169]|B0[170]|B0[171]|B1[168]|B1[169]|B1[170]|B1[171],-291,-729,1413,-630,13393,-5972,1413|1413|1413|1413|-630|-630|-630|-630,13393|13393|13393|13393|-5972|-5972|-5972|-5972,PT42=fqmul(P42,TW42),st3_{v28.8h|v24.8h|v4.8h}_[dst_g1_h0_col2],ld3_returns_x0=v28_x1=v24_x2=v4,blockpair_shape_after_zip;TW=[tw0x4|tw1x4];TP=[pre0x4|pre1x4]
1,0,10,2,x1,1,v24,P10,PT10,10,a40|a41|a42|a43|a424|a425|a426|a427,B0[40]|B0[41]|B0[42]|B0[43]|B1[40]|B1[41]|B1[42]|B1[43],64,992,1293,1028,12256,9744,1293|1293|1293|1293|1028|1028|1028|1028,12256|12256|12256|12256|9744|9744|9744|9744,PT10=fqmul(P10,TW10),st3_{v28.8h|v24.8h|v4.8h}_[dst_g1_h0_col2],ld3_returns_x0=v28_x1=v24_x2=v4,blockpair_shape_after_zip;TW=[tw0x4|tw1x4];TP=[pre0x4|pre1x4]
1,0,10,2,x2,2,v4,P74,PT74,74,a296|a297|a298|a299|a680|a681|a682|a683,B0[296]|B0[297]|B0[298]|B0[299]|B1[296]|B1[297]|B1[298]|B1[299],837,588,-429,-4,-4066,-38,-429|-429|-429|-429|-4|-4|-4|-4,-4066|-4066|-4066|-4066|-38|-38|-38|-38,PT74=fqmul(P74,TW74),st3_{v28.8h|v24.8h|v4.8h}_[dst_g1_h0_col2],ld3_returns_x0=v28_x1=v24_x2=v4,blockpair_shape_after_zip;TW=[tw0x4|tw1x4];TP=[pre0x4|pre1x4]
1,0,11,3,x0,0,v5,P75,PT75,75,a300|a301|a302|a303|a684|a685|a686|a687,B0[300]|B0[301]|B0[302]|B0[303]|B1[300]|B1[301]|B1[302]|B1[303],-1310,341,1514,-943,14351,-8938,1514|1514|1514|1514|-943|-943|-943|-943,14351|14351|14351|14351|-8938|-8938|-8938|-8938,PT75=fqmul(P75,TW75),st3_{v5.8h|v29.8h|v25.8h}_[dst_g1_h0_col3],ld3_returns_x0=v5_x1=v29_x2=v25,blockpair_shape_after_zip;TW=[tw0x4|tw1x4];TP=[pre0x4|pre1x4]
1,0,11,3,x1,1,v29,P43,PT43,43,a172|a173|a174|a175|a556|a557|a558|a559,B0[172]|B0[173]|B0[174]|B0[175]|B1[172]|B1[173]|B1[174]|B1[175],1583,124,-1022,-1600,-9687,-15166,-1022|-1022|-1022|-1022|-1600|-1600|-1600|-1600,-9687|-9687|-9687|-9687|-15166|-15166|-15166|-15166,PT43=fqmul(P43,TW43),st3_{v5.8h|v29.8h|v25.8h}_[dst_g1_h0_col3],ld3_returns_x0=v5_x1=v29_x2=v25,blockpair_shape_after_zip;TW=[tw0x4|tw1x4];TP=[pre0x4|pre1x4]
1,0,11,3,x2,2,v25,P11,PT11,11,a44|a45|a46|a47|a428|a429|a430|a431,B0[44]|B0[45]|B0[46]|B0[47]|B1[44]|B1[45]|B1[46]|B1[47],32,-1212,-1082,361,-10256,3422,-1082|-1082|-1082|-1082|361|361|361|361,-10256|-10256|-10256|-10256|3422|3422|3422|3422,PT11=fqmul(P11,TW11),st3_{v5.8h|v29.8h|v25.8h}_[dst_g1_h0_col3],ld3_returns_x0=v5_x1=v29_x2=v25,blockpair_shape_after_zip;TW=[tw0x4|tw1x4];TP=[pre0x4|pre1x4]
1,1,12,0,x0,0,v22,P12,PT12,12,a48|a49|a50|a51|a432|a433|a434|a435,B0[48]|B0[49]|B0[50]|B0[51]|B1[48]|B1[49]|B1[50]|B1[51],16,1202,-541,-455,-5128,-4313,-541|-541|-541|-541|-455|-455|-455|-455,-5128|-5128|-5128|-5128|-4313|-4313|-4313|-4313,PT12=fqmul(P12,TW12),st3_{v22.8h|v30.8h|v26.8h}_[dst_g1_h1_col0],ld3_returns_x0=v22_x1=v30_x2=v26,blockpair_shape_after_zip;TW=[tw0x4|tw1x4];TP=[pre0x4|pre1x4]
1,1,12,0,x1,1,v30,P76,PT76,76,a304|a305|a306|a307|a688|a689|a690|a691,B0[304]|B0[305]|B0[306]|B0[307]|B1[304]|B1[305]|B1[306]|B1[307],-655,-1713,757,-200,7175,-1896,757|757|757|757|-200|-200|-200|-200,7175|7175|7175|7175|-1896|-1896|-1896|-1896,PT76=fqmul(P76,TW76),st3_{v22.8h|v30.8h|v26.8h}_[dst_g1_h1_col0],ld3_returns_x0=v22_x1=v30_x2=v26,blockpair_shape_after_zip;TW=[tw0x4|tw1x4];TP=[pre0x4|pre1x4]
1,1,12,0,x2,2,v26,P44,PT44,44,a176|a177|a178|a179|a560|a561|a562|a563,B0[176]|B0[177]|B0[178]|B0[179]|B1[176]|B1[177]|B1[178]|B1[179],-937,1577,-511,-387,-4844,-3668,-511|-511|-511|-511|-387|-387|-387|-387,-4844|-4844|-4844|-4844|-3668|-3668|-3668|-3668,PT44=fqmul(P44,TW44),st3_{v22.8h|v30.8h|v26.8h}_[dst_g1_h1_col0],ld3_returns_x0=v22_x1=v30_x2=v26,blockpair_shape_after_zip;TW=[tw0x4|tw1x4];TP=[pre0x4|pre1x4]
1,1,13,1,x0,0,v27,P45,PT45,45,a180|a181|a182|a183|a564|a565|a566|a567,B0[180]|B0[181]|B0[182]|B0[183]|B1[180]|B1[181]|B1[182]|B1[183],1260,-714,1473,-489,13962,-4635,1473|1473|1473|1473|-489|-489|-489|-489,13962|13962|13962|13962|-4635|-4635|-4635|-4635,PT45=fqmul(P45,TW45),st3_{v27.8h|v23.8h|v31.8h}_[dst_g1_h1_col1],ld3_returns_x0=v27_x1=v23_x2=v31,blockpair_shape_after_zip;TW=[tw0x4|tw1x4];TP=[pre0x4|pre1x4]
1,1,13,1,x1,1,v23,P13,PT13,13,a52|a53|a54|a55|a436|a437|a438|a439,B0[52]|B0[53]|B0[54]|B0[55]|B1[52]|B1[53]|B1[54]|B1[55],8,1626,1458,765,13820,7251,1458|1458|1458|1458|765|765|765|765,13820|13820|13820|13820|7251|7251|7251|7251,PT13=fqmul(P13,TW13),st3_{v27.8h|v23.8h|v31.8h}_[dst_g1_h1_col1],ld3_returns_x0=v27_x1=v23_x2=v31,blockpair_shape_after_zip;TW=[tw0x4|tw1x4];TP=[pre0x4|pre1x4]
1,1,13,1,x2,2,v31,P77,PT77,77,a308|a309|a310|a311|a692|a693|a694|a695,B0[308]|B0[309]|B0[310]|B0[311]|B1[308]|B1[309]|B1[310]|B1[311],1401,-235,-1350,1248,-12796,11829,-1350|-1350|-1350|-1350|1248|1248|1248|1248,-12796|-12796|-12796|-12796|11829|11829|11829|11829,PT77=fqmul(P77,TW77),st3_{v27.8h|v23.8h|v31.8h}_[dst_g1_h1_col1],ld3_returns_x0=v27_x1=v23_x2=v31,blockpair_shape_after_zip;TW=[tw0x4|tw1x4];TP=[pre0x4|pre1x4]
1,1,14,2,x0,0,v4,P78,PT78,78,a312|a313|a314|a315|a696|a697|a698|a699,B0[312]|B0[313]|B0[314]|B0[315]|B1[312]|B1[313]|B1[314]|B1[315],-1028,775,-675,371,-6398,3517,-675|-675|-675|-675|371|371|371|371,-6398|-6398|-6398|-6398|3517|3517|3517|3517,PT78=fqmul(P78,TW78),st3_{v4.8h|v28.8h|v24.8h}_[dst_g1_h1_col2],ld3_returns_x0=v4_x1=v28_x2=v24,blockpair_shape_after_zip;TW=[tw0x4|tw1x4];TP=[pre0x4|pre1x4]
1,1,14,2,x1,1,v28,P46,PT46,46,a184|a185|a186|a187|a568|a569|a570|a571,B0[184]|B0[185]|B0[186]|B0[187]|B1[184]|B1[185]|B1[186]|B1[187],630,-661,-992,1392,-9403,13194,-992|-992|-992|-992|1392|1392|1392|1392,-9403|-9403|-9403|-9403|13194|13194|13194|13194,PT46=fqmul(P46,TW46),st3_{v4.8h|v28.8h|v24.8h}_[dst_g1_h1_col2],ld3_returns_x0=v4_x1=v28_x2=v24,blockpair_shape_after_zip;TW=[tw0x4|tw1x4];TP=[pre0x4|pre1x4]
