region,variant,block,slot,cycles
1,3,29,0,903
1,2,29,1,907
1,1,29,2,915
1,0,29,3,916
1,0,29,4,904
1,1,29,5,927
1,2,29,6,942
1,3,29,7,937
1,0,30,0,919
1,1,30,1,926
1,2,30,2,913
1,3,30,3,923
1,3,30,4,914
1,2,30,5,935
1,1,30,6,919
1,0,30,7,925
1,3,31,0,910
1,2,31,1,939
1,1,31,2,933
1,0,31,3,908
1,0,31,4,897
1,1,31,5,909
1,2,31,6,922
1,3,31,7,908
2,0,0,0,1611
2,1,0,1,1659
2,2,0,2,1584
2,3,0,3,1649
2,3,0,4,1602
2,2,0,5,1656
2,1,0,6,1637
2,0,0,7,1638
2,3,1,0,1593
2,2,1,1,1601
2,1,1,2,1597
2,0,1,3,1619
2,0,1,4,1598
2,1,1,5,1607
2,2,1,6,1608
2,3,1,7,1604
2,0,2,0,1603
2,1,2,1,1613
2,2,2,2,1594
2,3,2,3,1586
2,3,2,4,1586
2,2,2,5,1612
2,1,2,6,1627
2,0,2,7,1597
2,3,3,0,1605
2,2,3,1,1613
2,1,3,2,1618
2,0,3,3,1587
2,0,3,4,1588
2,1,3,5,1618
2,2,3,6,1601
2,3,3,7,1600
2,0,4,0,1577
2,1,4,1,1584
2,2,4,2,1609
2,3,4,3,1621
2,3,4,4,1629
2,2,4,5,1605
2,1,4,6,1605
2,0,4,7,1599
2,3,5,0,1600
2,2,5,1,1639
2,1,5,2,1635
2,0,5,3,1587
2,0,5,4,1591
2,1,5,5,1596
2,2,5,6,1622
2,3,5,7,1620
2,0,6,0,1613
2,1,6,1,1592
2,2,6,2,1592
2,3,6,3,1596
2,3,6,4,1572
2,2,6,5,1631
2,1,6,6,1577
2,0,6,7,1594
2,3,7,0,1569
2,2,7,1,1586
2,1,7,2,1607
2,0,7,3,1586
2,0,7,4,1577
2,1,7,5,1645
2,2,7,6,1626
2,3,7,7,1624
2,0,8,0,1597
2,1,8,1,1611
2,2,8,2,1619
2,3,8,3,1595
2,3,8,4,1567
2,2,8,5,1613
2,1,8,6,1602
2,0,8,7,1597
2,3,9,0,1584
2,2,9,1,1615
2,1,9,2,1609
2,0,9,3,1611
2,0,9,4,1589
2,1,9,5,1610
2,2,9,6,1617
2,3,9,7,1574
2,0,10,0,1601
2,1,10,1,1637
2,2,10,2,1663
2,3,10,3,1593
2,3,10,4,1585
2,2,10,5,1602
2,1,10,6,1593
2,0,10,7,1591
2,3,11,0,1607
2,2,11,1,1605
2,1,11,2,1623
2,0,11,3,1603
2,0,11,4,1597
