implementation crypto_kem/ntruplus1152/avx2 - 
publickeybytes 1728 
secretkeybytes 3488 
cpuid unknown_CPU_ID_ 
cpucycles_persecond 1400000000 
cpucycles_implementation default-perfevent 
compiler gcc_-march=native_-mtune=native_-O3_-fwrapv_-fPIC_-fPIE_-ffunction-sections_-fdata-sections_-Wl,--gc-sections_-gdwarf-4_-Wall 15.2.0 
forward_small_native_inplace_cycles - 1400 +146+14+380+45+4-15+10-2-22-11-7-21+4-11+12+0+2-11+1-12+14+21+10-14+0+36-4-18-4-19+3+2
forward_small_preserve_input_cycles - 1425 +297+32+24-15+20-17+3-15-6+4+1+9-21+6+14+17-4-25+21-26-27+8-8-1+33+27-5-9+7-19-16-1
forward_general_native_inplace_unqualified_cycles - 1394 +83-17+0-9-12+15-26+2-3-14+10-21-9-13+29-4+11-5+7+2+7-20+12-7+22+19+21+39-29+10+5-5
forward_general_preserve_input_unqualified_cycles - 1429 +172+8-27+6-11+1+12-8-1+1+3-18+4-26-12-19-4+5+18-9+12-2+21+6+9-5-4+11+2-18+23-10
basemul_cycles - 969 +620+30-1+3+7+0+6+11+6-1+10+2+9+7+0+10-13-8-17-7-6+4-4-1-6-13-7-6+8-9-7-13
basemul_scale_cycles - 839 +94+16+20+3+11-8-6-2-2-6-6+0+1+2+1+2+2+0+0+1-3+2+0-1-1-2-1-6-7-6-1+6
inverse_cycles - 1473 +789+84+12+5-7+12+25+24-9+0+2-3-16-10-8-9-4+5+20-27-14+28+17+1-4-9+8-20-16-11+15+6
baseinv_cycles - 1585 +2274+48+1-15-3-9-1+226-1+0+11+11+7+89+30-5+110-7-1+10+67+1+9-2-15-2-3+0-3-4-1+0
poly_frombytes_cycles - 431 +121+7-1-6-5+8+0+4+8-6+7+1-8+1-2-2+3+6+0-4-2+3-11-5+2+3-3+7+0-1-4-9
poly_tobytes_cycles - 529 +69+8-1+0-4-1-2-6+7+0+5+6+0-4+2+8-8-1+0+0+11+3-7+4-11+0+3+1-7-1+1-2
cbd1_cycles - 393 +73+2-2-8+0+0+0+3-11-7+0+3-8+1+3+3+0-17+4+0-1+1+1-19+5-16+1-18-9-17-13-16
crepmod3_cycles - 558 +418+20+7+0-6-6+0-6-6+3+0+7-4+6-2+10-7+8-4-6+9-7-6+3-2+5+2+4-2+0-5+5
poly_add_cycles - 277 +133+12+9+17-1-5-3+1+2+4-2+7+7-2-5-2-12-8-7+14-3+1-4+6-1+4+1-1+9-9+2+4
poly_sub_cycles - 272 +125+22+3-1+5-4+5+0-4-4+0-1+1-3-2+4-3+11+4-4+5+4-1-1-2-1+1+1-1+5+2-2
sotp_encode_cycles - 386 +393+28+17+1+9+7-2-2+0+2+7-3+4-1-2-2+4+3+0-2+8-2-1+0-5-2+3-3+1+0+4-3
sotp_decode_cycles - 438 +455+1+7+1+14+6+6-1+5+2+1-6-3+2-5-1-5-2-9-3-10+3-5-8+11+2-1+3-4-10-4+4
hash_f_cycles - 15632 +1927+133+14-65-52-110-92+632+187+127+161-92-134+70-109-106-140-40-98-141-119-117-155+154+98+45+32+18+161+51+119+103
hash_g_cycles - 18052 +521+133-79-114+108+127+17+19+17+7+48-174-233-253-338+56-335+88-106+20+59-139-2-276+104-45-5-15+126-35+13-215
hash_h_cycles - 4961 +315+49+87+52+10+71+50+5-7-37-13-8-128+9-56+3-19+38+77-112-63-99+48-112-74-135-110-135+106+4+26+27
poly_mul_small_cycles - 4495 +1103+34-18+18-59-3+19+3-25-4-13-8-9-3+49-11+16-20+21+17+15-34+27+110+80-15-1+5-29+20-24-55
poly_mul_general_cycles - 4475 +166+28+28-22+26+5-4+48+24+12+5+42+33+22-40-23-10-23+7+20+25+21-26-6-24-26-23-22-43-12-26-46
forward_small_native_inplace_cycles - 1390 +55+16-15+3-22+20+4+18-11-1+31+5+41-8-5-8+24+11+15-28+25-5-15+2-25+19+0+1-10-25-37-7
forward_small_preserve_input_cycles - 1429 +144+16-7-4+16-8-16+11+2+21-35-33+16-1-10+9+9+11-3-9-10+1+14-29-17-8+4-17+6+9-5+4
forward_general_native_inplace_unqualified_cycles - 1397 +61+16+29-19-5+44+16-5-12-15+11+6-7+38+15+12+1+3+15-25+32-2-26+3-16-10-5-14+3-6+11-5
forward_general_preserve_input_unqualified_cycles - 1432 +117+19+57+3-7+0+174+21+11-4-11-3-34+12-24+2-7-20-14+16+15+9+0-8+2-19-3+21-10-24-11+20
basemul_cycles - 965 +50+6-8+5-3+15-5-11+7-2+20+1-5+11-5-4+15+3-8-5-6+2-15+3+2+0+16+15-5-3+4-3
basemul_scale_cycles - 837 +18-4-3+0+9-3+4+1+4-3+1-1-2-2-1+5+5+0-3+3+1-3+5+2-1-2+1-4-1+3-2+1
inverse_cycles - 1480 +95+72+13+1-24+12-7+10+5-9-17-3+9+5+20-16+10+4-3-4-13+22-4-14-23-8+11+3+0-3+32-9
baseinv_cycles - 1586 +72+117-17+180+4-9-7-8+6+2+2+103-4-14-3+116-26+8+13+26-15+35-17+11-13-16-12-3+20+10-3-6
poly_frombytes_cycles - 414 +71+8+5-2-6+3-4+4-3+11+2+1-2+3-2+10-3+2-4+0+3-5-4-5+0+11-2+6-3+8-3+4
