instrumentation_equivalence=pass,label=p10,overhead=80.000
profile,keygen,p10,Forward,6937.000,6777.000,2.000
profile,keygen,p10,BaseInv,8379.000,8219.000,2.000
profile,keygen,p10,BaseMul_R0,4509.000,4349.000,2.000
profile,keygen,p10,ToBytes_full,1595.000,1515.000,1.000
profile,keygen,p10,ToBytes_small,2534.000,2374.000,2.000
profile,keygen,p10,CBD,935.500,775.500,2.000
profile,keygen,p10,Triple,632.750,472.750,2.000
profile,keygen,p10,hash_f,13353.250,13273.250,1.000
profile,keygen,p10,SHAKE_sampling,5680.000,5520.000,2.000
profile,keygen,p10,RNG,383.000,223.000,2.000
profile,keygen,p10,cleanup,949.000,389.000,7.000
profile,keygen,p10,Forward,6936.250,6776.250,2.000
profile,keygen,p10,BaseInv,8377.250,8217.250,2.000
profile,keygen,p10,BaseMul_R0,4512.250,4352.250,2.000
profile,keygen,p10,ToBytes_full,1595.000,1515.000,1.000
profile,keygen,p10,ToBytes_small,2537.000,2377.000,2.000
profile,keygen,p10,CBD,924.000,764.000,2.000
profile,keygen,p10,Triple,629.500,469.500,2.000
profile,keygen,p10,hash_f,13328.500,13248.500,1.000
profile,keygen,p10,SHAKE_sampling,5686.500,5526.500,2.000
profile,keygen,p10,RNG,383.000,223.000,2.000
profile,keygen,p10,cleanup,929.250,369.250,7.000
profile,keygen,p10,Forward,6932.000,6772.000,2.000
profile,keygen,p10,BaseInv,8373.000,8213.000,2.000
profile,keygen,p10,BaseMul_R0,4509.000,4349.000,2.000
profile,keygen,p10,ToBytes_full,1600.750,1520.750,1.000
profile,keygen,p10,ToBytes_small,2538.750,2378.750,2.000
profile,keygen,p10,CBD,925.250,765.250,2.000
profile,keygen,p10,Triple,630.000,470.000,2.000
profile,keygen,p10,hash_f,13320.750,13240.750,1.000
profile,keygen,p10,SHAKE_sampling,5689.000,5529.000,2.000
profile,keygen,p10,RNG,383.000,223.000,2.000
profile,keygen,p10,cleanup,929.750,369.750,7.000
profile,keygen,p10,Forward,6932.000,6772.000,2.000
profile,keygen,p10,BaseInv,8373.000,8213.000,2.000
profile,keygen,p10,BaseMul_R0,4509.000,4349.000,2.000
profile,keygen,p10,ToBytes_full,1595.000,1515.000,1.000
profile,keygen,p10,ToBytes_small,2534.000,2374.000,2.000
profile,keygen,p10,CBD,924.000,764.000,2.000
profile,keygen,p10,Triple,629.000,469.000,2.000
profile,keygen,p10,hash_f,13333.500,13253.500,1.000
profile,keygen,p10,SHAKE_sampling,5687.750,5527.750,2.000
profile,keygen,p10,RNG,383.000,223.000,2.000
profile,keygen,p10,cleanup,936.250,376.250,7.000
profile,keygen,p10,Forward,6932.000,6772.000,2.000
profile,keygen,p10,BaseInv,8373.000,8213.000,2.000
profile,keygen,p10,BaseMul_R0,4509.000,4349.000,2.000
profile,keygen,p10,ToBytes_full,1595.000,1515.000,1.000
profile,keygen,p10,ToBytes_small,2534.000,2374.000,2.000
profile,keygen,p10,CBD,924.000,764.000,2.000
profile,keygen,p10,Triple,629.500,469.500,2.000
profile,keygen,p10,hash_f,13331.000,13251.000,1.000
profile,keygen,p10,SHAKE_sampling,5685.000,5525.000,2.000
