cpucycles tracesetup 0 amd64-perfpmcff precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 1 amd64-perfpmc precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 2 amd64-pmcff precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 3 amd64-tsc precision 1080 scaling 0.467415 only32 0
cpucycles tracesetup 4 amd64-tscasm precision 1090 scaling 0.467415 only32 0
cpucycles tracesetup 5 default-perfevent precision 204 scaling 1.000000 only32 0
cpucycles tracesetup 6 default-mach precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 7 default-monotonic precision 1074 scaling 1.400000 only32 0
cpucycles tracesetup 8 default-gettimeofday precision 2440 scaling 1400.000000 only32 0
cpucycles tracesetup 9 default-zero precision 0 scaling 0.000000 only32 0
region,variant,block,observation,cycles
0,0,0,0,1018
0,0,0,1,960
0,0,0,2,966
0,0,0,3,943
0,0,0,4,961
0,0,0,5,971
0,0,0,6,969
0,0,0,7,967
0,0,0,8,977
0,0,0,9,965
0,0,0,10,984
0,0,0,11,959
0,0,0,12,988
0,0,0,13,970
0,0,0,14,958
0,0,0,15,969
0,0,0,16,949
0,0,0,17,963
0,0,0,18,976
0,0,0,19,981
0,0,0,20,973
0,0,0,21,974
0,0,0,22,968
0,0,0,23,978
0,0,0,24,981
0,0,0,25,969
0,0,0,26,997
0,0,0,27,994
0,0,0,28,962
0,0,0,29,977
0,0,0,30,983
0,0,0,31,977
0,0,0,32,953
0,0,0,33,948
0,0,0,34,979
0,0,0,35,959
0,0,0,36,969
0,0,0,37,960
0,0,0,38,964
0,0,0,39,969
0,0,0,40,972
0,0,0,41,950
0,0,0,42,966
0,0,0,43,969
0,0,0,44,976
0,0,0,45,976
0,0,0,46,969
0,0,0,47,964
0,0,0,48,980
0,0,0,49,981
0,0,0,50,986
0,0,0,51,982
0,0,0,52,952
0,0,0,53,975
0,0,0,54,977
0,0,0,55,966
0,0,0,56,976
0,0,0,57,982
0,0,0,58,962
0,0,0,59,974
0,0,0,60,998
0,0,0,61,980
0,0,0,62,980
0,0,0,63,978
0,1,0,0,1013
0,1,0,1,1035
0,1,0,2,1009
0,1,0,3,1006
0,1,0,4,1018
0,1,0,5,986
0,1,0,6,1009
0,1,0,7,1007
0,1,0,8,1010
0,1,0,9,997
0,1,0,10,981
0,1,0,11,1015
0,1,0,12,1000
0,1,0,13,1003
0,1,0,14,1001
0,1,0,15,1000
0,1,0,16,990
0,1,0,17,1016
0,1,0,18,983
0,1,0,19,986
0,1,0,20,1006
0,1,0,21,1009
0,1,0,22,971
0,1,0,23,978
0,1,0,24,1013
0,1,0,25,989
0,1,0,26,988
0,1,0,27,1000
0,1,0,28,1009
0,1,0,29,999
0,1,0,30,1018
0,1,0,31,1000
0,1,0,32,977
0,1,0,33,1006
0,1,0,34,989
0,1,0,35,1006
0,1,0,36,991
0,1,0,37,1002
0,1,0,38,983
0,1,0,39,1026
0,1,0,40,1019
0,1,0,41,1020
0,1,0,42,997
0,1,0,43,1003
0,1,0,44,1005
0,1,0,45,1009
0,1,0,46,1005
0,1,0,47,989
0,1,0,48,1015
0,1,0,49,998
0,1,0,50,1005
0,1,0,51,994
0,1,0,52,997
0,1,0,53,981
0,1,0,54,1005
0,1,0,55,1000
0,1,0,56,1016
0,1,0,57,985
0,1,0,58,1013
