cpucycles tracesetup 0 amd64-perfpmcff precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 1 amd64-perfpmc precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 2 amd64-pmcff precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 3 amd64-tsc precision 1016 scaling 0.467415 only32 0
cpucycles tracesetup 4 amd64-tscasm precision 1026 scaling 0.467415 only32 0
cpucycles tracesetup 5 default-perfevent precision 203 scaling 1.000000 only32 0
cpucycles tracesetup 6 default-mach precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 7 default-monotonic precision 1075 scaling 1.400000 only32 0
cpucycles tracesetup 8 default-gettimeofday precision 2440 scaling 1400.000000 only32 0
cpucycles tracesetup 9 default-zero precision 0 scaling 0.000000 only32 0
region,variant,block,observation,cycles
0,0,0,0,978
0,0,0,1,942
0,0,0,2,917
0,0,0,3,948
0,0,0,4,955
0,0,0,5,979
0,0,0,6,956
0,0,0,7,959
0,0,0,8,933
0,0,0,9,971
0,0,0,10,951
0,0,0,11,963
0,0,0,12,977
0,0,0,13,956
0,0,0,14,975
0,0,0,15,946
0,0,0,16,946
0,0,0,17,957
0,0,0,18,988
0,0,0,19,930
0,0,0,20,947
0,0,0,21,952
0,0,0,22,962
0,0,0,23,930
0,0,0,24,980
0,0,0,25,961
0,0,0,26,965
0,0,0,27,962
0,0,0,28,943
0,0,0,29,981
0,0,0,30,946
0,0,0,31,964
0,1,0,0,969
0,1,0,1,948
0,1,0,2,950
0,1,0,3,951
0,1,0,4,967
0,1,0,5,954
0,1,0,6,949
0,1,0,7,949
0,1,0,8,964
0,1,0,9,940
0,1,0,10,953
0,1,0,11,948
0,1,0,12,951
0,1,0,13,939
0,1,0,14,964
0,1,0,15,948
0,1,0,16,947
0,1,0,17,953
0,1,0,18,955
0,1,0,19,953
0,1,0,20,954
0,1,0,21,955
0,1,0,22,951
0,1,0,23,972
0,1,0,24,979
0,1,0,25,956
0,1,0,26,973
0,1,0,27,965
0,1,0,28,962
0,1,0,29,953
0,1,0,30,957
0,1,0,31,955
0,2,0,0,950
0,2,0,1,987
0,2,0,2,978
0,2,0,3,948
0,2,0,4,976
0,2,0,5,949
0,2,0,6,958
0,2,0,7,928
0,2,0,8,970
0,2,0,9,923
0,2,0,10,944
0,2,0,11,950
0,2,0,12,966
0,2,0,13,948
0,2,0,14,926
0,2,0,15,945
0,2,0,16,948
0,2,0,17,954
0,2,0,18,959
0,2,0,19,987
0,2,0,20,959
0,2,0,21,949
0,2,0,22,969
0,2,0,23,937
0,2,0,24,957
0,2,0,25,925
0,2,0,26,963
0,2,0,27,958
0,2,0,28,941
0,2,0,29,958
0,2,0,30,969
0,2,0,31,960
0,3,0,0,1392
0,3,0,1,1021
0,3,0,2,983
0,3,0,3,952
0,3,0,4,963
0,3,0,5,956
0,3,0,6,958
0,3,0,7,943
0,3,0,8,971
0,3,0,9,974
0,3,0,10,953
0,3,0,11,940
0,3,0,12,967
0,3,0,13,969
0,3,0,14,970
0,3,0,15,945
0,3,0,16,954
0,3,0,17,950
0,3,0,18,943
0,3,0,19,963
0,3,0,20,950
0,3,0,21,937
0,3,0,22,978
0,3,0,23,979
0,3,0,24,981
0,3,0,25,956
0,3,0,26,937
0,3,0,27,979
0,3,0,28,967
0,3,0,29,951
0,3,0,30,956
0,3,0,31,968
0,4,0,0,977
0,4,0,1,969
0,4,0,2,989
0,4,0,3,988
0,4,0,4,973
0,4,0,5,939
0,4,0,6,951
0,4,0,7,959
0,4,0,8,968
0,4,0,9,993
0,4,0,10,963
0,4,0,11,948
0,4,0,12,965
0,4,0,13,949
0,4,0,14,963
0,4,0,15,986
0,4,0,16,974
0,4,0,17,955
0,4,0,18,960
0,4,0,19,951
0,4,0,20,976
0,4,0,21,964
0,4,0,22,951
0,4,0,23,943
0,4,0,24,953
0,4,0,25,961
0,4,0,26,956
0,4,0,27,943
0,4,0,28,969
0,4,0,29,967
0,4,0,30,958
0,4,0,31,973
0,4,1,0,949
0,4,1,1,959
0,4,1,2,976
0,4,1,3,940
0,4,1,4,946
0,4,1,5,983
0,4,1,6,974
0,4,1,7,972
0,4,1,8,970
0,4,1,9,946
0,4,1,10,964
0,4,1,11,963
0,4,1,12,964
0,4,1,13,964
0,4,1,14,957
0,4,1,15,933
0,4,1,16,957
0,4,1,17,967
0,4,1,18,971
0,4,1,19,950
0,4,1,20,967
0,4,1,21,973
0,4,1,22,958
0,4,1,23,959
0,4,1,24,969
0,4,1,25,963
0,4,1,26,972
0,4,1,27,952
0,4,1,28,971
0,4,1,29,973
