cpucycles tracesetup 0 amd64-perfpmcff precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 1 amd64-perfpmc precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 2 amd64-pmcff precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 3 amd64-tsc precision 1016 scaling 0.467415 only32 0
cpucycles tracesetup 4 amd64-tscasm precision 1026 scaling 0.467415 only32 0
cpucycles tracesetup 5 default-perfevent precision 204 scaling 1.000000 only32 0
cpucycles tracesetup 6 default-mach precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 7 default-monotonic precision 1075 scaling 1.400000 only32 0
cpucycles tracesetup 8 default-gettimeofday precision 2440 scaling 1400.000000 only32 0
cpucycles tracesetup 9 default-zero precision 0 scaling 0.000000 only32 0
region,variant,block,observation,cycles
0,0,0,0,1030
0,0,0,1,972
0,0,0,2,982
0,0,0,3,1001
0,0,0,4,1006
0,0,0,5,974
0,0,0,6,997
0,0,0,7,991
0,0,0,8,1010
0,0,0,9,1002
0,0,0,10,987
0,0,0,11,992
0,0,0,12,985
0,0,0,13,983
0,0,0,14,995
0,0,0,15,992
0,0,0,16,993
0,0,0,17,996
0,0,0,18,999
0,0,0,19,999
0,0,0,20,1005
0,0,0,21,990
0,0,0,22,984
0,0,0,23,990
0,0,0,24,995
0,0,0,25,1000
0,0,0,26,993
0,0,0,27,997
0,0,0,28,992
0,0,0,29,1000
0,0,0,30,999
0,0,0,31,996
0,0,0,32,976
0,0,0,33,997
0,0,0,34,990
0,0,0,35,1008
0,0,0,36,990
0,0,0,37,995
0,0,0,38,1001
0,0,0,39,984
0,0,0,40,981
0,0,0,41,991
0,0,0,42,1000
0,0,0,43,998
0,0,0,44,987
0,0,0,45,1004
0,0,0,46,984
0,0,0,47,994
0,0,0,48,1016
0,0,0,49,1010
0,0,0,50,998
0,0,0,51,1011
0,0,0,52,1010
0,0,0,53,994
0,0,0,54,996
0,0,0,55,1009
0,0,0,56,1001
0,0,0,57,999
0,0,0,58,996
0,0,0,59,1014
0,0,0,60,1002
0,0,0,61,986
0,0,0,62,997
0,0,0,63,988
0,1,0,0,1030
0,1,0,1,994
0,1,0,2,1007
0,1,0,3,994
0,1,0,4,1003
0,1,0,5,1004
0,1,0,6,988
0,1,0,7,991
0,1,0,8,999
0,1,0,9,987
0,1,0,10,992
0,1,0,11,992
0,1,0,12,984
0,1,0,13,1008
0,1,0,14,994
0,1,0,15,991
0,1,0,16,991
0,1,0,17,978
0,1,0,18,1006
0,1,0,19,983
0,1,0,20,999
0,1,0,21,994
0,1,0,22,994
0,1,0,23,998
0,1,0,24,988
0,1,0,25,969
0,1,0,26,1004
0,1,0,27,973
0,1,0,28,973
0,1,0,29,995
0,1,0,30,990
0,1,0,31,987
0,1,0,32,1004
0,1,0,33,991
0,1,0,34,983
0,1,0,35,998
0,1,0,36,973
0,1,0,37,977
0,1,0,38,985
0,1,0,39,1006
0,1,0,40,998
0,1,0,41,976
0,1,0,42,1004
0,1,0,43,991
0,1,0,44,1008
0,1,0,45,984
0,1,0,46,990
0,1,0,47,1007
0,1,0,48,983
0,1,0,49,992
0,1,0,50,1015
0,1,0,51,988
0,1,0,52,1003
0,1,0,53,989
0,1,0,54,998
0,1,0,55,1008
0,1,0,56,995
0,1,0,57,999
0,1,0,58,983
0,1,0,59,977
0,1,0,60,989
0,1,0,61,989
0,1,0,62,1008
0,1,0,63,1003
0,1,1,0,962
0,1,1,1,968
0,1,1,2,982
0,1,1,3,987
0,1,1,4,998
0,1,1,5,993
0,1,1,6,982
0,1,1,7,993
0,1,1,8,1001
0,1,1,9,993
0,1,1,10,985
0,1,1,11,982
0,1,1,12,989
0,1,1,13,1001
0,1,1,14,998
0,1,1,15,975
0,1,1,16,1006
0,1,1,17,970
0,1,1,18,975
0,1,1,19,996
0,1,1,20,993
0,1,1,21,1000
0,1,1,22,972
0,1,1,23,984
0,1,1,24,973
0,1,1,25,979
0,1,1,26,986
0,1,1,27,985
0,1,1,28,990
0,1,1,29,994
0,1,1,30,978
0,1,1,31,989
0,1,1,32,1010
0,1,1,33,969
0,1,1,34,995
0,1,1,35,990
0,1,1,36,985
0,1,1,37,990
0,1,1,38,974
0,1,1,39,982
0,1,1,40,991
0,1,1,41,942
0,1,1,42,984
0,1,1,43,997
0,1,1,44,992
0,1,1,45,987
0,1,1,46,990
0,1,1,47,981
0,1,1,48,1005
0,1,1,49,971
0,1,1,50,984
0,1,1,51,997
0,1,1,52,1000
0,1,1,53,1000
0,1,1,54,987
0,1,1,55,1009
0,1,1,56,972
0,1,1,57,988
0,1,1,58,990
0,1,1,59,1009
0,1,1,60,992
0,1,1,61,982
0,1,1,62,974
0,1,1,63,999
0,0,1,0,1017
0,0,1,1,1036
0,0,1,2,968
