region,block,slot,observation,bank,cycles
0,1,2,8,8,12405
0,1,2,9,9,12465
0,1,2,10,10,12512
0,1,2,11,11,12487
0,1,2,12,12,12564
0,1,2,13,13,12457
0,1,2,14,14,12430
0,1,2,15,15,12427
0,1,2,16,0,12457
0,1,2,17,1,12443
0,1,2,18,2,12419
0,1,2,19,3,12490
0,1,2,20,4,12486
0,1,2,21,5,12891
0,1,2,22,6,12389
0,1,2,23,7,12424
0,1,2,24,8,12470
0,1,2,25,9,12439
0,1,2,26,10,12472
0,1,2,27,11,12404
0,1,2,28,12,12363
0,1,2,29,13,12413
0,1,2,30,14,12455
0,1,2,31,15,12372
0,1,3,0,0,12338
0,1,3,1,1,12457
0,1,3,2,2,12182
0,1,3,3,3,12332
0,1,3,4,4,12275
0,1,3,5,5,12386
0,1,3,6,6,12312
0,1,3,7,7,12418
0,1,3,8,8,12319
0,1,3,9,9,12346
0,1,3,10,10,12241
0,1,3,11,11,12245
0,1,3,12,12,12273
0,1,3,13,13,12261
0,1,3,14,14,12290
0,1,3,15,15,12257
0,1,3,16,0,12310
0,1,3,17,1,12281
0,1,3,18,2,12280
0,1,3,19,3,12248
0,1,3,20,4,12400
0,1,3,21,5,12422
0,1,3,22,6,12302
0,1,3,23,7,12251
0,1,3,24,8,12319
0,1,3,25,9,12363
0,1,3,26,10,12256
0,1,3,27,11,12265
0,1,3,28,12,12325
0,1,3,29,13,12487
0,1,3,30,14,12338
0,1,3,31,15,12262
0,2,0,0,0,12282
0,2,0,1,1,12312
0,2,0,2,2,12418
0,2,0,3,3,12412
0,2,0,4,4,12546
0,2,0,5,5,12332
0,2,0,6,6,12418
0,2,0,7,7,12332
0,2,0,8,8,12381
0,2,0,9,9,12444
0,2,0,10,10,12358
0,2,0,11,11,12359
0,2,0,12,12,12360
0,2,0,13,13,12339
0,2,0,14,14,12370
0,2,0,15,15,12346
0,2,0,16,0,12365
0,2,0,17,1,12524
0,2,0,18,2,12287
0,2,0,19,3,12302
0,2,0,20,4,12365
0,2,0,21,5,12347
0,2,0,22,6,12317
0,2,0,23,7,12519
0,2,0,24,8,12327
0,2,0,25,9,12364
0,2,0,26,10,12332
0,2,0,27,11,12383
0,2,0,28,12,12320
0,2,0,29,13,12373
0,2,0,30,14,12331
0,2,0,31,15,12414
0,2,1,0,0,12245
0,2,1,1,1,12283
0,2,1,2,2,12238
0,2,1,3,3,12298
0,2,1,4,4,12259
0,2,1,5,5,12439
0,2,1,6,6,12287
0,2,1,7,7,12314
0,2,1,8,8,12318
0,2,1,9,9,12270
0,2,1,10,10,12314
0,2,1,11,11,12384
0,2,1,12,12,12276
0,2,1,13,13,12328
0,2,1,14,14,12400
0,2,1,15,15,12299
0,2,1,16,0,12181
0,2,1,17,1,12257
0,2,1,18,2,12284
0,2,1,19,3,12228
0,2,1,20,4,12340
0,2,1,21,5,12855
0,2,1,22,6,12435
0,2,1,23,7,12388
0,2,1,24,8,12359
0,2,1,25,9,12424
0,2,1,26,10,12363
0,2,1,27,11,12368
0,2,1,28,12,12453
0,2,1,29,13,12393
0,2,1,30,14,12467
0,2,1,31,15,12408
0,2,2,0,0,12433
0,2,2,1,1,12287
0,2,2,2,2,12496
0,2,2,3,3,12307
0,2,2,4,4,12459
0,2,2,5,5,12463
0,2,2,6,6,12411
0,2,2,7,7,12351
0,2,2,8,8,12326
0,2,2,9,9,12463
0,2,2,10,10,12331
0,2,2,11,11,12379
0,2,2,12,12,12404
0,2,2,13,13,12354
0,2,2,14,14,12399
0,2,2,15,15,12349
0,2,2,16,0,12408
0,2,2,17,1,12347
0,2,2,18,2,12497
0,2,2,19,3,12363
0,2,2,20,4,12384
0,2,2,21,5,12377
0,2,2,22,6,12259
0,2,2,23,7,12360
0,2,2,24,8,12221
0,2,2,25,9,12304
0,2,2,26,10,12247
0,2,2,27,11,12249
0,2,2,28,12,12354
0,2,2,29,13,12310
0,2,2,30,14,12363
0,2,2,31,15,12261
0,2,3,0,0,12312
0,2,3,1,1,12502
0,2,3,2,2,12351
0,2,3,3,3,12361
0,2,3,4,4,12397
0,2,3,5,5,12329
0,2,3,6,6,12413
0,2,3,7,7,12365
0,2,3,8,8,12306
0,2,3,9,9,12334
0,2,3,10,10,12342
0,2,3,11,11,12315
0,2,3,12,12,12341
0,2,3,13,13,12293
0,2,3,14,14,12406
0,2,3,15,15,12476
0,2,3,16,0,12323
0,2,3,17,1,12427
0,2,3,18,2,12490
0,2,3,19,3,12449
0,2,3,20,4,12495
0,2,3,21,5,12448
0,2,3,22,6,12425
0,2,3,23,7,12542
0,2,3,24,8,12426
0,2,3,25,9,12437
0,2,3,26,10,12523
0,2,3,27,11,12436
0,2,3,28,12,12436
0,2,3,29,13,12455
0,2,3,30,14,12456
0,2,3,31,15,12457
0,3,0,0,0,12310
0,3,0,1,1,12290
0,3,0,2,2,12243
0,3,0,3,3,12315
0,3,0,4,4,12262
0,3,0,5,5,12304
0,3,0,6,6,12281
0,3,0,7,7,12330
0,3,0,8,8,12385
0,3,0,9,9,12387
0,3,0,10,10,12273
0,3,0,11,11,12317
0,3,0,12,12,12358
0,3,0,13,13,12400
0,3,0,14,14,12311
0,3,0,15,15,12292
0,3,0,16,0,12368
0,3,0,17,1,12437
0,3,0,18,2,12338
0,3,0,19,3,12269
0,3,0,20,4,12360
0,3,0,21,5,12412
0,3,0,22,6,12364
0,3,0,23,7,12359
0,3,0,24,8,12315
0,3,0,25,9,12356
0,3,0,26,10,12411
0,3,0,27,11,12435
0,3,0,28,12,12381
0,3,0,29,13,12412
0,3,0,30,14,12427
0,3,0,31,15,12434
0,3,1,0,0,12493
0,3,1,1,1,12470
0,3,1,2,2,12518
0,3,1,3,3,12280
0,3,1,4,4,12330
0,3,1,5,5,12326
0,3,1,6,6,12316
0,3,1,7,7,12451
0,3,1,8,8,12459
0,3,1,9,9,12471
0,3,1,10,10,12484
0,3,1,11,11,12324
0,3,1,12,12,12473
0,3,1,13,13,12500
0,3,1,14,14,12524
0,3,1,15,15,12364
0,3,1,16,0,12324
0,3,1,17,1,12434
0,3,1,18,2,12512
0,3,1,19,3,12476
0,3,1,20,4,12502
0,3,1,21,5,12422
0,3,1,22,6,12367
0,3,1,23,7,12395
0,3,1,24,8,12378
0,3,1,25,9,12337
0,3,1,26,10,12385
0,3,1,27,11,12407
0,3,1,28,12,12392
0,3,1,29,13,12389
0,3,1,30,14,12413
0,3,1,31,15,12376
0,3,2,0,0,12438
0,3,2,1,1,12351
0,3,2,2,2,12326
0,3,2,3,3,12433
0,3,2,4,4,12353
0,3,2,5,5,12334
0,3,2,6,6,12315
0,3,2,7,7,12434
0,3,2,8,8,12286
0,3,2,9,9,12328
0,3,2,10,10,12314
0,3,2,11,11,12363
0,3,2,12,12,12333
0,3,2,13,13,12441
0,3,2,14,14,12347
0,3,2,15,15,12404
0,3,2,16,0,12427
0,3,2,17,1,12498
0,3,2,18,2,12466
0,3,2,19,3,12420
0,3,2,20,4,12380
0,3,2,21,5,12301
0,3,2,22,6,12376
0,3,2,23,7,12356
0,3,2,24,8,12330
0,3,2,25,9,12326
0,3,2,26,10,12374
0,3,2,27,11,12405
0,3,2,28,12,12363
0,3,2,29,13,12491
0,3,2,30,14,12443
0,3,2,31,15,12430
0,3,3,0,0,12410
0,3,3,1,1,12355
0,3,3,2,2,12253
0,3,3,3,3,12405
0,3,3,4,4,12405
0,3,3,5,5,12406
0,3,3,6,6,12315
0,3,3,7,7,12257
0,3,3,8,8,12292
0,3,3,9,9,12432
0,3,3,10,10,12192
0,3,3,11,11,12291
0,3,3,12,12,12246
0,3,3,13,13,12286
0,3,3,14,14,12274
0,3,3,15,15,12276
0,3,3,16,0,12436
0,3,3,17,1,12392
0,3,3,18,2,12350
0,3,3,19,3,12282
0,3,3,20,4,12349
0,3,3,21,5,13056
0,3,3,22,6,12453
0,3,3,23,7,12365
0,3,3,24,8,12294
0,3,3,25,9,12328
0,3,3,26,10,12426
0,3,3,27,11,12307
0,3,3,28,12,12272
0,3,3,29,13,12377
0,3,3,30,14,12414
0,3,3,31,15,12249
0,4,0,0,0,12324
0,4,0,1,1,12348
0,4,0,2,2,12311
0,4,0,3,3,12357
0,4,0,4,4,12432
0,4,0,5,5,12328
0,4,0,6,6,12402
0,4,0,7,7,12314
0,4,0,8,8,12358
0,4,0,9,9,12370
0,4,0,10,10,12316
0,4,0,11,11,12319
0,4,0,12,12,12334
0,4,0,13,13,12318
0,4,0,14,14,12305
0,4,0,15,15,12371
0,4,0,16,0,12293
0,4,0,17,1,12353
0,4,0,18,2,12362
0,4,0,19,3,12414
0,4,0,20,4,12314
0,4,0,21,5,12359
0,4,0,22,6,12328
0,4,0,23,7,12404
0,4,0,24,8,12347
0,4,0,25,9,12302
0,4,0,26,10,12286
0,4,0,27,11,12439
0,4,0,28,12,12334
0,4,0,29,13,12334
0,4,0,30,14,12371
0,4,0,31,15,12339
0,4,1,0,0,12205
0,4,1,1,1,12256
0,4,1,2,2,12235
0,4,1,3,3,12342
0,4,1,4,4,12282
0,4,1,5,5,12221
0,4,1,6,6,12320
0,4,1,7,7,12259
0,4,1,8,8,12282
0,4,1,9,9,12352
0,4,1,10,10,12359
0,4,1,11,11,12234
0,4,1,12,12,12268
0,4,1,13,13,12334
0,4,1,14,14,12254
0,4,1,15,15,12305
0,4,1,16,0,12312
0,4,1,17,1,12273
0,4,1,18,2,12305
0,4,1,19,3,12383
0,4,1,20,4,12335
0,4,1,21,5,12295
0,4,1,22,6,12263
0,4,1,23,7,12410
0,4,1,24,8,12354
0,4,1,25,9,12214
0,4,1,26,10,12247
0,4,1,27,11,12261
0,4,1,28,12,12329
0,4,1,29,13,12255
0,4,1,30,14,12279
0,4,1,31,15,12217
0,4,2,0,0,12286
0,4,2,1,1,12308
0,4,2,2,2,12325
0,4,2,3,3,12263
0,4,2,4,4,12263
0,4,2,5,5,12376
0,4,2,6,6,12257
0,4,2,7,7,12282
0,4,2,8,8,12202
0,4,2,9,9,12297
0,4,2,10,10,12254
0,4,2,11,11,12310
0,4,2,12,12,12278
0,4,2,13,13,12325
0,4,2,14,14,12318
0,4,2,15,15,12326
0,4,2,16,0,12209
0,4,2,17,1,12202
0,4,2,18,2,12434
0,4,2,19,3,12273
0,4,2,20,4,12350
0,4,2,21,5,12873
0,4,2,22,6,12377
0,4,2,23,7,12397
0,4,2,24,8,12301
0,4,2,25,9,12356
0,4,2,26,10,12341
0,4,2,27,11,12418
0,4,2,28,12,12387
0,4,2,29,13,12450
0,4,2,30,14,12423
0,4,2,31,15,12306
0,4,3,0,0,12429
0,4,3,1,1,12386
0,4,3,2,2,12380
0,4,3,3,3,12364
0,4,3,4,4,12515
0,4,3,5,5,12307
0,4,3,6,6,12347
0,4,3,7,7,12353
0,4,3,8,8,12335
0,4,3,9,9,12468
0,4,3,10,10,12338
0,4,3,11,11,12328
0,4,3,12,12,12348
0,4,3,13,13,12374
0,4,3,14,14,12454
0,4,3,15,15,12313
0,4,3,16,0,12332
0,4,3,17,1,12358
0,4,3,18,2,12404
0,4,3,19,3,12438
0,4,3,20,4,12429
0,4,3,21,5,12427
0,4,3,22,6,12285
0,4,3,23,7,12416
0,4,3,24,8,12476
0,4,3,25,9,12411
0,4,3,26,10,12408
0,4,3,27,11,12401
0,4,3,28,12,12338
0,4,3,29,13,12346
0,4,3,30,14,12325
0,4,3,31,15,12322
0,5,0,0,0,12328
0,5,0,1,1,12282
0,5,0,2,2,12291
0,5,0,3,3,12353
0,5,0,4,4,12320
0,5,0,5,5,12299
0,5,0,6,6,12320
0,5,0,7,7,12385
0,5,0,8,8,12259
0,5,0,9,9,12214
0,5,0,10,10,12280
0,5,0,11,11,12355
0,5,0,12,12,12277
0,5,0,13,13,12289
0,5,0,14,14,12287
0,5,0,15,15,12304
0,5,0,16,0,12324
0,5,0,17,1,12436
0,5,0,18,2,12370
0,5,0,19,3,12223
0,5,0,20,4,12359
0,5,0,21,5,12300
0,5,0,22,6,12282
0,5,0,23,7,12292
0,5,0,24,8,12219
0,5,0,25,9,12456
0,5,0,26,10,12267
0,5,0,27,11,12275
0,5,0,28,12,12257
0,5,0,29,13,12358
0,5,0,30,14,12336
0,5,0,31,15,12316
0,5,1,0,0,12413
0,5,1,1,1,12407
0,5,1,2,2,12416
0,5,1,3,3,12342
0,5,1,4,4,12410
0,5,1,5,5,12356
0,5,1,6,6,12486
0,5,1,7,7,12406
0,5,1,8,8,12442
0,5,1,9,9,12451
0,5,1,10,10,12375
0,5,1,11,11,12358
0,5,1,12,12,12394
0,5,1,13,13,12225
0,5,1,14,14,12358
0,5,1,15,15,12348
0,5,1,16,0,12502
0,5,1,17,1,12296
0,5,1,18,2,12326
0,5,1,19,3,12493
0,5,1,20,4,12436
0,5,1,21,5,12877
0,5,1,22,6,12344
0,5,1,23,7,12264
0,5,1,24,8,12276
0,5,1,25,9,12449
0,5,1,26,10,12476
0,5,1,27,11,12305
0,5,1,28,12,12345
0,5,1,29,13,12485
0,5,1,30,14,12402
0,5,1,31,15,12423
0,5,2,0,0,12359
0,5,2,1,1,12362
0,5,2,2,2,12366
0,5,2,3,3,12506
0,5,2,4,4,12393
0,5,2,5,5,12290
0,5,2,6,6,12375
0,5,2,7,7,12278
0,5,2,8,8,12440
0,5,2,9,9,12321
0,5,2,10,10,12382
0,5,2,11,11,12317
0,5,2,12,12,12399
0,5,2,13,13,12517
0,5,2,14,14,12365
0,5,2,15,15,12432
0,5,2,16,0,12531
0,5,2,17,1,12442
0,5,2,18,2,12285
0,5,2,19,3,12344
0,5,2,20,4,12356
0,5,2,21,5,12433
0,5,2,22,6,12407
0,5,2,23,7,12384
0,5,2,24,8,12282
0,5,2,25,9,12448
0,5,2,26,10,12373
0,5,2,27,11,12328
0,5,2,28,12,12294
0,5,2,29,13,12372
0,5,2,30,14,12366
0,5,2,31,15,12381
0,5,3,0,0,12321
0,5,3,1,1,12280
0,5,3,2,2,12317
0,5,3,3,3,12349
0,5,3,4,4,12267
0,5,3,5,5,12286
0,5,3,6,6,12426
0,5,3,7,7,12276
0,5,3,8,8,12307
0,5,3,9,9,12271
0,5,3,10,10,12349
0,5,3,11,11,12269
0,5,3,12,12,12412
0,5,3,13,13,12364
0,5,3,14,14,12400
0,5,3,15,15,12263
0,5,3,16,0,12421
0,5,3,17,1,12236
0,5,3,18,2,12296
0,5,3,19,3,12339
0,5,3,20,4,12435
0,5,3,21,5,12242
0,5,3,22,6,12393
0,5,3,23,7,12400
0,5,3,24,8,12413
0,5,3,25,9,12293
0,5,3,26,10,12405
0,5,3,27,11,12224
0,5,3,28,12,12263
0,5,3,29,13,12335
0,5,3,30,14,12309
0,5,3,31,15,12383
0,6,0,0,0,12339
0,6,0,1,1,12353
0,6,0,2,2,12357
0,6,0,3,3,12486
0,6,0,4,4,12337
0,6,0,5,5,12423
0,6,0,6,6,12458
0,6,0,7,7,12378
0,6,0,8,8,12385
0,6,0,9,9,12351
0,6,0,10,10,12479
0,6,0,11,11,12272
0,6,0,12,12,12376
0,6,0,13,13,12346
0,6,0,14,14,12372
0,6,0,15,15,12327
0,6,0,16,0,12328
0,6,0,17,1,12390
0,6,0,18,2,12336
0,6,0,19,3,12483
0,6,0,20,4,12405
0,6,0,21,5,12457
0,6,0,22,6,12908
0,6,0,23,7,12359
0,6,0,24,8,12436
0,6,0,25,9,12402
0,6,0,26,10,12403
0,6,0,27,11,12285
0,6,0,28,12,12279
0,6,0,29,13,12345
0,6,0,30,14,12423
0,6,0,31,15,12345
0,6,1,0,0,12441
0,6,1,1,1,12299
0,6,1,2,2,12388
0,6,1,3,3,12298
0,6,1,4,4,12273
0,6,1,5,5,12368
0,6,1,6,6,12233
0,6,1,7,7,12389
0,6,1,8,8,12362
0,6,1,9,9,12363
0,6,1,10,10,12326
0,6,1,11,11,12359
0,6,1,12,12,12402
0,6,1,13,13,12452
0,6,1,14,14,12254
0,6,1,15,15,12412
0,6,1,16,0,12306
0,6,1,17,1,12223
0,6,1,18,2,12318
0,6,1,19,3,12258
0,6,1,20,4,12262
0,6,1,21,5,12254
0,6,1,22,6,12292
0,6,1,23,7,12316
0,6,1,24,8,12363
0,6,1,25,9,12188
0,6,1,26,10,12395
0,6,1,27,11,12381
0,6,1,28,12,12329
0,6,1,29,13,12410
0,6,1,30,14,12269
0,6,1,31,15,12383
0,6,2,0,0,12302
0,6,2,1,1,12304
0,6,2,2,2,12243
0,6,2,3,3,12246
0,6,2,4,4,12258
0,6,2,5,5,12317
0,6,2,6,6,12355
0,6,2,7,7,12427
0,6,2,8,8,12388
0,6,2,9,9,12342
0,6,2,10,10,12413
0,6,2,11,11,12366
0,6,2,12,12,12279
0,6,2,13,13,12333
0,6,2,14,14,12320
0,6,2,15,15,12284
0,6,2,16,0,12382
0,6,2,17,1,12356
0,6,2,18,2,12313
0,6,2,19,3,12453
0,6,2,20,4,12450
0,6,2,21,5,12490
0,6,2,22,6,12361
0,6,2,23,7,12362
0,6,2,24,8,12312
0,6,2,25,9,12330
0,6,2,26,10,12395
0,6,2,27,11,12278
0,6,2,28,12,12287
0,6,2,29,13,12239
0,6,2,30,14,12289
0,6,2,31,15,12243
0,6,3,0,0,12417
0,6,3,1,1,12294
0,6,3,2,2,12343
0,6,3,3,3,12449
0,6,3,4,4,12492
0,6,3,5,5,12459
0,6,3,6,6,12425
0,6,3,7,7,12459
0,6,3,8,8,12519
0,6,3,9,9,12439
0,6,3,10,10,12432
0,6,3,11,11,12444
0,6,3,12,12,12384
0,6,3,13,13,12453
0,6,3,14,14,12492
0,6,3,15,15,12495
0,6,3,16,0,12479
0,6,3,17,1,12456
0,6,3,18,2,12517
0,6,3,19,3,12502
0,6,3,20,4,12549
0,6,3,21,5,12355
0,6,3,22,6,12687
0,6,3,23,7,12474
0,6,3,24,8,12538
0,6,3,25,9,12448
0,6,3,26,10,12500
0,6,3,27,11,12499
0,6,3,28,12,12492
0,6,3,29,13,12452
0,6,3,30,14,12438
0,6,3,31,15,12521
0,7,0,0,0,12389
0,7,0,1,1,12328
0,7,0,2,2,12450
0,7,0,3,3,12361
0,7,0,4,4,12433
0,7,0,5,5,12313
0,7,0,6,6,12412
0,7,0,7,7,12380
0,7,0,8,8,12401
0,7,0,9,9,12336
0,7,0,10,10,12439
0,7,0,11,11,12368
0,7,0,12,12,12368
0,7,0,13,13,12417
0,7,0,14,14,12416
0,7,0,15,15,12419
0,7,0,16,0,12342
0,7,0,17,1,12283
0,7,0,18,2,12396
0,7,0,19,3,12472
0,7,0,20,4,12414
0,7,0,21,5,12423
0,7,0,22,6,12325
0,7,0,23,7,12466
0,7,0,24,8,12452
0,7,0,25,9,12306
0,7,0,26,10,12403
0,7,0,27,11,12421
0,7,0,28,12,12391
0,7,0,29,13,12337
0,7,0,30,14,12332
0,7,0,31,15,12442
0,7,1,0,0,12335
0,7,1,1,1,12450
0,7,1,2,2,12517
0,7,1,3,3,12446
0,7,1,4,4,12363
0,7,1,5,5,12479
0,7,1,6,6,12466
0,7,1,7,7,12569
0,7,1,8,8,12437
0,7,1,9,9,12344
0,7,1,10,10,12372
0,7,1,11,11,12350
0,7,1,12,12,12353
0,7,1,13,13,12405
0,7,1,14,14,12501
0,7,1,15,15,12338
0,7,1,16,0,12365
0,7,1,17,1,12355
0,7,1,18,2,12355
0,7,1,19,3,12388
0,7,1,20,4,12348
0,7,1,21,5,12321
0,7,1,22,6,12388
0,7,1,23,7,12258
0,7,1,24,8,12337
0,7,1,25,9,12357
0,7,1,26,10,12462
0,7,1,27,11,12491
0,7,1,28,12,12413
0,7,1,29,13,12421
0,7,1,30,14,12469
0,7,1,31,15,12438
0,7,2,0,0,12383
0,7,2,1,1,12373
0,7,2,2,2,12359
0,7,2,3,3,12366
0,7,2,4,4,12481
0,7,2,5,5,12336
0,7,2,6,6,12418
0,7,2,7,7,12365
0,7,2,8,8,12327
0,7,2,9,9,12330
0,7,2,10,10,12342
0,7,2,11,11,12333
0,7,2,12,12,12329
0,7,2,13,13,12470
0,7,2,14,14,12476
0,7,2,15,15,12413
0,7,2,16,0,12376
0,7,2,17,1,12342
0,7,2,18,2,12377
0,7,2,19,3,12518
0,7,2,20,4,12339
0,7,2,21,5,12430
0,7,2,22,6,12813
0,7,2,23,7,12518
0,7,2,24,8,12340
0,7,2,25,9,12410
0,7,2,26,10,12472
0,7,2,27,11,12476
0,7,2,28,12,12457
0,7,2,29,13,12487
0,7,2,30,14,12452
0,7,2,31,15,12465
0,7,3,0,0,12393
0,7,3,1,1,12383
0,7,3,2,2,12392
0,7,3,3,3,12416
0,7,3,4,4,12322
0,7,3,5,5,12402
0,7,3,6,6,12255
0,7,3,7,7,12390
0,7,3,8,8,12403
0,7,3,9,9,12388
0,7,3,10,10,12383
0,7,3,11,11,12280
0,7,3,12,12,12369
0,7,3,13,13,12463
0,7,3,14,14,12418
0,7,3,15,15,12333
0,7,3,16,0,12421
0,7,3,17,1,12375
0,7,3,18,2,12336
0,7,3,19,3,12376
0,7,3,20,4,12308
0,7,3,21,5,12359
0,7,3,22,6,12405
0,7,3,23,7,12303
0,7,3,24,8,12378
0,7,3,25,9,12408
0,7,3,26,10,12407
0,7,3,27,11,12319
0,7,3,28,12,12430
0,7,3,29,13,12391
0,7,3,30,14,12445
0,7,3,31,15,12428
1,0,0,0,0,28450
1,0,0,1,1,28331
1,0,0,2,2,28181
1,0,0,3,3,28346
1,0,0,4,4,28412
1,0,0,5,5,28187
1,0,0,6,6,28319
1,0,0,7,7,28332
1,0,0,8,8,28410
1,0,0,9,9,28340
1,0,0,10,10,28368
1,0,0,11,11,28404
1,0,0,12,12,28241
1,0,0,13,13,28345
1,0,0,14,14,28411
1,0,0,15,15,28371
1,0,0,16,0,28367
1,0,0,17,1,28432
1,0,0,18,2,28308
1,0,0,19,3,28351
1,0,0,20,4,28360
1,0,0,21,5,28193
1,0,0,22,6,28394
1,0,0,23,7,28250
1,0,0,24,8,28766
1,0,0,25,9,28124
1,0,0,26,10,28184
1,0,0,27,11,28105
1,0,0,28,12,28248
1,0,0,29,13,28207
1,0,0,30,14,28339
1,0,0,31,15,28150
1,0,1,0,0,28202
1,0,1,1,1,28162
1,0,1,2,2,28113
1,0,1,3,3,28143
1,0,1,4,4,28102
1,0,1,5,5,28162
1,0,1,6,6,27919
1,0,1,7,7,28256
1,0,1,8,8,28230
1,0,1,9,9,28097
1,0,1,10,10,28326
1,0,1,11,11,28045
1,0,1,12,12,28262
1,0,1,13,13,28073
1,0,1,14,14,28088
1,0,1,15,15,28171
1,0,1,16,0,28121
1,0,1,17,1,28080
