region,block,slot,observation,bank,cycles
0,1,1,30,14,12453
0,1,1,31,15,12289
0,1,2,0,0,12427
0,1,2,1,1,12451
0,1,2,2,2,12299
0,1,2,3,3,12302
0,1,2,4,4,12458
0,1,2,5,5,12310
0,1,2,6,6,12467
0,1,2,7,7,12314
0,1,2,8,8,12278
0,1,2,9,9,12420
0,1,2,10,10,12469
0,1,2,11,11,12465
0,1,2,12,12,12399
0,1,2,13,13,12460
0,1,2,14,14,12434
0,1,2,15,15,12488
0,1,2,16,0,12481
0,1,2,17,1,12442
0,1,2,18,2,12498
0,1,2,19,3,12446
0,1,2,20,4,12521
0,1,2,21,5,12456
0,1,2,22,6,12441
0,1,2,23,7,12416
0,1,2,24,8,12467
0,1,2,25,9,12446
0,1,2,26,10,12484
0,1,2,27,11,12469
0,1,2,28,12,12408
0,1,2,29,13,12518
0,1,2,30,14,12473
0,1,2,31,15,12437
0,1,3,0,0,12491
0,1,3,1,1,12404
0,1,3,2,2,12450
0,1,3,3,3,12404
0,1,3,4,4,12428
0,1,3,5,5,12384
0,1,3,6,6,12388
0,1,3,7,7,12404
0,1,3,8,8,12408
0,1,3,9,9,12342
0,1,3,10,10,12380
0,1,3,11,11,12341
0,1,3,12,12,12355
0,1,3,13,13,12423
0,1,3,14,14,12380
0,1,3,15,15,12469
0,1,3,16,0,12366
0,1,3,17,1,12351
0,1,3,18,2,12255
0,1,3,19,3,12366
0,1,3,20,4,12448
0,1,3,21,5,12344
0,1,3,22,6,12391
0,1,3,23,7,12368
0,1,3,24,8,12314
0,1,3,25,9,12429
0,1,3,26,10,12358
0,1,3,27,11,12439
0,1,3,28,12,12369
0,1,3,29,13,12389
0,1,3,30,14,12456
0,1,3,31,15,12433
0,2,0,0,0,12376
0,2,0,1,1,12860
0,2,0,2,2,12417
0,2,0,3,3,12499
0,2,0,4,4,12267
0,2,0,5,5,12460
0,2,0,6,6,12449
0,2,0,7,7,12494
0,2,0,8,8,12424
0,2,0,9,9,12330
0,2,0,10,10,12270
0,2,0,11,11,12343
0,2,0,12,12,12322
0,2,0,13,13,12274
0,2,0,14,14,12445
0,2,0,15,15,12518
0,2,0,16,0,12337
0,2,0,17,1,12482
0,2,0,18,2,12357
0,2,0,19,3,12507
0,2,0,20,4,12565
0,2,0,21,5,12548
0,2,0,22,6,12496
0,2,0,23,7,12430
0,2,0,24,8,12374
0,2,0,25,9,12362
0,2,0,26,10,12268
0,2,0,27,11,12279
0,2,0,28,12,12346
0,2,0,29,13,12352
0,2,0,30,14,12236
0,2,0,31,15,12364
0,2,1,0,0,12259
0,2,1,1,1,12295
0,2,1,2,2,12344
0,2,1,3,3,12265
0,2,1,4,4,12289
0,2,1,5,5,12309
0,2,1,6,6,12292
0,2,1,7,7,12337
0,2,1,8,8,12273
0,2,1,9,9,12302
0,2,1,10,10,12219
0,2,1,11,11,12242
0,2,1,12,12,12216
0,2,1,13,13,12335
0,2,1,14,14,12357
0,2,1,15,15,12389
0,2,1,16,0,12407
0,2,1,17,1,12292
0,2,1,18,2,12315
0,2,1,19,3,12249
0,2,1,20,4,12377
0,2,1,21,5,12373
0,2,1,22,6,12421
0,2,1,23,7,12351
0,2,1,24,8,12435
0,2,1,25,9,12312
0,2,1,26,10,12288
0,2,1,27,11,12299
0,2,1,28,12,12276
0,2,1,29,13,12360
0,2,1,30,14,12373
0,2,1,31,15,12191
0,2,2,0,0,12430
0,2,2,1,1,12282
0,2,2,2,2,12347
0,2,2,3,3,12274
0,2,2,4,4,12249
0,2,2,5,5,12297
0,2,2,6,6,12318
0,2,2,7,7,12332
0,2,2,8,8,12478
0,2,2,9,9,12368
0,2,2,10,10,12388
0,2,2,11,11,12288
0,2,2,12,12,12286
0,2,2,13,13,12261
0,2,2,14,14,12369
0,2,2,15,15,12257
0,2,2,16,0,12268
0,2,2,17,1,12311
0,2,2,18,2,12328
0,2,2,19,3,12264
0,2,2,20,4,12263
0,2,2,21,5,12308
0,2,2,22,6,12361
0,2,2,23,7,12391
0,2,2,24,8,12290
0,2,2,25,9,12236
0,2,2,26,10,12336
0,2,2,27,11,12489
0,2,2,28,12,12242
0,2,2,29,13,12292
0,2,2,30,14,12274
0,2,2,31,15,12300
0,2,3,0,0,12329
0,2,3,1,1,12495
0,2,3,2,2,12458
0,2,3,3,3,12380
0,2,3,4,4,12424
0,2,3,5,5,12517
0,2,3,6,6,12426
0,2,3,7,7,12416
0,2,3,8,8,12353
0,2,3,9,9,12470
0,2,3,10,10,12348
0,2,3,11,11,12392
0,2,3,12,12,12462
0,2,3,13,13,12556
0,2,3,14,14,12397
0,2,3,15,15,12467
0,2,3,16,0,12401
0,2,3,17,1,12443
0,2,3,18,2,12395
0,2,3,19,3,12421
0,2,3,20,4,12419
0,2,3,21,5,12498
0,2,3,22,6,12453
0,2,3,23,7,12467
0,2,3,24,8,12422
0,2,3,25,9,12431
0,2,3,26,10,12455
0,2,3,27,11,12367
0,2,3,28,12,12484
0,2,3,29,13,12322
0,2,3,30,14,12415
0,2,3,31,15,12487
0,3,0,0,0,12368
0,3,0,1,1,12431
0,3,0,2,2,12360
0,3,0,3,3,12371
0,3,0,4,4,12406
0,3,0,5,5,12205
0,3,0,6,6,12387
0,3,0,7,7,12302
0,3,0,8,8,12334
0,3,0,9,9,12438
0,3,0,10,10,12312
0,3,0,11,11,12298
0,3,0,12,12,12277
