region,block,slot,observation,bank,cycles
0,1,0,3,3,12439
0,1,0,4,4,12387
0,1,0,5,5,12294
0,1,0,6,6,12274
0,1,0,7,7,12431
0,1,0,8,8,12301
0,1,0,9,9,12402
0,1,0,10,10,12263
0,1,0,11,11,12331
0,1,0,12,12,12334
0,1,0,13,13,12340
0,1,0,14,14,12324
0,1,0,15,15,12341
0,1,0,16,0,12353
0,1,0,17,1,12299
0,1,0,18,2,12441
0,1,0,19,3,12340
0,1,0,20,4,12312
0,1,0,21,5,12362
0,1,0,22,6,12335
0,1,0,23,7,12343
0,1,0,24,8,12331
0,1,0,25,9,12380
0,1,0,26,10,12298
0,1,0,27,11,12314
0,1,0,28,12,12314
0,1,0,29,13,12345
0,1,0,30,14,12300
0,1,0,31,15,12247
0,1,1,0,0,12322
0,1,1,1,1,12442
0,1,1,2,2,12424
0,1,1,3,3,12376
0,1,1,4,4,12450
0,1,1,5,5,12346
0,1,1,6,6,12351
0,1,1,7,7,12359
0,1,1,8,8,12347
0,1,1,9,9,12361
0,1,1,10,10,12355
0,1,1,11,11,12446
0,1,1,12,12,12343
0,1,1,13,13,12347
0,1,1,14,14,12304
0,1,1,15,15,12434
0,1,1,16,0,12409
0,1,1,17,1,12508
0,1,1,18,2,12309
0,1,1,19,3,12353
0,1,1,20,4,12815
0,1,1,21,5,12353
0,1,1,22,6,12539
0,1,1,23,7,12317
0,1,1,24,8,12364
0,1,1,25,9,12312
0,1,1,26,10,12418
0,1,1,27,11,12337
0,1,1,28,12,12495
0,1,1,29,13,12368
0,1,1,30,14,12337
0,1,1,31,15,12537
0,1,2,0,0,12422
0,1,2,1,1,12444
0,1,2,2,2,12432
0,1,2,3,3,12333
0,1,2,4,4,12410
0,1,2,5,5,12354
0,1,2,6,6,12363
0,1,2,7,7,12461
0,1,2,8,8,12483
0,1,2,9,9,12437
0,1,2,10,10,12348
0,1,2,11,11,12546
0,1,2,12,12,12448
0,1,2,13,13,12368
0,1,2,14,14,12362
0,1,2,15,15,12542
0,1,2,16,0,12333
0,1,2,17,1,12358
0,1,2,18,2,12388
0,1,2,19,3,12389
0,1,2,20,4,12428
0,1,2,21,5,12365
0,1,2,22,6,12462
0,1,2,23,7,12435
0,1,2,24,8,12345
0,1,2,25,9,12318
0,1,2,26,10,12400
0,1,2,27,11,12462
0,1,2,28,12,12481
0,1,2,29,13,12377
0,1,2,30,14,12452
0,1,2,31,15,12414
0,1,3,0,0,12479
0,1,3,1,1,12374
0,1,3,2,2,12362
0,1,3,3,3,12389
0,1,3,4,4,12405
0,1,3,5,5,12368
0,1,3,6,6,12480
0,1,3,7,7,12374
0,1,3,8,8,12306
0,1,3,9,9,12270
0,1,3,10,10,12354
0,1,3,11,11,12395
0,1,3,12,12,12370
0,1,3,13,13,12443
0,1,3,14,14,12368
0,1,3,15,15,12293
0,1,3,16,0,12406
0,1,3,17,1,12436
0,1,3,18,2,12441
0,1,3,19,3,12373
0,1,3,20,4,12306
0,1,3,21,5,12328
0,1,3,22,6,12490
0,1,3,23,7,12340
0,1,3,24,8,12419
0,1,3,25,9,12358
0,1,3,26,10,12435
0,1,3,27,11,12347
0,1,3,28,12,12351
0,1,3,29,13,12329
0,1,3,30,14,12358
0,1,3,31,15,12476
0,2,0,0,0,12276
0,2,0,1,1,12297
0,2,0,2,2,12500
0,2,0,3,3,12454
0,2,0,4,4,12396
0,2,0,5,5,12412
0,2,0,6,6,12377
0,2,0,7,7,12463
0,2,0,8,8,12392
0,2,0,9,9,12455
0,2,0,10,10,12389
0,2,0,11,11,12495
0,2,0,12,12,12387
0,2,0,13,13,12504
0,2,0,14,14,12276
0,2,0,15,15,12388
0,2,0,16,0,12319
0,2,0,17,1,12306
0,2,0,18,2,12313
0,2,0,19,3,12436
0,2,0,20,4,12562
0,2,0,21,5,12293
0,2,0,22,6,12318
0,2,0,23,7,12396
0,2,0,24,8,12306
0,2,0,25,9,12358
0,2,0,26,10,12356
0,2,0,27,11,12385
0,2,0,28,12,12345
0,2,0,29,13,12407
0,2,0,30,14,12488
0,2,0,31,15,12393
0,2,1,0,0,12374
0,2,1,1,1,12275
0,2,1,2,2,12408
0,2,1,3,3,12350
0,2,1,4,4,12484
0,2,1,5,5,12398
0,2,1,6,6,12409
0,2,1,7,7,12285
0,2,1,8,8,12373
0,2,1,9,9,12274
0,2,1,10,10,12362
0,2,1,11,11,12261
0,2,1,12,12,12348
0,2,1,13,13,12466
0,2,1,14,14,12361
0,2,1,15,15,12304
0,2,1,16,0,12323
0,2,1,17,1,12270
0,2,1,18,2,12259
0,2,1,19,3,12371
0,2,1,20,4,12391
0,2,1,21,5,12292
0,2,1,22,6,12319
0,2,1,23,7,12296
0,2,1,24,8,12289
0,2,1,25,9,12286
0,2,1,26,10,12318
0,2,1,27,11,12328
0,2,1,28,12,12324
0,2,1,29,13,12261
0,2,1,30,14,12230
0,2,1,31,15,12283
0,2,2,0,0,12341
0,2,2,1,1,12263
0,2,2,2,2,12310
0,2,2,3,3,12265
0,2,2,4,4,12485
0,2,2,5,5,12317
0,2,2,6,6,12233
0,2,2,7,7,12329
0,2,2,8,8,12407
0,2,2,9,9,12363
0,2,2,10,10,12285
0,2,2,11,11,12311
0,2,2,12,12,12407
0,2,2,13,13,12347
0,2,2,14,14,12232
0,2,2,15,15,12272
0,2,2,16,0,12291
0,2,2,17,1,12339
0,2,2,18,2,12294
0,2,2,19,3,12335
0,2,2,20,4,12339
0,2,2,21,5,12252
0,2,2,22,6,12417
0,2,2,23,7,12344
0,2,2,24,8,12341
0,2,2,25,9,12349
0,2,2,26,10,12309
0,2,2,27,11,12377
0,2,2,28,12,12244
0,2,2,29,13,12323
0,2,2,30,14,12259
0,2,2,31,15,12361
0,2,3,0,0,12356
0,2,3,1,1,12456
0,2,3,2,2,12292
0,2,3,3,3,12374
0,2,3,4,4,12404
0,2,3,5,5,12295
0,2,3,6,6,12409
0,2,3,7,7,12456
0,2,3,8,8,12385
0,2,3,9,9,12327
0,2,3,10,10,12394
0,2,3,11,11,12369
0,2,3,12,12,12417
0,2,3,13,13,12348
0,2,3,14,14,12259
0,2,3,15,15,12361
0,2,3,16,0,12448
0,2,3,17,1,12376
0,2,3,18,2,12402
0,2,3,19,3,12325
0,2,3,20,4,12929
0,2,3,21,5,12456
0,2,3,22,6,12537
0,2,3,23,7,12456
0,2,3,24,8,12403
0,2,3,25,9,12471
0,2,3,26,10,12376
0,2,3,27,11,12332
0,2,3,28,12,12391
0,2,3,29,13,12409
0,2,3,30,14,12398
0,2,3,31,15,12381
0,3,0,0,0,12402
0,3,0,1,1,12315
0,3,0,2,2,12470
0,3,0,3,3,12428
0,3,0,4,4,12296
0,3,0,5,5,12262
0,3,0,6,6,12434
0,3,0,7,7,12324
0,3,0,8,8,12355
0,3,0,9,9,12364
0,3,0,10,10,12362
0,3,0,11,11,12382
0,3,0,12,12,12319
0,3,0,13,13,12302
0,3,0,14,14,12381
0,3,0,15,15,12301
0,3,0,16,0,12456
0,3,0,17,1,12354
0,3,0,18,2,12353
0,3,0,19,3,12316
0,3,0,20,4,12351
0,3,0,21,5,12253
0,3,0,22,6,12436
0,3,0,23,7,12400
0,3,0,24,8,12280
0,3,0,25,9,12343
0,3,0,26,10,12378
0,3,0,27,11,12294
0,3,0,28,12,12366
0,3,0,29,13,12313
0,3,0,30,14,12352
0,3,0,31,15,12439
0,3,1,0,0,12467
0,3,1,1,1,12236
0,3,1,2,2,12481
0,3,1,3,3,12495
0,3,1,4,4,12397
0,3,1,5,5,12346
0,3,1,6,6,12400
0,3,1,7,7,12498
0,3,1,8,8,12407
0,3,1,9,9,12310
0,3,1,10,10,12432
0,3,1,11,11,12496
0,3,1,12,12,12495
0,3,1,13,13,12348
0,3,1,14,14,12376
0,3,1,15,15,12376
0,3,1,16,0,12360
0,3,1,17,1,12484
0,3,1,18,2,12319
0,3,1,19,3,12396
0,3,1,20,4,12338
0,3,1,21,5,12316
0,3,1,22,6,12401
0,3,1,23,7,12355
0,3,1,24,8,12299
0,3,1,25,9,12431
0,3,1,26,10,12405
0,3,1,27,11,12781
0,3,1,28,12,12345
0,3,1,29,13,12521
0,3,1,30,14,12353
0,3,1,31,15,12353
0,3,2,0,0,12383
0,3,2,1,1,12477
0,3,2,2,2,12480
0,3,2,3,3,12291
0,3,2,4,4,12357
0,3,2,5,5,12461
0,3,2,6,6,12499
0,3,2,7,7,12350
0,3,2,8,8,12331
0,3,2,9,9,12456
0,3,2,10,10,12337
0,3,2,11,11,12283
0,3,2,12,12,12448
0,3,2,13,13,12362
0,3,2,14,14,12415
0,3,2,15,15,12373
0,3,2,16,0,12447
0,3,2,17,1,12301
0,3,2,18,2,12293
0,3,2,19,3,12321
0,3,2,20,4,12655
0,3,2,21,5,12385
0,3,2,22,6,12311
0,3,2,23,7,12364
0,3,2,24,8,12397
0,3,2,25,9,12409
0,3,2,26,10,12332
0,3,2,27,11,12376
0,3,2,28,12,12380
0,3,2,29,13,12321
0,3,2,30,14,12328
0,3,2,31,15,12341
0,3,3,0,0,12386
0,3,3,1,1,12321
0,3,3,2,2,12310
0,3,3,3,3,12319
0,3,3,4,4,12275
0,3,3,5,5,12335
0,3,3,6,6,12321
0,3,3,7,7,12313
0,3,3,8,8,12321
0,3,3,9,9,12303
0,3,3,10,10,12320
0,3,3,11,11,12420
0,3,3,12,12,12260
0,3,3,13,13,12305
0,3,3,14,14,12363
0,3,3,15,15,12305
0,3,3,16,0,12338
0,3,3,17,1,12371
0,3,3,18,2,12371
0,3,3,19,3,12252
0,3,3,20,4,12333
0,3,3,21,5,12399
0,3,3,22,6,12293
0,3,3,23,7,12298
0,3,3,24,8,12247
0,3,3,25,9,12294
0,3,3,26,10,12259
0,3,3,27,11,12307
0,3,3,28,12,12395
0,3,3,29,13,12297
0,3,3,30,14,12319
0,3,3,31,15,12353
0,4,0,0,0,12455
0,4,0,1,1,12458
0,4,0,2,2,12418
0,4,0,3,3,12352
0,4,0,4,4,12360
0,4,0,5,5,12347
0,4,0,6,6,12419
0,4,0,7,7,12369
0,4,0,8,8,12355
0,4,0,9,9,12376
0,4,0,10,10,12393
0,4,0,11,11,12322
0,4,0,12,12,12352
0,4,0,13,13,12400
0,4,0,14,14,12442
0,4,0,15,15,12370
0,4,0,16,0,12390
0,4,0,17,1,12374
0,4,0,18,2,12515
0,4,0,19,3,12388
0,4,0,20,4,12381
0,4,0,21,5,12420
0,4,0,22,6,12358
0,4,0,23,7,12507
0,4,0,24,8,12333
0,4,0,25,9,12316
0,4,0,26,10,12282
0,4,0,27,11,12440
0,4,0,28,12,12405
0,4,0,29,13,12389
0,4,0,30,14,12411
0,4,0,31,15,12362
0,4,1,0,0,12336
0,4,1,1,1,12354
0,4,1,2,2,12419
0,4,1,3,3,12340
0,4,1,4,4,12388
0,4,1,5,5,12322
0,4,1,6,6,12397
0,4,1,7,7,12414
0,4,1,8,8,12366
0,4,1,9,9,12333
0,4,1,10,10,12337
0,4,1,11,11,12324
0,4,1,12,12,23181
0,4,1,13,13,12294
0,4,1,14,14,12323
0,4,1,15,15,12313
0,4,1,16,0,12281
0,4,1,17,1,12321
0,4,1,18,2,12371
0,4,1,19,3,13001
0,4,1,20,4,12345
0,4,1,21,5,12387
0,4,1,22,6,12286
0,4,1,23,7,12397
0,4,1,24,8,12369
0,4,1,25,9,12292
0,4,1,26,10,12293
0,4,1,27,11,12335
0,4,1,28,12,12265
0,4,1,29,13,12337
0,4,1,30,14,12252
0,4,1,31,15,12361
0,4,2,0,0,12448
0,4,2,1,1,12331
0,4,2,2,2,12435
0,4,2,3,3,12317
0,4,2,4,4,12322
0,4,2,5,5,12343
0,4,2,6,6,12311
0,4,2,7,7,12460
0,4,2,8,8,12284
0,4,2,9,9,12283
0,4,2,10,10,12318
0,4,2,11,11,12274
0,4,2,12,12,12329
0,4,2,13,13,12318
0,4,2,14,14,12304
0,4,2,15,15,12399
0,4,2,16,0,12317
0,4,2,17,1,12426
0,4,2,18,2,12339
0,4,2,19,3,12383
0,4,2,20,4,12371
0,4,2,21,5,12384
0,4,2,22,6,12334
0,4,2,23,7,12327
0,4,2,24,8,12345
0,4,2,25,9,12255
0,4,2,26,10,12286
0,4,2,27,11,12271
0,4,2,28,12,12275
0,4,2,29,13,12357
0,4,2,30,14,12496
0,4,2,31,15,12320
0,4,3,0,0,12456
0,4,3,1,1,12348
0,4,3,2,2,12344
0,4,3,3,3,12345
0,4,3,4,4,12369
0,4,3,5,5,12360
0,4,3,6,6,12349
0,4,3,7,7,12325
0,4,3,8,8,12377
0,4,3,9,9,12398
0,4,3,10,10,12417
0,4,3,11,11,12278
0,4,3,12,12,12376
0,4,3,13,13,12387
0,4,3,14,14,12314
0,4,3,15,15,12308
0,4,3,16,0,12399
0,4,3,17,1,12322
0,4,3,18,2,12338
0,4,3,19,3,12488
0,4,3,20,4,12398
0,4,3,21,5,12502
0,4,3,22,6,12515
0,4,3,23,7,12360
0,4,3,24,8,12470
0,4,3,25,9,12463
0,4,3,26,10,12397
0,4,3,27,11,12383
0,4,3,28,12,12327
0,4,3,29,13,12385
0,4,3,30,14,12287
0,4,3,31,15,12412
0,5,0,0,0,12376
0,5,0,1,1,12365
0,5,0,2,2,12287
0,5,0,3,3,12372
0,5,0,4,4,12278
0,5,0,5,5,12307
0,5,0,6,6,12480
0,5,0,7,7,12461
0,5,0,8,8,12325
0,5,0,9,9,12347
0,5,0,10,10,12354
0,5,0,11,11,12331
0,5,0,12,12,12233
0,5,0,13,13,12312
0,5,0,14,14,12323
0,5,0,15,15,12257
0,5,0,16,0,23119
0,5,0,17,1,12402
0,5,0,18,2,13203
0,5,0,19,3,12389
0,5,0,20,4,12438
0,5,0,21,5,12412
0,5,0,22,6,12406
0,5,0,23,7,12440
0,5,0,24,8,12506
0,5,0,25,9,12444
0,5,0,26,10,12407
0,5,0,27,11,12432
0,5,0,28,12,12386
0,5,0,29,13,12398
0,5,0,30,14,12408
0,5,0,31,15,12405
0,5,1,0,0,12284
0,5,1,1,1,12477
0,5,1,2,2,12471
0,5,1,3,3,12407
0,5,1,4,4,12333
0,5,1,5,5,12313
0,5,1,6,6,12475
0,5,1,7,7,12304
0,5,1,8,8,12381
0,5,1,9,9,12451
0,5,1,10,10,12368
0,5,1,11,11,12374
0,5,1,12,12,12427
0,5,1,13,13,12326
0,5,1,14,14,12424
0,5,1,15,15,12375
0,5,1,16,0,12358
0,5,1,17,1,12381
0,5,1,18,2,12507
0,5,1,19,3,12317
0,5,1,20,4,12308
0,5,1,21,5,12488
0,5,1,22,6,12478
0,5,1,23,7,12393
0,5,1,24,8,12414
0,5,1,25,9,12521
0,5,1,26,10,12338
0,5,1,27,11,12355
0,5,1,28,12,12400
0,5,1,29,13,12353
0,5,1,30,14,12364
0,5,1,31,15,12368
0,5,2,0,0,12473
0,5,2,1,1,12494
0,5,2,2,2,12498
0,5,2,3,3,12367
0,5,2,4,4,12425
0,5,2,5,5,12400
0,5,2,6,6,12510
0,5,2,7,7,12392
0,5,2,8,8,12355
0,5,2,9,9,12312
0,5,2,10,10,12375
0,5,2,11,11,12360
0,5,2,12,12,12366
0,5,2,13,13,12418
0,5,2,14,14,12284
0,5,2,15,15,12488
0,5,2,16,0,12310
0,5,2,17,1,12391
0,5,2,18,2,12333
0,5,2,19,3,12517
0,5,2,20,4,12318
0,5,2,21,5,12361
0,5,2,22,6,12417
0,5,2,23,7,12290
0,5,2,24,8,12411
0,5,2,25,9,12386
0,5,2,26,10,12328
0,5,2,27,11,12331
0,5,2,28,12,12340
0,5,2,29,13,12399
0,5,2,30,14,12538
0,5,2,31,15,12494
0,5,3,0,0,12224
0,5,3,1,1,12299
0,5,3,2,2,12258
0,5,3,3,3,12274
0,5,3,4,4,12259
0,5,3,5,5,12262
0,5,3,6,6,12311
0,5,3,7,7,12232
0,5,3,8,8,12324
0,5,3,9,9,12307
0,5,3,10,10,12300
0,5,3,11,11,12318
0,5,3,12,12,12313
0,5,3,13,13,12371
0,5,3,14,14,12385
0,5,3,15,15,12360
0,5,3,16,0,12684
0,5,3,17,1,12330
0,5,3,18,2,12402
0,5,3,19,3,12360
0,5,3,20,4,12370
0,5,3,21,5,12448
0,5,3,22,6,12388
0,5,3,23,7,12276
0,5,3,24,8,12311
0,5,3,25,9,12271
0,5,3,26,10,12357
0,5,3,27,11,12423
0,5,3,28,12,12231
0,5,3,29,13,12329
0,5,3,30,14,12356
0,5,3,31,15,12446
0,6,0,0,0,12364
0,6,0,1,1,12240
0,6,0,2,2,12305
0,6,0,3,3,12422
0,6,0,4,4,12393
0,6,0,5,5,12524
0,6,0,6,6,12411
0,6,0,7,7,12353
0,6,0,8,8,12452
0,6,0,9,9,12363
0,6,0,10,10,12381
0,6,0,11,11,12351
0,6,0,12,12,12333
0,6,0,13,13,12316
0,6,0,14,14,12407
0,6,0,15,15,12271
0,6,0,16,0,12365
0,6,0,17,1,12364
0,6,0,18,2,12298
0,6,0,19,3,12350
0,6,0,20,4,12422
0,6,0,21,5,12542
0,6,0,22,6,12315
0,6,0,23,7,12422
0,6,0,24,8,12405
0,6,0,25,9,12337
0,6,0,26,10,12335
0,6,0,27,11,12283
0,6,0,28,12,12421
0,6,0,29,13,12400
0,6,0,30,14,12374
0,6,0,31,15,12323
0,6,1,0,0,12437
0,6,1,1,1,12460
0,6,1,2,2,12428
0,6,1,3,3,12367
0,6,1,4,4,12333
0,6,1,5,5,12345
0,6,1,6,6,12316
0,6,1,7,7,12275
0,6,1,8,8,12375
0,6,1,9,9,12306
0,6,1,10,10,12403
0,6,1,11,11,12271
0,6,1,12,12,12335
0,6,1,13,13,12258
0,6,1,14,14,12307
0,6,1,15,15,12322
0,6,1,16,0,12295
0,6,1,17,1,12287
0,6,1,18,2,12320
0,6,1,19,3,12275
0,6,1,20,4,12257
0,6,1,21,5,12364
0,6,1,22,6,12314
0,6,1,23,7,12209
0,6,1,24,8,12395
0,6,1,25,9,12384
0,6,1,26,10,12305
0,6,1,27,11,12357
0,6,1,28,12,12292
0,6,1,29,13,12446
0,6,1,30,14,12445
0,6,1,31,15,12339
0,6,2,0,0,12259
0,6,2,1,1,12249
0,6,2,2,2,12410
0,6,2,3,3,12293
0,6,2,4,4,12314
0,6,2,5,5,12405
0,6,2,6,6,12279
0,6,2,7,7,12364
0,6,2,8,8,12412
0,6,2,9,9,12397
0,6,2,10,10,12327
0,6,2,11,11,12288
0,6,2,12,12,12318
0,6,2,13,13,12401
0,6,2,14,14,12338
0,6,2,15,15,12424
0,6,2,16,0,12344
0,6,2,17,1,12402
0,6,2,18,2,12313
0,6,2,19,3,12283
0,6,2,20,4,12234
0,6,2,21,5,12330
0,6,2,22,6,12320
0,6,2,23,7,12375
0,6,2,24,8,12445
0,6,2,25,9,12283
0,6,2,26,10,12397
0,6,2,27,11,12335
0,6,2,28,12,12253
0,6,2,29,13,12428
0,6,2,30,14,12312
0,6,2,31,15,12485
0,6,3,0,0,12468
0,6,3,1,1,12449
0,6,3,2,2,12377
0,6,3,3,3,12412
0,6,3,4,4,12486
0,6,3,5,5,12508
0,6,3,6,6,12465
0,6,3,7,7,12386
0,6,3,8,8,12458
0,6,3,9,9,12498
0,6,3,10,10,12547
0,6,3,11,11,12453
0,6,3,12,12,12459
0,6,3,13,13,12445
0,6,3,14,14,12405
0,6,3,15,15,12494
0,6,3,16,0,12421
0,6,3,17,1,12372
0,6,3,18,2,12459
0,6,3,19,3,12501
0,6,3,20,4,12531
0,6,3,21,5,12503
0,6,3,22,6,12490
0,6,3,23,7,12506
0,6,3,24,8,12471
0,6,3,25,9,12599
0,6,3,26,10,12508
0,6,3,27,11,12278
0,6,3,28,12,12509
0,6,3,29,13,12462
0,6,3,30,14,12432
0,6,3,31,15,12482
0,7,0,0,0,12250
0,7,0,1,1,12267
0,7,0,2,2,12268
0,7,0,3,3,12303
0,7,0,4,4,12284
0,7,0,5,5,12430
0,7,0,6,6,12330
0,7,0,7,7,12307
0,7,0,8,8,12234
0,7,0,9,9,12272
0,7,0,10,10,12271
0,7,0,11,11,12373
0,7,0,12,12,12248
0,7,0,13,13,12382
0,7,0,14,14,12326
0,7,0,15,15,12365
0,7,0,16,0,12333
0,7,0,17,1,12338
0,7,0,18,2,12292
0,7,0,19,3,12383
0,7,0,20,4,12392
0,7,0,21,5,12414
0,7,0,22,6,12419
0,7,0,23,7,12307
0,7,0,24,8,12397
0,7,0,25,9,12366
0,7,0,26,10,12290
0,7,0,27,11,12422
0,7,0,28,12,12419
0,7,0,29,13,12380
0,7,0,30,14,12428
0,7,0,31,15,12247
0,7,1,0,0,12301
0,7,1,1,1,12331
0,7,1,2,2,12428
0,7,1,3,3,12298
0,7,1,4,4,12439
0,7,1,5,5,12507
0,7,1,6,6,12504
0,7,1,7,7,12483
0,7,1,8,8,12430
0,7,1,9,9,12483
0,7,1,10,10,12478
0,7,1,11,11,12441
0,7,1,12,12,12477
0,7,1,13,13,12547
0,7,1,14,14,12431
0,7,1,15,15,12444
0,7,1,16,0,12469
0,7,1,17,1,12806
0,7,1,18,2,12351
0,7,1,19,3,12402
0,7,1,20,4,12450
0,7,1,21,5,12389
0,7,1,22,6,12473
0,7,1,23,7,12478
0,7,1,24,8,12462
0,7,1,25,9,12583
0,7,1,26,10,12536
0,7,1,27,11,12441
0,7,1,28,12,12451
0,7,1,29,13,12385
0,7,1,30,14,12487
0,7,1,31,15,12475
0,7,2,0,0,12472
0,7,2,1,1,12173
0,7,2,2,2,12358
0,7,2,3,3,12368
0,7,2,4,4,12497
0,7,2,5,5,12217
0,7,2,6,6,12392
0,7,2,7,7,12294
0,7,2,8,8,12400
0,7,2,9,9,12381
0,7,2,10,10,12386
0,7,2,11,11,12401
0,7,2,12,12,12480
0,7,2,13,13,12373
0,7,2,14,14,12374
0,7,2,15,15,12329
0,7,2,16,0,12375
0,7,2,17,1,12394
0,7,2,18,2,12429
0,7,2,19,3,12360
0,7,2,20,4,12385
0,7,2,21,5,12374
0,7,2,22,6,12409
0,7,2,23,7,12390
0,7,2,24,8,12372
0,7,2,25,9,12364
0,7,2,26,10,12327
0,7,2,27,11,12318
0,7,2,28,12,12388
0,7,2,29,13,12379
0,7,2,30,14,12387
0,7,2,31,15,12361
0,7,3,0,0,12300
0,7,3,1,1,12264
0,7,3,2,2,12408
0,7,3,3,3,12312
0,7,3,4,4,12376
0,7,3,5,5,12304
0,7,3,6,6,12342
0,7,3,7,7,12374
0,7,3,8,8,12393
0,7,3,9,9,12223
0,7,3,10,10,12253
0,7,3,11,11,12335
0,7,3,12,12,12267
0,7,3,13,13,12312
0,7,3,14,14,12406
0,7,3,15,15,12332
0,7,3,16,0,12281
0,7,3,17,1,12361
0,7,3,18,2,12427
0,7,3,19,3,12393
0,7,3,20,4,12440
0,7,3,21,5,12243
0,7,3,22,6,12267
0,7,3,23,7,12384
0,7,3,24,8,12325
0,7,3,25,9,12413
0,7,3,26,10,12411
0,7,3,27,11,12430
0,7,3,28,12,12361
0,7,3,29,13,12489
0,7,3,30,14,12361
0,7,3,31,15,12313
1,0,0,0,0,28450
1,0,0,1,1,28236
1,0,0,2,2,28149
1,0,0,3,3,28054
1,0,0,4,4,28342
1,0,0,5,5,28284
1,0,0,6,6,28315
1,0,0,7,7,28282
1,0,0,8,8,28343
1,0,0,9,9,28147
1,0,0,10,10,28437
1,0,0,11,11,28348
1,0,0,12,12,28174
1,0,0,13,13,28437
1,0,0,14,14,28040
1,0,0,15,15,28417
1,0,0,16,0,28257
1,0,0,17,1,28493
1,0,0,18,2,28436
1,0,0,19,3,28327
1,0,0,20,4,28486
1,0,0,21,5,28243
1,0,0,22,6,28190
1,0,0,23,7,28261
1,0,0,24,8,28141
1,0,0,25,9,28539
1,0,0,26,10,28270
1,0,0,27,11,28290
1,0,0,28,12,28402
1,0,0,29,13,28452
1,0,0,30,14,28167
1,0,0,31,15,28438
1,0,1,0,0,28067
1,0,1,1,1,28195
1,0,1,2,2,28126
1,0,1,3,3,28080
1,0,1,4,4,28295
1,0,1,5,5,28413
1,0,1,6,6,28080
1,0,1,7,7,28000
1,0,1,8,8,28210
1,0,1,9,9,28119
1,0,1,10,10,28288
1,0,1,11,11,27922
1,0,1,12,12,28230
1,0,1,13,13,28150
1,0,1,14,14,28257
1,0,1,15,15,28129
1,0,1,16,0,28173
1,0,1,17,1,27995
