parameter,setting,operation,paired_mean_delta_cycles,paired_median_delta_cycles,bootstrap_ci95_low,bootstrap_ci95_high,favorable_blocks,blocks,direction
1152,reversed-aslr-on,keypair_cycles,-262.7417534722213,-397.2604166666679,-552.5750868055545,30.68706597222293,27,48,candidate-faster
1152,reversed-aslr-on,enc_cycles,-89.83246527777835,-101.28125000000182,-115.25347222222324,-60.03689236111192,42,48,candidate-faster
1152,reversed-aslr-on,dec_cycles,-23.85763888888846,-33.27083333333394,-37.46223958333326,-8.762586805555278,37,48,candidate-faster
