# started on Thu Jul 23 17:07:37 2026

4212387222,,cycles:u,0.03%,1757091013,100.00,,
9796053990,,instructions:u,0.00%,1757091013,100.00,2.33,insn per cycle
9198,,branch-misses:u,0.21%,1757091013,100.00,,
