# started on Thu Jul 23 17:06:06 2026

4830580450,,cycles:u,0.03%,2014159718,100.00,,
11026070224,,instructions:u,0.00%,2014159718,100.00,2.28,insn per cycle
126782,,branch-misses:u,8.02%,2014159718,100.00,,
