# started on Thu Jul 23 17:04:37 2026

4817102678,,cycles:u,0.02%,2009498179,100.00,,
13601905158,,instructions:u,0.00%,2009498179,100.00,2.82,insn per cycle
137902,,branch-misses:u,0.11%,2009498179,100.00,,
