# started on Thu Jul 23 17:07:42 2026

461215,,L1-icache-load-misses:u,0.21%,1757501181,100.00,,
520437,,stalled-cycles-frontend:u,3.92%,1757501181,100.00,,
1294537067,,stalled-cycles-backend:u,0.03%,1757501181,100.00,,
