# started on Thu Jul 23 17:07:06 2026

118505,,L1-icache-load-misses:u,0.71%,2016380293,100.00,,
1360605,,stalled-cycles-frontend:u,0.35%,2016380293,100.00,,
1509233402,,stalled-cycles-backend:u,0.02%,2016380293,100.00,,
