# started on Thu Jul 23 17:05:12 2026

4833699852,,cycles:u,0.05%,2017985010,100.00,,
11026326366,,instructions:u,0.00%,2017985010,100.00,2.28,insn per cycle
9225,,branch-misses:u,1.91%,2017985010,100.00,,
