# started on Thu Jul 23 17:05:01 2026

1230522,,L1-icache-load-misses:u,0.15%,1756131287,100.00,,
1055352,,stalled-cycles-frontend:u,5.24%,1756131287,100.00,,
1291183835,,stalled-cycles-backend:u,0.10%,1756131287,100.00,,
