# started on Thu Jul 23 17:07:00 2026

4832186481,,cycles:u,0.00%,2015339899,100.00,,
11026326508,,instructions:u,0.00%,2015339899,100.00,2.28,insn per cycle
9085,,branch-misses:u,2.60%,2015339899,100.00,,
