# started on Thu Jul 23 17:05:31 2026

4815410377,,cycles:u,0.03%,2009208142,100.00,,
13601648744,,instructions:u,0.00%,2009208142,100.00,2.82,insn per cycle
137852,,branch-misses:u,0.17%,2009208142,100.00,,
