# started on Thu Jul 23 17:07:19 2026

4813818191,,cycles:u,0.01%,2007579641,100.00,,
13601648508,,instructions:u,0.00%,2007579641,100.00,2.83,insn per cycle
142969,,branch-misses:u,3.62%,2007579641,100.00,,
