# started on Thu Jul 23 17:06:25 2026

4815606721,,cycles:u,0.03%,2007377512,100.00,,
13601905110,,instructions:u,0.00%,2007377512,100.00,2.82,insn per cycle
137983,,branch-misses:u,0.16%,2007377512,100.00,,
