# started on Thu Jul 23 17:04:18 2026

4829132257,,cycles:u,0.01%,2013678661,100.00,,
11026070414,,instructions:u,0.00%,2013678661,100.00,2.28,insn per cycle
9636,,branch-misses:u,1.22%,2013678661,100.00,,
