# started on Thu Jul 23 17:05:54 2026

462142,,L1-icache-load-misses:u,0.57%,1754735050,100.00,,
532160,,stalled-cycles-frontend:u,12.55%,1754735050,100.00,,
1301554183,,stalled-cycles-backend:u,0.74%,1754735050,100.00,,
