family,cut,block,observation,cycles
cpucycles tracesetup 0 amd64-perfpmcff precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 1 amd64-perfpmc precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 2 amd64-pmcff precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 3 amd64-tsc precision 1017 scaling 0.467415 only32 0
cpucycles tracesetup 4 amd64-tscasm precision 1027 scaling 0.467415 only32 0
cpucycles tracesetup 5 default-perfevent precision 205 scaling 1.000000 only32 0
cpucycles tracesetup 6 default-mach precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 7 default-monotonic precision 1077 scaling 1.400000 only32 0
cpucycles tracesetup 8 default-gettimeofday precision 2440 scaling 1400.000000 only32 0
cpucycles tracesetup 9 default-zero precision 0 scaling 0.000000 only32 0
0,0,0,0,4004
0,0,0,1,2843
0,0,0,2,2804
0,0,0,3,2805
0,0,0,4,2789
0,0,0,5,2796
0,0,0,6,2802
0,0,0,7,2805
0,0,0,8,2827
0,0,0,9,2810
0,0,0,10,2866
0,0,0,11,2813
0,0,0,12,2810
0,0,0,13,2819
0,0,0,14,2798
0,0,0,15,2808
0,0,0,16,2830
0,0,0,17,2795
0,0,0,18,2799
0,0,0,19,2807
0,0,0,20,2813
0,0,0,21,2809
0,0,0,22,2804
0,0,0,23,2815
0,0,0,24,2808
0,0,0,25,2785
0,0,0,26,2788
0,0,0,27,2769
0,0,0,28,2786
0,0,0,29,2775
0,0,0,30,2803
0,0,0,31,2806
0,1,0,0,3494
0,1,0,1,3568
0,1,0,2,3548
0,1,0,3,3562
0,1,0,4,3525
0,1,0,5,3530
0,1,0,6,4070
0,1,0,7,3557
0,1,0,8,3540
0,1,0,9,3592
0,1,0,10,3528
0,1,0,11,3526
0,1,0,12,3559
0,1,0,13,3612
0,1,0,14,3554
0,1,0,15,3568
0,1,0,16,3549
0,1,0,17,3548
0,1,0,18,3544
0,1,0,19,3530
0,1,0,20,3547
0,1,0,21,3572
0,1,0,22,3535
0,1,0,23,3559
0,1,0,24,3532
0,1,0,25,3536
0,1,0,26,3536
0,1,0,27,3553
0,1,0,28,3573
0,1,0,29,3569
0,1,0,30,3535
0,1,0,31,3567
0,2,0,0,4548
0,2,0,1,4546
0,2,0,2,4619
0,2,0,3,4576
0,2,0,4,4579
0,2,0,5,4616
0,2,0,6,4537
0,2,0,7,4485
0,2,0,8,4588
0,2,0,9,4595
0,2,0,10,4570
0,2,0,11,4601
0,2,0,12,4563
0,2,0,13,4564
0,2,0,14,4600
0,2,0,15,4611
0,2,0,16,4593
0,2,0,17,4584
0,2,0,18,4608
0,2,0,19,4639
0,2,0,20,4539
0,2,0,21,4567
0,2,0,22,4539
0,2,0,23,4542
0,2,0,24,4570
0,2,0,25,4536
0,2,0,26,4585
0,2,0,27,4576
0,2,0,28,4556
0,2,0,29,4618
0,2,0,30,4602
0,2,0,31,4944
0,3,0,0,7150
0,3,0,1,7161
0,3,0,2,7187
0,3,0,3,7166
0,3,0,4,7142
0,3,0,5,7130
0,3,0,6,7166
0,3,0,7,7070
0,3,0,8,7113
0,3,0,9,7175
0,3,0,10,7107
0,3,0,11,7134
0,3,0,12,7094
0,3,0,13,7038
0,3,0,14,7143
0,3,0,15,7109
0,3,0,16,7080
0,3,0,17,7067
0,3,0,18,7170
0,3,0,19,7128
0,3,0,20,7207
0,3,0,21,7098
0,3,0,22,7224
0,3,0,23,7142
0,3,0,24,7018
0,3,0,25,7125
0,3,0,26,7134
0,3,0,27,7174
0,3,0,28,7117
0,3,0,29,7086
0,3,0,30,7148
0,3,0,31,7254
0,4,0,0,7872
0,4,0,1,8330
0,4,0,2,7923
0,4,0,3,7846
0,4,0,4,7864
0,4,0,5,7766
0,4,0,6,7673
0,4,0,7,7877
0,4,0,8,7855
0,4,0,9,7944
0,4,0,10,7925
0,4,0,11,7825
0,4,0,12,7918
0,4,0,13,7895
0,4,0,14,7916
0,4,0,15,7997
0,4,0,16,7858
0,4,0,17,7854
0,4,0,18,7886
0,4,0,19,7882
0,4,0,20,7900
0,4,0,21,7884
0,4,0,22,7872
0,4,0,23,7906
0,4,0,24,7935
0,4,0,25,7863
0,4,0,26,7934
0,4,0,27,7926
0,4,0,28,7797
0,4,0,29,7927
0,4,0,30,7888
0,4,0,31,7901
0,5,0,0,9003
0,5,0,1,8935
0,5,0,2,8891
0,5,0,3,9261
0,5,0,4,8895
0,5,0,5,8947
0,5,0,6,8919
0,5,0,7,8983
0,5,0,8,8893
0,5,0,9,9060
0,5,0,10,8875
0,5,0,11,8914
0,5,0,12,9211
0,5,0,13,8967
0,5,0,14,8957
0,5,0,15,8874
0,5,0,16,8897
0,5,0,17,8984
0,5,0,18,8955
0,5,0,19,8991
0,5,0,20,8991
0,5,0,21,8910
0,5,0,22,8941
0,5,0,23,8907
0,5,0,24,8912
0,5,0,25,8977
0,5,0,26,9023
0,5,0,27,8966
0,5,0,28,8859
0,5,0,29,8917
0,5,0,30,8941
0,5,0,31,8997
0,6,0,0,21644
0,6,0,1,21353
0,6,0,2,21390
0,6,0,3,21390
0,6,0,4,21377
0,6,0,5,21201
0,6,0,6,21469
0,6,0,7,21544
0,6,0,8,21573
0,6,0,9,21366
0,6,0,10,21314
0,6,0,11,21328
0,6,0,12,21242
0,6,0,13,21529
0,6,0,14,21238
0,6,0,15,21502
0,6,0,16,22095
0,6,0,17,21422
0,6,0,18,21392
0,6,0,19,21372
0,6,0,20,21261
0,6,0,21,21182
0,6,0,22,21419
0,6,0,23,21472
0,6,0,24,21302
0,6,0,25,21658
0,6,0,26,21334
0,6,0,27,21564
0,6,0,28,21654
0,6,0,29,21558
0,6,0,30,21268
0,6,0,31,21299
1,0,0,0,406
1,0,0,1,358
1,0,0,2,358
1,0,0,3,370
1,0,0,4,365
1,0,0,5,361
1,0,0,6,373
1,0,0,7,360
1,0,0,8,371
1,0,0,9,362
1,0,0,10,353
1,0,0,11,364
1,0,0,12,359
1,0,0,13,353
1,0,0,14,364
1,0,0,15,366
1,0,0,16,388
1,0,0,17,362
1,0,0,18,354
1,0,0,19,357
1,0,0,20,368
1,0,0,21,361
1,0,0,22,361
1,0,0,23,355
1,0,0,24,353
1,0,0,25,361
1,0,0,26,355
1,0,0,27,363
1,0,0,28,364
1,0,0,29,540
1,0,0,30,355
1,0,0,31,355
1,1,0,0,13430
1,1,0,1,13701
1,1,0,2,13707
1,1,0,3,13518
1,1,0,4,13564
1,1,0,5,13782
1,1,0,6,13754
1,1,0,7,16178
1,1,0,8,13689
1,1,0,9,13650
1,1,0,10,13396
1,1,0,11,13811
1,1,0,12,13800
1,1,0,13,13556
1,1,0,14,13624
1,1,0,15,14122
1,1,0,16,13692
1,1,0,17,13570
1,1,0,18,13533
1,1,0,19,13497
1,1,0,20,15466
1,1,0,21,18503
1,1,0,22,16059
1,1,0,23,20218
1,1,0,24,23850
1,1,0,25,23968
1,1,0,26,24149
1,1,0,27,25541
1,1,0,28,22149
1,1,0,29,17716
1,1,0,30,22429
1,1,0,31,21542
1,2,0,0,14179
1,2,0,1,14235
1,2,0,2,14167
1,2,0,3,14206
1,2,0,4,14270
1,2,0,5,14204
1,2,0,6,14275
1,2,0,7,14271
1,2,0,8,14523
1,2,0,9,14290
1,2,0,10,14246
1,2,0,11,15839
1,2,0,12,14655
1,2,0,13,14457
1,2,0,14,14430
1,2,0,15,16038
1,2,0,16,14818
1,2,0,17,14448
1,2,0,18,14637
1,2,0,19,14534
1,2,0,20,14195
1,2,0,21,14431
1,2,0,22,14501
1,2,0,23,14470
1,2,0,24,14467
1,2,0,25,14422
1,2,0,26,14461
1,2,0,27,14347
1,2,0,28,14248
1,2,0,29,14205
1,2,0,30,15237
1,2,0,31,14335
1,3,0,0,26673
1,3,0,1,26174
1,3,0,2,26295
1,3,0,3,26821
1,3,0,4,31666
1,3,0,5,27961
1,3,0,6,26182
1,3,0,7,26302
1,3,0,8,26711
1,3,0,9,26180
1,3,0,10,26339
1,3,0,11,26874
1,3,0,12,38170
1,3,0,13,26107
1,3,0,14,26262
1,3,0,15,26287
1,3,0,16,26142
1,3,0,17,26161
1,3,0,18,26197
1,3,0,19,26259
1,3,0,20,26169
1,3,0,21,26244
1,3,0,22,26471
1,3,0,23,26638
1,3,0,24,26127
1,3,0,25,36268
1,3,0,26,31039
1,3,0,27,26438
1,3,0,28,26737
1,3,0,29,26249
1,3,0,30,26746
1,3,0,31,26713
1,4,0,0,26776
1,4,0,1,26406
1,4,0,2,27682
1,4,0,3,39483
1,4,0,4,26581
1,4,0,5,26555
1,4,0,6,26393
1,4,0,7,26365
1,4,0,8,26537
1,4,0,9,26596
1,4,0,10,26614
1,4,0,11,26413
1,4,0,12,26830
1,4,0,13,26766
1,4,0,14,26288
1,4,0,15,26904
1,4,0,16,26612
1,4,0,17,26814
1,4,0,18,26442
1,4,0,19,26872
1,4,0,20,26323
1,4,0,21,26350
1,4,0,22,26481
1,4,0,23,26825
1,4,0,24,26403
1,4,0,25,26227
1,4,0,26,26545
1,4,0,27,26604
1,4,0,28,26887
1,4,0,29,26516
1,4,0,30,26328
1,4,0,31,26375
1,5,0,0,27288
1,5,0,1,27402
1,5,0,2,27118
1,5,0,3,27504
1,5,0,4,27118
1,5,0,5,27127
1,5,0,6,27889
1,5,0,7,27432
1,5,0,8,31489
1,5,0,9,27591
1,5,0,10,27538
1,5,0,11,27541
1,5,0,12,27413
1,5,0,13,27232
1,5,0,14,27206
1,5,0,15,27082
1,5,0,16,27099
1,5,0,17,27090
1,5,0,18,27101
1,5,0,19,27840
1,5,0,20,41282
1,5,0,21,27564
1,5,0,22,27635
1,5,0,23,27098
1,5,0,24,27055
1,5,0,25,27128
1,5,0,26,27115
1,5,0,27,27215
1,5,0,28,27325
1,5,0,29,27147
1,5,0,30,27308
1,5,0,31,27190
1,6,0,0,28058
1,6,0,1,27671
1,6,0,2,28008
1,6,0,3,27795
1,6,0,4,28168
1,6,0,5,27985
1,6,0,6,28015
1,6,0,7,28004
1,6,0,8,28030
1,6,0,9,28344
1,6,0,10,27716
1,6,0,11,27754
1,6,0,12,28083
1,6,0,13,28149
1,6,0,14,27996
1,6,0,15,27899
1,6,0,16,28106
1,6,0,17,28057
1,6,0,18,28018
1,6,0,19,28118
1,6,0,20,28077
1,6,0,21,28045
1,6,0,22,29455
1,6,0,23,39588
1,6,0,24,27775
1,6,0,25,27510
1,6,0,26,27672
1,6,0,27,27700
1,6,0,28,27592
1,6,0,29,27747
1,6,0,30,27979
1,6,0,31,28036
1,7,0,0,28961
1,7,0,1,27868
1,7,0,2,28346
1,7,0,3,28267
1,7,0,4,28062
1,7,0,5,28362
1,7,0,6,28397
1,7,0,7,27987
1,7,0,8,28403
1,7,0,9,27908
1,7,0,10,28297
1,7,0,11,28623
1,7,0,12,40675
1,7,0,13,28275
1,7,0,14,28389
1,7,0,15,28312
1,7,0,16,28198
1,7,0,17,27881
1,7,0,18,28481
1,7,0,19,28331
1,7,0,20,28314
1,7,0,21,27785
1,7,0,22,28259
1,7,0,23,28515
1,7,0,24,28316
1,7,0,25,28293
1,7,0,26,27999
1,7,0,27,28202
1,7,0,28,28387
1,7,0,29,27819
1,7,0,30,27858
1,7,0,31,28067
1,8,0,0,28919
1,8,0,1,35625
1,8,0,2,33757
1,8,0,3,28023
1,8,0,4,28119
1,8,0,5,28440
1,8,0,6,28436
1,8,0,7,28446
1,8,0,8,27979
1,8,0,9,27906
1,8,0,10,27983
1,8,0,11,28432
1,8,0,12,28069
1,8,0,13,43316
1,8,0,14,28345
1,8,0,15,28203
1,8,0,16,28313
1,8,0,17,27894
1,8,0,18,28353
