region,variant,block,slot,cycles
0,1,24,2,1098
0,0,24,3,1125
0,1,25,0,1114
0,0,25,1,1130
0,0,25,2,1052
0,1,25,3,1108
0,0,26,0,1076
0,1,26,1,1105
0,1,26,2,1074
0,0,26,3,1130
0,1,27,0,1116
0,0,27,1,1093
0,0,27,2,1090
0,1,27,3,1132
0,0,28,0,1094
0,1,28,1,1099
0,1,28,2,1093
0,0,28,3,1130
0,1,29,0,1105
0,0,29,1,1080
0,0,29,2,1066
0,1,29,3,1100
0,0,30,0,1059
0,1,30,1,1111
0,1,30,2,1065
0,0,30,3,1096
0,1,31,0,1123
0,0,31,1,1078
0,0,31,2,1105
0,1,31,3,1148
1,0,0,0,3990
1,1,0,1,3133
1,1,0,2,2927
1,0,0,3,3123
1,1,1,0,2865
1,0,1,1,2908
1,0,1,2,2884
1,1,1,3,3005
1,0,2,0,2878
1,1,2,1,2918
1,1,2,2,2858
1,0,2,3,2957
1,1,3,0,2891
1,0,3,1,2894
1,0,3,2,2848
1,1,3,3,3055
1,0,4,0,2856
1,1,4,1,2938
1,1,4,2,2860
1,0,4,3,2936
1,1,5,0,2870
1,0,5,1,2877
1,0,5,2,2807
1,1,5,3,2910
1,0,6,0,2848
1,1,6,1,2917
1,1,6,2,2880
1,0,6,3,2974
1,1,7,0,2885
1,0,7,1,2839
1,0,7,2,2900
1,1,7,3,2934
1,0,8,0,2862
1,1,8,1,2910
1,1,8,2,2865
1,0,8,3,3065
1,1,9,0,2894
1,0,9,1,2895
1,0,9,2,2902
1,1,9,3,3008
1,0,10,0,2873
1,1,10,1,2884
1,1,10,2,2867
1,0,10,3,2994
1,1,11,0,2920
1,0,11,1,2879
1,0,11,2,2889
1,1,11,3,3053
1,0,12,0,2855
1,1,12,1,2932
1,1,12,2,2866
1,0,12,3,2921
1,1,13,0,2883
1,0,13,1,2978
1,0,13,2,2870
1,1,13,3,2933
1,0,14,0,2913
1,1,14,1,2891
1,1,14,2,2871
1,0,14,3,2926
1,1,15,0,2875
1,0,15,1,2893
1,0,15,2,2871
1,1,15,3,2943
1,0,16,0,2928
1,1,16,1,2892
1,1,16,2,2897
1,0,16,3,2890
1,1,17,0,2859
1,0,17,1,2849
1,0,17,2,2858
1,1,17,3,2906
1,0,18,0,2886
1,1,18,1,2846
1,1,18,2,2858
1,0,18,3,2916
1,1,19,0,2890
1,0,19,1,2826
1,0,19,2,2883
1,1,19,3,2889
1,0,20,0,2854
1,1,20,1,2875
1,1,20,2,2884
1,0,20,3,2911
1,1,21,0,2872
1,0,21,1,2858
1,0,21,2,2888
1,1,21,3,2859
1,0,22,0,2890
1,1,22,1,2858
1,1,22,2,2842
1,0,22,3,2841
1,1,23,0,2898
1,0,23,1,2840
1,0,23,2,2901
1,1,23,3,2945
1,0,24,0,2876
1,1,24,1,2880
1,1,24,2,2859
1,0,24,3,2887
1,1,25,0,2857
1,0,25,1,2865
1,0,25,2,2876
1,1,25,3,2878
1,0,26,0,2924
1,1,26,1,2909
1,1,26,2,2852
1,0,26,3,2854
1,1,27,0,2942
1,0,27,1,2882
1,0,27,2,2906
1,1,27,3,2897
1,0,28,0,2898
1,1,28,1,2864
1,1,28,2,2897
1,0,28,3,2910
1,1,29,0,2898
1,0,29,1,2885
1,0,29,2,2898
1,1,29,3,2853
1,0,30,0,2914
1,1,30,1,2893
1,1,30,2,2838
1,0,30,3,2876
1,1,31,0,2902
1,0,31,1,2880
1,0,31,2,2822
1,1,31,3,2916
