parameter,setting,operation,paired_mean_delta_cycles,paired_median_delta_cycles,bootstrap_ci95_low,bootstrap_ci95_high,favorable_blocks,blocks,direction
864,normal-aslr-on,keypair_cycles,-6288.651041666667,-6284.812500000004,-6298.363281250001,-6279.348524305556,48,48,candidate-faster
864,normal-aslr-on,enc_cycles,-9660.766059027777,-9637.66666666667,-9693.286458333334,-9631.911024305555,48,48,candidate-faster
864,normal-aslr-on,dec_cycles,-6908.004340277777,-6896.197916666668,-6925.432291666667,-6891.411024305556,48,48,candidate-faster
