cpucycles tracesetup 0 amd64-perfpmcff precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 1 amd64-perfpmc precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 2 amd64-pmcff precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 3 amd64-tsc precision 1016 scaling 0.467415 only32 0
cpucycles tracesetup 4 amd64-tscasm precision 1026 scaling 0.467415 only32 0
cpucycles tracesetup 5 default-perfevent precision 205 scaling 1.000000 only32 0
cpucycles tracesetup 6 default-mach precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 7 default-monotonic precision 1075 scaling 1.400000 only32 0
cpucycles tracesetup 8 default-gettimeofday precision 2440 scaling 1400.000000 only32 0
cpucycles tracesetup 9 default-zero precision 0 scaling 0.000000 only32 0
region,variant,block,observation,cycles
0,0,0,0,875
0,0,0,1,776
0,0,0,2,777
0,0,0,3,779
0,0,0,4,798
0,0,0,5,848
0,0,0,6,782
0,0,0,7,832
0,0,0,8,871
0,0,0,9,835
0,0,0,10,791
0,0,0,11,821
0,0,0,12,838
0,0,0,13,799
0,0,0,14,803
0,0,0,15,789
0,0,0,16,805
0,0,0,17,761
0,0,0,18,801
0,0,0,19,782
0,0,0,20,787
0,0,0,21,792
0,0,0,22,802
0,0,0,23,790
0,0,0,24,863
0,0,0,25,787
0,0,0,26,799
0,0,0,27,779
0,0,0,28,794
0,0,0,29,790
0,0,0,30,790
0,0,0,31,788
0,1,0,0,835
0,1,0,1,805
0,1,0,2,797
0,1,0,3,795
0,1,0,4,801
0,1,0,5,856
0,1,0,6,792
0,1,0,7,818
0,1,0,8,827
0,1,0,9,813
0,1,0,10,816
0,1,0,11,803
0,1,0,12,797
0,1,0,13,807
0,1,0,14,817
0,1,0,15,799
0,1,0,16,827
0,1,0,17,814
0,1,0,18,785
0,1,0,19,796
0,1,0,20,798
0,1,0,21,814
0,1,0,22,795
0,1,0,23,836
0,1,0,24,822
0,1,0,25,801
0,1,0,26,813
0,1,0,27,809
0,1,0,28,804
0,1,0,29,816
0,1,0,30,813
0,1,0,31,797
0,2,0,0,801
0,2,0,1,764
0,2,0,2,781
0,2,0,3,787
0,2,0,4,762
0,2,0,5,770
0,2,0,6,753
0,2,0,7,754
0,2,0,8,889
0,2,0,9,753
0,2,0,10,764
0,2,0,11,774
0,2,0,12,731
0,2,0,13,748
0,2,0,14,759
0,2,0,15,768
0,2,0,16,769
0,2,0,17,761
0,2,0,18,764
0,2,0,19,768
0,2,0,20,757
0,2,0,21,757
0,2,0,22,769
0,2,0,23,755
0,2,0,24,813
0,2,0,25,744
0,2,0,26,760
0,2,0,27,757
0,2,0,28,754
0,2,0,29,757
0,2,0,30,750
0,2,0,31,762
0,3,0,0,765
0,3,0,1,765
0,3,0,2,784
0,3,0,3,791
0,3,0,4,791
0,3,0,5,787
0,3,0,6,768
0,3,0,7,773
0,3,0,8,935
0,3,0,9,752
0,3,0,10,783
0,3,0,11,764
0,3,0,12,771
0,3,0,13,776
0,3,0,14,761
0,3,0,15,773
0,3,0,16,779
0,3,0,17,754
0,3,0,18,789
0,3,0,19,757
0,3,0,20,779
0,3,0,21,797
0,3,0,22,752
0,3,0,23,760
0,3,0,24,773
0,3,0,25,760
0,3,0,26,763
0,3,0,27,756
0,3,0,28,762
0,3,0,29,755
0,3,0,30,768
0,3,0,31,779
0,3,1,0,749
0,3,1,1,729
0,3,1,2,766
0,3,1,3,741
0,3,1,4,777
0,3,1,5,804
0,3,1,6,765
0,3,1,7,781
0,3,1,8,764
0,3,1,9,752
0,3,1,10,775
0,3,1,11,817
0,3,1,12,758
0,3,1,13,762
0,3,1,14,768
0,3,1,15,781
0,3,1,16,771
0,3,1,17,762
0,3,1,18,774
0,3,1,19,746
0,3,1,20,754
0,3,1,21,765
0,3,1,22,745
0,3,1,23,760
0,3,1,24,883
0,3,1,25,761
0,3,1,26,774
0,3,1,27,776
0,3,1,28,763
0,3,1,29,793
0,3,1,30,764
0,3,1,31,788
0,2,1,0,761
0,2,1,1,767
0,2,1,2,788
0,2,1,3,771
0,2,1,4,776
0,2,1,5,759
0,2,1,6,749
0,2,1,7,749
0,2,1,8,749
0,2,1,9,768
0,2,1,10,772
0,2,1,11,759
0,2,1,12,747
0,2,1,13,757
0,2,1,14,754
0,2,1,15,760
0,2,1,16,767
0,2,1,17,748
0,2,1,18,745
0,2,1,19,763
0,2,1,20,758
0,2,1,21,766
0,2,1,22,758
0,2,1,23,745
0,2,1,24,759
0,2,1,25,812
0,2,1,26,767
0,2,1,27,769
0,2,1,28,756
0,2,1,29,764
0,2,1,30,768
0,2,1,31,762
0,1,1,0,810
0,1,1,1,799
0,1,1,2,819
0,1,1,3,816
0,1,1,4,823
0,1,1,5,847
0,1,1,6,788
0,1,1,7,813
0,1,1,8,825
0,1,1,9,791
0,1,1,10,824
0,1,1,11,871
0,1,1,12,815
0,1,1,13,831
0,1,1,14,833
0,1,1,15,823
0,1,1,16,825
0,1,1,17,807
0,1,1,18,794
0,1,1,19,813
0,1,1,20,816
0,1,1,21,815
0,1,1,22,790
0,1,1,23,811
0,1,1,24,854
0,1,1,25,879
0,1,1,26,828
0,1,1,27,834
0,1,1,28,813
0,1,1,29,827
0,1,1,30,825
0,1,1,31,819
0,0,1,0,821
0,0,1,1,802
0,0,1,2,797
0,0,1,3,800
0,0,1,4,789
0,0,1,5,804
0,0,1,6,804
0,0,1,7,829
0,0,1,8,875
0,0,1,9,808
0,0,1,10,824
0,0,1,11,795
0,0,1,12,811
0,0,1,13,838
0,0,1,14,791
0,0,1,15,799
0,0,1,16,793
0,0,1,17,783
0,0,1,18,815
0,0,1,19,798
0,0,1,20,786
0,0,1,21,811
0,0,1,22,795
0,0,1,23,799
0,0,1,24,805
0,0,1,25,807
0,0,1,26,869
0,0,1,27,801
0,0,1,28,823
0,0,1,29,809
0,0,1,30,812
0,0,1,31,833
0,0,2,0,803
0,0,2,1,780
0,0,2,2,795
0,0,2,3,813
0,0,2,4,783
0,0,2,5,811
0,0,2,6,805
0,0,2,7,816
0,0,2,8,821
0,0,2,9,821
0,0,2,10,833
0,0,2,11,807
0,0,2,12,808
0,0,2,13,803
0,0,2,14,827
0,0,2,15,802
0,0,2,16,802
0,0,2,17,794
0,0,2,18,822
0,0,2,19,792
0,0,2,20,804
0,0,2,21,826
0,0,2,22,823
0,0,2,23,806
0,0,2,24,815
0,0,2,25,800
0,0,2,26,809
0,0,2,27,792
0,0,2,28,806
0,0,2,29,819
0,0,2,30,805
0,0,2,31,815
0,1,2,0,814
0,1,2,1,812
0,1,2,2,818
0,1,2,3,789
0,1,2,4,787
0,1,2,5,814
0,1,2,6,788
0,1,2,7,793
0,1,2,8,842
0,1,2,9,816
0,1,2,10,820
0,1,2,11,818
0,1,2,12,816
0,1,2,13,829
0,1,2,14,826
0,1,2,15,830
0,1,2,16,842
0,1,2,17,803
0,1,2,18,816
0,1,2,19,801
0,1,2,20,795
0,1,2,21,831
0,1,2,22,802
0,1,2,23,829
0,1,2,24,844
0,1,2,25,811
0,1,2,26,883
0,1,2,27,809
0,1,2,28,791
0,1,2,29,831
0,1,2,30,813
0,1,2,31,813
0,2,2,0,771
0,2,2,1,776
0,2,2,2,776
0,2,2,3,771
0,2,2,4,755
0,2,2,5,753
0,2,2,6,732
0,2,2,7,755
