implementation crypto_kem/ntruplus864/avx2 - 
publickeybytes 1296 
secretkeybytes 2624 
cpuid unknown_CPU_ID_ 
cpucycles_persecond 1400000000 
cpucycles_implementation default-perfevent 
compiler gcc_-march=native_-mtune=native_-O3_-fwrapv_-fPIC_-fPIE_-ffunction-sections_-fdata-sections_-Wl,--gc-sections_-gdwarf-4_-Wall 15.2.0 
forward_small_native_inplace_cycles - 1101 +94+57+13+13-26+41-4+3+5+6+22+32+24+6-5-10-7+5+3-13-16+31+2-22-26-28-9+22-19-29-35-30
forward_small_preserve_input_cycles - 1132 +275+37+7+3+22+8+14+4-27-4-20-42-24-12-11+20+6-3-13-23-4+3-7+13+3-19-11+15+18+20-5-36
forward_general_native_inplace_unqualified_cycles - 1099 +41-4-7+6-3-21+0+4+4+9-21-16+12+15+8-9-11+21+13+13+5+2+2-9-1+1-20+1-5-2-13-31
forward_general_preserve_input_unqualified_cycles - 1129 +120+17-20+14+16-14-1+18-18+2-18+8-3-28+21-7-17+12-14+15-33+25-2+2-4+11-13-5+5-13+10+1
basemul_cycles - 662 +616+27-15+0-10-10-10+1+10+6+14-8+13-11-3-2+27+1-10-1+14+2-20+2-8+10-19+7+5-16-15+1
basemul_scale_cycles - 566 +105+10-5+0+5-5+4-3+7+5+2-10+15-11-5+1+5+8-3-3-2-9+9-6+13-4+13+15-3-3+11-7
inverse_cycles - 1190 +1112+24+9-7+4-15+3-7-29+2+1+13+19+33+2+14-14-1+5+7-5+14-25-11-24-32+14-2+2-4-26-19
baseinv_cycles - 1190 +2550+21-13-6-15-5+0+1-9+4-3-15+13+104+1-10-3-13+13+8+9+11+1+6+3+18-11+5-7-9-5+2
poly_frombytes_cycles - 641 +212+35+0-6+3+2+0+4+1+7+0-7+0+0-7-4-7-6+6+21+7-4-9+18-3+17+0-4-6+6-2+0
poly_tobytes_cycles - 693 +113+19+18+8-6+0+1-2+5+9+2-4+2+1+13+11-4+1-2-10+0+4-4+8-13-12-3+0-3-13+5-3
cbd1_cycles - 353 +122+64+15+0+0+4-1+5-5+4-3-5+2+6+1-3-2+0+8-2-2+6-2-2-3-2+2+1+6+3-2-1
crepmod3_cycles - 464 +212+26+6+6+0+0+1-3-1+10-3+12+9+3+2+1-12-11-13-15+12-7+8+3-6-13-11+1-2-4-4-8
poly_add_cycles - 242 +133+22-5-3-1-2+3-5+2-5+3-1-3+8-1-4-2+4+2+5+0+5+0+4+0-5+7+9+2-9+4-3
poly_sub_cycles - 245 +141+26+5-5+5-1+4+5+3+3-1-7+5-1-2+4-6-2-1+2-1+8+2+20-6-4-3-7-10-1-9-6
sotp_encode_cycles - 367 +73+55-6-11-4+9-7+0+5+7+2+0-4-12+0-17+6+3+3+2+6+5+1+5-5-9+0+0-2-2-1-10
