implementation crypto_kem/ntruplus768/avx2-gt32-clean - 
words 768 
cpuid unknown_CPU_ID_ 
cpucycles_persecond 1400000000 
cpucycles_implementation default-perfevent 
compiler gcc_-march=native_-mtune=native_-O3_-fwrapv_-fPIC_-fPIE_-ffunction-sections_-fdata-sections_-Wl,--gc-sections_-gdwarf-4_-Wall 15.2.0 
forward_frontend_cycles - 452 +56+16+3+1+2-5+0+2+1+0+16-4-4-8+8-4-4-1-5+10-7-7+1-2-2+10-7-6+11+0+10+21
forward_m_terminal_cycles - 637 +62+3+12-15+5-17-5-2-2-2-4-1+9-10+2+25+9+12-23-3-12-2-3+651+8+615+5-18+579-1+13-2
forward_p_terminal_cycles - 652 +68+12+1-14-10-18-28-25+7-4+7+18-16-25+9+13-14-2-15+16+11-15-2+17+5+14+13-7+5+11-7-32
forward_m_full_cycles - 882 +60+4-25-5-11-12-4+14+8+9+7+21+13+4-3-4-13-10+6-1-13+12-10-14-10+30-3-4+18-11+25+16
forward_p_full_cycles - 902 +63+12+2+11+6+22+11+3-5+9-4+6-7-12+0-9-20-11+8-15+7-17-8+8-6+30+14-5-19-5+14-21
baseinv_j1_cycles - 1193 +332+7+4-8-15-16-15-1-17+9+0+6+2+15-9+5+1+1+7+9+7-15+20-1-6-8-6-2+17-11-4+7
basemul_f0_j1_cycles - 608 +152+28+15-1-3-1-4-1+0-3+1+5+4-2+1+0-4+0-3+3+0+0-2+1+5-2+1+1-2+2+1-4
basemul_general_m_cycles - 726 +133+47-18-10-12+2+8-1-3+8-17-5-17+1+32-14-24+5-23+12-11+25+51+22+4+6+5-8-4-8-13+9
basemul_scale_m_cycles - 629 +111+14+13+1+3+1-1+2+1-1-1+7-2+3-4-3-2-4-3+0+0-3-1-1+1-3+0+1+1+4+0+4
inverse_m_core_cycles - 607 +131+25+0-14-10+10-1+23-16+6+7+15-3-5-3-3-12+3+20+4+5-5-7+8+20-3-10-7-11+8-5+5
inverse_m_tail_cycles - 588 +376+2+4-3+3+13-5+2+5-8-1-5+0+17+6+1+5+4+5+4-8-10-12+3-5-5-18-16-14+4-13-2
inverse_m_full_cycles - 970 +45+44-21+4-14-30-28-23-14-1-2-11+14-17+12-11+11+7+17+8-6+14+22+21+31-6-11+1+4-11+14-15
q24_unpack_m_cycles - 385 +231+38+42+26+14+13+1-4-1+10+0-5-2-7-2-1+2-3-2+2+3-2+3+3-1-2-5-2+2-2+5+25
q24_pack_m_centered_cycles - 424 +8-13-4-1-4+6-7-7-3+5+21-3+14-6+13+0-12-10+11+3-1+4-6-4-10+7+12+5+11+7+6-11
q24_pack_m_lazy_cycles - 478 +324+14+24+16+1-1-2-1+4-3+11-3+0-11-7+3+1-8+17+8+16+8-1-8-1-4+1+0-10-7-2-7
q24_pack_m_highrange_cycles - 473 +40+25+26+4+6+6-6+1-6-5-8+0-5-3-5+4+2+0+5+19+18+0+9-3-6+0+2-8-1-9-3-5
q24_pack_p_cycles - 456 +125+18+26+11+19+9-11-2-4-14-1-1+4+4-6-3-6+1-1-5+2+10+0-3+8+0+14+6+9-8-5-12
q24_equal_m_cycles - 330 +144+15+14+15+11-5+0+1-2-4-5+5-1+3+1+1-3+6-3-6+5+3-6-5-1+7-2+1-10-7+6+2
forward_frontend_cycles - 454 +28+3-8-3-1+0+0+2+13-3+1+3+4-7-5+1+14+5-4-16-5+11+9-8+9+0-2+29-3-5+11-8
forward_m_terminal_cycles - 635 +46-16+1+19-3-3+17-11-7-3+4-3-9-6+22+5+7+10+0-1-4-17+11+7-5+19+12-2-13+6+3-7
forward_p_terminal_cycles - 650 +46+38+7-5+5-1-12+3+13-5-4-4-5-17-26-16+12+8-28-4-4+1-15+19+13+24-15+19+15+14+2-3
forward_m_full_cycles - 886 +12+10-13-18+16-9-1-10-17+35+5+32+14+12-20+11+8-8-3+6-8+15+6-7+18-9-18-14+15+4-14-7
forward_p_full_cycles - 902 +35+18+4-47+9-2-3+3+18-1+30+1+14-7-5-27-15-7-28+27-6-2-9+4+11+2-14-1-1+20+16-3
baseinv_j1_cycles - 1194 +79+16+6+11-13-8-18-2-7-7-11-9-8+12+11-13+1+3+6+15+3+2-3+12+2-5+11-5-5+12-5+11
basemul_f0_j1_cycles - 609 +68+3-4+0+0-3-4+3+4+0-2+1-3+0+1-3+2-3-3+3-2+3+6+2-4+3+4-2-2+2+1-4
basemul_general_m_cycles - 729 +83+71+37+13-15-33-14-23-23+2-31+5+12-11+23+4-14+2-28-4+0-10+2+39-26+52-6+15+18-35+12-1
basemul_scale_m_cycles - 630 +38+30+10+2+0+0+0+0+2+4+6+0+5-2+15-3-1-1-2-1-1-2-3+8-4+0-4+3+5-3-6-3
inverse_m_core_cycles - 617 +9+29+10-10-13-10-6-4-21+29+14-15+3-2+10+40-3+40+25-1+9-16+3-12-8+92+3-13+8+3-7-6
inverse_m_tail_cycles - 585 +94+18-6-1+16+7-5-1-14+17-14-6+8+1-9-6-9+0+4+8-2+0-9+7+4+12+0-3-14+7+8-5
inverse_m_full_cycles - 969 +52+6-12-14+5+8-13-8+10+36-2+14+9-30+5-10+11+0+28-8+26-1-6+3-19-4+25-25+0-5+3-20
q24_unpack_m_cycles - 385 +45+34+43+9-1+8-2-2-7-3-9-4-7+0-1+0+2+2+67+2+4+15+0+3-3-6-7-9-2-7+9+18
q24_pack_m_centered_cycles - 419 +8+10+8-4+0-8-2-7-11+0-3+1+2-4+4-4-5-1+7+14+14-6-7+6+23+7+12+11+1-6-2+2
q24_pack_m_lazy_cycles - 474 +21+11+25+0+3+0-4-7-4+12+13+4-1-1-3+6-5+0+8+12+18-9+0+0+4+0-2+1-10-9-3-7
q24_pack_m_highrange_cycles - 478 +9+10+15+1+0-3-4-6+9-8+3+2+5-8-7-12+1+8-14+17+19+1+2-10-8+7-10-3-2+0+9-14
q24_pack_p_cycles - 457 +15+18+29-4-8+1-18+8-4+4-12-14+0-16-11+12-12-17+6+10+8+0+6-7+1+0+4+5-14+0-4+1
q24_equal_m_cycles - 331 +51+5+22+2-1-6+3+2+10-1+3-2+6-11+5+0-1-3-7-11+6+10-1+0-16-9+0+4+0+4-2-2
forward_frontend_cycles - 456 +11+17+1-8-5-1-5-2-10+15+6-7-8+3+1-9-4-3+6+0-2+2+7+2-2+22-3+6+5-1+1-6
forward_m_terminal_cycles - 631 +68+0-2+7+1+17-10-1+7-1-18-14+0+7-4-1-12+10+29-7+4+4-4-8+5-8-1+0-4+9-7+1
forward_p_terminal_cycles - 643 +18+25-3-4-22-5+20+18+4-1-3+12+36+4+1+6+1-4+16-5+7-12-9+2-2-6+12-2-17+16-3-6
forward_m_full_cycles - 882 +18-5-1-8-9+13-18+13-8-10-7-5+4-1+5-7+2+9+4-7+14-5-8+9+14-8-1+14+14+6+11-16
