implementation crypto_kem/ntruplus768/avx2-gt32-clean - 
words 768 
cpuid unknown_CPU_ID_ 
cpucycles_persecond 1400000000 
cpucycles_implementation default-perfevent 
compiler gcc_-march=native_-mtune=native_-O3_-fwrapv_-fPIC_-fPIE_-ffunction-sections_-fdata-sections_-Wl,--gc-sections_-gdwarf-4_-Wall 15.2.0 
forward_frontend_cycles - 453 +54+19+9+5-4-3-10-8-3-8+4-7-4+5-5+7+3+0+7-6-1+12+4-7+2+2-1-4+1-2-1+24
forward_m_terminal_cycles - 636 +52+42-8-7+5-19-7+13+7+37-7+27+22-12-19-2-10-5+12-10-20+2-3+658-2+621+23-5+606-5+1+27
forward_p_terminal_cycles - 643 +63+4+12+14-15+11-8-7+0+0-16-11-5+20+16-19-7-3+4-5+1-14-5+20+15-7+13-6+13+14+1+0
forward_m_full_cycles - 885 +80-2+12-2+1+18-10-11+1+22-12-5-1-1+2+18+7-1-3-16+3+16-16+1+36-10+4-2+6+0-2+19
forward_p_full_cycles - 901 +87-1-13-11+26-7+2-13+8+28-17-22-19-6+11-1+17+3+42+14+15+5-15+5-16+10-1-4+29-13-15-30
baseinv_j1_cycles - 1214 +303+22+8+14+0-19-7+10+0-6-2+2-12-1-3-9-14-15-1+13-10+6-4+16-18+0+2-13+4+11+6+0
basemul_f0_j1_cycles - 610 +101+15+23-4-4-2-3+2+3-1-3+1+5-5-4-2-3+2-1-6-5+2+2-3+1+1+0-7+1+2+1+3
basemul_general_m_cycles - 744 +143+34+3-5-4-19-11-7-14-19+32-1-8+8-10-8+23+33+40+25+53+11+44+16-8+36-48+7-20-40-1-3
basemul_scale_m_cycles - 632 +120+23+8+1+11+5+7+3+8+6+14+20+4-5+3-6-4-4-2-2-6-3-4-4+3-2-2-2-5-1-3+1
inverse_m_core_cycles - 620 +116+12+8-18+15+5+5-2-8+0+9-5-7+10-2+3-12+12-5-7-22+2+12+0+0+6+3-15-1-9-21-12
inverse_m_tail_cycles - 588 +347+12+0+8+7+9-1-8-5-3-6-1+2+8-14+5-11-5+7-10-2+8-10+2+5-9+10+0-5+9-14-8
inverse_m_full_cycles - 973 +69+5+17-7-20-11+1-14+6-5-7-7+30-20+23-27+30-21+30+8-5+1+38-19+36-10+53+4-4+3+3-1
q24_unpack_m_cycles - 387 +219+24+34+9+5+21-3-8-10-4-2-9-12+2-14-1+7+13-7-2+2-4-2+2+0-1+6+10-1-4+15+4
q24_pack_m_centered_cycles - 422 +2+1+19+5+8+3+6-2-16+5-16+0+1-6-5-17-5-5-9+2+0+3+12-1-4-9+0-3+17-10+3+2
q24_pack_m_lazy_cycles - 484 +171+13+21-3+2+1+0-10-1+0+6-7+13-12-2-1+2+3+0+1-7-6-9+4+2-7+0-7+10-4-2-14
q24_pack_m_highrange_cycles - 483 +43+5+20+8-13+5-4+5-9-8+1-5+0+0+5+9-1+9+4+3-12-14+5+8-16-5-6-3+0-9+1-19
q24_pack_p_cycles - 452 +147+12+24-2-2-7-6+7-13-4+4-10+2+1+0+4-6+0+5-3+11-2-6+3-2+2-3+17+7+0-18-11
q24_equal_m_cycles - 332 +138+16+8+3+10+4+4+5+7-3-13-4+0-1+4-7-7-3+6+2+14+4-2-2-11-3-5-1+1+2-2-6
forward_frontend_cycles - 456 +9+0+8-4-6-2-5-6-9+1-3-3+5+8+0+5+11+3+6-2+8+9+13-5+4-17-11+12-7+0+0-7
forward_m_terminal_cycles - 639 +24+9-17-7-3-1-14-6-2-12+4-13+4+13-10+15+0+3+4+9-10-14-2+4-10+16+6-4+19+2+0+5
forward_p_terminal_cycles - 654 +15+19-22-4+9-2-23+4-9+5+4+19+7+0+2-11+12-23-15+4-18+1-21+8+8-14-25-4-5-1-2+10
forward_m_full_cycles - 886 +45+26-5-1+20-14+6+40+3-10-21+2-9+2+8-7+4-11-6+9+9-10+17-4+8+20+3-14+1-13-8-2
forward_p_full_cycles - 903 +37-13+0+14-11-7+1-3-3+6-9-17-14+6-4+16+4+6+2-6+6+26+27-13+1+19-7+17-3+1+11-22
baseinv_j1_cycles - 1210 +151+4-8-9-5-5-11-6+1-14+8+3-9+0+3+11-13-13+3+8-7-23+4+9+2+3-15+6+3-4+4-1
basemul_f0_j1_cycles - 608 +71+18+3-4+0-4-1-3-3-7+2-1+0+4-4-3+1-3-1+0-2+3+0+3-5-3+4+6+0+1-6+0
basemul_general_m_cycles - 719 +125+38-8-1-2-15-15-12+12+2-24+28+27-9+0+3+26+2+2+13+10+43+9-3-9-7-20+15+4-15-6-2
basemul_scale_m_cycles - 633 +87+29+1-7+4-4-6-5-3+2+6+2-1+2+5-1+7+0+2-5-4+1+1-5+0-2-4-8+1-1-3+2
inverse_m_core_cycles - 611 +53+29+1-14-7-8+9+0+32+12-19+19+13+34+16-2+18-15-14-2+42-9-12-8-10-20+3-6-18+0+8+30
inverse_m_tail_cycles - 584 +74+16+21+4+7-1+0-2-15+0+3-4-1+4-10+3-3+6+4-3-8-5-5+0+12-14-16+11+7+3-14-6
