implementation crypto_kem/ntruplus768/avx2-gt32-clean - 
words 768 
cpuid unknown_CPU_ID_ 
cpucycles_persecond 1400000000 
cpucycles_implementation default-perfevent 
compiler gcc_-march=native_-mtune=native_-O3_-fwrapv_-fPIC_-fPIE_-ffunction-sections_-fdata-sections_-Wl,--gc-sections_-gdwarf-4_-Wall 15.2.0 
forward_frontend_cycles - 454 +97+18+15+0+6-2-3+0-10-6+3-1-1-15+9-1-2-10+15+4-7+8+2-2-9+6+2-10-7+5+0-4
forward_m_terminal_cycles - 641 +60+19-8-24+11-19-6+0-8+2-28+8+1-27+19-12-17-4-1+5+9-4-22+689+13+619+13-6+642+2+13-12
forward_p_terminal_cycles - 649 +82+2-7-2+0-6+6+12-11+11-11+0+8+10+2-27+18-10-4+0+4+3-7-7+18-25+3+3-2-3-5-21
forward_m_full_cycles - 884 +40+4-17-9+10-21-11-2-8+4+8-1+10-6+1+21+15+19-32-20+2+42-10-1-1-24+4+20-10+1-4+1
forward_p_full_cycles - 907 +68+14+21+7-3-5+6-10-19+14-1+17+0+3+25-1-10+1-6-24+2-9-3+3-4+429-8+12+13+31-20-8
baseinv_j1_cycles - 1193 +268+32-10+0-4-20-8-9+1-1+7+2+1+10-9+16+5+13+3-4+0+5+2-3-1+13-5-3+1-6-14+6
basemul_f0_j1_cycles - 608 +140+29+6+5-2-3-2+3+1-2-2+12+4+2+3-1+5-2+7+6-2-5-3+3-3+4-4-1-1-3-3+0
basemul_general_m_cycles - 731 +113+18-24-4-9+3-22+2-17-2-34+11-10+13+10-6+8+48+15-11+2+16+16+48-1+4-22+0-21-36-3-6
basemul_scale_m_cycles - 630 +109+7-1+5+7-1+4-3-6+2+0-2+1+1+1-2+3+0+4-2-1+2-3+9+0-1-3+4+0-2-1+5
inverse_m_core_cycles - 611 +66+2-1+22-5+23+0-5-7-15-2+13+8-9-12+7-5-14-9-8+10-19+5-19-10+5+21+7+8-1+11+8
inverse_m_tail_cycles - 588 +399+14-5+2+5-13-2-9+10+11+8+7+10-7-3+0+8-6+0-5+5-6-1-18+3-4-4+7-7-1+10-12
inverse_m_full_cycles - 972 +53+29+3-21+16-4+20-6-5-25+11-34+2-12-16+15+30-25+12+0-15+2-11+11+3+5-2+7-2-2-2+9
q24_unpack_m_cycles - 384 +203+45+47+16+7+7-3-3-6+4+7-7-1+2-1-7+5-6-13-2+5-3-5-1-10-4-3+8-2+9+19+21
q24_pack_m_centered_cycles - 425 -5-2+21+6-2-2-14-3+3-10-3+2+12+0+4+9+4-12-16+15-9-9+3+11+7-3+5-8+2-2+16-2
q24_pack_m_lazy_cycles - 481 +161+9+12+1+9+1+0-6-6-6-1+3+6+10-7-5-11+6+5+8+5+7-4+2+0-4-5+3-4-4-5-16
q24_pack_m_highrange_cycles - 479 +39+17+16-5+0+2+0-3-3+12-2+7+0+1-3+3-12+6+7+2+1+0-8-1-5+1-7+0+4-2-9-13
q24_pack_p_cycles - 453 +137+16+35+6+7-3-4-15-12+8-8-1+2+4-8-4+3-1+13-13+0+12+5-5-9-3-6+7-6+6+7-1
q24_equal_m_cycles - 329 +144+13+14+14+15-1-2-3+6+7-3+10-12-7+5-2-2-8+4-5+5+6+3-12-6-9-14+7+13-3-14-14
forward_frontend_cycles - 454 +40+26+1+3-1-6+8+4+0+3-7-6-2-4+1+1+3+6-3+1+1-10+7-16+10-1-4+0-17-10+1-8
forward_m_terminal_cycles - 639 +47-15+7-24+11-24+14-8-10-6-3+6+8-9+1+10+1-16+0+19-15+18-9+0+1+9+10+14-12-6-7+17
forward_p_terminal_cycles - 650 +38+7+26+11+0-3+16-2-6-15-11+3-4+0+3-18+5+1+2+11+14-9+12-12-11+15-10-6-22-27+7-27
forward_m_full_cycles - 888 +46+13+18-14-8-13+15+9-14-9+3+9-14+0+2-15-6+0+5-33+10+1-7-16+8-1+19+28+17-7+28-18
forward_p_full_cycles - 900 +35+2+9+15+14-13-4-16-27-2+5-18-6+2-26-4-8+7-19+0+17-8+14+12-5-1+8+14-12+2+16+0
baseinv_j1_cycles - 1193 +120+2+0-9-21+4+1-10-7-6-4-13+3+1-14-4+2+9+8+13+0-7+14-11+11-9+6-10+1+16+4+7
basemul_f0_j1_cycles - 609 +32+15+14+0-2-8-2+20-4+10+12-6-3-3+0+10+4+3+3-5-3+1+1+4+4-1-2-4-1-2+1+2
basemul_general_m_cycles - 738 +63+69+2-3-6-24-4+8+9+14-13-2+5-2+15-2+15-4+11+8+14-25-5-4-9-7-6+18+9-23+9-5
basemul_scale_m_cycles - 629 +49+4-3-2-2+3+10+5+10-2+3+1+4-1+2-5-1+9-1+12+18-3+0-1-2+0+1-2-1+3-4-5
inverse_m_core_cycles - 612 +22+34+1-4-7+14+15-2+3-5+24-3-3-3-25+1+3-13-19+6-5+16-2+8+6-4+23-19+8+8-20-14
inverse_m_tail_cycles - 583 +113+24+12+15+11+4-18-10-4+2-4-2-6-9+1+7-19-1+0+3-6+11+12-3+8-3-9-4+6-11+13-10
inverse_m_full_cycles - 968 +17+19+8+11-24+1-22-10-27+3+2+25+7-2-10+2+10-36+25-12+2+1+10-17-3-21-29-4+3-16-1+2
q24_unpack_m_cycles - 386 +47+32+30+1+12+9-1-1-3+11-8-5-2+1-5+0-6+4-14-8+0-8+3+6-8-8-10+6+7+0+17+31
