implementation crypto_kem/ntruplus768/avx2-gt32-clean - 
words 768 
cpuid unknown_CPU_ID_ 
cpucycles_persecond 1400000000 
cpucycles_implementation default-perfevent 
compiler gcc_-march=native_-mtune=native_-O3_-fwrapv_-fPIC_-fPIE_-ffunction-sections_-fdata-sections_-Wl,--gc-sections_-gdwarf-4_-Wall 15.2.0 
forward_frontend_cycles - 456 +33+14+6+4+2+7-5+7-2+2-5+12+4+9-2-7+12+5-9-9+7-5-8+3-7-8+0-13-8+0-9-10
forward_m_terminal_cycles - 638 +34+2-8+0-2-11+1+2+1-16-12-10-18-8+8-19-5+3-3-5+11-10+5+669+20+616+13+6+611+4+0-12
forward_p_terminal_cycles - 653 +75-4-3-1-24-13-20+6-14-16+14+6+22-6+17+7-1-22-21-12+13+10+4+2-10-29+18+0+8+4-15+15
forward_m_full_cycles - 881 +66+13-9-12-16-18+17-13+22+1+7+5+3-8-17+13+2-9-10-8-15+1-11+1+14+18+8+5-7+22-24+30
forward_p_full_cycles - 904 +55+7+8+20-3-9-11-17+19+16-26-35+0+5-2-1+2+5-21+17+2-3+13-23+11-17-5-1+16+4-2-5
baseinv_j1_cycles - 1195 +278+8+12-2+7+1-7-3+2-12+4-2-4-6+6-7-3+5-12+1+3+4-2-4+12-9+8+6-8-6+1+12
basemul_f0_j1_cycles - 608 +131+23+6+1+0+2-3-3-2-3-1-3+5-1+4+0+1+4+0-1-1-2-1-1+6-1+5+7+3-4+1-3
basemul_general_m_cycles - 724 +134+22-19+2-20-28-18-12+1-17-23+0+0-22+25+5+13-6+23+0+6-25+24+36-13+1+42-8+23-8+4+14
basemul_scale_m_cycles - 630 +113+14+2+0+0-3+0+0-1-1-4-1-3-1-3-2-4+5-3-1+6-3+6+0+0+4+4+3-1-2+4+5
inverse_m_core_cycles - 616 +126+37+22+10-10-2+3+16+5-6-5+6+1-15-3+6-14-16-15-3-10-6+24+3-13+12+8-1-18-1+1+11
inverse_m_tail_cycles - 585 +429+21+9+13-4-3+6-8+6-10+5-4-12+0+16-6+9-11-20-5-5-3+4-6-2+3-11+2+3+2+32+8
inverse_m_full_cycles - 973 +52+1-2-15-30+9+13+3-51-11-20+0+7+11+0+5-8-1-1-20+14-43+3-26+28-1+6-6+27+8+9-23
q24_unpack_m_cycles - 393 +201+34+21+6-3+9+1-11-5+12-14-10-5-9-8+3+0-9+1+0+1-4-8-5-9-4+1+27+28+14+11+19
q24_pack_m_centered_cycles - 426 +5+18+18+6+6+11+5-14-10+3-3+2+16-5+5-10-15-3-17-6-3+2+11-4-1+10-3+0-13+0-17+1
q24_pack_m_lazy_cycles - 484 +158+12+36-9+4-2+2-4-2+3+3-1+4+2+5-2-8-4-1-1-2+5+0-8+4-5-3+1+19-8+6-10
q24_pack_m_highrange_cycles - 477 +42+14+29+2+4+1-3-11-1+10+1+13-3-6-4-11+4+0-3-4+10+5+0+7+6-3-1-3+1-5+5-6
q24_pack_p_cycles - 454 +167+32+39+12+10-13-7+1+3-3-11-16+332+21+14+10-5-7-6+0-3-7-15-1+1-7-1+3+2-3+1+7
q24_equal_m_cycles - 331 +140+20+13+14+7+17-5+1-3+3+1-1+2-5-3-1-3-5+1+3-3+1-14-2+3+1-4-11-15+1-4-16
forward_frontend_cycles - 454 +19+4+3-1+5+0+4-7-1+2-9+9+2+1-2+7+2-5+0-4-9+1+11+13+9-3-3-4-8+4-18-3
forward_m_terminal_cycles - 633 +57+19+5+16+3-16-12-9+8-18+0-11-2+5+18+10-23+11-2+8+0-4-9+5-5-11-9+0-15-4+15+21
forward_p_terminal_cycles - 645 +44-3+5+27+1-2-2-14-12-6+20+17-9+16+24-6+5+0+1+20-11+0-4+0+4+24-5-14+2-1+4-10
forward_m_full_cycles - 887 +33+17+13-15-23-4+22+6+24-12+29-8+13+19+7-4+17-14-16+19-1+5-14-3+3-3+17-33-23-14-5-8
forward_p_full_cycles - 908 +27+10+6-34+26+21-4-33-15-4-1+20-16+12+23+1+1+8-22+2+21+7-3-10-12-25-2-21-26+4-10+8
baseinv_j1_cycles - 1190 +59+8-1-8-3-10+1+3-12-7+4+2+29+14+5-3-2+18+13-17+5+17+4-6+11-15-10-8-12+2-11-2
basemul_f0_j1_cycles - 607 +32+23+5-1+8-1+8+0+24-4+1+1-1-2+9+0-1-3-2-2+2+2-4+2+0-1-1+5+0-1+8+8
basemul_general_m_cycles - 727 +82+40+36-13-11-22-4+8+0-20-9+3-25-30-2+10+18-12-12+7+2-11+10+10+20+18-7-1+3+1+5-8
basemul_scale_m_cycles - 630 +51+24+8+0+1-2-2+1+5-1+4+2-4+2-6-2-3+1-1+5-1+3-2+5+15-3+0-1-3-1+1+2
inverse_m_core_cycles - 613 +22+21+1-12+1+2+29+16-6-10+0-7+14-3+11+10+14-21+10+7-4-4-14+15+8-4-26+0+1-16-2-13
inverse_m_tail_cycles - 582 +100+15+11+16-8-6-7+3+0-7+11-12+6-13-10-4+8+0-9+4+11-8-3+3-4+3-3+10+7-3+3+1
inverse_m_full_cycles - 971 +45+41-12-9-9+14-8-5-6+6+9-8-18+4+6+40-11+9+26-14-1+0+13-14-15-22+27+10-20-6+17+42
q24_unpack_m_cycles - 388 +48+34+32+15+0+3-6-9-12+1-11-7-10+10-10-7+4-5+0+6-3+6-3+5-4-2+0+10+13+1+12+0
q24_pack_m_centered_cycles - 422 +11-11+33+2+3-3+1-6+0+3-9-1-4-7+2+15+1-2+4+3-2-14-5+8-6+7+5-2+10-7-16+3
q24_pack_m_lazy_cycles - 478 +21+15+16+3+9+3+4-7+1-2+5+0+2-12-5-5-9+6-5-4+13-6-10-4-12+2-6+9+3+3-2-13
q24_pack_m_highrange_cycles - 476 +21+14+26-3+6+18+6+2-3-8-9+1+3+1+12-1+0-9+3-1-9+1+0-14-11+1+3+0+3-7-2-12
q24_pack_p_cycles - 456 +30+16+23+6+5-2-13+3+5-19-3-9-2-11+9-8-10+1-22-3-8-11+0+7+5+1+5+1-4+6+6-6
q24_equal_m_cycles - 328 +50+8+13-2+13-1+4+1+6+19-3-15-1-5+1+7+5-1-4-3-11-7-1+1+1-4-10-14+6+5+3+3
forward_frontend_cycles - 453 +20+4-2+6+1+8-10-6-3-4-2+3-1+1-11+16+0+3-14+7+2-2-7-16+1+7+5-1+6-1+13+1
forward_m_terminal_cycles - 630 +38+27+23-2+2-6-4+1-13+0+6+7-18+3+8+3-1+0+23-11+22-4-4+21+26-11-8-7+21-7-4-4
forward_p_terminal_cycles - 649 +51+16-15-9-7-1-6-11-12+20-16+2-12+4-11+9+6+27+11-3-6+0+3-14+26+0-7+10-7+5+7+23
forward_m_full_cycles - 885 +58+15+8-3+2-15+20+5+3-1-7+9+9+6+6-11-9-4+3-10+18-8-13-2+26+3-7-2+0-19+1-6
forward_p_full_cycles - 897 +19+15+0+18+0-11+8-3+7-3-25-2+42+22+7-3+16-4-8-7+9-5+19-8+4-16+13-4-5+15-9-20
baseinv_j1_cycles - 1190 +38+18-10-1+7-1+14-14-2+21-2-1-1+7-9+2+1+2+1-10+1-3+9-1+13+5+5+5-11-3+5-2
basemul_f0_j1_cycles - 608 +32+24+28+11-3+10+2-5-2+0-3-3-2-5-2+6+1-4-4+4+6+2+7+1-5+6+0-1-4-3+0-1
basemul_general_m_cycles - 727 +79+60-3+4-11-33+1-20-21+10-5+1-1-18-4-13-14+12-2+14+4+4+12+23-1+6-16+24+2-29+10-23
basemul_scale_m_cycles - 632 +49+17+2+1+3-3+1+0-2+0+11-1+0-5+0+1-5+1-1-2+4-3+5+5-4+3+2-1+4-6-3+0
inverse_m_core_cycles - 612 +4+43+6+27-8-1+0+3+13+13-21+7-1-5+10-17-2-23+13+0-8-11-5-18-17-17-3+13-25+6+15+19
inverse_m_tail_cycles - 583 +98+28-1+0+1-8-7+1-12-3-1+1+12+4-2-3-4+1-3+3+9-8+1+0+4+5-8+2+4+1-8+4
inverse_m_full_cycles - 973 +50+23-5-37-5-16+7-31-14-3-25+2+23+26+26+18-14+11+12+25-16-23-28-7-8+16+12+0+4-6+10+4
